UNITID,FTE12MN,UNDUP,UNDUPUG,E12FT,E12PT,E12UG1ST,E12UGTRN,E12UGCNT,E12UGNDG,E12GRAD,E12UGFT,E12UG1SFT,E12UGTRFT,E12UGCNFT,E12UGNDFT,E12GRADFT,E12UGPT,E12UG1SPT,E12UGTRPT,E12UGCNPT,E12UGNDPT,E12GRADPT,PCTE12AN,PCTE12AS,PCTE12BK,PCTE12HS,PCTE12NH,PCTE12WH,PCTE122M,PCTE12UN,PCTE12NR,PCTE12W,PCTE12UGAN,PCTE12UGAS,PCTE12UGBK,PCTE12UGHS,PCTE12UGNH,PCTE12UGWH,PCTE12UG2M,PCTE12UGUN,PCTE12UGNR,PCTE12UGW,PCTE12GRADAN,PCTE12GRADAS,PCTE12GRADBK,PCTE12GRADHS,PCTE12GRADNH,PCTE12GRADWH,PCTE12GRAD2M,PCTE12GRADUN,PCTE12GRADNR,PCTE12GRADW,PCTE12DEEXC,PCTE12DESOM,PCTE12DENON,PCTE12UGDEEXC,PCTE12UGDESOM,PCTE12UGDENON,PCTE12GRADDEEXC,PCTE12GRADDESOM,PCTE12GRADDENON
152275,110,188,188,106,82,54,0,134,0,0,106,26,0,80,0,0,82,28,0,54,0,0,0,5,43,11,0,34,7,0,0,62,0,5,43,11,0,34,7,0,0,62,,,,,,,,,,,0,0,100,0,0,100,,,
152309,115,138,138,124,14,37,0,101,0,0,124,35,0,89,0,0,14,2,0,12,0,0,0,0,20,3,0,65,12,0,1,67,0,0,20,3,0,65,12,0,1,67,,,,,,,,,,,0,0,100,0,0,100,,,
152318,2320,2358,2341,2262,96,553,14,1688,86,17,2255,553,14,1677,11,7,86,0,0,11,75,10,0,8,3,5,0,69,6,2,8,24,0,8,3,5,0,69,6,2,7,24,0,6,0,0,0,71,0,0,24,6,4,52,44,4,52,44,18,59,24
152336,1657,2112,1787,1647,465,410,168,1174,35,325,1536,359,120,1041,16,111,251,51,48,133,19,214,0,1,11,12,0,66,4,3,2,69,0,1,11,13,0,64,4,3,2,69,0,2,9,6,1,75,5,2,2,71,12,68,20,9,73,18,26,42,31
152381,1027,1414,1014,993,421,214,190,592,18,400,825,196,131,498,0,168,189,18,59,94,18,232,1,1,10,6,0,74,4,2,2,76,0,1,11,6,1,73,4,2,2,71,1,1,7,6,0,78,3,4,1,89,33,64,3,35,65,0,27,62,11
152390,1601,1603,1507,1490,113,421,25,988,73,96,1430,421,25,979,5,60,77,0,0,9,68,36,0,1,2,13,0,74,3,5,1,99,0,1,2,13,0,74,3,5,1,99,0,4,3,6,0,74,4,7,1,97,2,17,80,0,16,84,30,39,31
152451,166,261,0,131,130,0,0,0,0,261,0,0,0,0,0,131,0,0,0,0,0,130,0,3,2,4,0,82,0,0,9,19,,,,,,,,,,,0,3,2,4,0,82,0,0,9,19,15,22,63,,,,15,22,63
152497,158,169,169,154,15,14,0,155,0,0,154,14,0,140,0,0,15,0,0,15,0,0,1,1,5,7,0,82,4,0,0,92,1,1,5,7,0,82,4,0,0,92,,,,,,,,,,,2,62,36,2,62,36,,,
152530,2213,2671,2641,1861,810,562,55,1328,696,30,1852,559,53,1186,54,9,789,3,2,142,642,21,0,4,3,5,0,79,3,1,5,54,0,4,3,5,0,79,3,1,5,54,0,7,10,3,0,57,3,0,20,50,25,27,48,25,27,48,3,0,97
152567,3230,5034,4692,2641,2393,731,109,1563,2289,342,2366,725,99,1512,30,275,2326,6,10,51,2259,67,0,3,5,8,0,78,3,2,1,51,0,3,5,8,0,78,3,2,1,49,0,3,8,6,0,80,2,1,1,75,8,37,55,9,40,52,0,2,98
152600,3075,3113,2403,2677,436,613,134,1600,56,710,2260,611,127,1514,8,417,143,2,7,86,48,293,0,3,6,10,0,62,3,2,14,57,0,3,6,11,0,68,4,2,5,57,0,2,5,5,0,42,2,2,42,55,5,64,31,2,61,37,14,75,11
152628,52,58,58,28,30,29,0,29,0,0,28,14,0,14,0,0,30,15,0,15,0,0,0,0,0,3,2,93,2,0,0,98,0,0,0,3,2,93,2,0,0,98,,,,,,,,,,,0,0,100,0,0,100,,,
152637,8267,21226,21226,4649,16577,1672,322,2644,16588,0,4649,1423,192,1681,1353,0,16577,249,130,963,15235,0,1,3,11,15,0,64,4,1,1,50,1,3,11,15,0,64,4,1,1,50,,,,,,,,,,,6,14,80,6,14,80,,,
152673,843,852,852,852,0,232,8,612,0,0,852,232,8,612,0,0,0,0,0,0,0,0,0,2,4,12,0,73,4,1,5,0,0,2,4,12,0,73,4,1,5,0,,,,,,,,,,,0,5,95,0,5,95,,,
152798,555,615,368,443,172,0,156,212,0,247,303,0,119,184,0,140,65,0,37,28,0,107,0,3,3,3,0,78,1,10,1,89,1,3,2,3,0,75,1,14,2,90,0,2,4,4,0,82,1,6,0,86,16,69,15,19,67,14,12,72,16
152992,793,1125,874,804,321,152,83,528,111,251,674,152,65,457,0,130,200,0,18,71,111,121,1,2,6,13,0,62,3,0,13,58,1,1,6,13,0,58,4,0,17,55,1,2,6,10,0,77,2,0,2,69,21,20,59,12,26,62,51,1,48
153001,1805,2517,1788,1575,942,224,292,1124,148,729,1389,222,200,933,34,186,399,2,92,191,114,543,1,1,3,9,0,81,2,2,1,72,1,1,3,11,0,79,2,2,1,68,0,1,2,5,0,87,2,3,0,83,67,10,22,54,15,31,100,0,0
153074,223,246,246,246,0,89,0,157,0,0,246,89,0,157,0,0,0,0,0,0,0,0,0,0,7,3,0,85,2,3,0,98,0,0,7,3,0,85,2,3,0,98,,,,,,,,,,,0,0,100,0,0,100,,,
153083,172,172,172,172,0,50,0,122,0,0,172,50,0,122,0,0,0,0,0,0,0,0,1,1,9,4,0,81,5,0,0,97,1,1,9,4,0,81,5,0,0,97,,,,,,,,,,,0,0,100,0,0,100,,,
153108,1062,1235,1235,1066,169,277,39,768,151,0,1066,277,39,749,1,0,169,0,0,19,150,0,0,2,2,5,0,82,3,6,0,47,0,2,2,5,0,82,3,6,0,47,,,,,,,,,,,0,10,90,0,10,90,,,
153126,890,1076,912,914,162,205,114,501,92,164,801,205,110,485,1,113,111,0,4,16,91,51,0,1,11,10,0,57,3,9,8,50,0,1,12,10,0,56,3,7,10,48,0,1,5,6,0,63,4,20,1,63,7,47,46,4,47,49,27,46,27
153144,1340,1326,1326,1278,48,365,75,829,57,0,1278,365,74,812,27,0,48,0,1,17,30,0,0,2,10,12,0,62,2,5,7,51,0,2,10,12,0,62,2,5,7,51,,,,,,,,,,,0,2,98,0,2,98,,,
153162,1146,1142,1140,1097,45,298,41,766,35,2,1097,298,41,752,6,0,43,0,0,14,29,2,1,3,8,10,0,71,1,2,3,47,1,3,8,10,0,71,1,2,3,47,0,0,0,0,0,0,0,100,0,50,0,0,100,0,0,100,100,0,0
153214,13658,35463,35463,5938,29525,3523,1958,7434,22548,0,5938,1717,940,2521,760,0,29525,1806,1018,4913,21788,0,0,4,7,9,0,67,2,10,0,54,0,4,7,9,0,67,2,10,0,54,,,,,,,,,,,23,24,53,23,24,53,,,
153241,59,74,74,73,1,5,14,51,4,0,73,5,14,50,4,0,1,0,0,1,0,0,0,11,0,1,0,3,0,0,85,55,0,11,0,1,0,3,0,0,85,55,,,,,,,,,,,0,0,100,0,0,100,,,
153250,1764,2084,1795,1546,538,464,49,1016,266,289,1519,459,49,1010,1,27,276,5,0,6,265,262,0,1,1,3,0,78,2,5,10,53,0,1,1,3,0,79,2,5,9,51,0,2,1,2,0,73,3,3,17,70,26,16,57,14,19,67,100,0,0
153269,3964,4999,2813,3590,1409,648,138,1976,51,2186,2674,648,131,1889,6,916,139,0,7,87,45,1270,0,5,6,7,0,75,4,0,3,63,0,5,7,8,0,70,5,0,4,60,0,4,5,5,0,82,2,0,2,67,13,47,40,1,54,44,28,37,36
153278,1532,2087,1658,1620,467,338,167,1137,16,429,1304,330,147,827,0,316,354,8,20,310,16,113,0,1,9,5,0,66,1,14,3,45,0,1,10,5,0,70,1,9,3,41,0,1,8,4,0,52,1,32,2,57,5,16,78,0,18,82,25,12,63
153296,583,841,841,520,321,250,66,297,228,0,520,219,52,244,5,0,321,31,14,53,223,0,0,0,12,7,0,69,5,2,4,54,0,0,12,7,0,69,5,2,4,54,,,,,,,,,,,20,66,14,20,66,14,,,
153302,186,237,237,169,68,53,22,126,36,0,169,53,16,100,0,0,68,0,6,26,36,0,1,2,3,4,0,73,3,10,3,52,1,2,3,4,0,73,3,10,3,52,,,,,,,,,,,11,13,76,11,13,76,,,
153311,4258,11186,11186,1957,9229,1133,505,2790,6758,0,1957,570,157,998,232,0,9229,563,348,1792,6526,0,0,4,8,12,0,70,4,2,0,59,0,4,8,12,0,70,4,2,0,59,,,,,,,,,,,39,23,37,39,23,37,,,
153320,429,747,662,390,357,132,27,234,269,85,359,127,19,208,5,31,303,5,8,26,264,54,0,2,1,5,0,84,4,2,2,48,0,2,1,5,0,84,4,2,2,52,0,5,1,5,0,79,2,4,5,9,36,34,30,35,34,31,38,38,25
153366,1100,1358,974,1082,276,246,173,549,6,384,912,246,144,522,0,170,62,0,29,27,6,214,1,2,15,11,1,52,4,5,10,53,1,1,19,13,1,44,5,3,12,42,0,4,7,4,0,70,2,9,3,82,29,14,57,4,17,80,93,7,0
153375,1698,2070,1631,1691,379,345,247,1004,35,439,1480,340,212,924,4,211,151,5,35,80,31,228,0,4,9,11,0,59,4,9,3,57,0,4,10,12,0,56,4,10,3,53,0,2,5,8,0,70,4,8,2,73,17,54,29,11,56,33,39,46,16
153384,1730,1798,1798,1724,74,457,7,1257,77,0,1724,457,7,1251,9,0,74,0,0,6,68,0,0,8,5,8,0,52,6,2,18,54,0,8,5,8,0,52,6,2,18,54,,,,,,,,,,,0,0,100,0,0,100,,,
153427,79,107,107,107,0,31,19,57,0,0,107,31,19,57,0,0,0,0,0,0,0,0,0,1,21,18,0,54,4,3,0,50,0,1,21,18,0,54,4,3,0,50,,,,,,,,,,,17,83,0,17,83,0,,,
153445,2928,6463,6463,2255,4208,995,302,1646,3520,0,2255,759,193,1055,248,0,4208,236,109,591,3272,0,0,2,8,6,0,77,5,1,1,59,0,2,8,6,0,77,5,1,1,59,,,,,,,,,,,22,33,45,22,33,45,,,
153463,32,32,32,32,0,14,0,18,0,0,32,14,0,18,0,0,0,0,0,0,0,0,0,0,6,13,0,72,6,3,0,84,0,0,6,13,0,72,6,3,0,84,,,,,,,,,,,0,0,100,0,0,100,,,
153472,2377,3942,3942,1946,1996,759,196,1384,1603,0,1946,682,161,820,283,0,1996,77,35,564,1320,0,0,2,5,8,0,76,4,1,4,53,0,2,5,8,0,76,4,1,4,53,,,,,,,,,,,16,44,40,16,44,40,,,
153524,3440,5737,5737,2904,2833,1378,357,1766,2236,0,2904,1148,317,1168,271,0,2833,230,40,598,1965,0,0,1,8,13,0,57,6,12,2,54,0,1,8,13,0,57,6,12,2,54,,,,,,,,,,,20,32,48,20,32,48,,,
153533,1379,2385,2385,1084,1301,508,70,579,1228,0,1084,423,29,377,255,0,1301,85,41,202,973,0,0,2,3,6,0,70,1,15,4,51,0,2,3,6,0,70,1,15,4,51,,,,,,,,,,,11,32,57,11,32,57,,,
153542,16,16,16,16,0,0,0,16,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,6,0,0,0,88,6,0,0,94,0,6,0,0,0,88,6,0,0,94,,,,,,,,,,,0,44,56,0,44,56,,,
153597,95,145,145,145,0,25,0,120,0,0,145,25,0,120,0,0,0,0,0,0,0,0,2,1,11,11,1,70,3,0,0,99,2,1,11,11,1,70,3,0,0,99,,,,,,,,,,,0,0,100,0,0,100,,,
153603,28245,32133,26641,28060,4073,5923,1627,18496,595,5492,24694,5856,1546,17196,96,3366,1947,67,81,1300,499,2126,0,4,3,7,0,71,3,3,10,46,0,4,3,7,0,76,3,2,4,45,0,3,2,4,0,43,1,8,38,50,5,52,43,3,59,37,14,16,69
153630,4092,9015,9015,2696,6319,1394,1512,1083,5026,0,2696,1022,608,633,433,0,6319,372,904,450,4593,0,1,4,8,9,0,61,4,10,4,51,1,4,8,9,0,61,4,10,4,51,,,,,,,,,,,48,32,19,48,32,19,,,
153658,29057,32864,23911,26249,6615,5106,1433,16126,1246,8953,21101,5086,1245,14588,182,5148,2810,20,188,1538,1064,3805,0,5,3,8,0,71,4,3,5,56,0,5,3,9,0,74,4,3,2,56,0,6,3,6,0,64,3,4,14,54,14,56,31,7,72,21,32,11,57
153737,7705,17079,17079,4635,12444,2607,551,6052,7869,0,4635,1700,231,2428,276,0,12444,907,320,3624,7593,0,0,2,10,7,0,69,3,7,2,57,0,2,10,7,0,69,3,7,2,57,,,,,,,,,,,28,40,31,28,40,31,,,
153746,51,69,69,69,0,38,0,31,0,0,69,38,0,31,0,0,0,0,0,0,0,0,0,1,17,19,0,52,10,0,0,99,0,1,17,19,0,52,10,0,0,99,,,,,,,,,,,0,0,100,0,0,100,,,
153764,139,187,187,187,0,89,0,98,0,0,187,89,0,98,0,0,0,0,0,0,0,0,1,3,18,18,0,53,7,0,0,97,1,3,18,18,0,53,7,0,0,97,,,,,,,,,,,0,0,100,0,0,100,,,
153773,95,95,95,95,0,84,0,11,0,0,95,84,0,11,0,0,0,0,0,0,0,0,0,2,11,11,0,77,0,0,0,94,0,2,11,11,0,77,0,0,0,94,,,,,,,,,,,0,0,100,0,0,100,,,
153782,23,32,32,32,0,20,0,12,0,0,32,20,0,12,0,0,0,0,0,0,0,0,3,0,6,34,0,50,6,0,0,88,3,0,6,34,0,50,6,0,0,88,,,,,,,,,,,0,0,100,0,0,100,,,
153825,1129,1328,1225,1186,142,263,57,825,80,103,1100,261,57,773,9,86,125,2,0,52,71,17,0,1,4,8,0,73,2,7,5,43,0,1,4,8,0,72,2,7,5,42,0,3,2,8,0,80,3,1,4,63,3,21,76,1,19,80,19,48,33
153834,1466,1488,1488,1455,33,356,30,1082,20,0,1455,356,30,1067,2,0,33,0,0,15,18,0,1,2,4,7,0,73,0,1,13,54,1,2,4,7,0,73,0,1,13,54,,,,,,,,,,,0,3,97,0,3,97,,,
153861,2422,3472,1149,1612,1860,126,458,557,8,2323,451,46,170,234,1,1161,698,80,288,323,7,1162,0,4,7,6,0,26,3,14,39,55,1,2,9,11,0,42,5,28,2,77,0,4,6,4,0,18,2,8,57,43,66,18,16,82,10,7,58,21,20
153922,1148,2208,2208,783,1425,395,98,500,1215,0,783,319,58,309,97,0,1425,76,40,191,1118,0,2,3,3,24,0,57,2,5,4,59,2,3,3,24,0,57,2,5,4,59,,,,,,,,,,,29,50,20,29,50,20,,,
153977,844,1280,1278,552,728,164,456,658,0,2,552,47,257,248,0,0,726,117,199,410,0,2,1,5,13,13,0,65,1,1,0,86,1,5,13,13,0,65,1,1,0,86,0,0,0,0,0,100,0,0,0,100,32,56,13,32,56,13,0,100,0
154004,1655,2664,1194,1269,1395,331,81,771,11,1470,1111,330,56,723,2,158,83,1,25,48,9,1312,0,1,3,6,0,77,2,7,4,68,1,1,4,9,0,58,3,14,9,51,0,1,1,3,0,91,1,2,1,82,57,0,43,5,0,95,100,0,0
154013,1300,1665,1299,1196,469,232,163,778,126,366,1003,214,142,647,0,193,296,18,21,131,126,173,0,2,4,5,0,60,15,4,9,64,0,2,5,5,0,60,13,4,11,63,0,2,4,7,0,58,25,4,1,69,20,19,61,13,20,67,44,17,39
154022,21704,46925,36770,46925,0,1906,7657,25082,2125,10155,36770,1906,7657,25082,2125,10155,0,0,0,0,0,0,1,3,29,20,1,39,4,2,0,61,1,3,28,21,1,39,5,2,0,60,1,6,29,17,1,40,4,2,1,66,100,0,0,100,0,0,100,0,0
154059,1686,3317,3317,1129,2188,565,175,758,1819,0,1129,441,62,471,155,0,2188,124,113,287,1664,0,0,1,4,9,0,82,2,0,1,57,0,1,4,9,0,82,2,0,1,57,,,,,,,,,,,25,46,29,25,46,29,,,
154095,8183,10303,8433,7695,2608,1559,1027,5517,330,1870,7260,1548,850,4844,18,435,1173,11,177,673,312,1435,0,2,3,6,0,83,3,2,2,64,0,2,3,6,0,83,3,2,1,62,0,1,3,4,0,83,2,2,5,72,16,49,35,11,55,34,38,22,40
154101,1549,2117,1290,1271,846,286,39,943,22,827,1065,286,39,734,6,206,225,0,0,209,16,621,0,1,1,4,0,72,1,17,3,63,0,1,2,7,0,76,1,8,5,54,0,1,1,0,0,66,0,32,0,78,42,15,43,13,23,64,88,1,11
154110,2329,5571,5571,1372,4199,495,119,1660,3297,0,1372,345,39,787,201,0,4199,150,80,873,3096,0,0,1,3,4,0,88,1,2,0,60,0,1,3,4,0,88,1,2,0,60,,,,,,,,,,,23,35,41,23,35,41,,,
154129,1151,2655,2655,632,2023,383,89,512,1671,0,632,301,34,263,34,0,2023,82,55,249,1637,0,0,2,4,10,0,79,2,2,0,61,0,2,4,10,0,79,2,2,0,61,,,,,,,,,,,53,24,24,53,24,24,,,
154156,1639,1667,0,1563,104,0,0,0,0,1667,0,0,0,0,0,1563,0,0,0,0,0,104,0,15,3,6,0,71,3,2,0,55,,,,,,,,,,,0,15,3,6,0,71,3,2,0,55,5,95,0,,,,5,95,0
154174,2531,2563,93,2543,20,0,53,19,21,2470,78,0,48,17,13,2465,15,0,5,2,8,5,1,6,5,12,1,74,2,0,0,44,0,3,8,10,1,78,0,0,0,51,1,6,5,12,1,73,2,0,0,44,1,52,47,33,42,25,0,52,48
154208,159,249,249,129,120,107,0,142,0,0,129,53,0,76,0,0,120,54,0,66,0,0,0,2,3,8,0,78,4,4,1,98,0,2,3,8,0,78,4,4,1,98,,,,,,,,,,,0,0,100,0,0,100,,,
154235,2467,2888,2248,2470,418,427,350,1448,23,640,2007,426,233,1345,3,463,241,1,117,103,20,177,0,2,6,10,0,70,4,4,3,59,0,2,7,11,0,68,5,4,3,56,0,2,5,7,0,78,3,5,1,69,10,48,42,8,55,38,17,25,58
154262,172,228,228,110,118,11,69,145,3,0,110,3,22,82,3,0,118,8,47,63,0,0,3,0,7,16,0,68,4,1,0,93,3,0,7,16,0,68,4,1,0,93,,,,,,,,,,,26,39,35,26,39,35,,,
154332,147,214,214,214,0,82,0,132,0,0,214,82,0,132,0,0,0,0,0,0,0,0,1,2,26,16,0,46,7,1,0,97,1,2,26,16,0,46,7,1,0,97,,,,,,,,,,,0,0,100,0,0,100,,,
154350,1215,1266,1210,1136,130,349,71,764,26,56,1118,348,61,709,0,18,92,1,10,55,26,38,0,2,4,10,0,75,4,2,3,53,0,2,4,11,0,75,4,2,3,53,2,0,5,2,0,71,4,7,9,70,22,22,56,21,23,56,39,9,52
154378,1802,3880,3880,1749,2131,645,164,1452,1619,0,1749,507,135,982,125,0,2131,138,29,470,1494,0,1,1,6,6,0,69,5,10,3,60,1,1,6,6,0,69,5,10,3,60,,,,,,,,,,,25,45,30,25,45,30,,,
154396,1061,2005,2005,691,1314,326,128,457,1094,0,691,259,54,329,49,0,1314,67,74,128,1045,0,0,1,3,6,0,85,2,1,2,62,0,1,3,6,0,85,2,1,2,62,,,,,,,,,,,44,35,21,44,35,21,,,
154448,146,193,193,193,0,52,0,141,0,0,193,52,0,141,0,0,0,0,0,0,0,0,1,2,7,15,0,69,7,0,0,96,1,2,7,15,0,69,7,0,0,96,,,,,,,,,,,0,0,100,0,0,100,,,
154457,56,72,72,72,0,13,0,59,0,0,72,13,0,59,0,0,0,0,0,0,0,0,14,3,4,24,0,50,6,0,0,99,14,3,4,24,0,50,6,0,0,99,,,,,,,,,,,0,0,100,0,0,100,,,
154466,90,76,76,76,0,31,0,45,0,0,76,31,0,45,0,0,0,0,0,0,0,0,0,0,9,20,0,66,5,0,0,96,0,0,9,20,0,66,5,0,0,96,,,,,,,,,,,0,0,100,0,0,100,,,
154493,2364,5559,4026,2043,3516,286,652,1908,1180,1533,1338,157,286,886,9,705,2688,129,366,1022,1171,828,0,1,13,8,0,45,2,27,3,59,0,2,14,10,0,43,3,24,3,54,0,1,11,4,0,49,2,33,1,74,75,16,9,75,19,6,78,8,14
154518,2047,3742,3042,2145,1597,252,654,2007,129,700,1765,220,438,1096,11,380,1277,32,216,911,118,320,1,2,14,4,1,56,3,20,0,38,1,2,14,4,1,56,3,19,1,37,0,2,13,3,1,57,3,21,0,42,82,18,0,78,22,0,100,0,0
154527,1484,1506,1482,1441,65,428,61,980,13,24,1418,428,60,927,3,23,64,0,1,53,10,1,0,1,4,4,0,80,3,2,5,48,0,1,4,4,0,80,3,2,6,48,4,0,8,4,0,83,0,0,0,58,2,36,62,1,37,62,75,8,17
154536,182,176,0,158,18,0,0,0,0,176,0,0,0,0,0,158,0,0,0,0,0,18,1,0,2,2,0,85,1,6,4,57,,,,,,,,,,,1,0,2,2,0,85,1,6,4,57,11,74,14,,,,11,74,14
154545,58,129,129,129,0,28,0,101,0,0,129,28,0,101,0,0,0,0,0,0,0,0,0,0,47,15,2,33,4,0,0,30,0,0,47,15,2,33,4,0,0,30,,,,,,,,,,,0,0,100,0,0,100,,,
154572,3093,7071,7071,1821,5250,1091,572,1797,3611,0,1821,631,199,739,252,0,5250,460,373,1058,3359,0,1,2,5,20,0,61,3,3,5,62,1,2,5,20,0,61,3,3,5,62,,,,,,,,,,,39,32,29,39,32,29,,,
154590,1461,1677,1586,1464,213,322,277,902,85,91,1408,313,242,847,6,56,178,9,35,55,79,35,1,0,17,10,1,57,5,3,6,49,1,0,17,10,1,57,5,3,6,49,0,0,7,13,0,51,5,2,22,43,26,10,64,26,11,63,26,0,74
154642,1041,2707,2707,818,1889,380,64,759,1504,0,818,213,11,255,339,0,1889,167,53,504,1165,0,1,2,4,10,0,75,2,1,4,64,1,2,4,10,0,75,2,1,4,64,,,,,,,,,,,69,21,10,69,21,10,,,
154688,1476,2650,1964,1070,1580,247,183,752,782,686,990,238,147,599,6,80,974,9,36,153,776,606,1,3,9,8,0,70,4,3,1,61,1,3,8,9,0,71,4,2,2,59,1,2,10,7,0,69,3,7,0,69,36,16,47,14,22,64,100,0,0
154697,3277,10942,10942,1869,9073,951,640,2072,7279,0,1869,576,240,773,280,0,9073,375,400,1299,6999,0,1,5,12,10,1,63,5,1,3,51,1,5,12,10,1,63,5,1,3,51,,,,,,,,,,,56,9,34,56,9,34,,,
154712,2451,2899,2764,2298,601,636,118,1783,227,135,2251,635,76,1539,1,47,513,1,42,244,226,88,0,1,2,13,0,75,4,3,1,51,0,1,2,13,0,76,4,2,1,51,0,2,2,9,0,72,1,12,2,48,3,4,94,0,1,98,45,55,0
154721,573,689,689,618,71,179,93,350,67,0,618,179,90,349,0,0,71,0,3,1,67,0,1,2,18,18,0,51,4,0,5,43,1,2,18,18,0,51,4,0,5,43,,,,,,,,,,,0,41,59,0,41,59,,,
154749,445,515,515,495,20,162,32,319,2,0,495,162,31,301,1,0,20,0,1,18,1,0,5,2,17,17,1,53,0,2,4,46,5,2,17,17,1,53,0,2,4,46,,,,,,,,,,,0,10,90,0,10,90,,,
154800,4297,9198,9198,3874,5324,1884,727,4049,2538,0,3874,1192,362,1830,490,0,5324,692,365,2219,2048,0,1,5,9,15,0,60,0,8,3,62,1,5,9,15,0,60,0,8,3,62,,,,,,,,,,,40,38,22,40,38,22,,,
154855,383,581,549,426,155,141,28,278,102,32,397,120,26,251,0,29,152,21,2,27,102,3,2,2,13,19,0,52,3,6,2,50,2,2,13,19,0,52,4,6,2,51,0,0,16,25,0,47,0,9,3,31,35,22,43,32,22,46,81,19,0
154907,1008,2370,2370,611,1759,327,98,594,1351,0,611,266,44,271,30,0,1759,61,54,323,1321,0,0,1,7,8,0,66,6,7,5,62,0,1,7,8,0,66,6,7,5,62,,,,,,,,,,,26,19,55,26,19,55,,,
154925,1072,1784,1784,928,856,523,147,489,625,0,928,390,98,377,63,0,856,133,49,112,562,0,4,0,19,8,0,49,9,8,3,41,4,0,19,8,0,49,9,8,3,41,,,,,,,,,,,10,44,47,10,44,47,,,
154934,1010,2218,2218,745,1473,337,209,611,1061,0,745,266,87,313,79,0,1473,71,122,298,982,0,1,1,6,3,0,74,3,7,5,64,1,1,6,3,0,74,3,7,5,64,,,,,,,,,,,53,28,19,53,28,19,,,
154952,1786,3350,3350,1461,1889,726,499,1243,882,0,1461,567,190,565,139,0,1889,159,309,678,743,0,2,1,6,12,0,66,6,1,5,61,2,1,6,12,0,66,6,1,5,61,,,,,,,,,,,24,33,42,24,33,42,,,
154998,1237,2295,2295,923,1372,482,175,924,714,0,923,274,137,457,55,0,1372,208,38,467,659,0,0,1,8,48,0,35,3,2,3,52,0,1,8,48,0,35,3,2,3,52,,,,,,,,,,,24,44,32,24,44,32,,,
155007,276,520,520,214,306,75,122,269,54,0,214,40,24,146,4,0,306,35,98,123,50,0,2,5,42,29,0,16,4,1,0,78,2,5,42,29,0,16,4,1,0,78,,,,,,,,,,,3,24,73,3,24,73,,,
155025,3975,5886,2698,3010,2876,424,334,1788,152,3188,2260,412,278,1553,17,750,438,12,56,235,135,2438,0,2,4,8,0,67,5,9,5,67,0,1,4,12,0,69,6,3,5,63,0,2,4,6,0,65,3,15,5,70,56,22,22,14,42,44,91,5,4
155052,662,2812,2812,304,2508,135,83,190,2404,0,304,94,50,115,45,0,2508,41,33,75,2359,0,0,2,2,23,0,67,4,0,1,41,0,2,2,23,0,67,4,0,1,41,,,,,,,,,,,50,18,32,50,18,32,,,
155061,9077,16922,13253,6443,10479,954,3005,7876,1418,3669,5434,891,741,3439,363,1009,7819,63,2264,4437,1055,2660,0,2,3,5,0,52,2,34,2,61,0,2,2,5,0,44,2,42,2,59,1,1,4,4,0,79,2,7,2,69,50,18,32,40,21,39,87,9,4
155070,153,233,198,168,65,45,23,123,7,35,145,36,20,89,0,23,53,9,3,34,7,12,2,2,18,13,0,44,6,3,12,45,2,1,18,15,0,47,6,4,8,49,3,6,23,0,0,26,3,3,37,23,36,28,36,36,23,41,37,54,9
155089,1697,3604,2274,1552,2052,289,182,745,1058,1330,1004,247,132,594,31,548,1270,42,50,151,1027,782,1,3,7,13,0,52,6,16,2,61,1,4,10,18,0,52,8,5,3,54,0,1,3,4,0,53,1,35,2,73,38,30,32,14,42,43,78,10,11
155098,997,1946,1946,700,1246,318,360,313,955,0,700,253,253,186,8,0,1246,65,107,127,947,0,1,1,7,7,0,79,5,0,1,53,1,1,7,7,0,79,5,0,1,53,,,,,,,,,,,14,32,54,14,32,54,,,
155104,1462,2591,2591,1150,1441,615,203,908,865,0,1150,479,116,516,39,0,1441,136,87,392,826,0,1,2,8,48,0,33,3,2,3,57,1,2,8,48,0,33,3,2,3,57,,,,,,,,,,,27,40,33,27,40,33,,,
155140,876,1077,1077,964,113,286,178,613,0,0,964,269,158,537,0,0,113,17,20,76,0,0,100,0,0,0,0,0,0,0,0,57,100,0,0,0,0,0,0,0,0,57,,,,,,,,,,,5,32,63,5,32,63,,,
155159,86,130,130,130,0,73,0,57,0,0,130,73,0,57,0,0,0,0,0,0,0,0,1,0,1,19,0,75,4,0,0,98,1,0,1,19,0,75,4,0,0,98,,,,,,,,,,,0,0,100,0,0,100,,,
155177,290,331,331,302,29,116,45,161,9,0,302,115,35,152,0,0,29,1,10,9,9,0,1,1,8,16,0,49,5,3,17,55,1,1,8,16,0,49,5,3,17,55,,,,,,,,,,,1,26,73,1,26,73,,,
155186,1463,3597,3597,1259,2338,921,470,592,1614,0,1259,601,236,358,64,0,2338,320,234,234,1550,0,2,2,12,4,0,68,7,5,0,58,2,2,12,4,0,68,7,5,0,58,,,,,,,,,,,32,21,47,32,21,47,,,
155195,3225,7544,7544,1917,5627,1175,855,2449,3065,0,1917,751,224,853,89,0,5627,424,631,1596,2976,0,1,1,6,12,0,62,4,14,1,56,1,1,6,12,0,62,4,14,1,56,,,,,,,,,,,32,28,40,32,28,40,,,
