UNITID,GRRTTOT,GRRTM,GRRTW,GRRTAN,GRRTAP,GRRTAS,GRRTNH,GRRTBK,GRRTHS,GRRTWH,GRRT2M,GRRTUN,GRRTNR,TRRTTOT,GBA4RTT,GBA5RTT,GBA6RTT,GBA6RTM,GBA6RTW,GBA6RTAN,GBA6RTAP,GBA6RTAS,GBA6RTNH,GBA6RTBK,GBA6RTHS,GBA6RTWH,GBA6RT2M,GBA6RTUN,GBA6RTNR,GBATRRT,PGGRRTT,PGBA6RT,SSGRRTT,SSBA6RT,NRGRRTT,NRBA6RT
481331,97,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,97,,,,,
481340,97,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,100,,100,,83,
481368,89,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,89,,,,,
481401,100,100,,,,,,,,100,,,,,100,100,100,100,,,,,,,,100,,,,,100,100,,,,
481410,35,35,,,,,,,,36,,,0,65,30,35,35,35,,,,,,,,36,,,0,65,25,25,,,40,40
481429,58,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,35,,61,,82,
481438,36,36,,,,,,,,36,,,,64,27,32,36,36,,,,,,,,36,,,,64,25,25,,,43,43
481447,94,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,100,,100,,83,
481465,29,100,28,,,,,27,,75,,,,0,,,,,,,,,,,,,,,,,28,,28,,33,
481474,79,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,67,,100,,79,
481483,90,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,88,,100,,,
481517,71,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,57,,100,,100,
481526,81,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,73,,100,,100,
481571,100,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,100,,,,,
481678,30,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,25,,,,100,
481739,70,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,67,,67,,80,
481748,38,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,36,,67,,100,
481775,57,61,54,0,100,100,100,33,66,75,80,67,,3,,,,,,,,,,,,,,,,,57,,78,,50,
481845,61,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,50,,100,,100,
481863,60,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,57,,100,,0,
481890,60,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,55,,75,,88,
481906,68,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,66,,83,,,
481960,71,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,100,,81,,15,
482015,61,69,40,67,75,75,,53,61,63,60,50,,4,,,,,,,,,,,,,,,,,58,,79,,65,
482060,55,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,53,,88,,64,
482097,80,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,70,,70,,98,
482149,49,44,51,100,76,77,67,52,40,44,52,56,56,36,29,44,49,44,51,100,76,77,67,52,40,44,52,44,56,36,43,44,43,43,56,56
482158,25,24,26,33,45,45,,16,26,34,29,14,21,43,12,20,24,21,26,33,48,48,,15,24,32,30,25,22,44,21,19,29,29,34,33
482167,61,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,17,,100,,71,
482176,78,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,71,,79,,83,
482185,84,82,91,100,100,100,,,100,82,71,100,,0,,,,,,,,,,,,,,,,,100,,100,,71,
482194,98,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,100,,80,,,
482200,56,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,57,,50,,40,
482228,43,60,0,,50,50,,,,33,50,,,,20,40,40,50,0,,50,50,,,,0,100,,,,100,100,,,20,25
482246,98,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,100,,100,,95,
482255,80,78,100,,70,67,75,100,90,100,50,,,0,,,,,,,,,,,,,,,,,80,,100,,57,
482291,68,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,68,,90,,79,
482413,31,38,20,0,0,0,,20,29,45,,100,33,21,29,29,29,30,25,0,0,0,,22,40,33,,,33,25,25,14,0,0,50,50
482422,67,67,,0,,,,,67,80,,,,11,40,40,60,60,,0,,,,,50,100,,,,20,75,75,,,0,0
482431,22,27,13,,29,20,50,0,20,25,0,,0,26,21,21,21,31,0,,29,20,50,0,33,17,0,,0,32,24,23,50,50,0,0
482459,33,0,67,,,,,100,25,0,,,,33,0,33,33,0,50,,,,,100,0,0,,,,67,33,0,100,100,0,0
482468,13,0,25,,,,,33,0,0,,,,38,17,17,17,0,50,,,,,33,,0,,,,33,14,20,,,0,0
482477,37,24,43,33,50,43,100,29,27,41,23,50,100,18,12,15,18,21,14,0,50,50,,14,8,17,17,50,100,29,36,17,42,31,36,8
482547,0,0,,,,,,,,0,,,,,0,0,0,0,,,,,,,,0,,,,,0,0,,,,
482556,71,83,0,0,,,,100,50,100,,,,,33,50,67,80,0,0,,,,100,50,100,,,,,33,0,100,100,100,100
482574,39,43,25,100,,,,0,0,50,,0,,17,23,23,23,30,0,,,,,0,,33,,0,,23,38,20,50,50,33,0
482635,33,0,50,,,,,0,,100,,,,33,0,0,0,0,,,,,,0,,,,,,100,33,0,,,,
482653,0,,0,,0,0,,,,,,,,100,0,0,0,,0,,0,0,,,,,,,,100,0,0,,,,
482680,37,30,43,14,34,35,27,24,33,39,38,40,35,36,32,47,50,44,55,0,49,49,50,42,45,51,60,63,50,33,34,44,42,54,38,52
482699,16,14,18,0,14,17,0,3,26,29,11,10,100,51,20,20,20,50,0,,,,,0,,25,,,,40,13,33,16,,26,0
482936,55,54,65,0,50,53,0,58,54,55,50,67,80,,41,52,55,54,65,0,50,53,0,58,54,55,50,67,80,,53,53,64,64,51,51
482963,55,50,56,,20,20,,46,63,61,36,,,0,,,,,,,,,,,,,,,,,54,,53,,75,
482981,57,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,56,,75,,57,
482990,88,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,85,,100,,95,
483009,76,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,76,,78,,75,
483018,41,45,39,,,,,50,38,44,0,33,,,26,41,41,45,39,,,,,50,38,44,0,33,,,32,32,67,67,50,50
483045,47,56,38,67,29,29,,42,50,50,57,,,9,,,,,,,,,,,,,,,,,47,,40,,47,
483054,65,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,61,,100,,50,
483106,94,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,89,,100,,97,
483124,0,,0,,,,,,,0,,,,,0,0,0,,0,,,,,,,0,,,,,,,,,0,0
483212,30,37,22,,80,100,50,26,30,33,23,0,100,12,,,,,,,,,,,,,,,,,29,,21,,38,
483230,95,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,100,,100,,90,
483258,73,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,73,,,,,
483276,74,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,74,,,,,
483328,75,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,50,,50,,88,
483337,55,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,47,,,,70,
483346,96,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,100,,93,,100,
483355,56,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,61,,,,20,
483364,63,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,68,,,,0,
483373,0,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
483382,99,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,98,,100,,100,
483425,64,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,63,,,,67,
483470,96,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,96,,,,,
483504,35,38,34,,0,0,,35,75,29,40,33,,0,,,,,,,,,,,,,,,,,33,,67,,25,
483513,35,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,31,,,,100,
483559,40,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,41,,50,,33,
483577,86,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,100,,,,0,
483647,100,100,100,,,,,100,,100,100,,,0,,,,,,,,,,,,,,,,,100,,,,100,
483708,90,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,100,,83,,0,
483726,25,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,100,,,
483735,73,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,75,,100,,50,
483744,89,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,100,,,,0,
483753,71,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,71,,,,,
483780,67,60,100,,,,,,,,,100,50,33,0,67,67,60,100,,,,,,,,,100,50,33,0,0,,,80,80
483799,87,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,86,,88,,,
483814,66,42,68,,80,100,0,66,50,75,50,,,0,,,,,,,,,,,,,,,,,58,,73,,100,
483823,50,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,53,,78,,29,
483841,92,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,95,,,,88,
483850,100,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,100,,,,,
483869,85,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,85,,,,,
483878,52,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,45,,0,,74,
483887,75,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,71,,,,100,
483896,93,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,86,,100,,,
483911,75,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,71,,,,100,
483920,63,58,71,,100,100,,60,56,83,100,,,0,,,,,,,,,,,,,,,,,64,,100,,20,
483948,57,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,57,,,,,
483957,70,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,95,,0,,57,
484002,68,71,67,43,82,84,60,57,70,70,59,60,100,0,,,,,,,,,,,,,,,,,67,,76,,64,
484011,94,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,95,,100,,91,
484020,59,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,67,,,,0,
484057,84,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,83,,85,,,
484066,59,40,60,,50,67,0,52,79,60,67,,,0,,,,,,,,,,,,,,,,,59,,63,,,
484075,58,,,,,,,,,,,,,38,,,,,,,,,,,,,,,,,58,,,,,
484084,63,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,73,,75,,0,
484093,79,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,83,,0,,86,
484109,86,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,79,,86,,94,
484127,81,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,72,,91,,83,
484136,56,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,56,,,,,
484163,83,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,73,,100,,,
484172,77,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,77,,,,,
484190,60,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,60,,,,,
484206,95,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,92,,100,,100,
484330,61,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,57,,75,,100,
484349,52,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,48,,75,,67,
484358,64,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,61,,80,,100,
484367,60,53,61,100,56,67,0,45,63,43,70,,,0,,,,,,,,,,,,,,,,,58,,82,,58,
484376,58,57,58,50,58,60,50,43,61,71,64,50,,0,,,,,,,,,,,,,,,,,59,,79,,53,
484394,83,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,71,,100,,83,
484473,85,81,86,,87,86,100,71,83,87,76,86,0,9,56,63,75,50,83,,100,100,,,75,100,50,50,0,13,81,100,95,100,85,64
484604,81,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,80,,88,,83,
484613,21,17,23,27,39,43,32,17,26,27,21,13,70,,2,12,16,14,17,17,35,50,20,14,22,19,19,9,50,,21,16,36,31,18,14
484631,22,17,26,0,,,,29,23,40,100,8,,,5,13,23,18,26,0,,,,29,23,40,100,8,,,30,30,,,14,15
484756,33,40,0,,,,,0,100,,,25,,,20,40,40,50,0,,,,,0,100,,,33,,,,,,,33,40
484871,36,36,,,,,,,,36,,,,36,0,36,36,36,,,,,,,,36,,,,36,37,37,,,33,33
484899,68,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,63,,83,,66,
484905,42,31,47,0,57,57,,33,42,70,29,0,58,17,30,40,42,31,47,0,57,57,,33,42,70,29,0,58,17,38,38,40,40,49,49
484923,93,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,90,,100,,94,
484932,34,41,30,0,33,33,,22,33,34,,63,,13,,,,,,,,,,,,,,,,,28,,40,,44,
484950,72,50,74,100,100,100,,0,81,67,100,,,0,,,,,,,,,,,,,,,,,72,,100,,68,
484996,78,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,80,,,,50,
485014,46,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,43,,100,,0,
485032,46,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,40,,100,,67,
485111,38,33,42,52,40,42,25,28,46,44,,75,40,20,,,,,,,,,,,,,,,,,35,,30,,44,
485166,77,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,100,,56,,,
485236,25,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,33,,,,0,
485272,33,0,43,,,,,100,29,0,,,,,11,33,33,0,43,,,,,100,29,0,,,,,43,43,0,0,,
485342,81,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,100,,,,61,
485360,0,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,,0,,,,,
485379,83,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,87,,67,,73,
485388,73,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,87,,75,,41,
485397,51,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,48,,75,,100,
485412,92,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,90,,80,,100,
485458,48,56,38,,,,,33,33,52,100,,,5,,,,,,,,,,,,,,,,,44,,,,54,
485476,82,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,70,,100,,100,
485485,75,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,80,,100,,65,
485494,81,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,79,,75,,100,
485500,100,100,100,,,,,100,100,,,,,0,,,,,,,,,,,,,,,,,100,,,,,
485519,67,69,63,100,0,0,,79,55,77,25,0,0,19,5,10,10,7,16,0,0,0,,14,0,10,25,0,0,19,42,33,50,0,73,5
485564,85,79,86,,,,,87,0,81,,0,,0,,,,,,,,,,,,,,,,,93,,94,,30,
485573,91,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,90,,,,100,
485591,15,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,15,,,,,
485607,56,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,53,,67,,,
485698,62,65,33,,100,,100,0,,68,,,,7,55,55,55,58,33,,100,,100,0,,60,,,,7,,,,,62,55
485768,57,56,59,,100,100,,17,78,0,,60,25,2,52,52,52,53,50,,,,,0,75,,,67,29,4,56,50,100,100,54,50
485801,100,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,100,,,,,
485874,77,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,75,,100,,67,
485926,59,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,70,,30,,57,
485953,72,70,100,,,,,75,50,75,,,,0,,,,,,,,,,,,,,,,,100,,,,62,
485962,100,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,100,,,,,
485999,58,58,,,,,,,,58,,,,31,0,4,58,58,,,,,,,,58,,,,31,50,50,,,61,61
486017,57,57,,,,,,,,57,,,,14,57,57,57,57,,,,,,,,57,,,,14,0,0,,,67,67
486026,30,30,,,,,,,,30,,,,61,30,30,30,30,,,,,,,,30,,,,61,43,43,,,25,25
486053,70,70,69,0,0,0,,,0,80,,,,26,9,35,35,30,38,0,0,0,,,0,40,,,,26,,,,,70,35
486123,50,50,50,,,,,,,100,0,50,,0,,,,,,,,,,,,,,,,,100,,100,,0,
486150,81,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,81,,,,,
486169,62,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,60,,75,,,
486196,21,21,,,,,,,,20,,,50,79,0,2,2,2,,,,,,,,2,,,0,79,19,0,,,23,5
486202,60,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,100,,,,0,
486239,58,56,60,,,,,,67,,,,53,,44,44,72,78,67,,,,,,100,,,,50,,100,0,,,54,87
486248,40,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,46,,100,,0,
486257,44,30,53,,100,100,,30,33,63,,0,100,15,,,,,,,,,,,,,,,,,47,,33,,43,
486284,56,50,58,,,,,100,,58,40,42,100,10,24,27,28,25,29,,,,,50,,26,20,25,100,10,58,23,50,25,56,34
486345,86,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,81,,100,,100,
486354,60,65,56,,,,,,,,,,60,34,33,33,33,67,0,,,,,,,,,,33,33,,,,,60,33
486372,67,71,50,,0,0,,50,0,92,0,,,0,,,,,,,,,,,,,,,,,100,,100,,56,
486381,55,67,54,,100,100,,33,52,71,,0,,0,,,,,,,,,,,,,,,,,59,,50,,,
486406,85,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,100,,,,80,
486415,79,83,79,,100,100,,79,67,100,,,,6,,,,,,,,,,,,,,,,,80,,50,,,
486424,83,100,81,,100,100,,82,100,,,,,17,,,,,,,,,,,,,,,,,100,,,,0,
486442,33,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,38,,100,,0,
486488,100,100,100,,,,,100,,100,,,,,50,50,100,100,100,,,,,100,,100,,,,,,,,,100,100
486497,59,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,52,,,,83,
486503,86,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,95,,,,0,
486512,81,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,82,,60,,50,
486530,80,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,78,,100,,79,
486558,57,60,0,,56,80,25,60,60,40,63,,,0,,,,,,,,,,,,,,,,,57,,86,,33,
486567,56,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,52,,67,,61,
486576,64,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,63,,,,80,
486619,89,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,78,,60,,96,
486691,22,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,20,,25,,50,
486707,51,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,53,,40,,33,
486716,68,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,68,,71,,,
486752,52,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,49,,80,,,
486770,82,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,90,,100,,0,
486798,70,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,67,,78,,81,
486813,57,48,59,50,50,50,,79,56,57,33,,,1,,,,,,,,,,,,,,,,,58,,54,,48,
486822,65,55,66,50,57,67,0,41,70,63,62,100,,0,,,,,,,,,,,,,,,,,62,,68,,67,
486840,52,45,60,55,50,50,50,54,53,51,54,68,45,27,24,44,52,45,60,55,50,50,50,54,53,51,54,68,45,27,50,50,51,51,54,54
486859,60,,60,,,,,100,,33,100,,,0,,,,,,,,,,,,,,,,,50,,100,,,
486877,86,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,100,,100,,78,
486886,76,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,100,,,,67,
486901,63,55,71,,33,50,0,67,78,64,50,,40,27,55,63,63,55,71,,33,50,0,67,78,64,50,,40,27,48,48,61,61,72,72
486938,20,0,25,,0,,0,0,0,50,,,,20,20,20,20,0,25,,0,,0,0,0,50,,,,20,50,50,0,0,0,0
486947,100,,100,,,,,,,,,,100,,100,100,100,,100,,,,,,,,,,100,,,,,,100,100
486956,33,100,0,,0,0,,100,,0,,,,33,33,33,33,100,0,,0,0,,100,,0,,,,33,50,50,0,0,,
486983,50,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,56,,,,33,
487047,42,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,50,,30,,15,
487065,62,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,56,,100,,71,
487083,60,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,62,,50,,,
487092,94,94,95,,96,97,0,98,95,91,94,100,93,0,,,,,,,,,,,,,,,,,93,,95,,94,
487162,31,33,29,,75,75,,23,27,34,50,,,8,,,,,,,,,,,,,,,,,28,,,,38,
487232,80,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,80,,80,,80,
487302,47,64,35,100,50,57,0,45,100,45,33,100,,0,,,,,,,,,,,,,,,,,44,,75,,100,
487311,71,72,64,100,50,67,0,71,83,68,83,70,,0,,,,,,,,,,,,,,,,,73,,71,,67,
487320,46,48,24,33,50,50,,35,41,51,57,57,,9,,,,,,,,,,,,,,,,,42,,48,,50,
487348,89,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,91,,100,,83,
487375,82,50,89,,75,75,,100,75,100,,,,,82,82,82,50,89,,75,75,,100,75,100,,,,,71,71,100,100,100,100
487481,57,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,56,,64,,66,
487506,97,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,91,,100,,100,
487524,59,53,64,0,71,71,,41,17,61,42,59,67,,44,58,59,53,64,0,71,71,,41,17,61,42,59,67,,55,54,64,64,64,64
487533,89,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,90,,100,,75,
487588,65,50,66,0,100,100,100,63,100,87,33,73,,0,,,,,,,,,,,,,,,,,65,,93,,33,
487597,63,63,64,60,95,93,100,57,60,76,60,52,,0,,,,,,,,,,,,,,,,,60,,74,,70,
487603,50,54,46,0,60,67,50,0,20,57,33,67,,,26,35,41,47,33,,33,50,0,0,25,50,0,100,,,59,57,30,14,47,38
487621,100,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,100,,,,,
487658,100,100,100,100,100,100,,100,,100,100,100,,0,,,,,,,,,,,,,,,,,100,,,,100,
487676,85,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,63,,100,,90,
487746,50,50,,,,,,,,50,,,,50,0,50,50,50,,,,,,,,50,,,,50,,,,,50,50
487773,88,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,91,,100,,75,
487791,76,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,72,,88,,80,
487807,23,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,0,,27,
487816,100,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,100,,,,,
487861,91,100,89,,,,,90,,100,,,,,,,,,,,,,,,,,,,,,96,,40,,100,
487889,87,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,87,
487904,83,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,64,,89,,100,
487922,77,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,75,,,,80,
487959,81,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,75,,100,,100,
487977,60,40,61,50,100,100,100,41,74,63,33,100,,,,,,,,,,,,,,,,,,,88,,,,18,
488013,33,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,67,,100,,32,
488022,11,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,,100,
488031,0,,0,,,,,,0,,,0,,,0,0,0,,0,,,,,,0,,,,,,,,,,0,0
488059,60,,60,,,,,,60,,,,,0,,,,,,,,,,,,,,,,,60,,,,,
488077,33,33,36,24,26,40,11,18,30,35,39,25,,1,,,,,,,,,,,,,,,,,35,,21,,34,
488110,55,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,56,,100,,0,
488138,85,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,85,,,,,
488174,80,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,80,,,,,
488183,100,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,100,,,,100,
488192,93,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,83,,100,,100,
488217,56,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,56,,63,,33,
488226,73,,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,60,,100,,75,
488253,79,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,73,,100,,,
488262,50,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,100,,100,,36,
488280,93,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,100,,,,80,
488299,37,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,100,,,,0,
488305,67,67,67,,,,,0,100,61,,,100,,,,,,,,,,,,,,,,,,67,,33,,83,
488314,10,10,,,,,,,,10,,,,80,0,10,10,10,,,,,,,,10,,,,80,14,14,,,8,8
488332,19,,19,,100,100,,15,,,,,,81,,,,,,,,,,,,,,,,,50,,50,,12,
488350,89,89,,,,,,,,92,,,80,11,11,11,11,11,,,,,,,,15,,,0,11,100,0,,,88,13
488369,70,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,68,,67,,100,
488378,81,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,93,,,,0,
488396,76,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,76,,,,,
488411,92,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,91,,100,,91,
488439,55,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,44,,100,,,
488448,57,60,50,,,,,,0,67,,,,,,,,,,,,,,,,,,,,,50,,,,67,
488563,70,63,100,,,,,100,100,100,,,57,30,,,,,,,,,,,,,,,,,,,,,70,
488590,100,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,100,
488651,69,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,100,,,,28,
488679,35,39,33,67,71,71,,23,39,42,31,86,100,,,,,,,,,,,,,,,,,,30,,43,,41,
488730,32,29,36,0,47,47,,19,34,32,29,67,,29,,,,,,,,,,,,,,,,,35,,40,,31,
488749,51,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,50,,52,,,
488837,93,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,87,,100,,,
488846,34,34,32,50,63,63,,30,39,30,20,33,,1,17,26,29,28,31,50,58,58,,27,37,28,33,28,,1,,,,,34,29
488891,86,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,73,,,,89,
488916,62,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,59,,100,,100,
488934,81,80,81,72,71,71,,71,86,83,86,,,0,,,,,,,,,,,,,,,,,77,,,,83,
488952,69,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,67,,75,,100,
488961,62,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,59,,100,,100,
488970,82,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,80,,100,,,
488989,86,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,82,,100,,100,
488998,67,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,65,,80,,60,
489122,93,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,90,,,,100,
489131,79,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,67,,100,,100,
489140,56,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,62,,33,,50,
