UNITID,XF2A01,F2A01,XF2A19,F2A19,XF2A20,F2A20,XF2A02,F2A02,XF2A03,F2A03,XF2A03A,F2A03A,XF2A04,F2A04,XF2A05,F2A05,XF2A05A,F2A05A,XF2A05B,F2A05B,XF2A06,F2A06,XF2A11,F2A11,XF2A12,F2A12,XF2A13,F2A13,XF2A15,F2A15,XF2A16,F2A16,XF2A17,F2A17,XF2A18,F2A18,XF2B01,F2B01,XF2B02,F2B02,XF2B03,F2B03,XF2B04,F2B04,XF2B05,F2B05,XF2B06,F2B06,XF2B07,F2B07,XF2C01,F2C01,XF2C02,F2C02,XF2C03,F2C03,XF2C04,F2C04,XF2C05,F2C05,XF2C06,F2C06,XF2C07,F2C07,XF2C08,F2C08,XF2C09,F2C09,XF2C10,F2C10,XF2C12,F2C12,XF2C121,F2C121,XF2C122,F2C122,XF2C13,F2C13,XF2C131,F2C131,XF2C132,F2C132,XF2C14,F2C14,XF2C141,F2C141,XF2C142,F2C142,XF2C15,F2C15,XF2C151,F2C151,XF2C152,F2C152,XF2C16,F2C16,XF2C161,F2C161,XF2C162,F2C162,XF2C17,F2C17,XF2C171,F2C171,XF2C172,F2C172,XF2D01,F2D01,XF2D012,F2D012,XF2D013,F2D013,XF2D014,F2D014,XF2D02,F2D02,XF2D022,F2D022,XF2D023,F2D023,XF2D024,F2D024,XF2D03,F2D03,XF2D032,F2D032,XF2D033,F2D033,XF2D034,F2D034,XF2D04,F2D04,XF2D042,F2D042,XF2D043,F2D043,XF2D044,F2D044,XF2D05,F2D05,XF2D052,F2D052,XF2D053,F2D053,XF2D054,F2D054,XF2D06,F2D06,XF2D062,F2D062,XF2D063,F2D063,XF2D064,F2D064,XF2D07,F2D07,XF2D072,F2D072,XF2D073,F2D073,XF2D074,F2D074,XF2D08,F2D08,XF2D082,F2D082,XF2D083,F2D083,XF2D084,F2D084,XF2D08A,F2D08A,XF2D082A,F2D082A,XF2D083A,F2D083A,XF2D084A,F2D084A,XF2D08B,F2D08B,XF2D082B,F2D082B,XF2D083B,F2D083B,XF2D084B,F2D084B,XF2D09,F2D09,XF2D092,F2D092,XF2D093,F2D093,XF2D094,F2D094,XF2D10,F2D10,XF2D102,F2D102,XF2D103,F2D103,XF2D104,F2D104,XF2D11,F2D11,XF2D112,F2D112,XF2D12,F2D12,XF2D122,F2D122,XF2D13,F2D13,XF2D132,F2D132,XF2D14,F2D14,XF2D142,F2D142,XF2D143,F2D143,XF2D144,F2D144,XF2D15,F2D15,XF2D152,F2D152,XF2D153,F2D153,XF2D154,F2D154,XF2D16,F2D16,XF2D162,F2D162,XF2D163,F2D163,XF2D164,F2D164,XF2D17,F2D17,XF2D172,F2D172,XF2D173,F2D173,XF2D174,F2D174,XF2D18,F2D18,XF2D182,F2D182,XF2D183,F2D183,XF2D184,F2D184,XF2E011,F2E011,XF2E012,F2E012,XF2E021,F2E021,XF2E022,F2E022,XF2E031,F2E031,XF2E032,F2E032,XF2E041,F2E041,XF2E042,F2E042,XF2E051,F2E051,XF2E052,F2E052,XF2E061,F2E061,XF2E062,F2E062,XF2E071,F2E071,XF2E072,F2E072,XF2E081,F2E081,XF2E091,F2E091,XF2E092,F2E092,XF2E101,F2E101,XF2E102,F2E102,XF2E121,F2E121,XF2E122,F2E122,XF2E131,F2E131,XF2E132,F2E132,XF2E133,F2E133,XF2E134,F2E134,XF2E135,F2E135,XF2E136,F2E136,XF2E137,F2E137,F2FHA,XF2H01,F2H01,XF2H02,F2H02,XF2H03,F2H03,XF2H03A,F2H03A,XF2H03B,F2H03B,XF2H03C,F2H03C,XF2H03D,F2H03D,XF2I01,F2I01,XF2I02,F2I02,XF2I03,F2I03,XF2I04,F2I04,XF2I05,F2I05,XF2I06,F2I06,XF2I07,F2I07
490328,R,0,R,19930586,R,0,R,26168105,R,11407817,R,9429594,R,14760288,Z,0,Z,0,Z,0,R,14760288,R,12131998,R,7198702,R,636696,R,2326392,R,0,R,22293788,R,2363202,R,3802871,R,5225114,R,8209156,R,6786913,R,7973375,R,0,R,14760288,R,411523,Z,0,R,86850,Z,0,R,0,R,1233305,R,1731678,R,29771,R,0,R,29771,R,0,R,0,R,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,29771,R,29771,R,0,R,959696,R,959696,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,29771,R,29771,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1991663,R,1991663,R,0,R,0,R,1991663,R,1991663,R,0,R,0,R,0,R,0,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,297172,R,297172,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,524569,R,524569,R,0,R,0,R,3802871,R,3802871,Z,0,Z,0,R,0,R,0,Z,0,Z,0,R,3802871,R,3802871,R,0,R,0,R,1260261,R,982049,Z,0,Z,0,Z,0,Z,0,R,0,R,0,R,0,R,0,R,2006296,R,268105,R,256650,Z,0,R,1701907,Z,0,Z,0,Z,0,Z,0,R,0,R,0,R,5225114,R,1250154,R,20064,R,179691,R,142707,R,821121,R,2811377,2,A,,A,,A,,A,,A,,A,,A,,R,6786913,R,3802871,R,6786913,R,7973375,R,1244642,R,9429594,R,5225114
490346,R,0,R,97813,R,42780,R,1051909,R,193250,R,0,R,858659,R,0,R,0,R,0,R,858659,R,0,R,85914,R,59840,R,0,R,0,R,145754,R,47941,R,1433438,R,1248328,R,0,R,185110,R,673549,R,0,R,858659,R,365507,R,120089,Z,0,Z,0,Z,0,Z,0,R,485596,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1177683,R,1177683,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,243755,R,243755,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,12000,R,12000,R,0,R,0,R,12000,R,12000,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,,A,,A,,R,0,R,0,R,0,R,0,R,1433438,R,1433438,R,0,R,0,R,0,R,0,R,0,R,0,R,1433438,R,1433438,R,0,R,0,R,603280,R,245733,R,0,R,0,R,0,R,0,R,102387,R,68259,R,55581,R,40955,R,295680,R,191126,R,0,R,0,R,191400,A,,A,,A,,A,,R,0,R,0,R,1248328,R,546073,R,0,R,487534,R,23247,R,74,R,191400,2,A,,A,,A,,A,,A,,A,,A,,R,185110,R,1433438,R,185110,R,673549,R,673549,R,0,R,1248328
490373,R,24337285,R,91846056,R,0,R,444367736,R,97634509,R,55610000,R,29659087,R,317074140,R,99304918,R,217769222,R,346733227,R,2055115,R,115800047,R,33885778,R,193888,R,4441620,R,156376448,R,64530392,R,126168494,R,116822869,R,0,R,9345625,R,337387602,R,0,R,346733227,R,0,R,0,R,0,R,0,R,1940063,R,2667494,R,4607557,R,4607557,R,0,R,4607557,R,0,R,0,R,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,4607557,R,4607557,Z,0,R,0,R,0,R,0,R,17772835,R,17772835,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1483097,R,1483097,R,0,R,0,R,3585617,R,3585617,R,0,R,0,R,0,R,0,R,0,R,0,R,1788633,R,1475718,R,289823,R,23092,R,386673,R,73758,R,289823,R,23092,R,1401960,R,1401960,R,0,R,0,R,56503262,R,56503262,R,0,R,0,R,8689178,R,1447744,R,7241434,R,0,R,36345872,R,36345872,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,126168494,R,118614145,R,7531257,R,23092,R,0,R,0,R,0,R,0,R,126168494,R,118614145,R,7531257,R,23092,R,41027880,R,30428279,R,7397896,R,3859207,R,28356790,R,20605202,R,10366480,R,7248509,R,1717467,R,1148022,R,27956356,R,7586520,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,116822869,R,70875739,R,16315124,R,3150544,R,6281906,R,2975364,R,17224192,1,R,64484163,R,103183705,R,38699542,R,31675130,R,7241434,R,-217022,R,0,R,3206283,R,118614145,R,9345625,R,337387602,R,29659087,R,55610000,R,116822869
490489,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,183649,R,0,R,0,R,0,R,0,R,0,R,183649,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,306906,R,306906,R,0,R,0,R,0,R,0,Z,0,Z,0,R,0,R,0,Z,0,Z,0,R,0,R,0,Z,0,Z,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,Z,0,R,0,R,0,Z,0,Z,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,Z,0,Z,0,R,0,R,0,R,0,R,0,R,103425,R,103425,A,,A,,A,,A,,A,,A,,A,,A,,R,0,R,0,R,0,R,0,R,410331,R,410331,R,0,R,0,R,0,R,0,R,0,R,0,R,410331,R,410331,R,0,R,0,R,235593,R,235593,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,31959,R,0,A,,A,,R,0,A,,A,,A,,A,,R,69275,R,0,R,336827,R,235593,R,0,R,29052,R,0,R,0,R,72182,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
490498,R,0,R,458634,R,0,R,523986,R,90195,R,0,R,433791,R,0,R,0,R,0,R,433791,R,0,R,0,R,409461,R,0,R,734828,R,1144289,R,685655,R,1539543,R,1432862,R,-106681,R,0,R,-6215276,R,6649067,R,433791,R,106680,R,0,R,1853,R,10000,R,0,R,10000,R,128533,R,17808,R,0,R,17808,R,0,R,0,R,0,C,0,C,0,R,0,C,1510,C,1510,Z,0,C,8149,C,8149,Z,0,C,8149,C,8149,Z,0,C,0,C,0,R,0,R,555625,R,555625,Z,0,Z,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,106680,R,106680,R,0,R,0,R,102617,R,102617,R,0,R,0,R,0,R,0,R,0,R,0,R,21500,R,0,R,21500,R,0,R,0,R,0,R,0,R,0,R,21500,R,0,R,21500,R,0,R,749529,R,749529,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,3592,R,3592,A,,A,,A,,A,,A,,A,,R,0,R,0,R,0,R,0,R,1539543,R,1518043,R,21500,R,0,R,0,R,-13100,R,13100,R,0,R,1539543,R,1504943,R,34600,R,0,R,243536,R,237861,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,989999,R,433703,R,0,R,0,R,40000,A,,A,,A,,A,,R,159327,R,0,R,1432862,R,671564,R,84018,R,2928,R,58130,R,0,R,616222,2,A,,A,,A,,A,,A,,A,,A,,R,1539543,R,1432863,R,0,R,-6215276,R,0,R,0,R,1432862
490504,Z,0,R,5160990,Z,0,R,9558835,R,2571186,R,2382014,R,6987649,Z,0,Z,0,Z,0,R,6987649,R,1894691,R,3763064,R,730216,Z,0,Z,0,R,6387971,R,1226981,R,3944954,R,3891702,R,0,R,53252,R,6934397,R,0,R,6987649,R,58705,R,4640,Z,0,Z,0,R,0,R,791675,R,855020,R,791675,R,0,R,791675,R,0,R,0,R,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,791675,R,791675,R,0,R,1618075,R,1618075,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,146815,R,146815,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2180064,R,2180064,R,0,R,0,R,2180064,R,2180064,R,0,R,0,R,0,R,0,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0,R,0,R,0,R,0,R,3944954,R,3944954,Z,0,Z,0,R,0,R,0,Z,0,Z,0,R,3944954,R,3944954,R,0,R,0,R,2152902,R,1233923,Z,0,Z,0,Z,0,Z,0,R,0,R,0,R,775177,R,164523,R,963623,R,246785,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0,R,0,R,3891702,R,1645231,R,411308,R,299218,R,134738,R,106394,R,1294813,2,A,,A,,A,,A,,A,,A,,A,,R,53252,R,3944954,R,53252,R,6934397,R,6987649,R,2382014,R,3891702
490513,Z,0,R,2480238,Z,0,R,3579464,R,1153058,R,425942,R,2426406,Z,0,Z,0,Z,0,R,2426406,R,585275,R,2755651,R,223640,Z,0,Z,0,R,3564566,R,1084328,R,1280267,R,1582255,R,0,R,-301988,R,2728394,R,0,R,2426406,R,62158,R,79287,Z,0,Z,0,R,0,R,238342,R,379787,R,142023,R,0,R,142023,R,0,R,0,R,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,142023,R,142023,R,0,R,451058,R,451058,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,74944,R,74944,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,682224,R,682224,R,0,R,0,R,682224,R,682224,R,0,R,0,R,0,R,0,R,0,R,0,Z,0,Z,0,Z,0,Z,0,R,567,R,567,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,71474,R,71474,R,0,R,0,R,1280267,R,1280267,Z,0,Z,0,R,0,R,0,Z,0,Z,0,R,1280267,R,1280267,R,0,R,0,R,570403,R,364490,Z,0,Z,0,R,19409,Z,0,R,4087,R,0,R,455625,R,0,R,398212,R,84594,Z,0,Z,0,R,134519,Z,0,Z,0,Z,0,Z,0,R,0,R,0,R,1582255,R,449084,R,94975,R,91749,R,83172,R,30836,R,832439,2,A,,A,,A,,A,,A,,A,,A,,R,-301988,R,1280267,R,-301988,R,2728394,R,-53832,R,425942,R,1582255
490753,R,2113318,R,4138765,R,0,R,7005043,R,2195391,R,1359446,R,2970160,R,1839492,R,1300800,R,538692,R,4809652,R,1907673,R,3397997,R,1373583,R,5206,R,55013,R,6739472,R,2600707,R,3194163,R,3581523,R,0,R,-387360,R,5197012,R,0,R,4809652,R,1873,R,0,R,0,R,0,R,122983,R,0,R,124856,R,87588,R,0,R,87588,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,87588,R,87588,R,0,R,2110554,R,2110554,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,758125,R,634027,R,124098,R,0,R,443866,R,319768,R,124098,R,0,R,314259,R,314259,R,0,R,0,R,0,R,0,R,0,R,0,R,-287750,R,-79928,R,-207822,R,0,R,34445,R,34445,R,578789,R,578789,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,3194163,R,3277887,R,-83724,Z,0,R,0,R,-187533,R,187533,Z,0,R,3194163,R,3090354,R,103809,R,0,R,1289030,R,806011,R,0,R,0,R,0,R,0,R,400042,R,202873,R,172797,R,101233,R,755419,R,405501,R,298112,R,122972,R,35395,R,0,R,0,R,0,R,0,R,630728,R,125680,R,3581523,R,1764270,R,213823,R,172937,R,235470,R,64522,R,1130501,1,R,1429913,R,1183691,R,-246222,R,0,R,-207822,R,-38400,R,0,R,-318468,R,3202511,R,-387360,R,5197012,R,846641,R,1359446,R,3581523
491057,R,0,R,9470490,R,0,R,11583445,R,2494060,R,0,R,9089385,R,0,R,0,R,0,R,9089385,R,381918,R,10309953,R,942585,R,0,R,0,R,11634456,R,2163966,R,6439007,R,5264862,R,0,R,1174145,R,7915240,R,0,R,9089385,R,2381959,R,18550,R,452100,R,0,R,0,R,623268,R,3475877,R,1031085,R,0,R,1031085,R,0,R,0,R,0,R,0,R,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,R,0,Z,0,R,1031085,R,1031085,R,0,R,3654160,R,3654160,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0,R,0,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2784847,R,2784847,R,0,R,0,R,2784847,R,2784847,R,0,R,0,R,0,R,0,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0,R,0,R,0,R,0,R,6439007,R,6439007,Z,0,Z,0,R,0,R,0,Z,0,Z,0,R,6439007,R,6439007,R,0,R,0,R,1908354,R,453760,Z,0,Z,0,Z,0,Z,0,R,0,R,0,R,289709,R,146126,R,990550,R,213485,Z,0,Z,0,R,1198256,Z,0,Z,0,Z,0,Z,0,R,877993,R,0,R,5264862,R,813371,R,46704,R,344597,R,355169,R,0,R,3705021,2,A,,A,,A,,A,,A,,A,,A,,R,1174145,R,6439007,R,1174145,R,7915240,R,9089385,R,20249,R,5264862
491446,R,0,R,0,R,0,R,185439,R,20262,R,0,R,165177,Z,0,Z,0,Z,0,R,165177,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1367880,R,1362037,R,0,R,5843,R,159334,R,0,R,165177,R,762810,R,8505,Z,0,Z,0,R,0,R,322040,R,1093355,R,322040,R,0,R,322040,R,0,R,0,R,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,322040,R,322040,R,0,R,1045840,R,1045840,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0,R,0,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,322040,R,322040,R,0,R,0,R,322040,R,322040,R,0,R,0,R,0,R,0,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,,A,,A,,R,0,R,0,R,0,R,0,R,1367880,R,1367880,Z,0,Z,0,R,0,R,0,Z,0,Z,0,R,1367880,R,1367880,R,0,R,0,R,831485,R,542267,Z,0,Z,0,R,91602,Z,0,R,0,R,0,R,149400,R,0,R,289550,R,43240,Z,0,Z,0,R,0,A,,A,,A,,A,,R,0,R,0,R,1362037,R,585507,R,243445,R,90405,R,0,R,0,R,442680,2,A,,A,,A,,A,,A,,A,,A,,R,5843,R,1367880,R,5843,R,159334,R,165177,R,0,R,1362037
491525,R,161631,R,2364161,R,0,R,3027986,R,621731,R,276685,R,2181963,R,224292,R,0,R,224292,R,2406255,R,326969,R,2050143,R,783075,R,558899,R,97611,R,3816697,R,1452536,R,1656077,R,1644101,R,-6972,R,5004,R,2394279,R,6972,R,2406255,R,145619,R,0,R,0,R,0,R,8354,R,207120,R,361093,R,11035,R,23698,R,34733,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,34733,R,11035,R,23698,R,218528,R,218528,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,65770,R,65770,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,611847,R,551728,R,60119,R,0,R,611847,R,551728,R,60119,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,8957,R,0,R,8957,R,0,R,0,R,0,R,748125,R,748125,R,0,R,0,R,0,R,0,R,0,R,0,R,2850,R,2850,R,0,R,0,R,1656077,R,1587001,R,69076,R,0,R,0,R,-62104,R,62104,R,0,R,1656077,R,1524897,R,131180,R,0,R,106136,R,41082,R,0,R,0,R,0,R,0,R,45930,R,30823,R,27829,R,24906,R,880408,R,165319,R,275538,R,62500,R,0,R,0,R,0,R,0,R,0,R,308260,R,0,R,1644101,R,324630,R,164812,R,394498,R,156828,R,7838,R,595495,2,A,,A,,A,,A,,A,,A,,A,,R,5004,R,1649105,R,5004,R,2394279,R,3027986,R,276685,R,1644101
491589,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,100511,R,0,R,0,R,0,R,0,R,0,R,100511,R,2263,R,0,R,2263,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2263,R,2263,R,0,R,865770,R,865770,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,100511,R,100511,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,,A,,A,,A,,A,,R,0,R,0,R,0,R,0,R,966281,R,966281,R,0,R,0,R,0,R,0,R,0,R,0,R,966281,R,966281,R,0,R,0,R,210000,R,185000,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,275000,R,0,A,,A,,Z,0,A,,A,,A,,A,,R,0,R,0,R,485000,R,185000,R,0,R,0,R,55836,R,0,R,244164,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
491613,Z,0,R,335111,Z,0,R,2446189,R,1023842,Z,0,R,1422347,Z,0,Z,0,Z,0,R,1422347,Z,0,R,206683,R,256488,Z,0,Z,0,R,463171,R,128060,R,1489631,R,1509098,R,0,R,-19467,R,1441814,R,0,R,1422347,R,284358,R,24830,Z,0,Z,0,R,0,R,362876,R,672064,R,298776,R,0,R,298776,R,0,R,0,R,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,298776,R,298776,R,0,R,607544,R,607544,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,19990,R,19990,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,854397,R,854397,R,0,R,0,R,854397,R,854397,R,0,R,0,R,0,R,0,R,0,R,0,Z,0,Z,0,Z,0,Z,0,R,7249,R,7249,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,451,R,451,R,0,R,0,R,1489631,R,1489631,Z,0,Z,0,R,0,R,0,Z,0,Z,0,R,1489631,R,1489631,R,0,R,0,R,435602,R,253098,Z,0,Z,0,Z,0,Z,0,R,28675,R,0,R,649029,R,15984,R,308892,R,85130,Z,0,Z,0,R,86900,Z,0,Z,0,Z,0,Z,0,R,0,R,0,R,1509098,R,354212,R,58067,R,355256,R,18239,Z,0,R,723324,2,A,,A,,A,,A,,A,,A,,A,,R,-19467,R,1489631,R,-19467,R,1441814,R,125215,R,962021,R,1509098
491622,Z,0,R,6258822,Z,0,R,8404775,R,3520999,R,3474275,R,4883776,Z,0,Z,0,Z,0,R,4883776,R,1208454,R,6009204,R,347761,R,452119,Z,0,R,8017538,R,1758716,R,2425614,R,2220024,R,0,R,205590,R,4678186,R,0,R,4883776,R,293190,R,57590,Z,0,Z,0,R,0,R,969907,R,1320687,R,969907,R,0,R,969907,R,0,R,0,R,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,969907,R,969907,R,0,R,1217652,R,1217652,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,77499,R,77499,R,0,R,0,R,52124,R,52124,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1037645,R,1037645,R,0,R,0,R,1037645,R,1037645,R,0,R,0,R,0,R,0,R,0,R,0,Z,0,Z,0,Z,0,Z,0,R,-17970,R,-17970,Z,0,Z,0,Z,0,Z,0,R,53098,R,53098,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5566,R,5566,R,0,R,0,R,2425614,R,2425614,Z,0,Z,0,R,0,R,0,Z,0,Z,0,R,2425614,R,2425614,R,0,R,0,R,708894,R,422599,Z,0,Z,0,R,35909,Z,0,R,119203,R,0,R,786266,R,0,R,517152,R,86559,Z,0,Z,0,R,52600,Z,0,Z,0,Z,0,Z,0,R,0,R,0,R,2220024,R,509158,R,138096,R,237820,R,134406,R,127799,R,1072745,2,A,,A,,A,,A,,A,,A,,A,,R,205590,R,2425614,R,205590,R,4678186,R,-1375046,R,3474275,R,2220024
491631,R,0,R,1440262,R,0,R,2465593,R,426983,R,0,R,2038610,Z,0,Z,0,Z,0,R,2038610,R,0,R,1670972,R,161118,Z,0,Z,0,R,1832090,R,391828,R,2073978,R,2046600,R,-4000,R,23378,R,2011232,R,4000,R,2038610,R,241418,R,5000,R,298000,Z,0,R,0,R,62164,R,606582,R,62164,R,0,R,62164,R,0,R,0,R,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,62164,R,62164,R,0,R,1706428,R,1706428,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0,R,0,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,367546,R,367546,R,0,R,0,R,367546,R,367546,R,0,R,0,R,0,R,0,R,0,R,0,Z,0,Z,0,Z,0,Z,0,R,4,R,4,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0,R,0,R,0,R,0,R,2073978,R,2073978,Z,0,Z,0,R,0,R,0,Z,0,Z,0,R,2073978,R,2073978,R,0,R,0,R,991152,R,927583,Z,0,Z,0,Z,0,Z,0,R,0,R,0,R,536101,R,0,R,515241,R,261626,Z,0,Z,0,R,4106,Z,0,Z,0,Z,0,Z,0,R,0,R,0,R,2046600,R,1189209,R,0,R,77743,R,53256,R,0,R,726392,2,A,,A,,A,,A,,A,,A,,A,,R,27378,R,2073978,R,23378,R,2011232,R,306697,R,300359,R,2046600
