UNITID,F1CORREV,F1TUFEPC,F1STAPPC,F1LCAPPC,F1GVGCPC,F1PGGCPC,F1INVRPC,F1OTRVPC,F1TUFEFT,F1STAPFT,F1LCAPFT,F1GVGCFT,F1PGGCFT,F1INVRFT,F1OTRVFT,F1COREXP,F1INSTFT,F1RSRCFT,F1PBSVFT,F1ACSPFT,F1STSVFT,F1INSUFT,F1OTEXFT,F1INSTPC,F1RSRCPC,F1PBSVPC,F1ACSPPC,F1STSVPC,F1INSUPC,F1OTEXPC,F1SWINSP,F1SWRSRP,F1SWPBSP,F1SWACSP,F1SWSTSP,F1SWISPP,F1SWOTEP,F1SWCREP,F1ENDMFT,F1SAFBPC,F1SALRPC,F1EQUITR,F2CORREV,F2TUFEPC,F2GVGCPC,F2PGGCPC,F2INVRPC,F2OTRVPC,F2TUFEFT,F2GVGCFT,F2PGGCFT,F2INVRFT,F2OTRVFT,F2COREXP,F2INSTFT,F2RSRCFT,F2PBSVFT,F2ACSPFT,F2STSVFT,F2INSUFT,F2OTEXFT,F2INSTPC,F2RSRCPC,F2PBSVPC,F2ACSPPC,F2STSVPC,F2INSUPC,F2OTEXPC,F2SWINSP,F2SWRSRP,F2SWPBSP,F2SWACSP,F2SWSTSP,F2SWISPP,F2SWOTEP,F2SWCREP,F2ENDMFT,F2SAFBPC,F2SALRPC,F2EQUITR,F3CORREV,F3TUFEPC,F3GVGCPC,F3PGGCPC,F3INVRPC,F3SSEAPC,F3OTRVPC,F3TUFEFT,F3GVGCFT,F3PGGCFT,F3INVRFT,F3SSEAFT,F3OTRVFT,F3COREXP,F3INSTFT,F3RSRCFT,F3PBSVFT,F3ACSPFT,F3STSVFT,F3INSUFT,F3OTEXFT,F3INSTPC,F3RSRCPC,F3PBSVPC,F3ACSPPC,F3STSVPC,F3INSUPC,F3OTEXPC,F3SWINSP,F3SWRSRP,F3SWPBSP,F3SWACSP,F3SWSTSP,F3SWISPP,F3SWOTEP,F3SWCREP,F3SAFBPC,F3SALRPC,F3EQUITR       
220613,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,72052236,71,8,10,8,2,12559,1465,1715,1442,411,64259964,7119,79,0,791,3233,4467,0,45,1,0,5,21,28,0,64,47,.,42,41,37,.,50,7489,55,45,75,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
220631,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,166686705,82,7,2,6,2,28279,2462,771,2055,738,134236595,10319,64,246,5982,3492,2858,4665,37,0,1,22,13,10,17,57,0,57,57,57,57,0,47,10541,58,47,64,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
220640,10530334,3,27,0,29,0,0,41,721,6499,0,6865,0,0,9686,5784945,6398,0,0,0,1110,1818,3732,49,0,0,0,9,14,29,55,.,.,.,65,38,6,39,.,56,39,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
220701,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,17251472,47,0,21,20,12,11325,0,5098,4799,2772,15759925,8046,0,0,1344,6641,3956,1932,37,0,0,6,30,18,9,56,.,.,39,47,43,0,45,23790,49,42,80,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
220710,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,54212753,26,11,13,48,1,14454,6274,7305,26150,411,24423657,8436,0,97,2352,6090,7494,128,34,0,0,10,25,30,1,67,.,0,60,49,31,0,51,123962,50,41,82,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
220756,3127756,2,48,0,35,0,0,14,617,12228,0,8914,0,52,3618,2453855,7153,0,0,639,2908,3003,6247,36,0,0,3,15,15,31,58,.,.,63,52,12,4,34,.,48,34,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
220765,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3659418,100,0,0,0,0,0,8246,0,0,0,14,0,2085346,1290,0,0,576,628,2213,0,27,0,0,12,13,47,0,62,.,.,70,64,27,.,47,48,47,.
220792,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,243055344,18,48,15,17,2,54374,143106,43116,49706,6831,129716543,34288,16112,18882,23827,5134,33804,26531,22,10,12,15,3,21,17,62,50,63,52,28,39,0,43,243806,58,45,83,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
220853,13662844,4,38,0,19,2,0,35,586,5125,0,2569,330,39,4707,11171624,3535,0,0,0,802,2318,4265,32,0,0,0,7,21,39,65,.,.,.,64,33,3,34,.,47,34,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
220862,509396191,25,25,0,30,5,2,13,7520,7476,0,8835,1529,446,3833,417724339,9119,4034,579,2221,3516,1868,2968,38,17,2,9,14,8,12,59,52,54,53,44,56,0,48,16524,59,46,69,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
220871,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,7046219,23,7,18,52,0,12717,3652,10132,28548,0,3455473,10790,0,0,707,2319,13180,0,40,0,0,3,9,49,0,73,.,.,78,66,40,.,57,120558,67,57,89,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
220978,411059862,34,27,0,30,1,0,8,7443,5927,0,6756,249,59,1779,372771376,10074,551,628,1979,2428,1506,2979,50,3,3,10,12,7,15,59,54,42,67,43,50,0,48,7535,63,46,65,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
220996,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,8041173,94,1,0,4,0,27826,431,7,1191,0,6201573,5585,0,0,45,9549,7107,431,25,0,0,0,42,31,2,64,.,.,0,62,34,0,53,.,64,53,90,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
221050,9609238,5,43,0,48,0,0,4,737,6377,0,7015,31,30,548,8720569,6832,0,0,0,1036,1537,3970,51,0,0,0,8,11,30,59,.,.,.,63,41,3,41,.,56,41,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
221096,53708705,15,37,0,46,0,0,1,1985,4720,0,5974,15,30,170,44368725,5231,0,111,797,808,1308,2398,49,0,1,7,8,12,23,52,.,55,59,51,55,0,41,2334,57,41,91,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
221102,9249605,4,41,0,39,12,0,3,729,6715,0,6361,1926,50,503,9963651,8294,0,0,0,817,1421,7010,47,0,0,0,5,8,40,78,.,.,.,86,68,7,49,.,62,49,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
221148,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,30184157,72,8,0,0,0,20,12611,1413,0,0,0,3566,22234025,4432,0,0,0,3671,4341,513,34,0,0,0,28,34,4,62,.,.,.,51,15,0,40,39,34,42
221184,64274454,16,36,0,45,1,0,1,2296,5007,0,6267,139,39,185,56935544,4134,0,0,1466,1206,1346,4189,33,0,0,12,10,11,34,63,.,.,65,54,44,0,39,1,53,39,92,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
221236,8392180,4,23,0,36,0,0,36,862,5149,0,8061,0,39,8091,4281022,5081,0,0,0,581,1230,4434,45,0,0,0,5,11,39,62,.,.,.,71,24,0,34,.,43,34,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
221281,4093806,5,50,0,41,0,0,3,969,9877,0,8174,19,51,688,3521595,8697,0,0,423,1211,2735,3947,51,0,0,2,7,16,23,53,.,.,71,50,43,0,39,.,55,39,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
221333,5720209,6,44,0,42,0,0,7,887,6516,0,6220,18,22,1043,4722714,6363,0,0,178,1793,1458,2348,52,0,0,1,15,12,19,53,.,.,59,48,43,0,41,.,57,41,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
221351,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,160114058,20,2,8,69,1,15787,1533,5957,53587,1089,71525408,15138,0,0,4740,7365,5430,2150,43,0,0,14,21,16,6,62,.,.,35,50,49,37,52,210220,61,48,82,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
221388,3077285,2,40,0,56,0,0,2,354,6649,0,9341,0,47,334,2854321,6841,0,0,0,1751,2166,4754,44,0,0,0,11,14,31,50,.,.,.,66,36,0,34,.,48,34,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
221397,60217255,10,41,0,42,1,0,6,1914,7691,0,7983,228,31,1077,52810704,7359,0,232,835,2321,2947,2902,44,0,1,5,14,18,17,67,.,54,43,49,34,0,45,4829,62,45,83,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
221430,6441285,6,26,0,48,0,0,20,817,3887,0,7076,0,27,2932,4834472,5225,0,0,31,1120,1536,3152,47,0,0,0,10,14,28,53,.,.,0,56,54,3,39,.,54,39,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
221485,87295537,10,35,0,50,1,0,4,1792,6323,0,9103,106,36,740,85125006,5766,0,199,1338,1834,2635,5879,33,0,1,8,10,15,33,70,.,64,53,64,41,11,44,425,59,44,88,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
221494,7613276,5,40,0,32,0,0,23,822,6153,0,4911,9,34,3640,5817210,5506,0,0,160,1135,1537,3558,46,0,0,1,10,13,30,55,.,.,65,65,52,6,41,.,57,41,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
221519,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,191383999,23,2,7,67,2,24189,2046,7187,70935,1909,84818135,16181,84,0,5874,8076,16347,532,34,0,0,12,17,35,1,63,38,.,43,44,40,0,48,288253,56,44,87,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
221582,4348851,17,38,0,44,0,0,1,4140,9357,0,11039,34,29,251,3890557,10754,0,0,0,2030,4329,5119,48,0,0,0,9,19,23,55,.,.,.,58,45,10,43,.,62,43,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
221591,7419738,4,30,0,19,0,0,46,731,5088,0,3188,2,29,7749,5266754,6023,0,0,0,1097,1815,2981,51,0,0,0,9,15,25,46,.,.,.,42,42,3,35,.,51,35,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
221607,4037721,10,40,0,20,1,0,30,1387,5801,0,2877,78,39,4394,2602988,5983,0,0,0,769,2138,507,64,0,0,0,8,23,5,57,.,.,.,60,55,19,55,.,74,55,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
221616,13016475,5,39,0,40,0,0,16,883,7354,0,7696,0,32,3093,10861864,8537,0,18,175,1519,2559,3096,54,0,0,1,10,16,19,45,.,48,57,48,33,0,35,.,50,35,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
221625,16553705,4,25,0,25,0,0,46,746,4653,0,4546,23,15,8472,11942000,4720,0,2579,0,905,2597,2512,35,0,19,0,7,20,19,53,.,63,.,57,20,9,40,.,55,40,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
221643,116986591,11,31,0,43,1,0,15,2133,5992,0,8339,117,26,2926,89554957,6631,0,229,2367,1549,1459,2718,44,0,2,16,10,10,18,59,.,57,39,53,52,0,44,2584,60,44,85,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
221661,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,69244361,54,6,18,18,3,15003,1787,5039,5153,893,55519403,10457,24,220,1936,4290,5423,0,47,0,1,9,19,24,0,49,16,37,34,41,36,.,43,24444,56,38,89,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
221670,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,42393846,44,0,2,29,25,34491,147,1391,22460,20018,28723694,24569,594,0,6040,2177,10116,9695,46,1,0,11,4,19,18,66,65,.,51,61,49,17,52,78636,64,50,95,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
221731,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,22816199,61,10,16,12,1,11098,1873,2910,2103,239,19079380,7279,0,0,404,3372,4054,130,48,0,0,3,22,27,1,60,.,.,55,46,26,0,47,12268,49,41,43,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
221740,236238189,28,26,0,32,2,4,8,6054,5779,0,7093,535,833,1718,210560438,8124,915,378,1919,3057,3175,2051,41,5,2,10,16,16,10,65,63,53,47,50,32,0,49,20444,63,47,66,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
221759,1361810709,26,27,0,21,4,12,10,12147,12465,0,9887,1651,5377,4551,1098725312,12485,9429,4047,3573,2141,2544,2957,34,25,11,10,6,7,8,57,55,49,54,45,53,0,50,34914,64,48,70,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
221768,154027402,20,23,0,27,4,7,20,5254,6269,0,7218,973,1756,5281,109189026,8693,35,396,1590,2825,3005,2419,46,0,2,8,15,16,13,64,66,51,69,49,22,0,47,8860,64,46,68,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
221829,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3709140,88,0,0,0,12,0,9511,0,0,0,1334,0,2560189,5021,0,0,0,0,0,2465,67,0,0,0,0,0,33,59,.,.,.,.,.,17,45,45,45,.
221838,286032696,10,19,0,24,1,0,47,4374,7867,0,10130,252,52,19781,260438463,10641,1943,2163,1496,2299,5779,14337,28,5,6,4,6,15,37,63,63,61,57,61,21,5,35,9429,44,34,66,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
221847,224662965,25,29,0,34,1,0,10,6431,7377,0,8459,356,104,2519,185585963,9259,1406,1065,1815,2641,1790,2878,44,7,5,9,13,9,14,55,47,40,65,46,54,0,46,10817,60,44,70,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
221892,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,68640728,63,13,12,13,0,13217,2810,2451,2642,0,48358020,6673,0,0,1201,4411,2595,0,45,0,0,8,30,17,0,58,.,.,49,37,57,.,51,12704,52,44,65,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
221908,58290913,10,40,0,45,1,0,4,1623,6529,0,7353,120,19,687,50037312,6055,0,33,1080,2012,2073,2767,43,0,0,8,14,15,20,61,.,17,70,44,37,0,44,4318,60,44,86,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
221953,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,26871749,48,26,4,22,1,9479,5088,714,4398,153,25504946,4822,0,1959,950,3712,7379,0,26,0,10,5,20,39,0,75,.,41,32,63,23,.,46,19020,48,41,48,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
221971,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,67610404,67,6,9,1,17,15727,1319,2100,340,3853,56641326,12248,0,0,2337,2952,2014,0,63,0,0,12,15,10,0,70,.,.,48,47,43,.,61,18860,66,54,89,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
221999,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4941027405,7,5,3,80,4,28768,19620,11247,316410,17661,1118852007,29572,16284,2995,11188,10345,18767,0,33,18,3,13,12,21,0,56,48,21,50,47,57,.,52,870798,56,46,75,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
222053,81821626,14,34,0,45,1,0,5,2099,5084,0,6686,90,26,755,69102246,5606,0,169,1353,1011,1490,2820,45,0,1,11,8,12,23,60,.,11,41,54,46,0,42,1396,58,42,89,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
222062,65663282,14,39,0,40,0,0,7,2410,6969,0,7000,67,27,1222,60358346,7631,0,61,1829,1712,1697,3335,47,0,0,11,11,10,21,55,.,87,34,45,42,0,39,4868,50,39,80,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
222105,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5136716,17,13,19,33,19,2567,2044,2956,5057,2894,4826469,8249,0,0,1026,1797,3510,0,57,0,0,7,12,24,0,39,.,.,60,69,51,.,47,25920,61,47,88,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
