UNITID,FTE12MN,UNDUP,E12FT,E12PT,UNDUPUG,E12UG1ST,E12UGTRN,E12UGCNT,E12UGNDG,E12GRAD,E12UGFT,E12UG1SFT,E12UGTRFT,E12UGCNFT,E12UGNDFT,E12GRADFT,E12UGPT,E12UG1SPT,E12UGTRPT,E12UGCNPT,E12UGNDPT,E12GRADPT,PCTE12AN,PCTE12AS,PCTE12BK,PCTE12HS,PCTE12NH,PCTE12WH,PCTE122M,PCTE12UN,PCTE12NR,PCTE12W,PCTE12UGAN,PCTE12UGAS,PCTE12UGBK,PCTE12UGHS,PCTE12UGNH,PCTE12UGWH,PCTE12UG2M,PCTE12UGUN,PCTE12UGNR,PCTE12UGW,PCTE12GRADAN,PCTE12GRADAS,PCTE12GRADBK,PCTE12GRADHS,PCTE12GRADNH,PCTE12GRADWH,PCTE12GRAD2M,PCTE12GRADUN,PCTE12GRADNR,PCTE12GRADW,PCTE12DEEXC,PCTE12DESOM,PCTE12DENON,PCTE12UGDEEXC,PCTE12UGDESOM,PCTE12UGDENON,PCTE12GRADDEEXC,PCTE12GRADDESOM,PCTE12GRADDENON 
195322,1794,4838,1259,3579,4838,689,116,1163,2870,0,1259,528,77,531,123,0,3579,161,39,632,2747,0,1,12,12,7,0,62,3,2,0,58,1,12,12,7,0,62,3,2,0,58,.,.,.,.,.,.,.,.,.,.,24,23,52,24,23,52,.,.,.
195438,263,384,384,0,333,0,133,91,109,51,333,0,133,91,109,51,0,0,0,0,0,0,0,0,0,0,0,96,0,0,4,0,0,0,0,0,0,97,0,0,3,0,0,0,0,0,0,92,0,0,8,0,0,0,100,0,0,100,0,0,100
195474,3469,3817,3545,272,3670,1061,182,2308,119,147,3458,1061,175,2218,4,87,212,0,7,90,115,60,0,5,4,9,0,75,3,2,3,56,0,5,4,9,0,75,3,2,3,56,1,3,3,5,0,84,1,1,2,41,2,82,17,2,84,14,0,25,75
195526,2724,2801,2699,102,2801,720,29,1986,66,0,2699,718,29,1942,10,0,102,2,0,44,56,0,0,6,5,11,0,62,5,2,9,59,0,6,5,11,0,62,5,2,9,59,.,.,.,.,.,.,.,.,.,.,0,11,89,0,11,89,.,.,.
195544,4017,5303,3759,1544,4126,684,582,2819,41,1177,3560,668,502,2387,3,199,566,16,80,432,38,978,0,3,10,17,0,56,2,9,1,71,0,3,9,19,0,56,3,8,1,69,0,3,15,10,0,55,1,16,0,79,17,53,30,11,59,30,39,30,31
195580,68,83,65,18,0,0,0,0,0,83,0,0,0,0,0,65,0,0,0,0,0,18,0,14,2,2,0,64,1,0,16,11,.,.,.,.,.,.,.,.,.,.,0,14,2,2,0,64,1,0,16,11,0,0,100,.,.,.,0,0,100
195702,106,152,80,72,152,1,81,70,0,0,80,0,39,41,0,0,72,1,42,29,0,0,0,4,3,2,1,87,3,1,0,88,0,4,3,2,1,87,3,1,0,88,.,.,.,.,.,.,.,.,.,.,0,51,49,0,51,49,.,.,.
195720,3472,3929,2799,1130,2772,599,230,1916,27,1157,2355,582,208,1565,0,444,417,17,22,351,27,713,0,4,6,6,0,79,2,3,0,64,0,4,4,6,0,81,2,2,0,58,0,4,11,5,0,72,2,5,0,76,3,54,43,2,54,43,5,53,42
195784,925,925,925,0,925,72,264,589,0,0,925,72,264,589,0,0,0,0,0,0,0,0,0,6,31,20,0,31,5,5,0,87,0,6,31,20,0,31,5,5,0,87,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
195809,14658,21473,13039,8434,16858,2775,430,7238,6415,4615,10195,2761,421,6991,22,2844,6663,14,9,247,6393,1771,0,13,10,18,0,47,4,4,3,58,0,13,10,19,0,47,4,4,2,57,0,13,12,14,0,48,3,2,8,64,6,49,45,2,49,49,20,48,32
195988,878,1914,664,1250,1914,315,118,587,894,0,664,243,56,283,82,0,1250,72,62,304,812,0,0,2,13,28,0,47,4,5,1,57,0,2,13,28,0,47,4,5,1,57,.,.,.,.,.,.,.,.,.,.,14,33,54,14,33,54,.,.,.
196006,3287,3796,3197,599,3796,1070,339,2238,149,0,3197,1047,269,1866,15,0,599,23,70,372,134,0,0,2,13,11,0,69,4,0,1,38,0,2,13,11,0,69,4,0,1,38,.,.,.,.,.,.,.,.,.,.,19,31,50,19,31,50,.,.,.
196015,2765,4151,2642,1509,4151,491,525,2200,935,0,2642,478,429,1729,6,0,1509,13,96,471,929,0,1,2,11,9,0,60,2,13,1,56,1,2,11,9,0,60,2,13,1,56,.,.,.,.,.,.,.,.,.,.,51,43,7,51,43,7,.,.,.
196024,2112,2980,2075,905,2823,559,361,1866,37,157,2064,558,189,1317,0,11,759,1,172,549,37,146,0,3,15,17,0,58,2,5,0,57,0,2,15,18,0,58,3,4,0,55,0,5,10,4,0,59,1,20,0,92,36,34,30,33,36,32,100,0,0
196033,1769,2067,1804,263,2067,475,223,1323,46,0,1804,463,202,1139,0,0,263,12,21,184,46,0,0,2,11,12,0,69,3,3,1,56,0,2,11,12,0,69,3,3,1,56,.,.,.,.,.,.,.,.,.,.,6,54,41,6,54,41,.,.,.
196042,8110,11251,8014,3237,11183,1693,1457,7117,916,68,7994,1623,1172,5102,97,20,3189,70,285,2015,819,48,0,11,10,25,0,48,3,0,2,43,0,11,10,25,0,48,3,0,2,43,0,24,6,13,1,47,3,1,4,15,12,59,29,12,59,29,6,56,38
196051,1689,2159,1691,468,2159,570,179,1363,47,0,1691,537,124,1019,11,0,468,33,55,344,36,0,0,1,24,8,0,61,3,1,2,54,0,1,24,8,0,61,3,1,2,54,.,.,.,.,.,.,.,.,.,.,7,80,13,7,80,13,.,.,.
196060,15177,19585,14697,4888,14531,3097,1420,9065,949,5054,12387,3084,1312,7959,32,2310,2144,13,108,1106,917,2744,0,8,16,15,0,45,4,5,7,57,0,8,19,17,0,41,4,6,4,54,0,6,8,9,0,56,3,4,15,65,15,47,38,11,51,38,26,34,41
196079,17986,19938,17184,2754,15728,3402,1203,10917,206,4210,14752,3397,1191,10160,4,2432,976,5,12,757,202,1778,0,14,5,11,0,55,3,1,9,51,0,16,5,13,0,57,4,1,4,51,0,8,5,6,0,49,2,2,28,51,4,33,63,4,35,61,5,25,70
196088,31242,35908,28692,7216,24200,4520,2187,16503,990,11708,20886,4489,2025,14341,31,7806,3314,31,162,2162,959,3902,0,13,8,7,0,45,2,6,19,48,0,16,9,8,0,44,3,7,14,46,0,8,6,4,0,46,2,4,30,52,11,67,23,9,77,15,15,45,39
196097,26366,33215,23681,9534,23557,3489,2023,14116,3929,9658,17681,3476,1852,12235,118,6000,5876,13,171,1881,3811,3658,0,22,6,12,0,31,2,15,12,54,0,27,6,13,0,27,3,16,10,52,0,10,5,9,0,40,2,14,19,59,14,61,26,9,70,21,24,38,38
196103,1653,2214,1547,667,1797,305,247,1177,68,417,1337,289,199,842,7,210,460,16,48,335,61,207,1,3,2,7,0,72,4,5,6,51,0,3,2,8,0,75,4,6,2,50,2,4,1,2,0,61,3,1,26,56,5,23,71,6,27,67,3,8,88
196112,2365,3200,2155,1045,2256,306,357,1437,156,944,1836,305,320,1207,4,319,420,1,37,230,152,625,0,8,7,9,0,67,3,0,6,41,0,9,8,9,0,69,3,0,1,34,0,7,5,7,0,61,2,0,18,58,37,53,10,21,70,8,73,12,15
196121,5975,8150,5541,2609,6424,1008,986,4295,135,1726,5159,990,785,3382,2,382,1265,18,201,913,133,1344,0,2,11,7,0,72,2,4,1,61,0,3,12,8,0,70,3,4,1,60,0,2,8,5,0,77,2,6,1,68,23,47,30,13,52,35,57,31,12
196130,6162,8231,6171,2060,6904,1369,639,4586,310,1327,5693,1357,567,3751,18,478,1211,12,72,835,292,849,0,5,26,11,0,52,4,0,1,60,0,6,29,12,0,47,4,0,1,57,0,3,12,6,0,75,2,1,1,74,11,52,37,8,53,39,27,43,30
196149,6402,7626,6497,1129,6675,1243,749,4469,214,951,6146,1242,738,4166,0,351,529,1,11,303,214,600,0,1,5,12,0,76,2,3,0,57,0,1,5,13,0,74,2,3,0,55,0,1,3,5,0,89,1,1,1,72,12,48,40,6,51,43,55,29,17
196158,3808,4154,3709,445,3874,826,274,2649,125,280,3571,824,269,2475,3,138,303,2,5,174,122,142,1,1,7,10,0,71,4,4,2,59,1,1,8,10,0,70,4,4,2,58,1,1,1,6,0,80,4,3,4,79,7,42,52,5,43,53,35,27,39
196167,4451,4941,4479,462,4848,1031,268,3409,140,93,4432,1025,263,3138,6,47,416,6,5,271,134,46,0,4,4,7,0,78,1,5,1,64,0,4,4,7,0,78,1,5,1,63,0,2,1,5,0,86,0,4,1,80,5,49,45,5,49,46,27,58,15
196176,6596,8168,6484,1684,7074,1151,953,4592,378,1094,5961,1142,853,3964,2,523,1113,9,100,628,376,571,0,4,6,20,0,59,3,3,3,64,0,5,7,22,0,59,3,3,2,64,0,2,2,13,0,64,3,5,10,69,11,58,31,8,60,31,28,46,26
196185,5446,6354,5583,771,5729,951,431,4320,27,625,5414,950,422,4041,1,169,315,1,9,279,26,456,1,2,5,15,0,71,2,4,0,63,1,2,5,16,0,69,2,4,0,60,0,1,1,6,0,88,1,3,0,82,12,69,19,4,75,21,79,15,6
196194,6498,8104,6396,1708,6900,1213,768,4716,203,1204,5989,1205,684,4099,1,407,911,8,84,617,202,797,0,3,10,12,0,68,3,1,3,54,0,3,11,13,0,67,3,0,2,52,0,5,6,6,0,75,2,2,3,61,21,55,24,15,60,25,55,29,16
196200,2596,2978,2569,409,2559,421,212,1888,38,419,2347,420,209,1717,1,222,212,1,3,171,37,197,2,2,9,10,0,71,3,3,1,64,1,2,10,11,0,70,3,3,0,62,3,1,2,5,0,77,2,5,5,76,8,50,43,3,49,47,36,50,14
196219,3440,3884,3360,524,3795,694,294,2564,243,89,3286,690,263,2308,25,74,509,4,31,256,218,15,0,5,12,25,0,50,6,1,2,58,0,4,12,25,0,50,6,1,1,59,0,6,6,10,0,55,1,0,22,47,10,77,13,10,78,12,17,44,39
196228,403,409,407,2,0,0,0,0,0,409,0,0,0,0,0,407,0,0,0,0,0,2,0,43,4,6,0,38,1,0,7,73,.,.,.,.,.,.,.,.,.,.,0,43,4,6,0,38,1,0,7,73,0,0,100,.,.,.,0,0,100
196237,4086,5407,3966,1441,5004,524,745,3344,391,403,3807,517,669,2591,30,159,1197,7,76,753,361,244,0,12,24,27,0,31,3,1,2,60,0,12,25,28,0,29,3,1,2,60,0,8,4,22,0,60,3,2,1,59,17,62,21,16,63,20,25,50,25
196246,4453,5461,4326,1135,4896,948,469,3240,239,565,4064,943,380,2726,15,262,832,5,89,514,224,303,0,2,10,12,0,66,2,3,4,61,0,2,10,13,0,64,2,3,5,60,0,2,4,4,0,84,1,4,1,71,22,66,13,19,69,12,44,36,19
196255,2108,2522,1875,647,317,0,173,143,1,2205,266,0,158,108,0,1609,51,0,15,35,1,596,0,24,24,13,0,30,2,7,1,69,0,18,25,11,0,35,1,10,0,79,0,24,24,13,0,29,2,7,1,68,9,45,46,9,81,9,9,40,51
196264,6671,15303,4315,10988,12060,241,2567,7789,1463,3243,3994,106,1184,2596,108,321,8066,135,1383,5193,1355,2922,0,3,13,12,0,48,2,21,1,67,0,3,15,14,0,51,3,13,1,65,0,2,7,5,0,34,1,49,0,76,64,29,7,55,36,9,98,2,1
196291,1754,1895,1422,473,1719,278,80,1352,9,176,1352,278,78,996,0,70,367,0,2,356,9,106,0,5,5,16,0,66,2,3,2,14,0,5,5,17,0,66,2,3,2,14,0,5,10,11,0,60,1,11,2,17,6,44,50,1,45,54,56,34,11
196307,1532,1637,1420,217,222,0,77,142,3,1415,149,0,71,78,0,1271,73,0,6,64,3,144,0,13,6,8,0,61,2,4,5,65,0,5,2,4,0,70,3,13,3,81,0,14,7,9,0,60,2,3,5,63,11,30,59,33,61,6,8,25,67
196389,488,1448,1427,21,1448,605,0,840,3,0,1427,601,0,826,0,0,21,4,0,14,3,0,0,4,41,25,0,6,4,19,0,78,0,4,41,25,0,6,4,19,0,78,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
196413,22818,37114,19126,17988,28574,3842,407,10990,13335,8540,14543,3816,300,10176,251,4583,14031,26,107,814,13084,3957,1,8,8,12,0,54,4,3,11,56,1,8,8,13,0,56,4,3,7,57,0,5,9,8,0,48,3,3,23,53,8,19,73,2,17,81,30,24,46
196431,394,442,441,1,442,53,239,102,48,0,441,53,239,101,48,0,1,0,0,1,0,0,0,0,0,0,0,90,0,0,10,0,0,0,0,0,0,90,0,0,10,0,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
196440,15,15,15,0,15,4,3,8,0,0,15,4,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,13,0,0,0,0,0,0,87,0,0,13,0,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
196468,4127,6000,3688,2312,0,0,0,0,0,6000,0,0,0,0,0,3688,0,0,0,0,0,2312,0,14,9,12,0,37,3,2,22,77,.,.,.,.,.,.,.,.,.,.,0,14,9,12,0,37,3,2,22,77,13,65,23,.,.,.,13,65,23
196565,2575,7836,1213,6623,7836,414,289,1052,6081,0,1213,349,191,488,185,0,6623,65,98,564,5896,0,0,3,4,7,0,74,4,7,1,56,0,3,4,7,0,74,4,7,1,56,.,.,.,.,.,.,.,.,.,.,13,16,72,13,16,72,.,.,.
196583,61,61,61,0,61,2,23,36,0,0,61,2,23,36,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
196592,10148,13727,7641,6086,6334,714,671,3783,1166,7393,3658,597,516,2506,39,3983,2676,117,155,1277,1127,3410,0,9,11,12,0,53,2,10,2,71,0,3,12,10,0,56,1,17,2,69,0,14,11,15,0,51,3,4,3,73,34,43,23,43,37,20,27,48,25
196653,776,1437,561,876,1437,93,390,916,38,0,561,86,197,277,1,0,876,7,193,639,37,0,1,2,23,6,0,52,2,13,0,88,1,2,23,6,0,52,2,13,0,88,.,.,.,.,.,.,.,.,.,.,13,79,8,13,79,8,.,.,.
196680,4841,22834,0,22834,20423,554,5771,14098,0,2411,0,0,0,0,0,0,20423,554,5771,14098,0,2411,1,3,18,13,1,59,4,1,1,48,1,3,17,13,1,60,4,1,1,48,0,4,25,15,0,50,4,1,0,45,100,0,0,100,0,0,100,0,0
196699,1549,3608,1125,2483,3608,493,129,1104,1882,0,1125,387,71,446,221,0,2483,106,58,658,1661,0,0,3,6,17,0,61,4,9,0,53,0,3,6,17,0,61,4,9,0,53,.,.,.,.,.,.,.,.,.,.,24,30,46,24,30,46,.,.,.
196866,2043,2118,2097,21,2118,586,43,1472,17,0,2097,586,41,1462,8,0,21,0,2,10,9,0,0,6,4,9,0,67,3,1,10,45,0,6,4,9,0,67,3,1,10,45,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
196884,222,246,222,24,0,0,0,0,0,246,0,0,0,0,0,222,0,0,0,0,0,24,0,8,13,7,0,54,4,4,10,58,.,.,.,.,.,.,.,.,.,.,0,8,13,7,0,54,4,4,10,58,2,79,18,.,.,.,2,79,18
197018,2537,3083,3083,0,1990,528,70,1392,0,1093,1990,528,70,1392,0,1093,0,0,0,0,0,0,0,0,0,0,0,97,0,0,3,0,0,0,0,0,0,96,0,0,4,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,100,0,0,100
197027,1517,1060,1037,23,1037,229,37,771,0,23,1037,229,37,771,0,0,0,0,0,0,0,23,0,5,2,5,1,77,7,2,0,21,0,5,2,5,1,78,7,0,0,21,0,0,0,0,0,22,0,78,0,22,2,0,98,0,0,100,100,0,0
197036,4620,4620,4620,0,4620,1201,0,3352,67,0,4620,1201,0,3352,67,0,0,0,0,0,0,0,1,8,13,12,0,61,2,1,1,24,1,8,13,12,0,61,2,1,1,24,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
197045,3988,5307,3066,2241,3589,470,563,2177,379,1718,2679,462,427,1764,26,387,910,8,136,413,353,1331,1,5,10,8,0,64,2,9,1,64,1,5,10,9,0,66,2,7,1,61,1,7,10,6,0,59,1,15,0,70,62,24,14,49,32,19,89,8,3
197133,2441,2581,2557,24,2581,677,18,1859,27,0,2557,676,18,1851,12,0,24,1,0,8,15,0,0,13,4,11,0,55,8,1,8,62,0,13,4,11,0,55,8,1,8,62,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
197142,405,523,443,80,523,125,88,305,5,0,443,120,67,256,0,0,80,5,21,49,5,0,0,2,37,9,0,40,11,1,0,54,0,2,37,9,0,40,11,1,0,54,.,.,.,.,.,.,.,.,.,.,0,28,72,0,28,72,.,.,.
197151,4148,4229,4084,145,3630,784,189,2657,0,599,3549,782,188,2579,0,535,81,2,1,78,0,64,0,14,3,9,0,18,0,2,54,73,0,15,3,9,0,17,0,2,53,73,0,7,3,7,0,21,0,3,60,75,0,0,100,0,0,100,0,0,100
197197,1733,2188,1799,389,1773,427,64,1260,22,415,1660,419,62,1170,9,139,113,8,2,90,13,276,0,5,7,11,0,60,4,7,5,64,0,4,8,12,0,59,5,7,5,62,0,9,5,9,0,66,2,5,4,73,0,0,100,0,0,100,0,0,100
197221,105,105,105,0,105,26,3,76,0,0,105,26,3,76,0,0,0,0,0,0,0,0,0,5,0,7,0,78,8,3,0,26,0,5,0,7,0,78,8,3,0,26,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
197230,318,373,361,12,373,144,21,204,4,0,361,144,20,195,2,0,12,0,1,9,2,0,1,2,11,17,0,49,4,16,1,59,1,2,11,17,0,49,4,16,1,59,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
197285,858,1502,941,561,1502,241,297,533,431,0,941,234,249,458,0,0,561,7,48,75,431,0,0,4,36,46,0,8,1,5,0,72,0,4,36,46,0,8,1,5,0,72,.,.,.,.,.,.,.,.,.,.,15,14,71,15,14,71,.,.,.
197294,6595,15700,5136,10564,15700,2465,780,6830,5625,0,5136,1753,425,2653,305,0,10564,712,355,4177,5320,0,0,4,16,38,0,33,2,5,1,55,0,4,16,38,0,33,2,5,1,55,.,.,.,.,.,.,.,.,.,.,50,25,25,50,25,25,.,.,.
197337,57,95,89,6,95,18,0,77,0,0,89,15,0,74,0,0,6,3,0,3,0,0,0,3,44,27,0,21,0,0,4,99,0,3,44,27,0,21,0,0,4,99,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
197531,666,608,608,0,608,528,0,80,0,0,608,528,0,80,0,0,0,0,0,0,0,0,0,2,4,7,0,74,2,3,8,54,0,2,4,7,0,74,2,3,8,54,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
197601,158,158,158,0,131,43,20,68,0,27,131,43,20,68,0,27,0,0,0,0,0,0,0,0,0,0,0,99,0,0,1,0,0,0,0,0,0,99,0,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,100,0,0,100
197647,162,163,163,0,131,30,22,61,18,32,131,30,22,61,18,32,0,0,0,0,0,0,0,0,0,0,0,93,0,0,7,0,0,0,0,0,0,92,0,0,8,0,0,0,0,0,0,94,0,0,6,0,0,0,100,0,0,100,0,0,100
197674,218,207,199,8,177,42,27,108,0,30,177,42,27,108,0,22,0,0,0,0,0,8,0,0,0,0,0,98,0,0,2,0,0,0,0,0,0,98,0,0,2,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,100,0,0,100
197692,67,90,90,0,73,29,0,44,0,17,73,29,0,44,0,17,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,100,0,0,100
197708,5578,6254,5239,1015,2923,667,164,2020,72,3331,2726,641,159,1925,1,2513,197,26,5,95,71,818,0,2,3,4,0,53,1,30,8,57,0,0,0,1,0,60,0,33,7,46,0,3,6,7,0,47,1,28,9,68,12,24,64,2,17,81,21,29,49
197735,1170,1170,1170,0,925,246,53,626,0,245,925,246,53,626,0,245,0,0,0,0,0,0,0,0,0,0,0,98,0,0,2,0,0,0,0,0,0,97,0,0,3,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,100,0,0,100
197744,338,338,325,13,284,34,103,147,0,54,284,34,103,147,0,41,0,0,0,0,0,13,0,0,0,0,0,92,0,0,7,0,0,0,0,0,0,91,0,0,9,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,100,0,0,100
197814,1408,3148,1070,2078,3148,422,551,718,1457,0,1070,238,210,310,312,0,2078,184,341,408,1145,0,1,1,13,5,0,65,4,8,2,66,1,1,13,5,0,65,4,8,2,66,.,.,.,.,.,.,.,.,.,.,76,22,2,76,22,2,.,.,.
197850,2145,4211,723,3488,4211,510,433,1076,2192,0,723,221,129,240,133,0,3488,289,304,836,2059,0,0,5,14,13,0,56,3,8,0,65,0,5,14,13,0,56,3,8,0,65,.,.,.,.,.,.,.,.,.,.,43,41,17,43,41,17,.,.,.
197869,19888,22221,18988,3233,19781,4175,2044,13372,190,2440,18047,4147,1773,12061,66,941,1734,28,271,1311,124,1499,0,2,4,8,0,81,4,1,1,58,0,2,3,8,0,80,5,1,1,57,0,1,9,4,0,83,1,1,1,71,10,71,20,5,76,19,50,27,24
197887,4195,9345,2098,7247,9345,1231,2833,2714,2567,0,2098,451,718,720,209,0,7247,780,2115,1994,2358,0,1,2,6,11,0,74,3,3,1,62,1,2,6,11,0,74,3,3,1,62,.,.,.,.,.,.,.,.,.,.,36,40,23,36,40,23,.,.,.
197911,1132,1345,1086,259,1244,269,123,700,152,101,1047,269,117,660,1,39,197,0,6,40,151,62,1,1,28,8,0,54,2,2,4,58,1,1,28,9,0,54,3,2,4,57,1,2,30,6,0,54,1,1,5,67,18,72,11,17,76,7,25,25,50
197966,1183,2454,705,1749,2454,602,204,921,727,0,705,138,62,279,226,0,1749,464,142,642,501,0,0,1,29,11,0,52,3,3,0,70,0,1,29,11,0,52,3,3,0,70,.,.,.,.,.,.,.,.,.,.,38,42,20,38,42,20,.,.,.
197984,1490,1696,1431,265,1681,481,122,967,111,15,1422,439,106,875,2,9,259,42,16,92,109,6,1,2,11,3,0,59,3,19,3,49,1,2,11,3,0,59,3,19,3,48,0,0,13,13,0,40,7,27,0,87,9,42,50,8,42,50,100,0,0
197993,191,214,182,32,214,27,15,172,0,0,182,26,15,141,0,0,32,1,0,31,0,0,0,0,70,3,0,0,6,20,1,100,0,0,70,3,0,0,6,20,1,100,.,.,.,.,.,.,.,.,.,.,19,77,4,19,77,4,.,.,.
198011,1081,1552,620,932,1552,89,55,958,450,0,620,50,21,414,135,0,932,39,34,544,315,0,13,0,25,11,0,43,4,3,0,73,13,0,25,11,0,43,4,3,0,73,.,.,.,.,.,.,.,.,.,.,52,38,10,52,38,10,.,.,.
198039,2169,3714,1056,2658,3714,1160,374,1922,258,0,1056,274,133,634,15,0,2658,886,241,1288,243,0,0,1,5,13,0,74,0,6,1,63,0,1,5,13,0,74,0,6,1,63,.,.,.,.,.,.,.,.,.,.,43,55,2,43,55,2,.,.,.
198066,755,821,782,39,811,222,66,505,18,10,772,220,65,485,2,10,39,2,1,20,16,0,2,1,11,7,0,67,5,3,4,41,2,1,11,7,0,67,5,3,4,40,0,0,30,20,0,30,10,10,0,50,1,1,98,1,1,98,0,50,50
198084,1172,2223,629,1594,2223,370,204,754,895,0,629,191,63,290,85,0,1594,179,141,464,810,0,1,1,12,9,0,70,5,2,0,63,1,1,12,9,0,70,5,2,0,63,.,.,.,.,.,.,.,.,.,.,65,32,2,65,32,2,.,.,.
198109,449,631,319,312,509,20,202,282,5,122,221,13,105,103,0,98,288,7,97,179,5,24,0,3,15,6,0,72,4,0,0,94,0,3,15,7,0,71,4,0,0,93,1,2,16,3,0,76,2,0,0,94,31,54,16,23,57,19,61,39,0
198118,2367,4645,1388,3257,4645,727,580,1743,1595,0,1388,344,190,604,250,0,3257,383,390,1139,1345,0,1,1,5,9,0,78,2,3,1,62,1,1,5,9,0,78,2,3,1,62,.,.,.,.,.,.,.,.,.,.,36,41,23,36,41,23,.,.,.
198136,5688,6278,4957,1321,3828,643,454,2693,38,2450,2974,594,300,2077,3,1983,854,49,154,616,35,467,0,4,15,10,0,62,4,4,2,55,0,2,16,12,0,58,5,4,2,51,0,7,11,7,0,68,2,4,1,62,16,31,53,20,42,38,11,14,75
198154,7495,22645,3841,18804,22645,1850,198,10214,10383,0,3841,553,60,2989,239,0,18804,1297,138,7225,10144,0,1,1,13,10,0,69,2,3,0,50,1,1,13,10,0,69,2,3,0,50,.,.,.,.,.,.,.,.,.,.,27,28,45,27,28,45,.,.,.
198206,1128,2195,757,1438,2195,341,228,1080,546,0,757,166,81,470,40,0,1438,175,147,610,506,0,1,1,9,8,0,76,3,1,1,66,1,1,9,8,0,76,3,1,1,66,.,.,.,.,.,.,.,.,.,.,47,29,24,47,29,24,.,.,.
198215,1223,1441,1146,295,1359,290,114,805,150,82,1066,273,89,704,0,80,293,17,25,101,150,2,0,1,20,8,0,51,4,12,5,52,0,1,20,8,0,50,4,13,5,52,0,0,16,6,0,66,5,5,2,49,24,33,42,23,34,43,51,21,28
198233,2874,5584,1926,3658,5584,842,793,1770,2179,0,1926,550,323,736,317,0,3658,292,470,1034,1862,0,0,6,6,14,0,67,3,2,1,59,0,6,6,14,0,67,3,2,1,59,.,.,.,.,.,.,.,.,.,.,57,37,6,57,37,6,.,.,.
198251,3299,6789,2113,4676,6789,1164,677,2456,2492,0,2113,529,187,1128,269,0,4676,635,490,1328,2223,0,1,1,16,21,0,53,3,4,1,64,1,1,16,21,0,53,3,4,1,64,.,.,.,.,.,.,.,.,.,.,31,43,25,31,43,25,.,.,.
198260,12075,23129,6831,16298,23129,3168,2828,12458,4675,0,6831,1722,843,3674,592,0,16298,1446,1985,8784,4083,0,0,6,28,15,0,41,3,3,5,59,0,6,28,15,0,41,3,3,5,59,.,.,.,.,.,.,.,.,.,.,81,18,1,81,18,1,.,.,.
198303,944,1056,967,89,983,218,86,679,0,73,929,218,54,657,0,38,54,0,32,22,0,35,1,0,57,4,0,23,2,9,5,44,1,0,58,4,0,22,2,9,4,42,1,0,41,1,0,36,1,8,11,60,9,63,27,5,66,29,71,29,0
198321,1626,3496,1377,2119,3496,506,111,1571,1308,0,1377,316,50,643,368,0,2119,190,61,928,940,0,0,1,20,6,0,65,2,4,0,66,0,1,20,6,0,65,2,4,0,66,.,.,.,.,.,.,.,.,.,.,46,37,17,46,37,17,.,.,.
198330,3271,5022,2041,2981,5022,744,1552,1624,1102,0,2041,449,687,821,84,0,2981,295,865,803,1018,0,1,4,18,18,1,57,1,0,1,62,1,4,18,18,1,57,1,0,1,62,.,.,.,.,.,.,.,.,.,.,42,40,18,42,40,18,.,.,.
198367,1833,3776,771,3005,3776,443,306,1928,1099,0,771,140,115,407,109,0,3005,303,191,1521,990,0,0,4,16,10,0,59,5,4,1,59,0,4,16,10,0,59,5,4,1,59,.,.,.,.,.,.,.,.,.,.,59,30,11,59,30,11,.,.,.
198376,3059,4516,1698,2818,4516,642,239,2011,1624,0,1698,365,104,886,343,0,2818,277,135,1125,1281,0,1,2,12,10,0,68,3,3,0,66,1,2,12,10,0,68,3,3,0,66,.,.,.,.,.,.,.,.,.,.,34,44,22,34,44,22,.,.,.
198385,2047,2047,2047,0,2047,548,13,1483,3,0,2047,548,13,1483,3,0,0,0,0,0,0,0,0,6,6,9,0,65,5,1,8,53,0,6,6,9,0,65,5,1,8,53,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
