UNITID,XF3A01,F3A01,XF3A01A,F3A01A,XF3A01B,F3A01B,XF3A01C,F3A01C,XF3A02,F3A02,XF3A02A,F3A02A,XF3A03,F3A03,XF3A04,F3A04,XF3A05,F3A05,XF3A06,F3A06,XF3A07,F3A07,XF3A08,F3A08,XF3A09,F3A09,XF3A10,F3A10,XF3A11,F3A11,XF3A12,F3A12,XF3B01,F3B01,XF3B02,F3B02,XF3B03,F3B03,XF3B04,F3B04,XF3B05,F3B05,XF3B06,F3B06,XF3B07,F3B07,XF3B08,F3B08,XF3C01,F3C01,XF3C02,F3C02,XF3C03,F3C03,XF3C03A,F3C03A,XF3C03B,F3C03B,XF3C04,F3C04,XF3C05,F3C05,XF3C06,F3C06,XF3C07,F3C07,XF3C08,F3C08,XF3C12,F3C12,XF3C121,F3C121,XF3C122,F3C122,XF3C13,F3C13,XF3C131,F3C131,XF3C132,F3C132,XF3C14,F3C14,XF3C141,F3C141,XF3C142,F3C142,XF3C15,F3C15,XF3C151,F3C151,XF3C152,F3C152,XF3C16,F3C16,XF3C161,F3C161,XF3C162,F3C162,XF3C17,F3C17,XF3C171,F3C171,XF3C172,F3C172,XF3D01,F3D01,XF3D02,F3D02,XF3D02A,F3D02A,XF3D02B,F3D02B,XF3D03,F3D03,XF3D03A,F3D03A,XF3D03B,F3D03B,XF3D03C,F3D03C,XF3D03D,F3D03D,XF3D04,F3D04,XF3D05,F3D05,XF3D06,F3D06,XF3D07,F3D07,XF3D12,F3D12,XF3D08,F3D08,XF3D09,F3D09,XF3E011,F3E011,XF3E012,F3E012,XF3E02A1,F3E02A1,XF3E02A2,F3E02A2,XF3E02B1,F3E02B1,XF3E02B2,F3E02B2,XF3E03A1,F3E03A1,XF3E03A2,F3E03A2,XF3E03B1,F3E03B1,XF3E03B2,F3E03B2,XF3E03C1,F3E03C1,XF3E03C2,F3E03C2,XF3E041,F3E041,XF3E042,F3E042,XF3E051,F3E051,XF3E101,F3E101,XF3E102,F3E102,XF3E061,F3E061,XF3E062,F3E062,XF3E071,F3E071,XF3E072,F3E072,XF3E073,F3E073,XF3E074,F3E074,XF3E075,F3E075,XF3E076,F3E076,XF3E077,F3E077,XF3F01,F3F01,XF3F02,F3F02,F3F03,XF3G01,F3G01,XF3G02,F3G02,XF3G03,F3G03,XF3G04,F3G04,XF3G05,F3G05,XF3G06,F3G06,XF3G07,F3G07
447935,R,16872304,R,550000,R,256584,R,445061,R,10817967,R,0,R,6054337,R,16872304,R,0,R,0,R,1242439,R,0,R,4249509,R,5491948,R,5235364,R,256584,R,17711792,C,17541511,R,0,C,170281,R,-50001,C,5934057,R,0,R,6054337,R,3212211,R,0,R,316884,R,316884,R,0,R,0,R,3529095,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,4911116,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,R,426772,R,5337888,R,3249053,R,2318195,R,0,R,0,R,0,R,0,R,788289,R,278047,R,140520,R,121849,R,4684513,R,206510,R,0,R,0,R,0,A,,A,,R,0,R,0,R,8862375,R,2924601,R,271422,R,310132,R,52717,R,227784,R,5075719,R,20437,R,0,3,R,353220,R,17711792,R,6054337,R,16872304,R,0,R,0,C,17541511
447962,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,791442,R,0,R,121759,R,121759,R,0,R,0,R,913201,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1345371,R,0,R,0,R,0,R,121759,R,0,R,121759,R,0,R,0,R,0,R,0,R,68682,A,,A,,R,0,R,1535812,R,615799,R,314969,R,0,R,0,R,0,R,0,R,290987,R,148834,R,298716,R,152787,R,430124,R,220000,A,,A,,R,0,A,,A,,R,0,R,0,R,1635626,R,836590,R,102695,R,618136,R,65920,R,12285,R,0,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
447971,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,P,264224,P,2766,P,553,P,553,P,0,P,0,P,267543,P,0,P,0,P,0,P,0,P,0,P,0,P,0,P,0,P,0,P,0,P,0,P,0,P,0,P,0,P,0,P,0,P,0,P,0,P,0,P,0,P,0,P,869193,P,0,P,0,P,0,P,0,P,0,P,0,P,0,P,0,P,0,P,0,P,22496,A,,A,,P,0,P,891689,P,202211,P,154623,P,0,P,0,P,0,P,0,P,28340,P,21614,P,18270,P,14704,P,26602,P,26381,A,,A,,P,0,A,,A,,P,0,P,0,P,275423,P,217322,P,16449,P,12351,P,0,P,0,P,29301,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
447980,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,149176,R,0,R,0,R,0,R,0,R,0,R,149176,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,647745,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,72310,A,,A,,R,2227,R,722282,R,306740,R,136081,R,0,R,0,R,0,R,0,R,1000,R,1000,R,82572,R,78696,R,38834,R,27161,A,,A,,R,0,A,,A,,R,184485,R,0,R,613631,R,242938,R,0,R,6631,R,17119,R,2177,R,344766,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
447999,R,3516119,R,764961,R,531332,R,0,R,4799035,R,0,R,-1282916,R,3516119,R,0,R,932798,R,952906,R,0,R,45959,R,1931663,R,1400331,R,531332,R,5668504,C,6145927,R,0,C,-477423,R,0,C,-805493,R,0,R,-1282916,R,1644641,R,0,R,78122,R,78122,Z,0,R,11222,R,1733985,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2318881,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,429974,R,0,A,,R,22,R,2748877,R,838577,R,615195,R,0,Z,0,R,0,Z,0,R,77256,R,30184,R,938055,R,461000,R,1177203,R,402631,R,0,R,0,R,0,A,,A,,R,0,R,0,R,3031091,R,1509010,R,204222,R,800827,R,173943,R,343089,R,0,R,-108816,R,0,1,R,-586209,R,5668504,R,-1282916,R,3516119,R,-1867234,R,0,C,6145927
448026,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,464349,R,0,R,56046,R,1000,R,55046,R,12825,R,533220,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1597991,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,834895,A,,A,,R,1263792,R,3696678,R,1958947,R,526406,R,0,R,0,R,0,R,0,R,389006,R,89241,R,318480,R,228694,R,702698,R,127304,A,,A,,R,0,A,,A,,R,0,R,0,R,3369131,R,971645,R,57769,R,1236034,R,33052,R,2836,R,1067795,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
448071,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,690462,R,0,R,0,R,0,R,0,R,0,R,690462,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,3386656,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,651447,A,,A,,R,0,R,4038103,R,1637576,R,471673,R,0,R,0,R,0,R,0,R,14311,R,0,R,440622,R,270121,R,1847421,R,432657,A,,A,,R,0,A,,A,,R,1,R,0,R,3939931,R,1174451,R,211463,R,743464,R,127890,R,7301,R,1675362,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
448123,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,1589936,R,18647,R,0,R,0,R,0,R,90000,R,1698583,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1589936,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,211659,A,,A,,R,0,R,1801595,R,1172126,R,698605,R,0,R,0,R,0,R,0,R,92847,R,6374,R,51273,R,5500,R,541722,R,70500,A,,A,,R,0,A,,A,,R,127408,R,0,R,1985376,R,780979,R,13500,R,72522,R,59924,R,45077,R,1013374,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
448196,R,2006945,R,472041,R,44925,R,0,R,744683,R,0,R,1262262,R,2006945,R,0,R,0,R,143379,R,0,R,0,R,143379,R,98454,R,44925,R,2652136,R,2134025,R,0,R,518111,R,175577,R,568574,R,0,R,1262262,R,719204,R,262085,R,202470,R,202470,R,0,R,0,R,1183759,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2632601,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,-76713,R,19535,R,0,A,,R,76713,R,2652136,R,844719,R,710915,R,0,Z,0,R,0,Z,0,R,244411,R,180761,R,242091,R,147608,R,685432,R,296261,R,0,Z,0,R,0,A,,A,,R,117372,R,0,R,2134025,R,1335545,R,74284,R,215533,R,26538,R,3741,R,478384,A,,A,,-2,R,441398,R,2652136,R,1262262,R,2006945,R,1262262,R,0,R,2134025
448220,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,412230,Z,0,R,7237,Z,0,R,7237,R,19105,R,438572,R,20635,R,0,R,20635,R,0,R,0,R,0,R,0,R,0,R,0,R,0,Z,0,Z,0,R,3300,R,3300,Z,0,R,0,Z,0,Z,0,R,17335,R,17335,R,0,R,1549328,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0,R,246362,A,,A,,R,13465,R,1809155,R,765301,R,359937,Z,0,Z,0,Z,0,Z,0,R,83669,R,82358,R,94838,R,93352,R,247708,R,22226,A,,A,,Z,0,A,,A,,R,802207,R,0,R,1993723,R,557873,R,8880,R,118868,R,106260,R,0,R,1201842,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
448239,R,2755798,R,0,R,78304,R,0,R,1547740,R,0,R,1208058,R,2755798,R,0,R,0,R,740484,R,0,R,67330,R,807814,R,729510,R,78304,R,4240255,R,3017411,R,0,R,1222844,R,1025308,R,1010522,R,-2050616,R,1208058,R,520126,R,0,R,0,R,0,R,0,R,0,R,520126,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,4137000,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,18146,R,12348,R,72761,R,0,R,0,R,4240255,R,1197168,R,1197168,R,0,R,0,R,0,R,0,R,419989,R,128453,R,69021,R,69021,R,710460,R,640416,R,48775,R,0,R,0,R,0,R,0,R,571998,R,165580,R,3017411,R,2200638,R,0,R,345148,R,26084,R,0,R,445541,A,,A,,-2,R,1222844,R,4240255,R,1208058,R,2755798,R,1129754,R,0,R,3017411
448257,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,197283,R,0,R,0,R,0,R,0,R,0,R,197283,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,583538,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,57180,A,,A,,R,177892,R,818610,R,336327,R,248321,Z,0,Z,0,Z,0,Z,0,R,216332,R,34942,R,137939,R,17737,R,118776,R,35327,A,,A,,Z,0,A,,A,,R,0,R,0,R,809374,R,336327,R,0,R,390891,R,0,R,0,R,82156,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
448275,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,146827,R,0,R,28609,R,28609,R,0,R,0,R,175436,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,443719,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,47182,A,,A,,R,14966,R,505867,R,58125,R,58125,R,0,R,0,R,0,R,0,R,5000,R,5000,R,2133,R,2133,R,38600,R,38600,A,,A,,R,0,A,,A,,R,21689,R,0,R,125547,R,103858,R,0,R,21689,R,0,R,0,R,0,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
448381,R,71517711,R,0,R,6339535,R,0,R,37612027,R,0,R,33905684,R,71517711,R,0,R,0,R,20785020,R,1013679,R,0,R,21798699,R,15459164,R,6339535,R,152467108,R,140570923,R,0,R,11896185,R,0,R,46793398,R,-24783899,R,33905684,R,36293658,R,1087037,R,0,R,0,R,0,R,73000,R,37453695,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,113781662,R,37380695,R,0,R,37380695,R,0,R,0,R,0,R,0,R,0,R,73000,R,0,R,0,R,0,R,0,R,1231751,R,152467108,R,48489730,R,28672969,R,0,R,0,R,0,R,0,R,3184332,R,2992610,R,24192781,R,15886145,R,64704080,R,18393213,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,140570923,R,65944937,R,5906606,R,5709070,R,1003848,R,16941,R,61989521,A,,A,,-2,R,11896185,R,152467108,R,33905684,R,71517711,R,27566149,R,0,R,140570923
448424,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,321818,R,0,R,0,R,0,R,0,R,0,R,321818,R,0,R,0,R,0,R,0,R,0,R,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,R,0,R,0,R,894487,R,118742,R,118742,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,792,R,123950,A,,A,,R,101304,R,1239275,R,404176,R,267578,R,0,R,0,R,0,R,0,R,185885,R,66961,R,33232,R,4000,R,375427,R,52000,A,,A,,R,0,A,,A,,R,0,R,0,R,998720,R,390539,R,82693,R,446594,R,15461,R,0,R,63433,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
448433,R,21675000,R,0,R,4738000,R,0,R,17829000,R,0,R,3846000,R,21675000,R,0,R,0,R,6747000,R,556000,R,3922000,R,11225000,R,6487000,R,4738000,R,29711000,R,25757000,R,0,R,3954000,R,-5146000,R,5038000,R,0,R,3846000,R,5966000,R,193000,R,122000,R,122000,R,0,R,1157000,R,7438000,R,1205000,R,0,R,1205000,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1205000,R,1205000,R,0,R,29045000,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,666000,R,0,A,,R,0,R,29711000,R,5402000,R,2908000,R,0,R,0,R,0,R,0,R,5338000,R,372000,R,9405000,R,4352000,R,5612000,R,174000,R,0,R,0,R,0,A,,A,,R,0,R,0,R,25757000,R,7806000,R,813000,R,3752000,R,744000,R,0,R,12642000,R,0,R,0,1,R,3954000,R,29711000,R,3846000,R,21675000,R,-892000,R,0,R,25757000
448600,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,675938,R,20500,R,0,R,0,R,0,R,0,R,696438,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2123952,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,R,0,R,2123952,R,1184616,R,991390,R,0,Z,0,R,0,Z,0,R,75000,R,75000,R,1021712,R,232705,R,2040012,R,571113,R,0,Z,0,R,0,A,,A,,R,0,R,0,R,4321340,R,1870208,R,163946,R,618756,R,148710,R,0,R,1519720,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
448646,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,898560,Z,0,R,290186,R,290186,R,0,R,0,R,1188746,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1673737,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,13214,A,,A,,R,0,R,1686951,R,693363,R,437239,Z,0,Z,0,Z,0,Z,0,R,154080,R,100798,R,77040,R,46778,R,359524,R,230144,A,,A,,Z,0,A,,A,,R,0,R,0,R,1284007,R,814959,R,100946,R,336933,R,0,R,0,R,31169,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
448673,R,10771079,R,12808,R,1141696,R,8117550,R,8448542,R,0,R,2322537,R,10771079,R,0,R,1040575,R,1102788,R,37134,R,0,R,2180497,R,1038801,R,1141696,R,27028153,R,40510205,R,-15562,R,-13497614,R,0,R,3094468,R,12725683,R,2322537,R,7270452,R,751210,R,1203273,R,0,R,1203273,R,1229184,R,10454119,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,27028153,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,R,0,R,27028153,R,7632404,R,6430400,Z,0,Z,0,Z,0,Z,0,R,6740829,R,1572726,R,15907084,R,4389634,R,5446983,R,1337833,R,0,R,0,R,0,A,,A,,R,4782905,R,2023,R,40510205,R,13732616,R,2263701,R,23921606,R,592282,R,0,R,0,A,,A,,-2,R,266401,R,27028153,R,2322537,R,10771079,R,-6936709,R,0,R,40510205
448770,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,1223818,Z,0,R,721598,R,721598,Z,0,R,164690,R,2110106,R,164690,R,0,R,164690,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,164690,R,164690,R,0,R,5149615,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,27123,A,,A,,R,408808,R,5585546,R,3625983,R,1700985,R,0,Z,0,R,0,Z,0,R,203581,R,137552,R,170325,R,159394,R,976538,R,410369,A,,A,,Z,0,A,,A,,R,597825,R,378188,R,5574252,R,2786488,R,280812,R,425385,R,183612,R,81553,R,1816402,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
448798,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,660146,R,15000,R,6898,R,6898,R,0,R,13500,R,695544,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,993254,R,0,R,0,R,0,R,0,Z,0,R,0,R,0,R,0,R,0,R,0,R,70865,A,,A,,R,77849,R,1141968,R,918035,R,283896,R,0,R,0,R,0,R,0,R,0,R,0,R,38641,R,30903,R,255466,R,131169,A,,A,,R,0,A,,A,,R,0,R,0,R,1212142,R,445968,R,97462,R,135450,R,147171,R,0,R,386091,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
448859,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,470524,R,18394,R,387765,R,374350,R,13415,R,0,R,876683,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2023110,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,R,0,R,2023110,R,760725,R,515332,R,0,R,0,R,0,R,0,R,0,R,0,R,207836,R,41420,R,444809,R,203973,R,0,Z,0,Z,0,A,,A,,R,0,R,0,R,1413370,R,760725,R,0,R,563001,R,89644,R,0,R,0,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
448895,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,2613625,R,0,R,0,R,0,R,0,R,4000,R,2617625,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,6600973,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,177217,A,,A,,R,392673,R,7170863,R,2477356,R,1319860,Z,0,R,0,Z,0,R,0,R,478487,R,0,R,1592344,R,760961,R,643944,R,0,A,,A,,R,0,A,,A,,R,677318,R,267079,R,5869449,R,2347900,R,129699,R,478487,R,52999,R,0,R,2860364,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
449074,R,13608361,Z,0,R,223208,Z,0,R,14092787,Z,0,R,-484426,R,13608361,Z,0,R,728028,R,1156984,Z,0,Z,0,R,1885012,R,1661804,R,223208,R,7842055,R,9108025,R,0,R,-1265970,R,-199055,R,980599,R,0,R,-484426,R,1139919,R,29592,Z,0,Z,0,Z,0,R,1000,R,1170511,R,1000,R,0,R,1000,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1000,R,1000,R,0,R,6621816,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1000,R,49727,Z,0,Z,0,A,,R,1169512,R,7842055,R,3577118,R,2106351,Z,0,Z,0,Z,0,Z,0,R,239455,R,210635,R,2637112,R,997446,R,2653340,R,553474,Z,0,Z,0,R,1000,A,,A,,R,0,R,0,R,9108025,R,3867906,R,1116583,R,1203246,R,94939,Z,0,R,2825351,A,,A,,-2,R,-1265970,R,7842055,R,-484426,R,13608361,R,-707633,R,0,R,9108025
449083,R,8428589,R,0,R,129157,R,0,R,2795678,R,0,R,5632911,R,8428589,R,0,R,0,R,352570,Z,0,R,992409,R,1344979,R,1215822,R,129157,R,17846228,R,14899873,R,0,R,2946355,R,0,R,4311556,R,-1625000,R,5632911,R,8754526,R,41972,R,75472,R,75472,R,0,R,394860,R,9266830,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,Z,0,Z,0,R,0,R,0,R,0,R,0,R,0,R,0,R,17706417,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,R,139811,R,17846228,R,2920953,R,2466655,R,0,R,0,R,0,R,0,R,3089534,R,51087,R,4324214,R,3249547,R,4300130,R,877398,R,0,R,0,R,0,A,,A,,R,265042,R,0,R,14899873,R,6644687,R,292590,R,453686,R,34147,R,26189,R,7448574,R,547353,R,142718,3,R,3636426,R,17846228,R,5632911,R,8428589,R,5503754,R,0,R,14899873
449250,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,3419767,R,44700,R,0,R,0,R,0,R,155280,R,3619747,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,6770389,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,R,3619747,R,10390136,R,3864119,R,2010230,R,0,R,0,R,0,R,0,R,0,R,0,R,1447617,R,823891,R,4582494,R,305246,R,0,R,0,R,0,A,,A,,R,0,R,0,R,9894230,R,3139367,R,508623,R,223334,R,100299,R,0,R,5922607,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
449311,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,396352,R,23903,R,10609,R,10609,R,0,R,1830,R,432694,R,0,R,0,R,0,R,0,R,0,R,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,R,0,R,0,R,1942735,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,88,R,41645,A,,A,,R,0,R,1984468,R,375921,R,228409,Z,0,Z,0,Z,0,Z,0,R,1259167,R,459601,R,0,R,0,R,35341,Z,0,A,,A,,Z,0,A,,A,,R,0,R,0,R,1670429,R,688010,R,49018,R,93669,R,2735,R,3339,R,833658,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
449320,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,4305626,R,111487,R,0,R,0,R,0,R,911891,R,5329004,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,14059330,R,4417113,R,4305626,R,111487,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,R,0,R,18476443,R,5234453,R,3161624,R,0,R,0,R,0,R,0,R,0,R,0,R,3272271,R,716379,R,4054261,R,561157,A,,A,,R,0,A,,A,,R,2455812,R,0,R,15016797,R,4439160,R,512826,R,2238347,R,217379,R,0,R,7609085,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
