agency,grant_id,award_id_string,organization_name_display,organization_state,tracker_institution_name,tracker_state,tracker_city,tracker_control_label,matched_unitid,award_outlaid,award_remaining,award_value,termination_date,original_end_date,source_url,detail_url,usaspending_internal_award_id,usaspending_live_outlay,usaspending_total_obligation,usaspending_period_end_date,usaspending_last_modified_date,period_extends_past_termination,period_into_recent,period_recent_or_future,live_outlay_minus_gw_outlay,live_outlay_ratio_to_gw_outlay,post_termination_outlays_total,post_termination_outlays_jul_dec_2025,post_termination_outlays_2026,post_termination_positive_cont_rev_total,post_termination_positive_cont_rev_jul_dec_2025,post_termination_positive_cont_rev_2026,transaction_rows,funding_rows,api_error,institution_key,proposal,activity_signal,materially_higher,proposal_flag
nih,3R01GM105672-12S1,ASST_NON_R01GM105672_7529,Yale University,Connecticut,Yale University,Connecticut,New Haven,Private not-for-profit,130794,1249782,44743,1294525,2025-06-17,,https://www.usaspending.gov/award/ASST_NON_R01GM105672_7529,https://reporter.nih.gov/project-details/11073757,270207997,1484700.58,4589447,2026-08-31,2026-02-09,TRUE,TRUE,TRUE,234918.58000000007,1.1879676455573853,299016.22000000003,167864.16999999998,57610.96000000001,352756,352756,0,23,49,,unitid:130794,D,TRUE,TRUE,TRUE
nih,1F31GM155995-01A1,ASST_NON_F31GM155995_7529,Princeton University,New Jersey,Princeton University,New Jersey,Princeton,Private not-for-profit,186131,30551.46,42524.54,73076,2025-04-02,,https://www.usaspending.gov/award/ASST_NON_F31GM155995_7529,https://reporter.nih.gov/project-details/11066793,266724453,33433,73076,2027-12-31,2026-01-20,TRUE,TRUE,TRUE,2881.540000000001,1.094317587440993,28729,12701.739999999998,2881.54,37102,0,37102,5,11,,unitid:186131,D,TRUE,TRUE,TRUE
nih,1F31GM156104-01,ASST_NON_F31GM156104_7529,University of Wisconsin-Madison,Wisconsin,University of Wisconsin-Madison,Wisconsin,Madison,Public,240444,32549.36,42344.64,74894,2025-04-02,,https://www.usaspending.gov/award/ASST_NON_F31GM156104_7529,https://reporter.nih.gov/project-details/10996413,266724463,35015.96,74894,2026-12-31,2025-12-05,TRUE,TRUE,TRUE,2466.5999999999985,1.0757802918398396,28942.350000000002,16665.86,2466.6000000000013,37729,37729,0,2,12,,unitid:240444,D,TRUE,TRUE,TRUE
nih,5R00AG071833-04,ASST_NON_R00AG071833_7529,Florida State University,Florida,Florida State University,Florida,Tallahassee,Public,134097,439499.64,41002.17,480501.81,2025-05-28,,https://www.usaspending.gov/award/ASST_NON_R00AG071833_7529,https://reporter.nih.gov/project-details/11010403,270126360,456832.39,480501.81,2025-12-31,2025-06-05,TRUE,TRUE,TRUE,17332.75,1.0394374612001958,255667.55,188827.21,17332.749999999996,0,0,0,4,23,,unitid:134097,D,TRUE,TRUE,TRUE
nih,3R01CA283840-01S1,ASST_NON_R01CA283840_7529,University of Texas Health Sciences Center,Texas,,,,,,33709.31,33226.69,66936,2025-06-15,,https://www.usaspending.gov/award/ASST_NON_R01CA283840_7529,https://reporter.nih.gov/project-details/11064597,270169582,594727.85,1040371,2029-06-30,2025-08-20,TRUE,TRUE,TRUE,561018.54,17.64283665254495,114996.67000000001,70961.58000000002,31034.589999999997,488869,488869,0,6,25,,university of texas health sciences center|texas,D,TRUE,TRUE,TRUE
nih,1F31HG013889-01,ASST_NON_F31HG013889_7529,Yale University,Connecticut,Yale University,Connecticut,New Haven,Private not-for-profit,130794,21494.75,27479.25,48974,2025-04-14,,https://www.usaspending.gov/award/ASST_NON_F31HG013889_7529,https://reporter.nih.gov/project-details/10997667,266725271,48974,48974,2025-10-31,2025-04-21,TRUE,TRUE,TRUE,27479.25,2.278416822712523,29939.23,0,27479.25,0,0,0,2,10,,unitid:130794,D,TRUE,TRUE,TRUE
nih,5F31DK137482-02,ASST_NON_F31DK137482_7529,Indiana University Indianapolis,Indiana,Indiana University-Indianapolis,Indiana,Indianapolis,Public,151111,59741.5,19710.5,79452,2025-06-09,,https://www.usaspending.gov/award/ASST_NON_F31DK137482_7529,https://reporter.nih.gov/project-details/11000764,266723019,73313.5,79452,2025-12-31,2025-06-20,TRUE,TRUE,TRUE,13572,1.2271787618322272,15972,2400,13572,564,0,0,3,19,,unitid:151111,D,TRUE,TRUE,TRUE
nih,1F31DA060615-01,ASST_NON_F31DA060615_7529,Northwestern University,Illinois,Northwestern University,Illinois,Evanston,Private not-for-profit,147767,27707.6,16479.4,44187,2025-05-05,2025-11-28,https://www.usaspending.gov/award/ASST_NON_F31DA060615_7529,https://reporter.nih.gov/project-details/10897451,266721335,43700,44187,2025-05-31,2026-02-09,TRUE,FALSE,TRUE,15992.400000000001,1.5771845991713467,15992.4,0,15992.4,0,0,0,3,16,,unitid:147767,D,TRUE,TRUE,TRUE
nih,5F31MD019216-02,ASST_NON_F31MD019216_7529,New York University School of Medicine,New York,New York University,New York,New York,Private not-for-profit,193900,83025.8,13166.2,96192,2025-04-29,,https://www.usaspending.gov/award/ASST_NON_F31MD019216_7529,https://reporter.nih.gov/project-details/11016929,266726649,90341.01,96192,2025-09-18,2025-05-05,TRUE,TRUE,TRUE,7315.209999999992,1.088107672554796,37072.3,21752.79,7315.209999999999,0,0,0,5,22,,unitid:193900,D,TRUE,TRUE,TRUE
nih,5F31GM149178-02,ASST_NON_F31GM149178_7529,Northwestern University,Illinois,Northwestern University,Illinois,Evanston,Private not-for-profit,147767,78180.5,10925.5,89106,2025-05-05,2025-11-28,https://www.usaspending.gov/award/ASST_NON_F31GM149178_7529,https://reporter.nih.gov/project-details/10840281,266724388,89106,89106,2025-05-31,2025-05-20,TRUE,FALSE,TRUE,10925.5,1.1397471236433638,10925.5,0,10925.5,0,0,0,5,27,,unitid:147767,D,TRUE,TRUE,TRUE
nih,3U01GM132133-05S2,ASST_NON_U01GM132133_7529,University of Pittsburgh at Pittsburgh,Pennsylvania,University of Pittsburgh-Pittsburgh Campus,Pennsylvania,Pittsburgh,Public,215293,6230.43,9527.57,15758,2025-03-21,,https://www.usaspending.gov/award/ASST_NON_U01GM132133_7529,https://reporter.nih.gov/project-details/10726926,271678274,1729748.3,2299286.78,2025-06-30,2026-03-20,TRUE,FALSE,TRUE,1723517.87,277.6290400502052,31219.080000000005,4251.69000000001,0,0,0,0,17,76,,unitid:215293,D,TRUE,TRUE,TRUE
nih,3R35GM145374-03S2,ASST_NON_R35GM145374_7529,University of Chicago,Illinois,University of Chicago,Illinois,Chicago,Private not-for-profit,144050,2171206,6322,2177528,2025-06-01,,https://www.usaspending.gov/award/ASST_NON_R35GM145374_7529,https://reporter.nih.gov/project-details/11061126,270347304,2765501.04,2860820,2027-06-30,2025-07-21,TRUE,TRUE,TRUE,594295.04,1.273716561210682,652564.8,639921.28,0,683292,0,0,8,39,,unitid:144050,D,TRUE,TRUE,TRUE
