UNITID,XF3A01,F3A01,XF3A01A,F3A01A,XF3A01B,F3A01B,XF3A01C,F3A01C,XF3A02,F3A02,XF3A02A,F3A02A,XF3A03,F3A03,XF3A04,F3A04,XF3A05,F3A05,XF3A06,F3A06,XF3A07,F3A07,XF3A08,F3A08,XF3A09,F3A09,XF3A10,F3A10,XF3A11,F3A11,XF3A12,F3A12,XF3B01,F3B01,XF3B02,F3B02,XF3B03,F3B03,XF3B04,F3B04,XF3B05,F3B05,XF3B06,F3B06,XF3B07,F3B07,XF3B08,F3B08,XF3C01,F3C01,XF3C02,F3C02,XF3C03,F3C03,XF3C03A,F3C03A,XF3C03B,F3C03B,XF3C04,F3C04,XF3C05,F3C05,XF3C06,F3C06,XF3C07,F3C07,XF3C08,F3C08,XF3D01,F3D01,XF3D02,F3D02,XF3D02A,F3D02A,XF3D02B,F3D02B,XF3D03,F3D03,XF3D03A,F3D03A,XF3D03B,F3D03B,XF3D03C,F3D03C,XF3D03D,F3D03D,XF3D04,F3D04,XF3D05,F3D05,XF3D06,F3D06,XF3D07,F3D07,XF3D12,F3D12,XF3D08,F3D08,XF3D09,F3D09,XF3E011,F3E011,XF3E012,F3E012,XF3E02A1,F3E02A1,XF3E02A2,F3E02A2,XF3E02B1,F3E02B1,XF3E02B2,F3E02B2,XF3E03A1,F3E03A1,XF3E03A2,F3E03A2,XF3E03B1,F3E03B1,XF3E03B2,F3E03B2,XF3E03C1,F3E03C1,XF3E03C2,F3E03C2,XF3E041,F3E041,XF3E042,F3E042,XF3E051,F3E051,XF3E101,F3E101,XF3E102,F3E102,XF3E061,F3E061,XF3E062,F3E062,XF3E071,F3E071,XF3E072,F3E072,XF3E073,F3E073,XF3E074,F3E074,XF3E075,F3E075,XF3E076,F3E076,XF3E077,F3E077,XF3F01,F3F01,XF3F02,F3F02,F3F03   
449250,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1541607,"Z",0,"Z",0,"Z",0,"Z",0,"R",47074,"R",1588681,"Z",0,"Z",0,"Z",0,"R",4465899,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"R",1588681,"R",6054580,"R",1795615,"R",1129900,"Z",0,"Z",0,"Z",0,"Z",0,"R",1177841,"R",334169,"R",374450,"R",230970,"R",1640896,"R",146429,"Z",0,"Z",0,"Z",0,"A",,"A",,"R",0,"R",0,"R",4988802,"R",1841468,"R",312398,"Z",0,"Z",0,"Z",0,"R",2834936,"A",,"A",,-2
449302,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",190308,"R",10630,"R",45122,"R",45122,"R",0,"R",30658,"R",276718,"R",0,"R",0,"R",0,"R",676061,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",1004,"R",677065,"R",212668,"R",119369,"R",0,"R",0,"R",3696,"R",3696,"R",121277,"R",30946,"R",27361,"R",16510,"R",224983,"R",23713,"R",55269,"R",0,"R",0,"A",,"A",,"R",0,"R",0,"R",645254,"R",194234,"R",7608,"R",385297,"R",2847,"R",0,"R",55268,"A",,"A",,-2
449311,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",699910,"R",8847,"R",43051,"R",43051,"R",0,"Z",0,"R",751808,"R",0,"R",0,"R",0,"R",1646341,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",19338,"A",,"A",,"R",0,"R",1665679,"R",295949,"R",191595,"R",0,"R",0,"R",0,"R",0,"R",1240399,"R",576751,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",1536348,"R",768346,"R",0,"R",0,"R",5859,"R",0,"R",762143,"A",,"A",,-2
449320,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",2372336,"R",604392,"Z",0,"Z",0,"Z",0,"Z",0,"R",2976728,"Z",0,"Z",0,"Z",0,"R",9647626,"R",2976728,"R",2372336,"R",604392,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"A",,"R",0,"R",12624354,"R",2901232,"R",2265369,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",554738,"R",358747,"R",1850218,"R",489413,"A",,"A",,"Z",0,"A",,"A",,"R",4128744,"R",0,"R",9434932,"R",3113529,"R",199693,"R",1424060,"R",828496,"R",0,"R",3869154,"A",,"A",,-2
449339,"R",171351000,"R",0,"R",107452000,"R",0,"R",63609000,"R",0,"R",107742000,"R",171351000,"R",5770000,"R",59157000,"R",26792000,"R",10246000,"R",81685000,"R",183650000,"R",76198000,"R",107452000,"R",297439000,"R",244685000,"R",-20067000,"R",32687000,"R",-21381000,"R",96436000,"R",0,"R",107742000,"R",60371000,"R",0,"R",0,"R",0,"R",0,"R",18401000,"R",78772000,"R",18401000,"R",0,"R",18401000,"R",294969000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2470000,"R",0,"R",0,"R",0,"R",297439000,"R",74261829,"R",50149218,"R",1019650,"R",0,"R",53762,"R",0,"R",13877372,"R",9189028,"R",38385345,"R",24295487,"R",117086991,"R",33496598,"R",0,"R",0,"R",0,"R",0,"R",0,"R",51,"R",0,"R",244685000,"R",117130331,"R",21832155,"R",3184383,"R",19330880,"R",57,"R",83207194,"R",17702000,"R",2365000, 3
449366,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",725037,"R",0,"R",47864,"R",47864,"R",0,"R",11241,"R",784142,"R",59105,"R",0,"R",59105,"R",8794143,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",143228,"R",0,"A",,"A",,"R",4514228,"R",13451599,"R",4138310,"R",1324983,"R",0,"R",0,"R",0,"R",0,"R",1125952,"R",243512,"R",1555960,"R",1429553,"R",2439036,"R",1244242,"A",,"A",,"R",0,"A",,"A",,"R",3143092,"R",934744,"R",12402350,"R",5177034,"R",523662,"R",1570365,"R",135703,"R",78973,"R",4916613,"A",,"A",,-2
449384,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",247937,"R",25044,"Z",0,"Z",0,"Z",0,"Z",0,"R",272981,"Z",0,"Z",0,"Z",0,"R",7937942,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"R",1105681,"R",9043623,"R",1768221,"R",1381683,"R",0,"R",0,"R",0,"R",0,"R",723355,"R",656175,"R",835763,"R",692391,"R",2035835,"R",973995,"A",,"A",,"R",0,"A",,"A",,"R",1789182,"R",0,"R",7152356,"R",3704244,"R",477908,"R",1071656,"R",213173,"R",18417,"R",1666958,"A",,"A",,-2
449393,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",291670,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",291670,"Z",0,"Z",0,"R",0,"R",603418,"R",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",68154,"A",,"A",,"R",0,"R",671572,"R",155341,"R",155341,"Z",0,"Z",0,"Z",0,"Z",0,"R",13000,"R",13000,"R",13000,"R",13000,"R",511790,"R",17000,"A",,"A",,"Z",0,"A",,"A",,"R",0,"R",0,"R",693131,"R",198341,"Z",0,"R",334274,"R",10715,"Z",0,"R",149801,"A",,"A",,-2
449445,"R",1175810,"R",0,"R",82343,"R",0,"R",1086331,"R",0,"R",89479,"R",1175810,"R",0,"R",0,"R",330887,"R",0,"R",92955,"R",423842,"R",341499,"R",82343,"R",1540557,"R",1430225,"R",0,"R",110332,"R",-6300,"R",220523,"R",-235076,"R",89479,"R",530722,"R",8213,"R",0,"R",0,"R",0,"R",0,"R",538935,"R",0,"R",0,"R",0,"R",1528222,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",993,"R",11342,"R",0,"A",,"R",0,"R",1540557,"R",624611,"R",403441,"R",0,"R",0,"R",0,"R",0,"R",237377,"R",152502,"R",55559,"R",38169,"R",512678,"R",168538,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"R",0,"R",1430225,"R",762650,"R",116370,"R",488896,"R",51929,"R",0,"R",10380,"A",,"A",,-2
449454,"R",117735,"R",0,"R",12544,"R",0,"R",328380,"R",0,"R",-210645,"R",117735,"R",26681,"R",0,"R",81010,"R",0,"R",0,"R",107691,"R",95147,"R",12544,"R",955476,"R",1006731,"R",27978,"R",-23277,"Z",0,"R",-188125,"R",757,"R",-210645,"R",169061,"R",0,"R",0,"R",0,"R",0,"R",25000,"R",194061,"R",0,"R",0,"R",0,"R",624966,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",210639,"R",119871,"A",,"R",0,"R",955476,"R",157986,"R",157986,"R",0,"R",0,"R",0,"R",0,"R",200000,"R",200000,"R",75500,"R",75500,"R",340784,"R",340784,"R",232461,"R",0,"R",0,"A",,"A",,"R",0,"R",0,"R",1006731,"R",774270,"R",0,"R",32400,"R",4889,"R",0,"R",195172,"A",,"A",,-2
449463,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",290376,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",290376,"Z",0,"Z",0,"Z",0,"R",1232130,"R",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",88203,"A",,"A",,"R",0,"R",1320333,"R",445390,"R",285043,"Z",0,"Z",0,"Z",0,"Z",0,"R",3712,"Z",0,"R",24339,"Z",0,"R",551431,"R",126911,"A",,"A",,"Z",0,"A",,"A",,"R",0,"R",0,"R",1024872,"R",411954,"R",0,"R",118253,"R",13313,"R",5772,"R",475580,"A",,"A",,-2
449472,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",283037,"R",0,"R",3735,"R",3735,"R",0,"R",0,"R",286772,"R",0,"R",0,"R",0,"R",190913,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",32660,"R",159548,"A",,"A",,"R",662453,"R",1045574,"R",385165,"R",192304,"R",0,"R",0,"R",0,"R",0,"R",72753,"R",72753,"R",51355,"R",51355,"R",47075,"R",47075,"A",,"A",,"R",0,"A",,"A",,"R",299575,"R",0,"R",855923,"R",363487,"R",12055,"R",115560,"R",4038,"R",0,"R",360783,"A",,"A",,-2
449490,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1238996,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1238996,"R",410108,"Z",0,"R",410108,"R",1776359,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",97203,"A",,"A",,"R",0,"R",1873562,"R",804807,"R",316841,"Z",0,"Z",0,"Z",0,"Z",0,"R",128153,"R",118312,"R",237395,"R",220524,"R",406418,"R",365547,"A",,"A",,"Z",0,"A",,"A",,"R",0,"R",0,"R",1576773,"R",1021224,"R",83872,"Z",0,"R",60336,"R",0,"R",411341,"A",,"A",,-2
449524,"R",5223874,"R",1097207,"R",38544,"R",4088123,"R",669789,"R",7052,"R",4554085,"R",5223874,"R",0,"R",0,"R",98863,"R",0,"R",0,"R",98863,"R",60319,"R",38544,"R",2949853,"R",3075864,"R",0,"R",-126011,"R",848613,"R",3831483,"R",0,"R",4554085,"R",630078,"R",0,"R",109257,"R",74312,"R",34945,"R",0,"R",739335,"R",0,"R",0,"R",0,"R",2553328,"R",74312,"R",0,"R",74312,"R",34945,"R",0,"R",34945,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",287268,"R",2949853,"R",2089814,"R",643952,"R",0,"Z",0,"R",0,"Z",0,"R",728763,"R",264093,"R",128544,"R",128544,"R",128743,"R",128743,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",0,"R",3075864,"R",1165332,"R",50046,"R",1822375,"R",26413,"R",11698,"R",0,"A",,"A",,-2
449533,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",433183,"R",12388,"R",296,"R",296,"R",0,"R",0,"R",445867,"R",0,"R",0,"R",0,"R",1068626,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",24765,"A",,"A",,"R",0,"R",1093391,"R",208838,"R",134172,"R",0,"R",0,"R",0,"R",0,"R",136614,"R",120935,"R",12988,"R",0,"R",468306,"R",0,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",826746,"R",255107,"R",4307,"R",558485,"R",8847,"R",0,"R",0,"A",,"A",,-2
449597,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",45648,"Z",0,"R",2175,"Z",0,"R",2175,"Z",0,"R",47823,"Z",0,"R",47823,"R",47823,"R",102707,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",39087,"A",,"A",,"R",0,"R",141794,"R",27560,"R",27560,"Z",0,"Z",0,"Z",0,"Z",0,"R",13780,"R",13780,"R",13080,"R",13080,"R",14780,"R",14780,"A",,"A",,"Z",0,"A",,"A",,"R",0,"R",0,"R",69200,"R",69200,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"A",,"A",,-2
449603,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",478190,"R",0,"R",0,"R",0,"R",0,"R",0,"R",478190,"R",0,"R",0,"R",0,"R",1495262,"R",478190,"R",0,"R",478190,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",553261,"A",,"A",,"R",924971,"R",3451684,"R",383795,"R",349167,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",288058,"R",288058,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",671853,"R",637225,"R",0,"R",0,"R",34471,"R",157,"R",0,"A",,"A",,-2
449612,"R",1327022,"R",0,"R",595984,"R",0,"R",324496,"R",37775,"R",1002526,"R",1327022,"R",0,"R",0,"R",734943,"R",0,"R",0,"R",734943,"R",138959,"R",595984,"R",3258522,"R",3263030,"R",10476,"R",5968,"R",-18450,"R",1015008,"R",0,"R",1002526,"R",677358,"R",0,"R",140999,"R",140999,"Z",0,"R",28875,"R",847232,"Z",0,"Z",0,"Z",0,"R",3110426,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",148096,"R",3258522,"R",540908,"R",531809,"Z",0,"Z",0,"Z",0,"Z",0,"R",161044,"R",155100,"R",282533,"R",256350,"R",267394,"R",193980,"R",144624,"R",103380,"Z",0,"Z",0,"Z",0,"R",1866527,"R",235615,"R",3263030,"R",1476234,"R",206922,"Z",0,"Z",0,"Z",0,"R",1579874,"R",0,"R",0, 3
449667,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",253979,"Z",0,"R",32837,"R",27667,"R",5170,"Z",0,"R",286816,"Z",0,"Z",0,"Z",0,"R",1287481,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",27730,"R",235603,"A",,"A",,"R",286816,"R",1837630,"R",938291,"R",317624,"Z",0,"Z",0,"Z",0,"Z",0,"R",508870,"R",426524,"R",135930,"R",72599,"R",102069,"R",72599,"A",,"A",,"Z",0,"A",,"A",,"R",92054,"R",18151,"R",1777214,"R",907497,"R",52798,"Z",0,"R",14774,"R",15504,"R",786641,"A",,"A",,-2
449676,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",388279,"R",0,"R",7100,"R",0,"R",7100,"R",0,"R",395379,"R",0,"R",0,"R",0,"R",1638284,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",82120,"A",,"A",,"R",0,"R",1720404,"R",627012,"R",187505,"R",0,"R",0,"R",0,"Z",0,"R",27750,"R",27750,"R",0,"R",0,"R",985361,"R",510407,"A",,"A",,"R",0,"A",,"A",,"R",8997,"R",0,"R",1649120,"R",725662,"R",43271,"R",28729,"R",8997,"R",3155,"R",839306,"A",,"A",,-2
449685,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1127810,"R",0,"R",32985,"R",32985,"R",0,"R",0,"R",1160795,"R",0,"R",0,"R",0,"R",1913375,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"R",1913375,"R",744062,"R",590801,"R",99138,"R",0,"R",170990,"R",0,"R",490726,"R",230040,"R",174345,"R",126784,"R",384619,"R",249421,"A",,"A",,"Z",0,"A",,"A",,"R",120604,"R",0,"R",2184484,"R",1197046,"R",128357,"Z",0,"Z",0,"Z",0,"R",859081,"A",,"A",,-2
449700,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1015335,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1015335,"R",0,"R",0,"R",0,"R",3536043,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",44240,"R",383698,"A",,"A",,"R",0,"R",3963981,"R",908192,"R",908192,"R",0,"R",0,"R",0,"R",0,"R",859271,"R",60000,"R",859272,"R",487000,"R",627868,"R",535000,"A",,"A",,"R",0,"A",,"A",,"R",769484,"R",0,"R",4024087,"R",1990192,"R",84675,"R",0,"R",0,"R",0,"R",1949220,"A",,"A",,-2
449719,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",587589,"R",0,"R",0,"R",0,"R",0,"R",0,"R",587589,"R",0,"R",0,"R",0,"R",2099681,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",24157,"A",,"A",,"R",0,"R",2123838,"R",716466,"R",542159,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",454707,"R",454707,"R",927575,"R",140000,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",2098748,"R",1136866,"R",0,"R",0,"R",0,"R",0,"R",961882,"A",,"A",,-2
449728,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",255167,"Z",0,"R",15140,"R",8640,"R",6500,"Z",0,"R",270307,"Z",0,"Z",0,"Z",0,"R",1049296,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"A",,"R",232206,"R",1281502,"R",1209316,"R",557627,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"A",,"A",,"Z",0,"A",,"A",,"R",0,"R",0,"R",1209316,"R",557627,"R",557624,"R",67222,"Z",0,"R",21411,"R",5432,"A",,"A",,-2
449773,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",372239,"R",0,"R",504200,"R",504200,"R",0,"R",79618,"R",956057,"R",52671,"R",0,"R",52671,"R",1746958,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"A",,"A",,"R",0,"R",1746958,"R",747448,"R",275469,"R",0,"Z",0,"R",0,"Z",0,"R",76344,"R",56443,"R",182788,"R",98227,"R",587554,"R",557206,"A",,"A",,"R",0,"A",,"A",,"R",232240,"R",0,"R",1826374,"R",987345,"R",188980,"R",551975,"R",91730,"R",6344,"R",0,"A",,"A",,-2
449782,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",210755,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",210755,"Z",0,"Z",0,"Z",0,"R",334328,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",68681,"A",,"A",,"R",0,"R",403009,"R",16975,"R",16975,"Z",0,"Z",0,"Z",0,"Z",0,"R",189689,"R",26533,"R",89681,"R",8836,"R",20394,"R",4129,"A",,"A",,"Z",0,"A",,"A",,"R",26868,"R",26398,"R",343607,"R",82871,"Z",0,"Z",0,"R",6000,"R",14904,"R",239832,"A",,"A",,-2
449807,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",447034,"R",0,"R",0,"R",0,"R",0,"R",0,"R",447034,"R",447034,"Z",0,"R",447034,"R",661785,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",48761,"A",,"A",,"R",0,"R",710546,"R",398720,"R",398700,"R",0,"R",0,"R",0,"R",0,"R",5029,"R",5000,"R",1500,"R",1455,"R",2299,"R",2200,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",407548,"R",407355,"R",170,"R",23,"R",0,"R",0,"R",0,"A",,"A",,-2
449852,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",200076,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",200076,"Z",0,"Z",0,"Z",0,"R",481240,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",69474,"A",,"A",,"R",0,"R",550714,"R",424588,"R",197030,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"Z",0,"A",,"A",,"R",14155,"R",0,"R",438743,"R",197030,"R",0,"R",14155,"R",26422,"R",16548,"R",184588,"A",,"A",,-2
449861,"R",1997302,"R",0,"R",306417,"R",0,"R",516631,"R",0,"R",1480671,"R",1997302,"R",0,"R",0,"R",1284492,"R",0,"R",582994,"R",1867486,"R",1561069,"R",306417,"R",3343848,"R",3277907,"R",-15502,"R",50439,"R",0,"R",1403135,"R",27097,"R",1480671,"R",735908,"R",19252,"R",0,"R",0,"R",0,"R",0,"R",755160,"R",0,"R",0,"R",0,"R",3343848,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",3343848,"R",1141162,"R",601228,"R",0,"R",0,"R",0,"R",0,"R",8417,"R",3363,"R",169325,"R",60196,"R",1959003,"R",327373,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"R",0,"R",3277907,"R",992160,"R",203122,"R",0,"R",91918,"R",20556,"R",1970151,"R",4400,"R",0, 3
449898,"R",9428675,"R",0,"R",2162721,"R",0,"R",7098579,"R",0,"R",2330096,"R",9428675,"R",0,"R",5651024,"R",2543708,"R",0,"R",40032,"R",8234764,"R",6072043,"R",2162721,"R",22005174,"R",18484508,"R",-1730404,"R",1790262,"R",-5406468,"R",4017800,"R",1928502,"R",2330096,"R",1886381,"R",1650134,"R",260851,"R",260851,"R",0,"R",738977,"R",4536343,"R",4536343,"R",0,"R",4536343,"R",18175699,"R",3536515,"R",0,"R",3536515,"R",260851,"R",0,"R",260851,"R",0,"R",0,"R",0,"R",0,"R",0,"R",32109,"R",0,"R",0,"R",22005174,"R",7993521,"R",5045626,"R",0,"R",0,"R",0,"R",0,"R",737886,"R",419194,"R",4376537,"R",1163818,"R",4962923,"R",299552,"R",413641,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",18484508,"R",6928190,"R",1142984,"R",2045668,"R",684276,"R",0,"R",7683390,"R",1705909,"R",24497, 1
449904,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",753846,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",753846,"Z",0,"Z",0,"Z",0,"R",1907934,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",176158,"A",,"A",,"R",25900,"R",2109992,"R",545248,"R",270817,"Z",0,"Z",0,"Z",0,"Z",0,"R",314386,"Z",0,"R",372359,"R",200208,"R",196202,"Z",0,"A",,"A",,"Z",0,"A",,"A",,"R",542744,"R",0,"R",1970939,"R",471025,"R",31401,"Z",0,"R",38276,"Z",0,"R",1430237,"A",,"A",,-2
