unitid,DVADM01,DVADM02,DVADM03,DVADM04,DVADM05,DVADM06,DVADM07,DVADM08,DVADM09,DVADM10,DVADM11,DVADM12
228787,65,63,68,22,24,19,21,23,18,1,1,1
228796,100,100,100,35,36,35,28,29,27,7,7,7
228802,92,89,93,26,29,25,22,23,21,4,6,4
228875,43,38,46,28,29,28,28,29,28,0,0,0
228981,95,94,96,20,20,19,20,20,19,0,0,0
229018,84,82,86,46,48,46,44,45,43,3,3,3
229027,88,86,90,30,32,28,25,26,23,5,5,5
229063,93,93,94,23,23,22,21,21,21,2,2,1
229115,71,71,71,30,30,30,30,30,29,0,0,0
229160,62,62,63,17,20,15,17,20,14,0,0,0
229179,95,93,95,20,20,20,20,20,20,0,1,0
229267,28,27,29,20,22,20,20,22,20,0,0,0
229780,54,56,53,27,33,21,23,28,18,4,4,4
229814,97,97,98,27,29,27,27,28,26,1,0,1
230038,69,62,75,80,80,80,77,77,77,3,3,2
230047,38,54,30,70,66,73,69,65,73,0,0,0
230603,80,80,81,15,13,16,14,12,15,1,1,1
230728,94,94,94,24,21,27,22,19,24,2,2,3
230764,87,86,89,28,27,28,27,27,27,1,1,1
230807,69,66,71,13,13,12,12,13,12,0,0,0
230816,48,30,59,16,20,15,15,17,15,1,3,0
230852,67,72,63,15,22,11,15,21,10,1,1,0
230889,20,63,100,25,20,27,13,20,9,13,0,18
230959,10,10,10,45,50,41,45,50,41,0,0,0
230995,74,73,76,15,16,13,14,14,13,1,1,0
231059,92,89,94,13,13,14,13,13,14,0,0,0
231095,92,86,97,15,17,16,15,17,16,0,0,0
231165,83,86,80,22,23,20,21,23,20,0,0,0
231174,60,58,61,17,19,16,17,19,16,0,0,0
231411,61,65,43,58,59,45,58,59,45,0,0,0
231420,48,54,41,18,18,18,18,18,18,0,0,0
231554,63,72,53,27,31,22,26,30,21,1,1,1
231581,91,90,92,12,13,11,12,13,11,0,0,0
231624,33,37,30,28,27,29,28,27,29,0,0,0
231651,41,40,42,22,22,21,15,16,14,7,7,7
231712,88,86,90,19,21,17,19,21,17,0,0,0
232025,96,96,97,15,17,14,15,17,14,0,0,0
232043,100,100,100,16,19,15,16,18,15,0,0,0
232089,100,100,100,16,18,13,16,18,13,0,0,0
232186,89,87,90,22,25,20,21,24,19,1,1,1
232256,50,50,,22,22,,22,22,,0,0,
232265,48,49,48,21,23,20,20,23,19,0,0,0
232308,71,,71,9,,9,9,,9,0,,0
232423,76,72,79,18,20,17,18,20,17,0,0,0
232557,99,99,99,18,20,16,12,13,11,6,7,4
232566,85,83,86,15,13,16,15,13,16,0,0,0
232609,82,82,82,12,11,13,12,11,12,0,0,0
232618,100,,100,0,,0,0,,0,0,,0
232681,86,85,87,19,19,19,19,19,18,1,0,1
232706,81,70,78,14,24,19,14,24,19,0,0,0
232937,87,85,89,17,19,16,16,18,15,1,1,1
232982,91,89,92,20,21,19,19,20,19,0,0,0
233277,91,90,91,11,10,12,11,10,12,0,0,0
233295,83,81,85,20,20,20,20,20,20,0,0,0
233301,95,95,95,11,13,10,11,13,10,0,0,0
233338,72,72,72,34,38,30,29,35,25,5,4,5
233374,23,24,23,24,25,23,24,25,23,0,0,0
233408,17,50,14,80,100,75,80,100,75,0,0,0
233426,80,80,80,10,11,9,10,11,9,0,0,0
233541,78,86,73,17,18,15,17,18,15,0,0,0
233611,100,100,100,27,30,23,26,30,22,1,1,1
233718,72,,72,17,,17,17,,17,0,,0
233897,94,94,94,22,23,21,22,23,21,0,0,0
233921,57,54,61,27,27,26,27,27,26,0,0,0
234030,93,92,94,25,25,26,25,25,25,0,0,0
234076,17,16,18,42,41,42,42,41,42,0,0,0
234085,82,83,77,49,50,43,49,50,43,0,0,0
234155,89,86,90,15,19,14,15,19,13,0,0,0
234164,98,97,98,15,20,13,13,17,11,2,3,1
234173,71,67,74,20,22,18,20,22,18,0,0,0
234207,17,16,19,42,44,41,42,44,41,0,0,0
234827,90,89,91,25,30,22,24,28,21,1,2,1
235024,70,67,71,21,21,20,21,21,20,0,0,0
235097,92,92,92,23,24,22,22,23,22,1,1,1
235167,97,96,98,26,30,24,25,29,23,1,0,1
235316,76,75,77,17,18,17,17,18,17,0,0,0
236133,88,84,90,29,37,25,29,37,25,1,1,1
236230,81,76,84,19,18,19,19,17,19,0,0,0
236328,76,70,81,11,13,10,11,13,10,0,0,0
236452,76,63,66,10,18,15,10,18,15,0,0,0
236577,91,89,92,15,15,15,15,15,15,0,0,0
236595,76,76,76,15,15,15,15,15,15,0,0,0
236939,85,85,85,19,22,17,19,21,17,1,1,0
236948,43,38,46,26,29,24,26,29,24,0,0,0
237011,91,90,92,24,25,24,24,25,23,1,0,1
237057,50,43,56,14,16,14,14,16,14,0,0,0
237066,87,84,89,13,13,14,13,13,13,0,0,0
237136,99,97,100,77,81,73,77,81,73,0,0,0
237181,60,53,70,16,22,11,16,22,11,0,0,0
237215,87,87,87,34,33,35,33,32,33,2,1,2
237312,65,62,66,24,30,21,23,29,20,1,0,1
237330,90,87,92,21,21,20,21,21,20,0,0,0
237358,58,58,62,44,48,41,44,48,41,0,0,0
237367,99,99,99,34,40,31,33,39,29,1,1,2
237525,96,96,96,28,28,27,27,28,27,0,0,0
237561,50,53,47,97,94,100,97,94,100,0,0,0
237792,96,95,96,33,34,33,33,33,32,0,0,0
237899,96,96,97,7,9,6,7,9,6,0,0,0
237932,72,69,74,28,32,26,27,31,25,1,0,1
237950,61,60,63,50,52,48,50,52,48,0,0,0
237969,95,94,96,23,25,21,23,25,21,0,0,0
238032,86,85,88,26,27,25,26,27,25,0,0,0
238078,75,75,75,11,13,8,11,13,8,0,0,0
238096,83,0,100,100,,100,100,,100,0,,0
238193,93,,93,24,,24,24,,23,1,,1
238324,100,100,100,87,50,89,81,50,83,6,0,6
238333,57,52,64,10,10,9,10,10,9,0,0,0
238458,58,50,66,18,16,19,18,16,19,0,0,0
238476,84,82,86,11,11,12,11,11,12,0,0,0
238616,68,62,75,15,14,15,15,14,15,0,0,0
238661,95,92,96,18,17,18,17,16,18,0,0,0
238980,91,91,92,21,22,21,21,21,21,0,0,1
239017,63,57,69,15,16,15,15,16,14,0,0,0
239071,71,63,79,70,69,70,70,69,70,0,0,0
239080,67,58,73,21,22,21,19,21,18,2,1,3
239105,87,86,88,14,14,13,14,14,13,0,0,0
239309,63,62,62,30,29,27,30,29,27,0,0,0
239318,60,62,58,18,20,16,18,20,16,0,0,0
239390,93,,94,20,,19,20,,19,0,,0
239512,72,72,83,16,20,14,16,20,14,0,0,0
239628,84,82,88,13,13,14,13,13,14,0,0,0
239716,92,91,94,16,16,16,16,16,16,0,0,0
240107,73,63,79,25,25,24,25,25,24,0,0,0
240189,83,82,83,24,27,21,24,27,21,0,0,0
240268,76,72,78,28,29,27,27,29,26,0,0,0
240277,88,84,91,22,23,22,21,22,21,1,2,1
240329,73,67,78,43,47,41,43,47,40,0,0,0
240338,79,77,82,17,15,21,17,15,21,0,0,0
240365,87,84,88,22,25,21,21,24,20,1,1,1
240374,73,69,76,20,21,19,19,20,18,1,1,1
240392,94,95,94,68,68,68,31,43,29,38,25,40
240417,85,83,87,23,26,20,23,26,19,1,1,0
240426,94,92,95,12,11,13,12,11,12,0,0,0
240444,43,41,46,29,29,29,29,29,29,0,0,0
240453,88,86,90,23,24,22,22,23,22,0,0,0
240462,87,88,86,29,32,24,28,32,24,0,0,0
240471,82,76,85,22,21,23,22,21,22,0,0,0
240480,90,88,91,23,26,21,23,26,20,0,0,0
240727,97,97,98,27,26,27,26,26,27,1,0,1
241191,100,100,100,24,26,22,22,25,20,2,1,2
241225,86,91,83,96,100,93,93,100,87,3,0,5
241331,100,100,100,72,78,71,72,78,71,0,0,0
241395,85,88,84,23,10,27,22,10,26,1,0,1
241410,90,98,99,28,30,27,28,30,27,0,0,0
241720,81,93,73,100,100,100,95,96,93,5,4,7
241766,81,90,66,77,78,74,13,13,11,64,64,63
241836,96,94,97,100,100,100,71,67,72,29,33,28
241951,100,100,100,100,100,100,98,100,97,2,0,3
242042,100,100,100,93,94,89,90,92,86,3,3,2
242556,85,87,81,91,84,100,91,84,100,0,0,0
242583,76,78,72,84,84,85,75,74,77,9,10,8
242617,51,57,51,98,98,99,95,93,97,4,5,2
242626,47,52,49,99,99,98,96,97,96,2,2,2
242635,38,45,44,98,99,98,97,97,97,1,2,1
242644,66,72,68,65,74,60,63,69,59,2,4,1
242653,66,83,81,45,53,41,44,52,40,1,2,1
242662,70,75,69,43,40,45,42,40,45,1,1,0
242680,36,49,39,91,93,89,88,88,88,3,5,1
242699,49,60,51,100,99,100,97,96,98,2,3,2
242705,36,45,34,97,97,98,95,94,96,2,3,2
242945,93,89,96,93,100,88,76,76,76,17,24,12
242954,78,78,79,68,69,67,49,37,56,19,31,11
243106,82,85,80,90,94,90,90,94,90,0,0,0
243115,62,64,61,78,81,76,78,81,76,0,0,0
243133,92,91,94,90,87,93,90,87,93,0,0,0
243142,53,55,51,76,77,75,76,76,75,0,1,0
243151,96,100,94,82,79,83,82,79,83,0,0,0
243179,58,57,61,89,87,90,88,86,90,0,0,0
243188,64,64,63,48,59,41,48,59,41,0,0,0
243197,52,57,48,82,85,80,81,85,80,0,0,0
243212,56,59,53,75,83,71,75,83,71,0,0,0
243221,53,55,52,74,74,76,74,74,75,0,0,1
243443,53,53,54,50,53,49,49,51,47,2,1,2
243568,62,67,57,88,75,100,88,75,100,0,0,0
243586,97,97,97,18,19,18,18,19,18,0,0,0
243638,81,77,84,53,53,52,46,46,46,6,7,6
243665,97,98,97,41,45,39,35,38,34,5,6,5
243744,4,4,4,81,81,81,81,81,81,0,0,0
243780,50,45,59,26,26,24,25,26,24,0,0,0
243799,100,100,100,100,100,100,100,100,100,0,0,0
243832,77,76,78,89,89,89,57,55,57,32,34,31
244233,100,100,100,100,100,100,82,67,83,18,33,17
244437,100,100,100,27,31,24,19,23,17,8,9,7
245652,49,41,59,34,42,28,34,42,28,0,0,0
245777,80,80,,100,100,,100,100,,0,0,
246071,100,,100,100,,100,100,,100,0,,0
247649,44,48,38,48,48,47,34,33,36,14,15,11
247773,93,93,,100,100,,100,100,,0,0,
248633,92,100,91,100,100,100,100,100,100,0,0,0
248934,83,88,80,33,33,32,33,33,32,0,0,0
250027,86,72,90,68,54,72,67,54,71,0,0,1
260363,85,100,84,88,100,88,88,100,88,0,0,0
260813,36,50,33,100,100,100,100,100,100,0,0,0
262129,74,71,75,14,22,10,14,22,10,0,0,0
262165,85,90,67,82,78,100,64,56,100,18,22,0
262466,100,,100,100,,100,100,,100,0,,0
363934,95,96,93,21,24,15,14,16,10,7,8,5
365213,84,100,71,56,59,51,8,8,8,47,51,43
365383,56,57,56,79,75,80,79,75,80,0,0,0
365763,100,100,100,85,50,89,85,50,89,0,0,0
366711,96,95,96,16,17,15,15,16,14,1,1,1
367972,100,,100,19,,19,19,,19,0,,0
368452,43,39,47,47,45,48,47,45,48,0,0,0
369455,73,40,100,100,100,100,100,100,100,0,0,0
369668,95,91,99,75,58,91,53,44,62,22,14,29
369783,100,100,100,91,83,91,91,83,91,0,0,0
373711,100,100,100,78,100,76,78,100,76,0,0,0
375966,100,100,100,100,100,100,25,0,33,75,100,67
377218,59,58,100,44,42,100,44,42,100,0,0,0
377546,76,70,79,47,42,49,47,42,49,0,0,0
377555,92,91,92,27,30,24,26,28,23,1,2,1
377564,83,84,82,25,30,22,24,27,21,2,3,1
379621,92,100,90,73,100,67,73,100,67,0,0,0
382416,100,100,100,100,100,100,100,100,100,0,0,0
383084,84,68,93,100,100,100,82,91,77,18,9,23
384254,60,62,59,35,40,29,35,40,29,0,1,0
384421,90,90,,100,100,,100,100,,0,0,
385619,86,84,88,56,59,54,56,59,54,0,0,0
386153,88,,88,67,,67,60,,60,8,,8
386472,90,81,92,62,64,62,36,41,35,26,23,27
392354,75,67,100,100,100,100,100,100,100,0,0,0
399869,88,88,75,89,90,67,89,90,67,0,0,0
399911,70,72,68,46,49,43,46,49,43,0,0,0
405058,90,90,,100,100,,100,100,,0,0,
406422,84,100,82,77,40,81,77,40,81,0,0,0
407610,93,100,88,23,17,29,0,0,0,23,17,29
409698,95,94,95,8,9,8,8,9,8,0,0,0
414878,22,29,16,63,67,57,19,11,29,44,56,29
417327,31,25,32,100,100,100,100,100,100,0,0,0
417628,50,50,50,83,100,80,83,100,80,0,0,0
417646,70,,70,100,,100,100,,100,0,,0
417655,91,,91,80,,80,80,,80,0,,0
417682,100,100,100,80,100,79,80,100,79,0,0,0
417716,36,0,38,100,,100,100,,100,0,,0
417734,100,,100,100,,100,61,,61,39,,39
417752,50,17,75,100,100,100,100,100,100,0,0,0
417840,100,100,100,52,0,58,52,0,58,0,0,0
417868,33,17,34,100,100,100,88,100,87,13,0,13
417992,79,50,90,100,100,100,64,50,67,36,50,33
418029,100,100,100,100,100,100,100,100,100,0,0,0
418065,96,100,95,98,100,98,66,74,66,32,26,32
418427,49,33,51,61,100,58,61,100,58,0,0,0
418445,77,,77,100,,100,100,,100,0,,0
418481,41,100,37,100,100,100,100,100,100,0,0,0
418524,60,86,57,68,83,66,68,83,66,0,0,0
418588,93,100,92,100,100,100,100,100,100,0,0,0
419217,100,100,,100,100,,100,100,,0,0,
420325,42,42,,100,100,,100,100,,0,0,
421708,100,100,100,55,75,52,42,50,41,13,25,11
421841,82,83,82,22,25,21,22,25,21,0,0,0
421878,100,100,100,100,100,100,92,80,94,8,20,6
422695,50,44,55,50,50,50,50,50,50,0,0,0
426314,62,64,52,54,55,67,9,10,11,44,46,56
428170,81,78,82,62,57,66,43,33,46,20,24,20
430670,100,100,100,75,100,70,75,100,70,0,0,0
430883,31,50,25,100,100,100,100,100,100,0,0,0
430971,100,100,100,100,100,100,100,100,100,0,0,0
431266,67,100,66,50,50,50,0,0,0,50,50,50
431600,74,57,76,86,75,93,31,25,34,54,50,59
432524,61,62,61,35,18,44,34,18,42,2,0,2
433004,100,100,,100,100,,100,100,,0,0,
433040,100,100,100,100,100,100,100,100,100,0,0,0
433174,81,67,83,100,100,100,14,0,15,86,100,85
433536,89,89,89,66,63,67,61,50,64,5,13,3
433660,77,78,76,23,25,21,22,24,21,1,1,1
434362,83,81,100,100,100,100,100,100,100,0,0,0
436818,87,87,87,13,14,13,13,14,13,0,0,0
436827,87,86,87,16,19,13,16,19,13,0,0,0
436836,80,80,80,11,13,9,11,13,9,0,0,0
437237,80,82,67,60,61,50,60,61,50,0,0,0
438337,95,94,96,90,91,89,77,79,76,12,12,13
439455,68,100,66,95,67,97,67,67,67,29,0,31
439701,100,100,100,88,91,86,48,45,50,40,45,36
439862,39,36,43,25,31,20,21,23,20,4,8,0
440396,86,86,85,74,76,72,72,75,70,2,2,2
440828,68,62,73,17,21,15,14,18,12,3,3,3
441487,100,100,100,43,0,44,43,0,44,0,0,0
441609,35,35,,53,53,,53,53,,0,0,
441636,84,47,93,100,100,100,87,64,90,13,36,10
441742,100,100,100,68,58,69,60,53,61,8,5,8
441858,87,100,86,94,86,94,59,57,59,35,29,35
441900,86,85,87,35,27,38,29,21,32,5,5,5
441937,93,92,94,6,6,6,6,6,6,0,0,0
441982,22,13,42,49,56,43,49,56,43,0,0,0
442356,44,52,43,47,52,46,30,30,30,17,22,16
442426,100,,100,78,,78,56,,56,22,,22
442523,89,91,89,29,30,28,29,30,28,0,0,0
443058,100,100,100,75,100,50,0,0,0,75,100,50
443261,93,100,92,66,67,67,41,40,42,25,27,25
443410,68,67,71,34,34,34,33,34,32,1,0,2
443599,58,45,59,76,80,76,13,0,14,64,80,63
444413,70,70,,94,94,,94,94,,0,0,
444510,60,41,67,59,44,62,59,44,62,0,0,0
444866,92,100,92,57,27,62,35,13,38,22,13,24
445188,39,40,38,9,10,8,9,10,8,0,0,0
445267,87,93,29,89,91,43,21,21,29,68,70,14
445692,89,89,92,18,20,11,17,20,11,0,0,0
445708,75,70,78,12,15,11,12,15,11,0,0,0
446048,45,44,46,29,32,27,29,32,27,0,0,0
446233,48,43,58,58,59,57,56,56,57,2,3,0
446303,76,0,92,91,,91,55,,55,36,,36
446385,81,81,82,21,28,13,21,28,13,0,0,0
446561,11,32,17,96,98,96,96,98,96,0,0,0
446640,82,79,84,14,20,7,13,19,7,1,2,0
447263,89,85,90,99,100,99,81,76,82,18,24,17
447689,96,95,96,44,47,43,37,39,36,7,8,7
447953,64,78,50,89,87,91,57,61,52,31,26,39
449384,40,33,46,80,75,82,80,75,82,0,0,0
449506,93,94,92,56,63,54,56,63,54,0,0,0
449612,49,61,41,91,100,83,91,100,83,0,0,0
449658,63,63,,72,72,,72,72,,0,0,
449764,29,15,46,79,82,79,79,82,79,0,0,0
449861,72,67,72,55,33,57,55,33,57,0,0,0
449870,100,100,100,57,40,100,57,40,100,0,0,0
451352,97,100,97,57,55,57,43,55,43,13,0,15
451370,100,100,,100,100,,100,100,,0,0,
451398,98,98,,100,100,,100,100,,0,0,
451404,98,98,,98,98,,98,98,,0,0,
451413,19,16,19,100,100,100,100,100,100,0,0,0
451927,82,81,83,54,54,53,48,49,48,5,5,6
452106,100,100,100,100,100,100,100,100,100,0,0,0
454227,89,100,88,77,100,76,56,100,53,21,0,22
454236,75,100,67,100,100,100,100,100,100,0,0,0
454245,88,0,100,71,,71,43,,43,29,,29
455196,68,71,68,71,73,71,51,65,50,20,8,21
455257,66,66,,100,100,,100,100,,0,0,
455664,40,34,42,77,91,72,0,0,0,77,91,72
455770,93,86,98,28,27,29,27,27,27,1,0,2
456959,72,61,75,19,20,18,18,20,18,0,0,0
457129,100,100,100,83,100,82,67,100,64,17,0,18
457624,100,100,100,100,100,100,100,100,100,0,0,0
457800,100,100,100,54,50,54,28,50,26,26,0,29
457925,67,100,0,0,0,,0,0,,0,0,
458034,40,,,100,,,100,,,0,,
459842,89,88,90,66,71,65,39,43,38,27,29,27
459851,91,83,91,68,60,69,33,20,34,35,40,34
459949,92,90,93,14,16,13,14,15,13,1,1,1
460181,97,96,97,57,58,57,57,58,57,0,0,0
460190,91,94,90,47,53,47,47,53,47,0,0,0
460206,99,100,99,64,69,63,64,69,63,0,0,0
460349,54,57,52,64,69,60,10,4,12,55,65,48
460871,100,,100,50,,50,50,,50,0,,0
461528,100,100,100,90,90,90,25,30,20,65,60,70
461759,98,98,98,61,68,53,56,66,42,6,2,11
461847,71,71,,100,100,,100,100,,0,0,
462354,79,75,83,34,44,28,31,40,25,3,4,3
463056,86,88,85,22,27,19,22,26,19,0,0,0
464226,40,40,40,39,36,43,37,35,41,2,2,2
466921,83,100,80,100,100,100,80,100,75,20,0,25
466930,96,100,95,75,60,77,52,40,54,23,20,23
475608,92,91,92,82,80,83,77,70,83,5,10,0
475705,80,75,82,38,50,33,38,50,33,0,0,0
475732,96,100,96,68,67,68,40,33,41,28,33,27
475741,100,100,100,100,100,100,33,0,50,67,100,50
476601,100,100,,100,100,,100,100,,0,0,
476683,60,60,60,33,33,33,33,33,33,0,0,0
476692,71,71,,67,67,,67,67,,0,0,
476939,61,44,64,100,100,100,100,100,100,0,0,0
476975,93,91,94,82,81,84,14,12,15,68,69,68
477233,71,68,73,47,66,37,47,66,37,0,0,0
479956,80,83,79,47,49,46,28,28,28,19,21,18
479992,100,100,100,50,100,0,0,0,0,50,100,0
480198,67,62,70,4,5,3,1,2,0,3,4,3
480569,44,42,46,38,30,43,20,13,25,18,17,19
480781,66,69,54,58,61,43,55,58,43,3,3,0
480985,60,,60,67,,67,67,,67,0,,0
481137,58,63,50,100,100,100,100,100,100,0,0,0
481225,100,100,100,75,75,75,63,50,75,13,25,0
481410,36,36,,80,80,,80,80,,0,0,
481438,100,100,,87,87,,87,87,,0,0,
481456,86,100,83,94,100,93,33,0,40,61,100,53
482149,89,91,89,23,27,21,23,27,21,0,0,0
482158,100,100,100,34,38,31,29,34,26,5,5,5
482185,65,65,66,52,52,53,52,52,53,0,0,0
482228,100,100,100,100,100,100,55,40,67,45,60,33
482413,100,100,100,80,100,75,40,0,50,40,100,25
482431,43,45,42,83,80,85,49,48,49,34,32,36
482459,100,100,,100,100,,100,100,,0,0,
482468,81,100,57,92,89,100,77,67,100,15,22,0
482477,43,42,44,83,81,84,40,39,41,43,42,43
482556,100,100,100,100,100,100,100,100,100,0,0,0
482574,89,75,100,100,100,100,63,67,60,38,33,40
482635,0,,0,,,,,,,,,
482653,100,100,,100,100,,100,100,,0,0,
482680,72,73,72,47,48,45,43,45,42,3,3,3
482936,56,58,54,28,31,19,27,30,18,1,1,1
483018,82,68,95,17,16,18,17,16,18,0,0,0
483036,100,100,100,79,80,78,15,20,11,64,60,67
483124,64,60,66,57,54,59,0,0,0,57,54,59
483780,11,15,7,100,100,100,100,100,100,0,0,0
483814,22,15,23,100,100,100,100,100,100,0,0,0
483948,100,100,,100,100,,100,100,,0,0,
484473,64,67,62,89,89,89,79,81,77,10,8,12
484844,4,3,4,56,57,57,56,57,57,0,0,0
484905,94,93,94,13,13,13,11,12,11,1,1,2
485360,100,,100,100,,100,100,,100,0,,0
485698,62,62,62,100,100,100,100,100,100,0,0,0
485856,100,100,100,50,100,0,50,100,0,0,0,0
485999,65,65,,97,97,,97,97,,0,0,
486017,100,100,,80,80,,80,80,,0,0,
486026,87,87,,98,98,,98,98,,0,0,
486196,52,52,,98,98,,98,98,,0,0,
486202,100,,100,100,,100,100,,100,0,,0
486284,94,90,96,20,14,23,20,14,23,0,0,0
486424,64,60,66,56,40,61,49,40,52,7,0,9
486488,100,100,100,100,100,100,50,100,0,50,0,100
486512,85,89,81,82,90,73,82,90,73,0,0,0
486840,69,69,70,51,56,47,48,52,45,3,4,2
486901,70,69,71,29,33,26,29,33,26,0,0,0
486938,75,100,60,67,33,100,67,33,100,0,0,0
486947,89,67,100,100,100,100,63,50,67,38,50,33
486956,90,100,89,78,0,88,56,0,63,22,0,25
487092,17,20,16,15,15,15,15,15,15,0,0,0
487375,100,100,100,60,50,61,52,50,52,8,0,9
487524,86,80,91,27,25,28,23,23,23,4,1,5
487588,100,100,100,63,67,63,63,67,63,0,0,0
487658,80,80,80,100,100,100,100,100,100,0,0,0
487746,60,60,,100,100,,100,100,,0,0,
487861,65,33,76,39,15,43,39,15,43,0,0,0
487977,100,100,100,35,35,35,34,30,34,0,4,0
488305,100,100,100,52,63,67,48,63,60,3,0,7
488314,42,42,,82,82,,82,82,,0,0,
488350,53,53,,83,83,,83,83,,0,0,
488420,60,67,60,34,25,35,0,0,0,34,25,35
488563,47,45,50,33,20,50,11,20,0,22,0,50
488590,100,100,100,91,100,89,91,100,89,0,0,0
488776,100,100,100,100,100,100,75,83,71,25,17,29
488785,46,41,51,55,52,59,55,52,59,0,0,0
489344,67,,67,100,,100,100,,100,0,,0
489353,60,100,50,67,100,50,67,100,50,0,0,0
489937,34,35,32,64,73,49,59,66,48,5,7,1
490133,45,43,49,53,52,57,52,51,55,1,1,1
490160,77,68,80,58,50,60,58,50,60,0,0,0
490203,82,0,90,100,,100,0,,0,100,,100
490221,58,0,70,100,,100,43,,43,57,,57
490230,73,76,70,79,75,85,79,75,85,0,0,0
490319,75,75,,100,100,,100,100,,0,0,
490382,93,100,92,85,100,82,85,100,82,0,0,0
490498,32,29,38,100,100,100,100,100,100,0,0,0
490504,81,81,,100,100,,100,100,,0,0,
490513,67,67,,71,71,,71,71,,0,0,
490805,71,70,72,26,26,28,26,26,28,1,1,0
491057,75,75,,87,87,,87,87,,0,0,
491190,100,,100,0,,0,0,,0,0,,0
491251,63,48,82,40,52,31,40,52,31,0,0,0
491288,92,100,86,83,67,100,0,0,0,83,67,100
491446,88,,88,77,,77,77,,77,0,,0
491525,87,90,84,93,95,91,47,50,45,46,45,47
491613,100,100,,100,100,,100,100,,0,0,
491622,75,75,,100,100,,100,100,,0,0,
491631,96,,96,94,,94,92,,92,2,,2
491640,95,95,,100,100,,100,100,,0,0,
491710,80,80,,60,60,,60,60,,0,0,
491765,100,100,,100,100,,100,100,,0,0,
491817,43,,43,65,,65,65,,65,0,,0
491914,43,43,,85,85,,85,85,,0,0,
492023,93,80,100,100,100,100,0,0,0,100,100,100
492476,88,75,92,75,78,74,39,44,38,35,33,36
492607,40,50,38,25,100,0,0,0,0,25,100,0
492759,91,,91,90,,90,70,,70,20,,20
493594,38,38,,89,89,,89,89,,0,0,
493619,100,100,100,100,100,100,100,100,100,0,0,0
493646,92,,92,100,,100,100,,100,0,,0
493664,100,100,,100,100,,100,100,,0,0,
493707,95,95,,100,100,,100,100,,0,0,
493716,50,50,,100,100,,100,100,,0,0,
493798,70,,70,85,,85,85,,85,0,,0
493813,100,100,100,100,100,100,96,100,96,4,0,4
494162,100,100,100,38,40,37,25,20,25,13,20,12
494278,85,64,93,81,81,81,51,31,56,30,50,25
494287,66,56,73,77,58,87,56,38,66,21,21,21
494463,93,,93,96,,96,96,,96,0,,0
494542,54,48,70,68,83,43,68,83,43,0,0,0
494603,53,62,33,90,91,83,72,73,66,18,18,17
494685,84,78,90,62,72,52,60,68,52,2,4,0
494807,58,57,59,67,58,69,63,58,64,4,0,5
495031,92,92,,100,100,,100,100,,0,0,
495420,100,100,100,34,0,35,25,0,26,9,0,10
495448,100,100,100,31,56,27,28,33,27,4,22,0
495457,100,100,100,49,50,48,41,38,42,7,13,6
496478,93,93,92,92,96,82,0,0,0,92,96,82
496618,21,34,20,88,58,91,88,58,91,0,0,0
496627,85,94,79,8,9,8,8,9,8,0,0,0
496803,99,99,99,1,1,1,1,1,1,0,0,0
496973,87,83,88,68,60,69,33,40,31,35,20,37
497037,100,100,100,72,77,71,33,36,33,39,41,38
497107,95,67,98,86,100,85,0,0,0,86,100,85
497189,38,100,36,100,100,100,100,100,100,0,0,0
497213,100,100,100,69,67,71,38,33,43,31,33,29
497268,100,100,100,33,43,32,24,43,23,8,0,9
497374,41,18,44,99,83,100,99,83,100,0,0,0
497462,92,88,100,0,0,0,0,0,0,0,0,0
497480,99,100,99,71,44,73,71,44,73,0,0,0
497824,45,29,54,56,100,43,33,0,43,22,100,0
497833,90,88,91,36,39,34,36,39,34,0,0,0
497912,98,100,98,64,50,65,64,50,65,0,0,0
498049,100,100,100,41,20,42,28,0,29,13,20,13
498340,90,56,94,100,100,100,100,100,100,0,0,0
498447,100,100,100,48,43,48,33,43,30,15,0,18
498456,100,,100,100,,100,100,,100,0,,0
498562,95,94,96,33,33,33,33,33,33,0,0,0
498571,94,93,94,28,27,29,26,26,27,2,1,2
499149,91,75,93,68,67,68,42,0,46,26,67,21
499370,100,100,100,40,0,44,37,0,41,3,0,3
499389,100,100,100,32,33,32,24,17,25,8,17,7
499398,100,100,100,40,33,41,25,33,24,15,0,16
499404,100,100,100,19,100,17,8,100,6,10,0,11
