UNITID,XF3A01,F3A01,XF3A01A,F3A01A,XF3A01B,F3A01B,XF3A01C,F3A01C,XF3A02,F3A02,XF3A02A,F3A02A,XF3A03,F3A03,XF3A04,F3A04,XF3A05,F3A05,XF3A06,F3A06,XF3A07,F3A07,XF3A08,F3A08,XF3A09,F3A09,XF3A10,F3A10,XF3A11,F3A11,XF3A12,F3A12,XF3B01,F3B01,XF3B02,F3B02,XF3B03,F3B03,XF3B04,F3B04,XF3B05,F3B05,XF3B06,F3B06,XF3B07,F3B07,XF3B08,F3B08,XF3C01,F3C01,XF3C02,F3C02,XF3C03,F3C03,XF3C03A,F3C03A,XF3C03B,F3C03B,XF3C04,F3C04,XF3C05,F3C05,XF3C06,F3C06,XF3C07,F3C07,XF3C08,F3C08,XF3C12,F3C12,XF3C121,F3C121,XF3C122,F3C122,XF3C13,F3C13,XF3C131,F3C131,XF3C132,F3C132,XF3C14,F3C14,XF3C141,F3C141,XF3C142,F3C142,XF3C15,F3C15,XF3C151,F3C151,XF3C152,F3C152,XF3C16,F3C16,XF3C161,F3C161,XF3C162,F3C162,XF3C17,F3C17,XF3C171,F3C171,XF3C172,F3C172,XF3D01,F3D01,XF3D02,F3D02,XF3D02A,F3D02A,XF3D02B,F3D02B,XF3D03,F3D03,XF3D03A,F3D03A,XF3D03B,F3D03B,XF3D03C,F3D03C,XF3D03D,F3D03D,XF3D04,F3D04,XF3D05,F3D05,XF3D06,F3D06,XF3D07,F3D07,XF3D12,F3D12,XF3D08,F3D08,XF3D09,F3D09,XF3E011,F3E011,XF3E012,F3E012,XF3E02A1,F3E02A1,XF3E02A2,F3E02A2,XF3E02B1,F3E02B1,XF3E02B2,F3E02B2,XF3E03A1,F3E03A1,XF3E03A2,F3E03A2,XF3E03B1,F3E03B1,XF3E03B2,F3E03B2,XF3E03C1,F3E03C1,XF3E03C2,F3E03C2,XF3E041,F3E041,XF3E042,F3E042,XF3E051,F3E051,XF3E101,F3E101,XF3E102,F3E102,XF3E061,F3E061,XF3E062,F3E062,XF3E071,F3E071,XF3E072,F3E072,XF3E073,F3E073,XF3E074,F3E074,XF3E075,F3E075,XF3E076,F3E076,XF3E077,F3E077,XF3F01,F3F01,XF3F02,F3F02,F3F03,XF3G01,F3G01,XF3G02,F3G02,XF3G03,F3G03,XF3G04,F3G04,XF3G05,F3G05,XF3G06,F3G06,XF3G07,F3G07
447713,R,2297170,R,0,R,76652,R,0,R,470261,R,0,R,1826909,R,2297170,R,0,R,29998,R,401675,Z,0,R,170655,R,602328,R,525676,R,76652,R,4215545,R,1401967,R,-787802,R,2025776,R,0,R,1319852,R,-1518719,R,1826909,R,257082,R,16125,R,0,R,0,R,0,R,0,R,273207,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2025776,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2189769,R,4215545,R,1035009,R,1035009,R,0,R,0,R,0,R,0,R,70895,R,0,R,5739,R,0,R,247695,R,0,R,42629,R,0,R,0,R,0,R,0,R,0,R,0,R,1401967,R,1035009,R,0,R,25750,R,0,R,0,R,341208,A,,A,,-2,R,2813577,R,4215545,R,1826909,R,2297170,R,1039108,R,0,R,1401967
447722,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,233810,R,0,R,0,R,0,Z,0,R,6000,R,239810,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,504855,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,R,0,R,504855,R,91248,R,67183,Z,0,Z,0,Z,0,Z,0,R,41151,R,29112,R,89459,R,59650,R,70971,R,47639,A,,A,,Z,0,A,,A,,R,303567,R,0,R,596396,R,203584,R,18076,R,23700,R,28404,R,13541,R,309091,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
447731,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,247918,R,9250,R,0,R,0,R,0,R,0,R,257168,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1027494,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,R,0,R,1027494,R,403915,R,275614,R,0,R,0,R,0,R,0,R,25294,R,0,R,13824,R,0,R,388982,R,128301,A,,A,,R,0,A,,A,,R,0,R,0,R,832015,R,403915,R,21846,R,124623,R,16597,R,6909,R,258125,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
447759,R,6578837,R,0,R,78219,R,11100,R,5970698,R,0,R,608139,R,6578837,R,0,R,0,R,260607,R,0,R,245375,R,505982,R,427763,R,78219,R,3521205,R,2661531,R,-859674,R,0,R,0,R,267619,R,340520,R,608139,R,797082,R,32019,R,0,R,0,R,0,R,0,R,829101,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2692104,R,829101,R,829101,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,R,0,R,3521205,R,884959,R,450588,R,0,R,0,R,0,R,0,R,27250,R,0,R,210401,R,205778,R,1538921,R,616453,R,0,R,0,R,0,A,,A,,R,0,R,0,R,2661531,R,1272819,R,112700,R,13096,R,0,R,0,R,1262916,A,,A,,-2,R,0,R,3521205,R,608139,R,6578837,R,518820,R,0,R,2661531
447768,R,42333843,R,0,R,7021790,R,586606,R,32236870,R,1500000,R,10096973,R,42333843,R,0,R,7992599,R,2735247,R,170220,R,12690,R,10910756,R,3888966,R,7021790,R,33142937,R,29482706,R,0,R,3660231,R,-1020000,R,7456742,R,0,R,10096973,R,6670498,R,381813,R,783709,R,783709,R,0,R,229533,R,8065553,R,229533,R,0,R,229533,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,229533,R,229533,R,0,R,32538640,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,594392,R,0,R,0,A,,R,9905,R,33142937,R,12701684,R,6335445,R,0,R,0,R,0,R,0,R,870373,R,645838,R,790202,R,521820,R,15120447,R,1924211,R,0,R,0,R,0,A,,A,,R,0,R,0,R,29482706,R,9427314,R,577673,R,3842444,R,676814,R,48586,R,14909875,A,,A,,-2,R,3714744,R,33142937,R,10096973,R,42333843,R,2488577,R,1500000,R,29482706
447777,R,42856743,R,512842,R,1304740,R,0,R,31723617,R,0,R,11133126,R,42856743,R,0,R,0,R,1304740,R,0,R,0,R,1304740,R,0,R,1304740,R,36470425,R,33786811,R,263352,R,2946966,R,0,R,11857875,R,-3671715,R,11133126,R,2928034,R,0,R,69151,R,69151,R,0,R,0,R,2997185,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,36094026,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,-84430,R,0,R,0,A,,R,460829,R,36470425,R,1881532,R,1480308,R,0,R,0,R,0,R,0,R,205506,R,205506,R,1381181,R,249181,R,4252974,R,2225150,R,0,R,0,R,0,A,,A,,R,26065618,R,0,R,33786811,R,4160145,R,0,R,1304740,R,0,R,0,R,28321926,R,1034195,R,442337,3,R,0,R,36470425,R,11133126,R,42856743,R,9828386,R,0,R,33786811
447795,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,32576,R,0,R,7150,R,7150,R,0,R,0,R,39726,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,368565,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,42565,A,,A,,R,0,R,411130,R,219500,R,144000,R,0,R,0,R,2500,R,1600,R,72500,R,47000,R,39000,R,18000,R,38300,R,32100,A,,A,,R,0,A,,A,,R,0,R,0,R,371800,R,242700,R,32400,R,85000,R,11700,R,0,R,0,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
447801,R,470647,R,0,R,0,R,0,R,560104,R,0,R,-89457,R,470647,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1271101,R,1515897,R,591963,R,347167,R,0,R,-436623,R,-1,R,-89457,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1271101,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1271101,R,250000,R,250000,R,60000,R,60000,R,0,R,0,R,108571,R,108571,R,96960,R,96960,R,1000366,R,220526,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1515897,R,736057,R,51636,R,5822,R,417,R,9125,R,712840,R,800,R,908,3,R,348075,R,1271101,R,-89457,R,470647,R,-89457,R,0,R,1515897
447810,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,721718,R,8600,R,31603,R,31603,R,0,R,0,R,761921,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,3506801,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,R,0,R,3506801,R,1306808,R,918264,R,0,R,0,R,0,R,0,R,347945,R,152876,R,57940,R,38682,R,1966319,R,494218,A,,A,,R,0,A,,A,,R,0,R,0,R,3679012,R,1604040,R,38880,R,509872,R,248519,R,28016,R,1249685,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
447847,R,24887697,R,0,R,4693067,R,0,R,20948398,R,2159459,R,3939299,R,24887697,R,110000,R,2268578,R,9533603,R,425368,R,58674,R,12396223,R,7703156,R,4693067,R,11277446,R,12179414,R,0,R,-901968,R,0,R,5496129,R,-654862,R,3939299,R,326352,R,0,R,0,R,0,R,0,R,0,R,326352,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,10058509,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,10488,R,0,R,1166917,R,0,R,41532,R,11277446,R,3600508,R,935620,Z,0,R,0,R,0,R,0,R,37024,R,37024,R,204266,R,204266,R,4441069,R,2073045,R,2545882,R,458210,R,0,R,0,R,0,R,1350665,R,31011,R,12179414,R,3739176,Z,0,R,2545882,R,1200398,R,187291,R,4506667,A,,A,,-2,R,-901968,R,11277446,R,3939299,R,24887697,R,-753768,R,0,R,12179414
447865,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,74892,R,0,R,0,R,0,R,0,R,0,R,74892,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,176590,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,14084,A,,A,,R,15774,R,206448,R,48758,R,48758,R,0,R,0,R,0,R,0,R,24966,R,0,R,0,R,0,R,60305,R,50000,A,,A,,R,0,A,,A,,R,0,R,0,R,134029,R,98758,R,0,R,8919,R,3673,R,0,R,22679,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
447883,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,1621410,R,288939,R,0,R,0,R,0,R,0,R,1910349,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2829516,R,1910349,R,0,R,1910349,R,0,R,0,R,0,R,0,R,0,R,0,R,13894,R,183875,A,,A,,R,0,R,4937634,R,3988510,R,2262055,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,R,0,A,,A,,R,452486,R,0,R,4440996,R,2262055,R,0,R,452486,R,59356,R,22638,R,1644461,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
447892,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,385547,R,0,Z,0,Z,0,Z,0,Z,0,R,385547,R,0,R,0,R,0,R,0,R,0,R,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,R,0,R,0,R,1116307,R,0,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,-5149,R,69951,A,,A,,R,5149,R,1186258,R,292902,R,158657,Z,0,Z,0,Z,0,Z,0,R,0,Z,0,R,0,Z,0,R,594544,R,362148,A,,A,,Z,0,A,,A,,R,284990,R,206730,R,1172436,R,727535,R,58364,R,63677,R,14583,R,14385,R,293892,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
447908,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,217261,R,3744,R,0,R,0,R,0,R,0,R,221005,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,541977,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,R,0,R,541977,R,231372,R,231372,Z,0,Z,0,R,17651,Z,0,R,156114,Z,0,R,56789,Z,0,R,33609,Z,0,A,,A,,R,0,A,,A,,R,11076,R,0,R,506611,R,231372,R,0,R,0,R,11076,R,0,R,264163,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
447917,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,126851,R,0,R,0,R,0,R,0,R,0,R,126851,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,511547,R,126851,R,126851,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,207163,A,,A,,R,0,R,845561,R,108012,R,108012,Z,0,Z,0,Z,0,Z,0,R,64669,R,52962,R,98869,R,66921,R,107787,R,0,A,,A,,Z,0,A,,A,,R,0,R,0,R,379337,R,227895,R,0,R,0,R,11405,R,0,R,140037,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
447935,R,13856969,R,500000,R,294066,R,646250,R,7922911,R,0,R,5934058,R,13856969,R,0,R,0,R,1198238,R,0,R,4226808,R,5425046,R,5130980,R,294066,R,17172360,R,16633876,R,-182748,R,355736,R,288517,R,5289804,R,1,R,5934058,R,2029703,R,0,R,298804,R,295804,R,3000,R,0,R,2328507,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,5648807,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,R,485082,R,6133889,R,2814974,R,2141745,R,0,Z,0,R,0,Z,0,R,462794,R,365606,R,123842,R,119002,R,2847613,R,594141,R,0,Z,0,R,0,A,,A,,R,2,R,0,R,6249225,R,3220494,R,251522,R,362544,R,33565,R,84438,R,2296662,R,85075,R,0,3,R,355736,R,17172360,R,5934058,R,13856969,R,0,R,0,R,16633876
447962,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,714597,R,38049,R,120945,R,120945,R,0,R,0,R,873591,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1421117,R,38049,R,0,R,38049,R,120945,R,0,R,120945,R,0,R,0,R,0,R,0,R,65222,A,,A,,R,0,R,1645333,R,710677,R,356584,R,0,R,0,R,0,R,0,R,403444,R,203699,R,267409,R,131219,R,436404,R,218500,A,,A,,R,0,A,,A,,R,0,R,0,R,1817934,R,910002,R,110998,R,686845,R,94748,R,15341,R,0,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
447971,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,238833,R,2500,R,500,R,500,R,0,R,0,R,241833,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,839909,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,21738,A,,A,,R,0,R,861647,R,196471,R,150234,R,0,R,0,R,0,R,0,R,27535,R,21000,R,17751,R,14287,R,25847,R,25632,A,,A,,R,0,A,,A,,R,0,R,0,R,267604,R,211153,R,15982,R,12000,R,0,R,0,R,28469,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
447980,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,114184,R,0,R,0,R,0,R,0,R,0,R,114184,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,453048,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,56274,A,,A,,R,1011,R,510333,R,230437,R,117597,R,0,R,0,R,0,R,0,R,1000,R,1000,R,36943,R,36943,R,82229,R,25131,A,,A,,Z,0,A,,A,,R,161497,R,0,R,512106,R,180671,R,1329,R,21826,R,7395,R,2014,R,298871,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
447999,R,4309565,R,680030,R,689470,R,0,R,5115088,R,0,R,-805523,R,4309565,R,0,R,932798,R,943863,Z,0,R,45959,R,1922620,R,1233150,R,689470,R,5717570,R,5880279,R,0,R,-162709,R,0,R,-642814,R,0,R,-805523,R,803072,R,0,R,121231,R,121231,Z,0,R,33337,R,957640,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2237408,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,356280,R,0,A,,R,0,R,2593688,R,840572,R,632957,R,0,R,0,R,0,R,0,R,76148,R,29419,R,828002,R,426013,R,993642,R,381487,R,0,Z,0,R,0,A,,A,,R,0,R,0,R,2738364,R,1469876,R,202661,R,686131,R,121063,R,258633,R,0,R,-10408,R,0,1,R,-173117,R,5717570,R,-805523,R,4309565,R,-1389841,R,0,R,5880279
448026,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,449567,R,0,R,40285,R,1517,R,38768,R,0,R,489852,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,3098371,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,R,0,R,3098371,R,1005335,R,502668,R,0,R,0,R,0,R,0,R,450096,R,38857,R,229365,R,58524,R,823625,R,145883,A,,A,,R,0,A,,A,,R,0,R,0,R,2508421,R,745932,R,37759,R,866069,R,40394,R,3781,R,814486,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
448071,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,630819,R,0,R,0,R,0,R,0,R,0,R,630819,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,3409330,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,670385,A,,A,,R,0,R,4079715,R,1646413,R,507974,R,0,R,0,R,0,R,0,R,18757,R,0,R,456881,R,282952,R,1881718,R,430078,A,,A,,R,0,A,,A,,R,1,R,0,R,4003770,R,1221004,R,246244,R,754233,R,754233,R,2033,R,1026023,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
448123,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,1139117,R,41119,R,0,R,0,R,0,R,92000,R,1272236,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1139117,R,320600,R,0,R,320600,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,183250,A,,A,,R,0,R,1642967,R,1237219,R,615920,R,0,R,0,R,0,R,0,R,52678,R,3500,R,46010,R,4600,R,415918,R,69300,A,,A,,R,0,A,,A,,R,57852,R,0,R,1809677,R,693320,R,10500,R,99516,R,22800,R,42803,R,940738,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
448196,R,871676,R,408944,R,71223,R,0,R,303102,R,0,R,568574,R,871676,R,0,R,0,R,112839,R,0,R,30300,R,143139,R,71916,R,71223,R,1802901,R,2184922,R,764042,R,382021,R,-54297,R,1004892,R,-764042,R,568574,R,499172,R,16240,R,156641,R,156641,R,0,R,0,R,672053,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1701987,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,96328,R,4586,R,0,A,,R,0,R,1802901,R,863821,R,679290,R,0,R,0,R,0,R,0,R,155909,R,151208,R,226613,R,220489,R,728417,R,229828,R,0,R,0,R,0,A,,A,,R,210162,R,0,R,2184922,R,1280815,R,79145,R,219208,R,27105,R,21404,R,557245,A,,A,,-2,R,382021,R,1802901,R,568574,R,871676,R,871676,R,0,R,2184922
448220,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,410959,Z,0,R,10780,Z,0,R,10780,R,29940,R,451679,R,18585,R,0,R,18585,R,0,R,0,R,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,550,R,550,R,0,R,0,Z,0,Z,0,R,18035,R,18035,R,0,R,1563586,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,4610,R,245596,A,,A,,R,7291,R,1821083,R,685369,R,277336,Z,0,Z,0,Z,0,Z,0,R,78048,R,77617,R,90993,R,90491,R,303785,R,99152,A,,A,,Z,0,A,,A,,R,320482,R,0,R,1478677,R,544596,R,3022,R,94158,R,106073,R,3852,R,726976,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
448239,R,3160689,R,0,R,104388,Z,0,R,2150167,R,0,R,1010522,R,3160689,R,0,R,0,R,740484,R,0,R,67330,R,807814,R,703426,R,104388,R,3579979,R,3479347,R,0,R,100632,R,1001594,R,1911485,R,-2003189,R,1010522,R,452353,R,0,R,0,R,0,R,0,R,0,R,452353,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,3462924,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,610,R,21800,R,94645,R,0,R,0,R,3579979,R,1556098,R,1556098,R,0,R,0,R,0,R,0,R,1060729,R,1060729,R,0,R,0,R,529786,R,0,R,0,R,0,R,0,R,0,R,0,R,332734,R,0,R,3479347,R,2616827,R,0,R,306182,R,26553,R,0,R,529785,A,,A,,-2,R,100632,R,3579979,R,1010522,R,3160689,R,906134,R,0,R,3479347
448257,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,157185,R,0,R,0,R,0,R,0,R,31000,R,188185,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,634175,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,R,0,R,634175,R,225000,R,210000,R,0,Z,0,R,0,Z,0,R,30195,R,29550,R,41125,R,15000,R,34261,R,29875,A,,A,,R,0,A,,A,,R,0,R,0,R,330581,R,284425,R,0,R,10000,R,2600,R,0,R,33556,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
448275,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,89205,R,0,R,10103,R,10103,R,0,R,0,R,99308,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,255859,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,37810,A,,A,,R,0,R,293669,R,38426,R,38426,R,0,R,0,R,0,R,0,R,5700,R,5700,R,980,R,980,R,42568,R,35280,A,,A,,R,0,A,,A,,R,0,R,0,R,87674,R,80386,R,0,R,3427,R,0,R,0,R,3861,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
448381,R,84280181,R,0,R,5543286,R,0,R,37486783,R,0,R,46793398,R,84280181,R,0,R,0,R,30283448,R,104826,R,0,R,30388274,R,24844988,R,5543286,R,137319975,R,126607008,R,-1,R,10712966,R,0,R,35951778,R,128654,R,46793398,R,31225647,R,1154998,R,1711440,R,0,R,1711440,R,139212,R,34231297,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,102728136,R,32380645,R,0,R,32380645,R,1711440,R,0,R,0,R,0,R,1711440,R,139212,R,0,R,0,R,0,R,0,R,360542,R,137319975,R,47244831,R,26590754,Z,0,Z,0,Z,0,Z,0,R,3740832,R,3548787,R,20536087,R,14615898,R,55085257,R,16960021,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,0,R,126607008,R,61715460,R,6681379,R,4700574,R,830565,R,22776,R,52656254,A,,A,,-2,R,10712966,R,137319975,R,46793398,R,84280181,R,41250112,R,0,R,126607008
