UNITID,F1CORREV,F1TUFEPC,F1STAPPC,F1LCAPPC,F1GVGCPC,F1PGGCPC,F1INVRPC,F1OTRVPC,F1TUFEFT,F1STAPFT,F1LCAPFT,F1GVGCFT,F1PGGCFT,F1INVRFT,F1OTRVFT,F1COREXP,F1INSTFT,F1RSRCFT,F1PBSVFT,F1ACSPFT,F1STSVFT,F1INSUFT,F1OTEXFT,F1INSTPC,F1RSRCPC,F1PBSVPC,F1ACSPPC,F1STSVPC,F1INSUPC,F1OTEXPC,F1SWINSP,F1SWRSRP,F1SWPBSP,F1SWACSP,F1SWSTSP,F1SWISPP,F1SWOTEP,F1SWCREP,F1ENDMFT,F1SAFBPC,F1SALRPC,F1EQUITR,F2CORREV,F2TUFEPC,F2GVGCPC,F2PGGCPC,F2INVRPC,F2OTRVPC,F2TUFEFT,F2GVGCFT,F2PGGCFT,F2INVRFT,F2OTRVFT,F2COREXP,F2INSTFT,F2RSRCFT,F2PBSVFT,F2ACSPFT,F2STSVFT,F2INSUFT,F2OTEXFT,F2INSTPC,F2RSRCPC,F2PBSVPC,F2ACSPPC,F2STSVPC,F2INSUPC,F2OTEXPC,F2SWINSP,F2SWRSRP,F2SWPBSP,F2SWACSP,F2SWSTSP,F2SWISPP,F2SWOTEP,F2SWCREP,F2ENDMFT,F2SAFBPC,F2SALRPC,F2EQUITR,F3CORREV,F3TUFEPC,F3GVGCPC,F3PGGCPC,F3INVRPC,F3SSEAPC,F3OTRVPC,F3TUFEFT,F3GVGCFT,F3PGGCFT,F3INVRFT,F3SSEAFT,F3OTRVFT,F3COREXP,F3INSTFT,F3RSRCFT,F3PBSVFT,F3ACSPFT,F3STSVFT,F3INSUFT,F3OTEXFT,F3INSTPC,F3RSRCPC,F3PBSVPC,F3ACSPPC,F3STSVPC,F3INSUPC,F3OTEXPC,F3SWINSP,F3SWRSRP,F3SWPBSP,F3SWACSP,F3SWSTSP,F3SWISPP,F3SWOTEP,F3SWCREP,F3SAFBPC,F3SALRPC,F3EQUITR
112376,68451955,6,14,33,28,0,2,17,,,,,,,,54685821,,,,,,,,20,0,0,7,8,22,42,92,,,79,87,30,6,40,,58,42,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112385,86229529,6,7,33,35,0,2,18,1424,1636,7567,8101,0,405,4141,68472162,3720,0,0,1377,1484,4087,7814,20,0,0,7,8,22,42,92,,,79,87,30,6,40,880,57,42,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11198081,100,0,0,0,0,0,35609,0,0,54,0,0,14039918,8018,0,0,2342,9085,24820,448,18,0,0,5,20,56,1,87,,,55,72,29,0,49,57,49,-103
112455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1694075,97,0,0,0,3,0,16594,0,0,0,518,0,1415687,12352,0,0,328,328,1291,0,86,0,0,2,2,9,0,29,,,23,23,17,,27,28,27,
112525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255592286,77,3,6,8,6,51031,2245,3806,4987,4079,229242851,36656,5379,0,5895,2706,7963,729,62,9,0,10,5,13,1,55,53,,50,53,45,59,53,16184,66,53,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112561,14501721,1,0,0,98,0,0,1,153,0,0,10687,0,5,116,26548249,7002,0,42,3586,4257,1855,3323,35,0,0,18,21,9,17,66,,25,45,64,51,0,50,1618,72,51,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5680278,100,0,0,0,0,15867,0,0,0,0,11062194,7505,0,0,1014,5242,7357,9781,24,0,0,3,17,24,32,78,,,61,61,34,14,44,,50,44,-54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112686,84915968,2,42,18,38,0,-1,2,562,14935,6318,13646,0,-228,657,77029893,7378,0,454,1486,5026,9952,8261,23,0,1,5,15,31,25,50,,13,60,45,20,0,27,,42,27,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112817,62181559,0,0,74,13,0,12,1,,,,,,,,36480822,,,,,,,,0,0,5,3,6,78,7,,,31,15,12,30,0,27,,-5,27,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112826,71461155,4,15,38,39,0,0,4,861,3195,8303,8404,1,0,923,73046070,8730,0,799,2651,4131,1511,4346,39,0,4,12,19,7,20,52,,45,48,45,47,13,42,2844,60,42,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113096,141188973,3,32,16,41,0,2,6,514,4745,2383,6101,0,351,906,117295910,4588,0,185,1271,2579,1702,2138,37,0,1,10,21,14,17,66,,31,64,53,41,0,48,,65,48,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113111,89299345,3,24,30,37,0,0,7,762,6812,8648,10590,0,0,1986,52646359,4441,0,762,3025,1169,2757,4823,26,0,4,18,7,16,28,92,,62,41,74,51,2,48,,48,48,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113193,132908420,6,14,38,22,0,1,19,1484,3294,9072,5119,0,204,4531,106098875,7155,49,386,1192,2349,3133,4659,38,0,2,6,12,17,25,60,51,30,55,54,39,0,40,6719,52,40,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113218,116290337,3,22,27,44,0,0,5,941,6362,7834,12771,0,23,1376,92080145,5204,0,0,1107,3591,1133,12171,22,0,0,5,15,5,52,65,,,64,49,42,2,28,463,40,29,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113236,213673229,3,22,35,30,0,3,7,825,5788,9119,7722,0,666,1951,180535673,6844,0,72,1600,4146,2778,6588,31,0,0,7,19,13,30,68,,61,70,62,41,2,44,,58,44,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113333,345909119,5,5,19,22,0,1,48,1522,1524,5436,6270,0,175,13554,221195458,6547,0,0,2313,945,1018,7390,36,0,0,13,5,6,41,61,,,56,33,49,3,35,1352,51,35,-41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2719548,100,0,0,0,0,0,13735,0,0,0,0,0,2217293,1478,0,0,323,2316,1478,5604,13,0,0,3,21,13,50,100,,,100,14,22,0,22,27,22,
113537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626156,22,16,13,20,28,16985,12701,10356,15930,22299,1120316,31033,0,4364,15842,6302,20879,61620,22,0,3,11,4,15,44,100,,100,100,0,100,0,51,,57,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113573,223703034,3,12,44,23,0,3,15,1035,4087,14968,8002,5,1197,5006,185529417,6262,0,417,1403,2194,4439,13732,22,0,1,5,8,16,48,94,,43,93,89,39,17,47,9468,60,47,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3493889,100,0,0,-1,0,1,28638,0,0,-399,0,399,3360387,7437,0,0,5789,3303,4432,6584,27,0,0,21,12,16,24,66,,,49,25,48,84,59,64,59,53
113634,176981538,10,17,41,29,0,0,2,1699,2933,6874,4926,0,1,338,159033751,7631,0,405,1169,2330,841,2693,51,0,3,8,15,6,18,55,,41,53,50,47,10,45,725,67,45,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54036867,76,4,7,4,10,18889,921,1684,970,2368,60071016,13027,0,0,2114,5287,7178,0,47,0,0,8,19,26,0,82,,,70,64,43,,68,14158,78,65,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3525547,7,1,43,18,32,4412,402,29102,12485,21399,3017220,22962,0,0,6735,5318,23009,0,40,0,0,12,9,40,0,92,,,30,25,32,,55,155123,60,55,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113856,266616812,2,38,22,37,0,0,2,455,7196,4125,7054,0,0,333,245530938,7640,0,56,884,1993,984,6089,43,0,0,5,11,6,35,65,,64,64,63,60,0,42,,52,43,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113980,287138324,4,32,15,20,0,1,28,870,6824,3244,4162,0,172,5940,233702752,6080,0,425,1236,2493,2409,4622,35,0,2,7,14,14,27,70,,49,69,69,40,4,47,,61,46,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3549372,78,0,0,0,13,9,11198,0,0,0,1896,1217,3509863,3585,0,0,1684,498,1153,7234,25,0,0,12,4,8,51,93,,,93,95,92,0,45,52,50,55
114123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1480408,99,0,0,0,0,1,18881,0,0,0,0,99,1682488,5775,0,0,3619,2350,9168,659,27,0,0,17,11,43,3,35,,,74,25,46,0,44,53,44,12
114266,121070710,4,6,39,26,0,3,22,933,1526,9763,6426,0,822,5448,112969308,10229,0,0,1938,4188,2096,4798,44,0,0,8,18,9,21,49,,,45,47,60,0,39,,56,39,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38533811,99,0,0,0,0,0,26416,0,0,120,21,0,54161994,5656,0,0,6739,11823,13109,0,15,0,0,18,32,35,0,42,,,42,61,32,,45,51,44,-2
114433,35297824,8,33,24,31,0,2,2,1712,7581,5452,6981,0,489,484,28329754,6891,0,0,626,3135,2947,4619,38,0,0,3,17,16,25,51,,,67,58,36,9,40,132,54,40,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4111042,79,0,0,0,21,0,11146,0,0,0,3025,5,3049884,5042,0,41,249,1919,3267,0,48,0,0,2,18,31,0,53,,0,0,54,55,,52,61,52,
114549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24131935,87,6,1,6,0,26713,1811,276,1941,0,23016655,12217,1586,0,2789,2213,10515,0,42,5,0,10,8,36,0,75,31,,53,66,39,,57,11946,73,57,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4647863,94,0,0,0,6,0,11168,0,0,0,689,0,4524778,2946,0,1559,2651,2651,936,800,26,0,14,23,23,8,7,100,,61,61,61,61,0,67,68,67,45
114637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201500,98,0,0,0,2,0,4793,0,0,0,110,12,170500,2337,0,0,305,94,476,947,56,0,0,7,2,11,23,77,,,34,22,4,57,60,60,60,
114716,248153936,5,5,19,22,0,1,48,1810,1813,6467,7477,0,209,16125,145861109,7801,0,0,2756,1127,971,7271,39,0,0,14,6,5,36,61,,,56,33,49,4,37,1611,55,37,-41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3741599,22,0,59,17,3,16111,0,43948,12638,2135,3406260,26230,0,0,8822,14329,18745,0,39,0,0,13,21,28,0,33,,,43,44,57,,43,105839,47,43,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850975,88,0,0,0,12,0,11696,0,0,0,1551,50,696153,4402,0,0,674,588,4168,1045,40,0,0,6,5,38,10,40,,,53,64,48,0,41,45,41,
114789,319002931,2,28,9,39,1,1,21,449,6927,2121,9671,141,142,5172,262320800,6194,0,68,1975,2694,1560,7757,31,0,0,10,13,8,38,63,,39,61,65,47,0,38,607,51,38,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66729503,61,28,8,3,0,15149,7008,2040,783,51,60970496,7304,0,809,3729,4729,6298,0,32,0,4,16,21,28,0,82,,55,42,56,40,,57,7407,62,54,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114831,127792694,6,6,21,13,0,1,53,,,,,,,,56757403,,,,,,,,0,0,0,0,0,75,25,,,,,,49,8,38,,66,39,-41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53211000,34,2,45,19,0,11974,749,15718,6822,0,52685000,10382,540,4417,5818,4210,7979,1567,30,2,13,17,12,23,4,63,32,53,49,66,52,0,54,88801,61,50,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114859,283241257,3,22,35,30,0,3,7,777,5455,8594,7277,0,627,1839,239314729,6450,0,68,1508,3907,2618,6209,31,0,0,7,19,13,30,68,,61,70,62,41,2,44,,58,44,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114938,83182600,3,16,31,31,0,1,17,800,4814,9486,9429,0,451,5268,59127442,7532,117,812,1469,2847,4234,4491,35,1,4,7,13,20,21,57,61,54,60,59,35,19,45,,60,45,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4321194,100,0,0,0,0,35420,0,0,0,0,7796660,44312,0,0,16365,3230,0,0,69,0,0,26,5,0,0,49,,,57,55,,,51,,64,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115001,202171632,4,37,23,31,0,-6,12,939,7820,4813,6514,0,-1238,2498,182431647,6184,105,63,627,3073,2633,6577,32,1,0,3,16,14,34,76,71,37,90,66,36,4,45,2047,59,45,-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14062438,100,0,0,0,0,0,19751,0,0,0,0,0,12899100,7373,0,0,540,1161,4395,4647,41,0,0,3,6,24,26,84,,,73,84,39,3,52,53,52,52
115083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45901725,83,1,1,10,5,8747,84,89,1077,497,55000281,3956,0,0,2796,2874,2495,454,31,0,0,22,23,20,4,74,,,49,52,53,66,59,10563,66,59,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115126,141474641,6,6,32,35,0,2,19,1358,1430,7214,7852,0,386,4148,111335151,3546,0,0,1312,1415,3896,7450,20,0,0,7,8,22,42,92,,,79,87,30,6,40,1980,57,42,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7655936,14,1,24,23,38,7942,548,13485,12619,20885,11319451,19890,0,0,28309,7940,25886,0,24,0,0,35,10,32,0,61,,,34,52,54,,49,365370,63,49,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115287,37460473,3,22,24,50,0,0,0,,,,,,,,43996798,,,,,,,,0,0,0,0,3,84,13,,,,,0,27,0,23,,35,23,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115296,171992431,3,22,27,43,0,0,5,747,5053,6326,10056,0,19,1076,150705464,6254,0,0,1266,2867,1751,8258,31,0,0,6,14,9,40,68,,,33,55,22,3,34,397,47,34,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1945909,63,0,0,0,3,34,6821,0,0,0,332,3658,801435,1097,0,0,1336,185,433,1401,25,0,0,30,4,10,31,91,,,84,85,83,2,60,62,60,
115393,131171583,2,22,24,48,0,2,3,556,5661,6049,12316,0,436,671,127725921,5232,0,584,1099,993,3932,13173,21,0,2,4,4,16,53,67,,56,60,63,28,16,34,2417,52,34,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81956673,44,6,25,24,1,36866,5312,21508,20340,639,71153817,35271,4511,811,7958,9908,15047,0,48,6,1,11,13,20,0,51,16,45,46,36,44,,45,426650,54,41,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755884,79,0,0,19,3,0,5944,0,0,1424,190,0,738512,1811,0,0,292,771,4501,10,25,0,0,4,10,61,0,99,,,84,92,39,0,61,61,61,
115746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21063267,82,0,0,1,3,14,21743,0,0,382,768,3702,20596341,9900,34,509,2342,2258,10962,0,38,0,2,9,9,42,0,71,0,39,56,61,41,,55,58,51,33
115755,392110888,8,73,0,10,1,1,8,5688,52092,0,7194,388,360,6080,201762466,12911,96,60,4411,6831,4909,7730,35,0,0,12,18,13,21,57,16,18,54,42,47,0,40,5900,55,36,-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8651439,62,10,0,5,23,15348,2562,0,1160,5578,7769915,8377,0,322,2005,2598,6672,2163,38,0,1,9,12,30,10,60,,36,43,71,20,48,46,1160,55,46,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115861,147197426,2,37,15,43,0,1,1,421,9047,3700,10496,0,232,239,137478024,6399,61,119,2055,4557,3867,5482,28,0,1,9,20,17,24,45,68,35,25,39,28,0,28,425,46,28,-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10819039,88,0,0,0,0,12,18096,0,0,0,0,2473,8848663,4903,0,0,1832,2854,7233,0,29,0,0,11,17,43,0,64,,,68,27,9,,35,36,35,21
116226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1859099,96,0,0,0,0,4,17240,0,0,7,0,802,1887664,4984,0,0,513,3003,3825,6002,27,0,0,3,16,21,33,97,,,87,68,9,0,42,44,41,33
116439,178631899,6,1,56,24,0,4,9,1567,217,14121,5934,0,1093,2224,127747947,6173,0,164,1141,2001,2995,5515,34,0,1,6,11,17,31,67,,61,66,66,52,2,44,403,65,45,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2772788,97,0,0,0,3,0,12698,0,0,-3,384,0,2920550,5944,0,0,4939,801,2040,52,43,0,0,36,6,15,0,100,,,100,100,0,0,85,85,85,
116846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19426981,9,0,48,43,0,19750,418,104588,93106,418,21092787,52550,0,21012,42730,1089,119617,0,22,0,9,18,0,50,0,50,,48,58,24,39,,46,270108,46,41,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117052,94535152,2,33,10,42,0,1,11,507,7316,2239,9269,58,145,2376,90012324,7141,0,34,2266,4233,1821,5366,34,0,0,11,20,9,26,60,,27,52,63,49,0,43,412,58,43,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12282784,43,0,53,2,2,12681,147,15609,493,455,11905157,7158,0,0,4699,8163,8462,0,25,0,0,16,29,30,0,59,,,51,47,32,,46,11297,52,42,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150843166,73,12,2,12,1,15730,2516,402,2571,290,138952618,8186,0,0,2831,2934,5863,0,41,0,0,14,15,30,0,65,,,40,46,32,,49,18708,53,46,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23076779,76,1,2,4,17,25371,445,534,1399,5744,18849255,10940,0,0,5680,3096,7640,0,40,0,0,21,11,28,0,63,,,49,55,30,,50,5863,57,48,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117195,87668297,3,17,5,15,0,1,59,1802,10380,2836,9194,0,519,35234,33648207,6846,235,1133,2892,2737,3100,6073,30,1,5,13,12,13,26,57,52,45,50,55,29,23,42,2359,59,42,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603587,86,0,0,1,13,0,5192,0,0,84,760,0,523874,2331,0,0,1022,337,549,1000,44,0,0,20,6,10,19,41,,,100,88,100,0,54,54,54,
117247,120187925,3,15,33,35,0,4,10,844,3837,8194,8641,0,980,2477,74931740,6198,0,0,1510,2702,1127,4031,40,0,0,10,17,7,26,67,,,60,61,43,7,48,,70,48,-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117274,33498622,5,58,7,30,0,0,0,1828,20276,2448,10583,0,-58,0,29392142,10074,0,1077,2537,7470,4309,5309,33,0,3,8,24,14,17,66,,64,57,36,36,18,45,214,67,45,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1969552,16,7,74,0,3,8021,3629,37491,41,1320,1824842,11219,0,0,6364,2838,12937,13433,24,0,0,14,6,28,29,59,,,0,91,93,12,49,1260,53,53,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53584287,37,0,1,2,60,35381,0,736,2072,56987,24227771,18800,736,0,3915,8048,7638,3898,44,2,0,9,19,18,9,61,56,,50,27,20,95,50,,58,49,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8968925,43,0,0,0,57,7009,0,0,7,9173,9187300,6633,0,0,1658,3317,4146,829,40,0,0,10,20,25,5,66,,,66,66,66,66,66,,71,66,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2960775,49,16,31,2,2,10878,3601,6820,399,398,2697026,8250,0,0,0,5643,6006,228,41,0,0,0,28,30,1,68,,,,26,15,0,40,865,55,41,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
