UNITID,DVADM01,DVADM02,DVADM03,DVADM04,DVADM05,DVADM06,DVADM07,DVADM08,DVADM09,DVADM10,DVADM11,DVADM12 
233301,95,94,96,10,11,9,10,11,9,0,0,0
233338,79,79,79,32,33,30,28,31,26,4,2,5
233374,24,24,25,24,25,24,24,25,24,0,0,0
233408,100,.,100,100,.,100,100,.,100,0,.,0
233426,80,79,80,12,14,12,12,14,12,0,0,0
233541,80,88,74,26,26,25,26,26,25,0,0,0
233611,99,99,100,35,35,35,34,35,34,1,1,1
233718,76,.,76,17,.,17,17,.,17,0,.,0
233897,76,71,80,40,42,38,40,42,38,0,0,0
233921,57,52,63,28,29,27,28,29,27,0,0,0
234030,91,89,92,25,24,26,25,24,25,0,0,0
234076,19,18,19,42,42,42,42,42,42,0,0,0
234085,71,73,65,42,43,38,42,43,38,0,0,0
234155,90,87,91,19,24,16,19,23,16,0,0,0
234164,81,82,80,11,15,9,11,15,8,0,0,0
234173,81,80,82,20,23,18,20,23,18,0,0,0
234207,17,15,19,39,42,36,39,42,36,0,0,0
234827,93,93,94,24,27,21,23,26,20,1,1,1
235024,71,69,71,20,26,18,20,26,18,0,0,0
235097,96,95,97,31,33,29,30,32,29,1,1,1
235167,97,96,98,22,26,21,21,26,20,1,1,1
235316,70,66,73,18,19,17,18,19,17,0,0,0
236133,94,93,95,43,55,39,42,54,37,1,1,2
236230,89,87,90,18,17,18,18,17,18,0,0,0
236328,83,75,90,9,9,10,9,9,10,0,0,0
236452,95,92,96,15,20,14,15,20,14,0,0,0
236577,91,89,91,15,16,15,15,16,15,0,0,0
236595,85,85,85,15,17,14,15,17,14,0,0,0
236939,83,82,84,25,28,22,24,28,22,1,1,1
236948,48,42,52,30,32,28,29,32,28,0,0,0
237011,93,92,93,29,31,28,29,31,27,1,1,1
237057,48,43,51,13,14,12,13,14,12,0,0,0
237066,91,88,92,12,13,12,12,13,12,0,0,0
237118,61,61,61,18,19,17,18,19,17,0,0,0
237136,100,100,100,85,100,77,78,86,73,8,14,4
237181,65,63,68,11,10,12,11,10,12,0,0,0
237215,97,98,97,36,38,34,35,37,33,1,1,1
237312,68,68,68,25,28,24,22,28,19,3,0,4
237330,91,89,94,23,23,24,23,23,23,0,0,0
237358,75,48,98,25,37,20,25,37,20,0,0,0
237367,98,98,99,37,45,32,36,44,31,1,1,1
237525,97,96,97,25,27,24,25,26,24,0,1,0
237561,80,93,72,69,79,61,69,79,61,0,0,0
237792,96,97,95,34,35,34,34,34,33,1,0,1
237899,96,95,97,12,15,11,12,15,11,0,0,0
237932,74,72,75,34,36,33,34,36,33,0,0,0
237950,65,62,68,56,58,52,55,58,52,0,0,0
237969,96,96,97,19,19,20,19,19,20,0,0,0
238032,88,87,90,28,30,27,28,30,27,0,0,0
238078,73,96,46,13,12,14,13,12,14,0,0,0
238193,90,100,90,23,100,22,23,100,22,0,0,0
238324,93,100,92,88,75,90,88,75,90,0,0,0
238333,66,62,70,10,11,10,10,11,10,0,0,0
238430,93,92,93,15,21,12,15,21,12,0,0,0
238458,72,66,77,20,17,22,20,17,21,0,0,0
238476,82,95,72,11,10,12,11,10,12,0,0,0
238616,70,64,78,17,15,19,17,14,19,0,0,0
238661,99,98,99,19,19,19,19,19,19,0,0,0
238980,100,100,99,19,18,20,19,17,20,0,0,0
239017,72,68,76,17,18,16,17,18,16,0,0,0
239071,75,76,74,70,57,82,63,49,74,8,8,7
239080,72,66,75,25,24,25,24,24,23,1,0,2
239105,87,86,88,14,15,14,14,15,13,0,0,0
239309,64,51,66,33,26,32,33,26,32,0,0,0
239318,63,65,60,19,22,15,19,22,15,0,0,0
239390,69,.,69,17,.,17,17,.,17,0,.,0
239512,68,60,73,14,18,12,14,18,12,0,0,0
239628,81,81,82,11,12,11,11,12,11,0,0,0
239716,84,79,88,15,15,14,15,15,14,0,0,0
240107,72,60,78,23,28,22,23,28,22,0,0,0
240189,82,81,83,27,31,23,26,30,23,1,1,1
240268,77,73,79,27,30,25,27,30,25,0,0,0
240277,90,87,91,22,24,21,21,23,20,1,1,1
240329,74,68,78,43,47,40,43,47,40,0,0,0
240338,94,91,98,22,20,27,22,20,27,0,0,0
240365,89,87,90,23,24,21,22,24,21,1,1,1
240374,73,71,74,21,22,20,20,22,19,1,1,1
240392,94,95,94,69,69,69,19,24,18,50,44,51
240417,86,85,88,23,26,20,23,25,20,1,0,1
240426,96,94,97,14,15,14,14,15,14,0,0,0
240444,49,45,53,29,29,29,29,29,29,0,0,0
240453,86,85,87,23,25,21,22,25,21,1,1,1
240462,85,86,85,31,36,26,31,35,26,0,0,0
240471,84,79,87,29,29,29,29,28,29,0,1,0
240480,89,87,91,24,27,22,23,26,21,1,1,0
240727,96,96,96,29,28,31,29,28,30,1,1,1
241191,83,76,87,59,75,52,56,69,50,3,6,2
241225,80,76,84,86,88,84,72,76,70,13,12,14
241331,100,100,100,75,78,74,72,73,71,3,5,3
241395,98,100,97,22,35,17,21,31,17,1,4,0
241410,95,96,94,31,32,31,31,32,31,0,0,0
241720,98,100,97,100,100,100,95,93,97,5,7,3
241766,84,82,93,92,94,85,16,14,23,76,81,62
241836,90,89,91,100,100,100,72,68,76,28,32,24
241951,100,100,100,86,88,85,82,81,83,3,6,3
242042,92,86,96,100,100,100,100,100,100,0,0,0
242556,75,74,76,92,96,87,92,96,87,0,0,0
242583,62,65,58,100,100,100,89,94,79,11,6,21
242617,40,55,46,94,95,92,92,93,91,2,3,2
242626,46,62,60,81,80,82,78,76,79,3,4,3
242635,33,46,51,70,72,68,69,71,67,1,1,1
242644,68,83,85,63,64,62,61,63,60,1,1,2
242653,47,92,90,36,46,33,34,43,31,2,3,2
242662,53,63,59,80,79,81,77,76,79,3,3,2
242680,45,59,57,79,83,79,75,77,75,4,6,4
242699,47,63,56,87,85,88,85,83,86,2,2,2
242705,34,50,43,94,94,94,93,93,92,2,1,2
242945,86,81,88,93,91,95,71,66,74,22,25,21
242954,87,73,97,72,72,72,60,55,62,13,17,10
243106,77,82,72,97,98,95,97,98,95,0,0,0
243115,60,59,61,77,83,73,77,83,73,0,0,0
243133,93,96,90,79,78,80,79,78,80,0,0,0
243142,55,58,54,72,77,69,72,77,69,0,0,0
243151,49,48,50,79,87,78,79,87,78,0,1,0
243179,52,54,53,89,87,91,89,86,90,1,0,1
243188,68,70,66,54,63,45,54,63,45,0,0,0
243197,54,58,50,71,77,69,71,77,69,0,0,0
243212,54,65,45,77,73,82,77,73,82,0,0,0
243221,52,53,52,70,73,69,70,72,69,0,0,0
243443,55,54,56,45,52,42,43,50,40,2,2,2
243568,78,83,75,100,100,100,100,100,100,0,0,0
243586,100,100,100,26,27,25,26,27,25,0,0,0
243638,79,75,82,48,45,50,40,38,41,9,8,9
243665,97,96,97,42,42,43,38,37,38,5,4,5
243744,4,3,4,84,84,84,84,84,84,0,0,0
243780,53,46,64,26,27,25,26,27,24,0,0,0
243799,40,.,40,75,.,75,75,.,75,0,.,0
243832,40,43,38,74,68,78,56,41,65,18,27,13
244437,99,99,99,29,37,25,23,29,19,7,8,6
245652,54,49,59,37,44,32,37,44,32,0,0,0
245777,100,100,.,100,100,.,100,100,.,0,0,.
246071,100,100,100,100,100,100,100,100,100,0,0,0
247649,45,46,43,48,44,55,37,31,45,11,13,9
247773,84,84,.,100,100,.,100,100,.,0,0,.
248633,61,.,61,79,.,79,79,.,79,0,.,0
248934,83,88,80,25,27,24,25,27,24,0,0,0
250027,84,95,80,85,97,80,82,97,76,3,0,4
260363,100,.,100,100,.,100,100,.,100,0,.,0
260813,65,100,60,91,100,89,91,100,89,0,0,0
262129,75,72,77,14,13,14,14,13,14,0,0,0
262466,100,100,.,100,100,.,100,100,.,0,0,.
363934,92,92,89,17,19,12,12,13,8,5,5,3
365213,64,67,61,74,82,66,11,12,9,63,69,57
365383,64,73,63,56,38,59,56,38,59,0,0,0
365763,100,100,100,92,75,95,92,75,95,0,0,0
366711,95,95,96,18,20,17,17,19,16,1,1,1
368443,53,52,54,71,78,69,71,78,69,0,0,0
368452,57,56,58,49,55,45,49,55,45,0,0,0
369455,76,0,87,92,.,92,92,.,92,0,.,0
369668,83,69,100,100,100,100,83,96,72,17,4,28
373711,86,100,85,88,100,86,88,100,86,0,0,0
375966,62,0,68,100,.,100,69,.,69,31,.,31
377218,77,77,.,38,38,.,38,38,.,0,0,.
377546,68,68,68,52,59,48,52,59,48,0,0,0
377555,88,88,88,25,28,21,24,28,20,1,1,1
377564,88,88,89,36,40,32,34,39,31,2,1,2
379621,78,.,78,100,.,100,100,.,100,0,.,0
382416,100,100,100,100,100,100,100,100,100,0,0,0
383084,94,92,95,88,83,91,72,59,79,16,23,12
383525,52,75,50,66,100,61,66,100,61,0,0,0
384254,52,60,42,47,49,44,47,49,44,0,0,0
384421,73,73,.,100,100,.,100,100,.,0,0,.
385619,70,72,70,51,48,54,51,48,54,0,0,0
386153,86,.,86,66,.,66,57,.,57,9,.,9
386472,94,93,95,69,69,69,44,41,44,25,28,25
399911,57,61,55,46,52,43,46,52,43,0,0,0
405058,78,78,.,100,100,.,100,100,.,0,0,.
406422,79,.,79,77,.,77,77,.,77,0,.,0
406547,22,0,25,64,.,64,57,.,57,7,.,7
408729,60,50,62,89,0,100,89,0,100,0,0,0
409698,92,91,93,8,8,8,8,8,8,0,0,0
414878,24,30,23,55,100,38,18,33,13,36,67,25
417327,19,41,13,74,82,67,74,82,67,0,0,0
417628,79,100,75,87,67,92,87,67,92,0,0,0
417646,40,.,40,100,.,100,100,.,100,0,.,0
417655,100,.,100,78,.,78,78,.,78,0,.,0
417682,100,100,100,100,100,100,100,100,100,0,0,0
417716,50,25,56,100,100,100,100,100,100,0,0,0
417734,26,20,27,100,100,100,38,0,43,63,100,57
417752,50,100,33,100,100,100,100,100,100,0,0,0
417868,27,40,24,100,100,100,62,50,67,38,50,33
417992,100,100,100,67,0,71,40,0,43,27,0,29
418010,100,.,100,100,.,100,50,.,50,50,.,50
418029,100,100,100,78,100,75,78,100,75,0,0,0
418065,100,100,100,91,91,91,62,55,63,29,36,28
418427,100,100,100,100,100,100,100,100,100,0,0,0
418445,53,.,53,100,.,100,100,.,100,0,.,0
418481,63,50,64,79,0,83,79,0,83,0,0,0
418524,55,50,56,61,100,60,61,100,60,0,0,0
418588,70,50,72,95,100,94,95,100,94,0,0,0
419031,80,40,86,100,100,100,100,100,100,0,0,0
419217,100,100,100,100,100,100,100,100,100,0,0,0
420325,32,32,.,100,100,.,100,100,.,0,0,.
421708,100,100,100,55,67,52,40,67,33,14,0,18
421841,87,84,89,32,40,26,32,40,26,0,0,0
421878,17,11,18,100,100,100,100,100,100,0,0,0
422695,33,.,33,80,.,80,80,.,80,0,.,0
426314,58,59,49,54,56,61,31,32,36,22,23,25
428170,84,88,83,56,49,57,35,31,36,21,17,21
430670,100,100,100,80,50,83,80,50,83,0,0,0
430883,30,.,30,100,.,100,100,.,100,0,.,0
430971,85,100,82,100,100,100,100,100,100,0,0,0
431105,100,100,100,100,100,100,35,60,33,65,40,67
431266,74,25,75,75,100,75,0,0,0,75,100,75
431600,100,100,100,81,75,83,31,50,25,50,25,58
432524,57,54,64,29,27,29,29,27,29,0,0,0
433040,79,75,79,24,33,24,24,33,24,0,0,0
433174,71,67,71,58,50,60,0,0,0,58,50,60
433536,95,100,94,68,67,69,42,17,45,26,50,24
433660,74,76,73,24,27,22,23,26,21,1,1,1
434362,100,100,.,82,82,.,82,82,.,0,0,.
434539,44,70,13,63,71,0,38,43,0,25,29,0
436818,98,98,98,15,16,13,14,16,13,0,0,0
436827,97,96,99,17,20,13,16,20,13,0,0,0
436836,92,92,93,16,18,14,15,17,14,0,0,0
437237,92,91,.,95,95,.,95,95,.,0,0,.
437732,26,29,26,46,50,46,46,50,46,0,0,0
438337,86,82,89,94,93,95,71,63,78,23,30,18
439455,84,50,86,77,100,77,23,100,20,55,0,57
439701,94,67,100,60,50,62,33,50,31,27,0,31
439862,69,67,70,100,100,100,97,100,95,3,0,5
440396,83,79,87,69,68,69,67,68,66,2,0,3
440828,79,77,81,11,14,9,9,11,7,2,3,2
441487,100,100,100,36,60,33,29,60,26,7,0,7
441609,40,40,.,63,63,.,63,63,.,0,0,.
441636,77,83,76,28,45,26,21,25,21,7,20,5
441742,100,100,100,78,83,78,71,74,71,7,9,7
441858,56,.,56,100,.,100,100,.,100,0,.,0
441900,82,80,84,34,34,34,28,26,28,6,8,6
441937,90,89,90,7,5,8,6,5,7,0,0,0
441982,19,12,39,45,54,38,45,54,38,0,0,0
442356,46,50,45,36,40,35,24,20,25,12,20,11
442426,100,100,100,81,67,82,59,33,61,22,33,22
443058,71,75,67,80,67,100,0,0,0,80,67,100
443261,95,92,95,59,58,59,46,58,45,13,0,14
443410,66,64,70,31,30,37,31,30,36,1,0,2
443599,92,91,92,85,100,82,15,30,11,71,70,71
444255,78,.,78,57,.,57,43,.,43,14,.,14
444413,58,58,.,100,100,.,100,100,.,0,0,.
444510,63,50,66,59,33,63,59,33,63,0,0,0
444866,97,100,97,53,100,51,46,100,44,7,0,7
445188,89,88,91,9,10,8,9,10,7,0,0,0
445267,100,100,100,33,33,25,14,0,19,19,33,6
445692,88,88,87,18,20,14,18,20,14,0,0,0
445708,73,68,76,11,14,10,11,13,10,0,0,0
446048,44,43,45,24,24,23,24,24,23,0,0,0
446233,55,58,51,43,43,43,42,43,40,1,0,3
446303,100,.,100,10,.,10,5,.,5,5,.,5
446385,83,78,88,20,28,13,20,28,13,0,0,0
446561,10,10,12,92,90,92,92,90,92,0,0,0
446640,84,84,85,14,20,8,13,19,8,1,1,0
447263,97,95,98,66,45,70,43,30,46,22,15,24
447689,94,93,95,44,48,42,36,39,35,8,9,7
447953,83,85,81,87,91,80,57,57,57,30,34,23
449384,48,53,46,83,84,82,83,84,82,0,0,0
449506,69,64,72,100,100,100,100,100,100,0,0,0
449612,50,53,49,43,13,55,43,13,55,0,0,0
449658,71,75,.,60,65,.,60,65,.,0,0,.
449764,20,17,25,75,81,70,75,81,70,0,0,0
449834,100,100,.,100,100,.,0,0,.,100,100,.
449861,58,67,58,74,75,74,74,75,74,0,0,0
449870,78,70,85,28,29,27,28,29,27,0,0,0
451352,90,92,89,51,67,48,40,63,36,11,4,12
451370,89,89,.,63,63,.,63,63,.,0,0,.
451398,59,59,.,100,100,.,100,100,.,0,0,.
451404,92,92,.,89,89,.,89,89,.,0,0,.
451413,28,28,28,7,11,5,7,11,5,0,0,0
451927,76,71,83,58,63,51,54,60,47,3,3,4
452106,95,95,100,100,100,100,100,100,100,0,0,0
454184,45,41,48,15,26,10,15,26,10,0,0,0
454227,91,89,91,62,50,64,52,38,55,10,13,10
454236,79,0,92,91,.,91,91,.,91,0,.,0
454245,83,67,89,90,100,88,90,100,88,0,0,0
455196,66,60,67,74,75,74,74,75,74,0,0,0
455257,72,72,.,100,100,.,100,100,.,0,0,.
455664,46,40,48,69,88,67,0,0,0,69,88,67
455770,87,84,90,33,38,29,33,38,29,0,0,0
456959,72,58,77,22,16,24,22,16,24,0,0,0
457129,90,100,89,56,0,63,44,0,50,11,0,13
457925,100,100,.,100,100,.,100,100,.,0,0,.
458034,100,.,100,100,.,100,100,.,100,0,.,0
459417,100,100,100,44,45,40,44,45,40,0,0,0
459842,93,92,94,70,73,69,33,45,31,37,27,39
459851,95,100,95,69,67,69,34,50,33,34,17,37
459949,96,95,97,12,13,11,11,12,11,1,1,0
460181,95,95,95,48,42,48,48,42,48,0,0,0
460190,91,92,90,59,67,58,59,67,58,0,0,0
460206,100,100,100,59,53,60,59,53,60,0,0,0
460349,68,77,63,65,70,62,10,9,11,54,61,51
460376,2,1,3,50,67,40,50,67,40,0,0,0
460385,13,0,14,100,.,100,100,.,100,0,.,0
460871,50,.,50,50,.,50,0,.,0,50,.,50
461254,90,75,94,100,100,100,100,100,100,0,0,0
461528,100,100,100,84,77,92,40,23,58,44,54,33
461759,67,66,68,32,34,30,26,30,23,6,4,7
461847,81,81,.,85,85,.,85,85,.,0,0,.
461953,100,.,100,100,.,100,100,.,100,0,.,0
462354,80,82,78,37,42,33,37,41,33,0,1,0
463056,97,97,98,25,28,22,24,28,21,0,0,0
464226,29,30,27,75,72,81,71,69,75,4,2,6
466921,71,.,71,80,.,80,60,.,60,20,.,20
466930,86,83,86,83,80,84,50,20,58,33,60,26
475477,26,37,20,45,33,57,38,20,57,7,13,0
475608,100,100,100,61,53,71,42,35,50,19,18,21
475732,68,100,67,85,100,83,69,100,67,15,0,17
475741,100,100,100,100,100,100,100,100,100,0,0,0
476601,100,100,.,100,100,.,100,100,.,0,0,.
476683,87,60,92,88,100,87,81,100,78,8,0,9
476692,49,49,.,67,67,.,67,67,.,0,0,.
476753,100,100,100,100,100,100,48,100,47,52,0,53
476939,100,100,100,63,37,68,63,37,68,0,0,0
476975,97,96,98,73,72,75,13,8,19,60,65,56
477233,79,78,81,59,58,60,59,58,60,0,0,0
479956,82,82,81,43,48,39,28,29,28,14,18,11
479992,50,100,0,100,100,.,0,0,.,100,100,.
480569,92,89,93,38,33,42,35,33,36,4,0,6
480781,22,14,46,37,75,13,35,70,13,2,5,0
480985,43,.,43,33,.,33,33,.,33,0,.,0
481137,79,96,66,80,74,87,80,74,87,0,0,0
481225,100,100,100,63,33,80,63,33,80,0,0,0
481410,52,52,.,83,83,.,83,83,.,0,0,.
481438,93,93,.,92,92,.,92,92,.,0,0,.
482149,86,88,85,24,28,22,23,27,21,0,0,0
482158,100,100,100,37,41,35,32,37,29,5,5,6
482185,80,78,85,51,51,48,51,51,48,0,0,0
482228,100,100,100,64,69,56,20,25,11,44,44,44
482413,27,20,30,100,100,100,75,100,67,25,0,33
482431,40,45,37,79,72,84,38,38,38,41,34,47
482459,33,.,33,0,.,0,0,.,0,0,.,0
482468,50,50,50,67,100,50,33,100,0,33,0,50
482477,40,41,40,85,84,85,40,41,40,45,44,45
482556,100,100,100,67,50,100,0,0,0,67,50,100
482574,50,50,.,100,100,.,0,0,.,100,100,.
482635,0,.,0,.,.,.,.,.,.,.,.,.
482653,33,50,25,100,100,100,100,100,100,0,0,0
482680,70,71,69,47,49,45,44,46,42,3,3,3
482936,56,57,60,29,30,25,28,29,23,1,1,2
483018,83,73,89,18,17,19,18,17,19,0,0,0
483036,96,92,98,51,50,51,19,17,21,31,33,30
483124,64,61,67,55,52,56,0,0,0,55,52,56
483814,33,27,33,96,100,96,96,100,96,0,0,0
483948,100,100,.,100,100,.,100,100,.,0,0,.
484473,65,65,64,91,91,91,83,86,79,9,5,12
484844,1,1,1,72,74,71,72,74,71,0,0,0
484905,94,92,95,15,15,15,12,13,12,3,2,3
485360,100,.,100,100,.,100,100,.,100,0,.,0
485698,77,76,80,100,100,100,100,100,100,0,0,0
485856,100,.,.,100,.,.,100,.,.,0,.,.
485999,92,92,.,80,80,.,80,80,.,0,0,.
486017,100,100,.,100,100,.,100,100,.,0,0,.
486026,100,100,.,100,100,.,100,100,.,0,0,.
486196,56,56,.,100,100,.,100,100,.,0,0,.
486202,88,100,83,73,60,80,73,60,80,0,0,0
486284,96,97,96,44,48,42,42,48,39,2,0,3
486424,58,60,57,58,44,63,50,39,54,8,6,9
486512,83,83,84,59,56,60,59,56,60,0,0,0
486840,68,68,68,49,54,45,47,51,43,2,3,2
486901,67,67,67,31,35,28,31,35,28,0,0,0
486938,82,100,80,78,100,75,56,0,63,22,100,13
486947,40,.,40,50,.,50,50,.,50,0,.,0
486956,90,100,89,100,100,100,78,100,75,22,0,25
486965,48,54,44,14,12,15,14,12,15,0,0,0
487092,15,16,15,14,16,13,14,16,13,0,0,0
487375,100,100,100,46,33,48,39,22,41,7,11,6
487524,91,88,94,25,26,24,24,25,24,0,0,0
487588,99,100,99,69,44,70,69,44,70,0,0,0
487658,43,40,48,34,32,50,34,32,50,0,0,0
487746,33,33,.,0,0,.,0,0,.,0,0,.
487861,72,91,69,82,60,88,60,30,68,22,30,20
487977,100,100,100,33,49,32,29,18,30,4,31,2
488305,98,95,100,63,81,42,55,71,37,8,10,5
488314,75,75,.,87,87,.,87,87,.,0,0,.
488350,46,46,.,86,86,.,86,86,.,0,0,.
488420,63,42,65,48,40,48,0,0,0,48,40,48
488563,69,70,67,100,100,100,100,100,100,0,0,0
488590,90,67,100,89,100,86,89,100,86,0,0,0
488776,100,100,100,100,100,100,75,100,67,25,0,33
488785,66,60,70,56,54,58,56,54,58,0,0,0
489344,50,.,50,75,.,75,50,.,50,25,.,25
489353,0,.,0,.,.,.,.,.,.,.,.,.
489937,52,53,50,37,43,27,34,39,27,2,4,0
490054,47,35,58,71,77,67,51,36,60,20,42,7
490133,67,66,70,88,84,93,86,82,91,2,3,1
490203,100,100,100,100,100,100,17,0,20,83,100,80
490221,58,0,70,100,.,100,43,.,43,57,.,57
490230,65,67,64,46,40,50,46,40,50,0,0,0
490319,60,60,.,67,67,.,67,67,.,0,0,.
490382,100,100,100,100,100,100,100,100,100,0,0,0
490498,43,42,45,50,52,44,50,52,44,0,0,0
490504,100,100,.,100,100,.,100,100,.,0,0,.
490513,43,43,.,76,76,.,76,76,.,0,0,.
490805,73,71,75,31,32,31,30,30,29,1,1,2
491057,82,82,.,100,100,.,100,100,.,0,0,.
491190,0,0,.,.,.,.,.,.,.,.,.,.
491251,100,100,100,74,83,65,74,83,65,0,0,0
491288,38,33,40,100,100,100,0,0,0,100,100,100
491297,0,0,.,.,.,.,.,.,.,.,.,.
491446,91,.,91,98,.,98,98,.,98,0,.,0
491525,89,91,88,82,76,86,69,52,82,12,24,4
491613,86,86,.,100,100,.,100,100,.,0,0,.
491622,56,56,.,100,100,.,100,100,.,0,0,.
491631,100,.,100,93,.,93,93,.,93,0,.,0
491640,100,100,.,100,100,.,100,100,.,0,0,.
491710,50,50,.,73,73,.,73,73,.,0,0,.
491765,100,100,.,100,100,.,100,100,.,0,0,.
491817,48,.,48,73,.,73,73,.,73,0,.,0
491914,29,29,.,100,100,.,100,100,.,0,0,.
492476,95,79,98,70,82,68,38,45,37,31,36,31
492607,0,.,0,.,.,.,.,.,.,.,.,.
492759,80,0,100,75,.,75,50,.,50,25,.,25
493479,67,60,75,100,100,100,100,100,100,0,0,0
493594,64,64,.,88,88,.,88,88,.,0,0,.
493619,40,46,36,100,100,100,93,83,100,7,17,0
493646,96,.,96,100,.,100,100,.,100,0,.,0
493664,100,100,.,100,100,.,100,100,.,0,0,.
493707,83,83,.,100,100,.,100,100,.,0,0,.
493716,63,63,.,80,80,.,80,80,.,0,0,.
493798,76,.,76,69,.,69,69,.,69,0,.,0
493813,100,100,100,100,100,100,100,100,100,0,0,0
494162,100,100,100,48,100,45,31,33,31,17,67,14
494278,58,36,72,63,50,67,40,29,44,23,21,23
494287,80,57,96,75,70,77,47,45,48,28,25,29
494463,92,.,92,98,.,98,98,.,98,0,.,0
494603,73,85,53,92,90,97,65,72,47,27,18,50
494685,85,78,90,93,86,97,88,81,92,5,5,5
494807,45,33,46,80,100,78,80,100,78,0,0,0
495031,100,100,.,100,100,.,100,100,.,0,0,.
495420,100,100,100,47,50,47,42,50,40,5,0,7
495439,100,100,100,33,100,31,27,100,24,7,0,7
495448,100,100,100,29,33,27,29,33,27,0,0,0
495457,100,100,100,71,67,72,61,67,60,11,0,12
496478,89,93,78,78,80,71,0,0,0,78,80,71
496593,82,79,86,100,100,100,100,100,100,0,0,0
496618,45,52,45,74,82,74,74,82,74,0,0,0
496627,95,98,93,11,11,9,11,11,9,0,0,0
496803,90,91,90,2,3,2,2,3,2,0,0,0
496973,94,100,93,69,67,69,51,33,52,18,33,17
497037,99,100,99,100,100,100,47,55,55,53,45,45
497213,86,100,67,100,100,100,83,100,50,17,0,50
497268,100,100,100,42,38,43,31,13,34,12,25,9
497374,51,30,53,56,100,54,56,100,54,0,0,0
497462,96,98,95,100,100,100,49,48,50,51,52,50
497480,98,100,98,58,50,59,58,50,59,0,0,0
497824,92,83,100,92,80,100,75,60,86,17,20,14
497833,95,94,96,39,47,32,39,47,32,0,0,0
497912,100,100,100,68,100,66,68,100,66,0,0,0
498049,100,100,100,51,71,49,34,43,33,17,29,16
498447,100,100,100,41,0,42,36,0,37,5,0,5
498456,100,100,100,42,50,41,28,25,28,14,25,13
498465,100,100,100,100,100,100,100,100,100,0,0,0
498562,94,93,95,24,26,24,24,25,23,0,1,0
498571,94,92,95,26,26,25,24,25,24,2,1,2
