event_year,event_date,classification,record_kind,school_name_source,institution_name_ipeds,unitid,unitid_match_method,opeid8,opeid6,state,sector,institutional_category,tracker_category,student_headcount,student_headcount_year,ipeds_first_seen_year,ipeds_last_seen_year,ipeds_last_act,ipeds_last_closedat,institution_status,is_active,source_group,source_file,source_section,event_label,source_title,source_url,classification_basis,sch_type,closed_count,pgm_length,notes
2019,,merger_consolidation,merger_or_consolidation,Kiamichi Technology Center-Hugo,Kiamichi Technology Center-Hugo,375717,,00920403,9204,OK,Public,Less than 2 years,Less than 2 years,92,2017,2008,2018,C,-2,,C,ipeds_annual_directory,HD2018.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2018.
2019,,merger_consolidation,merger_or_consolidation,Kiamichi Technology Center-Idabel,Kiamichi Technology Center-Idabel,375735,,00920402,9204,OK,Public,Less than 2 years,Less than 2 years,171,2017,2008,2018,C,-2,,C,ipeds_annual_directory,HD2018.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2018.
2019,,merger_consolidation,merger_or_consolidation,Kiamichi Technology Center-Poteau,Kiamichi Technology Center-Poteau,375744,,00920408,9204,OK,Public,Less than 2 years,Less than 2 years,297,2017,2008,2018,C,-2,,C,ipeds_annual_directory,HD2018.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2018.
2019,,merger_consolidation,merger_or_consolidation,Kiamichi Technology Center-Spiro,Kiamichi Technology Center-Spiro,375753,,00920407,9204,OK,Public,Less than 2 years,Less than 2 years,11,2017,2008,2018,C,-2,,C,ipeds_annual_directory,HD2018.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2018.
2019,,merger_consolidation,merger_or_consolidation,Kiamichi Technology Center-Stigler,Kiamichi Technology Center-Stigler,405748,,00920409,9204,OK,Public,Less than 2 years,Less than 2 years,127,2017,2008,2018,C,-2,,C,ipeds_annual_directory,HD2018.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2018.
2019,,merger_consolidation,merger_or_consolidation,Kiamichi Technology Centers-Talihina Campus,Kiamichi Technology Centers-Talihina Campus,375762,,00920406,9204,OK,Public,Less than 2 years,Less than 2 years,124,2017,2008,2018,C,-2,,C,ipeds_annual_directory,HD2018.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2018.
2019,,merger_consolidation,merger_or_consolidation,LIU Brentwood,LIU Brentwood,192563,,00275101,2751,NY,Private not-for-profit,4-year or above,4-year or above,333,2017,2008,2018,C,-2,,C,ipeds_annual_directory,HD2018.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2018.
2019,,merger_consolidation,merger_or_consolidation,LIU Brooklyn,LIU Brooklyn,192439,,00275116,2751,NY,Private not-for-profit,4-year or above,4-year or above,8324,2017,2008,2018,C,-2,,C,ipeds_annual_directory,HD2018.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2018.
2019,,merger_consolidation,merger_or_consolidation,LIU Hudson at Westchester,LIU Hudson at Westchester,432357,,00275124,2751,NY,Private not-for-profit,4-year or above,4-year or above,549,2017,2008,2018,C,-2,,C,ipeds_annual_directory,HD2018.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2018.
2019,,merger_consolidation,merger_or_consolidation,LIU Riverhead,LIU Riverhead,450766,,00275125,2751,NY,Private not-for-profit,4-year or above,4-year or above,175,2017,2008,2018,C,-2,,C,ipeds_annual_directory,HD2018.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2018.
2019,,merger_consolidation,merger_or_consolidation,LIU-University Center Campus,LIU-University Center Campus,192457,,00275100,2751,NY,Private not-for-profit,4-year or above,4-year or above,,2018,2008,2018,C,-2,,C,ipeds_annual_directory,HD2018.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2018.
2019,,merger_consolidation,merger_or_consolidation,Lyndon State College,Lyndon State College,230931,,00368900,3689,VT,Public,4-year or above,4-year or above,1501,2017,2008,2018,C,-2,,C,ipeds_annual_directory,HD2018.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2018.
2019,,merger_consolidation,merger_or_consolidation,Spencerian College-Lexington,Spencerian College-Lexington,433563,,00461905,4619,KY,Private for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,129,2017,2008,2018,C,-2,,C,ipeds_annual_directory,HD2018.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2018.
2019,,merger_consolidation,merger_or_consolidation,Spencerian College-Louisville,Spencerian College-Louisville,157766,,00461903,4619,KY,Private for-profit,4-year or above,4-year or above,604,2017,2008,2018,C,-2,,C,ipeds_annual_directory,HD2018.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2018.
2019,,merger_consolidation,merger_or_consolidation,St Vincent's College,St Vincent's College,130448,,00619100,6191,CT,Private not-for-profit,4-year or above,4-year or above,872,2017,2008,2018,C,-2,,C,ipeds_annual_directory,HD2018.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2018.
2019,,merger_consolidation,merger_or_consolidation,Stratford School of Aviation Maintenance Technicians,Stratford School of Aviation Maintenance Technicians,460604,,02565001,25650,CT,Public,At least 2 but less than 4 years,At least 2 but less than 4 years,47,2017,2010,2018,C,-2,,C,ipeds_annual_directory,HD2018.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2018.
2019,,merger_consolidation,merger_or_consolidation,Sullivan College of Technology and Design,Sullivan College of Technology and Design,157270,,00461904,4619,KY,Private for-profit,4-year or above,4-year or above,560,2017,2008,2018,C,-2,,C,ipeds_annual_directory,HD2018.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2018.
2019,,merger_consolidation,merger_or_consolidation,Thunderbird School of Global Management,Thunderbird School of Global Management,103778,,00108160,1081,AZ,Public,4-year or above,4-year or above,332,2017,2008,2018,C,-2,,C,ipeds_annual_directory,HD2018.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2018.
2019,,merger_consolidation,merger_or_consolidation,Trinity Lutheran Seminary,Trinity Lutheran Seminary,206215,,00304400,3044,OH,Private not-for-profit,4-year or above,4-year or above,114,2017,2008,2018,C,-2,,C,ipeds_annual_directory,HD2018.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2018.
2020,,merger_consolidation,merger_or_consolidation,Academy of Cosmetology,Academy of Cosmetology,449852,,04118600,41186,WI,Private for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,57,2017,2008,2019,C,-2,,C,ipeds_annual_directory,HD2019.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2019.
2020,,merger_consolidation,merger_or_consolidation,All-State Career School-Health Sciences,All-State Career School-Health Sciences,474997,,02495502,24955,PA,Private for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,569,2018,2011,2019,C,-2,,C,ipeds_annual_directory,HD2019.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2019.
2020,,merger_consolidation,merger_or_consolidation,Carrington College-Phoenix East,Carrington College-Phoenix East,250601,,02100614,21006,AZ,Private for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,496,2018,2010,2019,C,-2,,C,ipeds_annual_directory,HD2019.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2019.
2020,,merger_consolidation,merger_or_consolidation,Doane University-Graduate and Professional Studies,Doane University-Graduate and Professional Studies,448284,,00254401,2544,NE,Private not-for-profit,4-year or above,4-year or above,2445,2018,2008,2019,C,-2,,C,ipeds_annual_directory,HD2019.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2019.
2020,,merger_consolidation,merger_or_consolidation,Elizabethtown College School of Continuing and Professional Studies,Elizabethtown College School of Continuing and Professional Studies,480134,,00326200,3262,PA,Private not-for-profit,4-year or above,4-year or above,629,2018,2012,2019,C,-2,,C,ipeds_annual_directory,HD2019.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2019.
2020,,merger_consolidation,merger_or_consolidation,Flagler College-Tallahassee,Flagler College-Tallahassee,444990,,00789301,7893,FL,Private not-for-profit,4-year or above,4-year or above,490,2018,2008,2019,C,-2,,C,ipeds_annual_directory,HD2019.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2019.
2020,,merger_consolidation,merger_or_consolidation,Fortis Institute-Cookeville,Fortis Institute-Cookeville,418870,,02326300,23263,TN,Private for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,322,2018,2008,2019,C,-2,,C,ipeds_annual_directory,HD2019.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2019.
2020,,merger_consolidation,merger_or_consolidation,JFK Muhlenberg Harold B. and Dorothy A. Snyder Schools-School of Imaging,JFK Muhlenberg Harold B. and Dorothy A. Snyder Schools-School of Imaging,185651,,00642101,6421,NJ,Private not-for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,70,2018,2008,2019,C,-2,,C,ipeds_annual_directory,HD2019.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2019.
2020,,merger_consolidation,merger_or_consolidation,New Hampshire Institute of Art,New Hampshire Institute of Art,430810,,03182300,31823,NH,Private not-for-profit,4-year or above,4-year or above,388,2018,2008,2019,C,-2,,C,ipeds_annual_directory,HD2019.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2019.
2020,,merger_consolidation,merger_or_consolidation,Pinnacle Career Institute-North Kansas City,Pinnacle Career Institute-North Kansas City,453109,,01040501,10405,MO,Private for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,99,2018,2008,2019,C,-2,,C,ipeds_annual_directory,HD2019.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2019.
2020,,merger_consolidation,merger_or_consolidation,Purdue University Global-Augusta,Purdue University Global-Augusta,480064,,00458617,4586,ME,Public,4-year or above,4-year or above,699,2018,2012,2019,C,-2,,C,ipeds_annual_directory,HD2019.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2019.
2020,,merger_consolidation,merger_or_consolidation,Purdue University Global-Cedar Rapids,Purdue University Global-Cedar Rapids,153418,,00458604,4586,IA,Public,4-year or above,4-year or above,702,2018,2008,2019,C,-2,,C,ipeds_annual_directory,HD2019.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2019.
2020,,merger_consolidation,merger_or_consolidation,Purdue University Global-Des Moines,Purdue University Global-Des Moines,367024,,00458605,4586,IA,Public,4-year or above,4-year or above,1141,2018,2008,2019,C,-2,,C,ipeds_annual_directory,HD2019.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2019.
2020,,merger_consolidation,merger_or_consolidation,Purdue University Global-Hagerstown,Purdue University Global-Hagerstown,162681,,00458612,4586,MD,Public,4-year or above,4-year or above,808,2018,2008,2019,C,-2,,C,ipeds_annual_directory,HD2019.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2019.
2020,,merger_consolidation,merger_or_consolidation,Purdue University Global-Lewiston,Purdue University Global-Lewiston,160940,,00458616,4586,ME,Public,4-year or above,4-year or above,911,2018,2008,2019,C,-2,,C,ipeds_annual_directory,HD2019.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2019.
2020,,merger_consolidation,merger_or_consolidation,Purdue University Global-Lincoln,Purdue University Global-Lincoln,181242,,00458609,4586,NE,Public,4-year or above,4-year or above,486,2018,2008,2019,C,-2,,C,ipeds_annual_directory,HD2019.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2019.
2020,,merger_consolidation,merger_or_consolidation,Purdue University Global-Mason City,Purdue University Global-Mason City,153409,,00458606,4586,IA,Public,4-year or above,4-year or above,214,2018,2008,2019,C,-2,,C,ipeds_annual_directory,HD2019.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2019.
2020,,merger_consolidation,merger_or_consolidation,Purdue University Global-Milwaukee,Purdue University Global-Milwaukee,489788,,00458619,4586,WI,Public,4-year or above,4-year or above,531,2018,2016,2019,C,-2,,C,ipeds_annual_directory,HD2019.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2019.
2020,,merger_consolidation,merger_or_consolidation,Purdue University Global-Omaha,Purdue University Global-Omaha,181400,,00458608,4586,NE,Public,4-year or above,4-year or above,637,2018,2008,2019,C,-2,,C,ipeds_annual_directory,HD2019.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2019.
2020,,merger_consolidation,merger_or_consolidation,Purdue University Global-St. Louis,Purdue University Global-St. Louis,490771,,00458620,4586,MO,Public,4-year or above,4-year or above,494,2018,2017,2019,C,-2,,C,ipeds_annual_directory,HD2019.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2019.
2020,,merger_consolidation,merger_or_consolidation,South Central Louisiana Technical College,South Central Louisiana Technical College,160913,,03956324,39563,LA,Public,At least 2 but less than 4 years,At least 2 but less than 4 years,2618,2018,2008,2019,C,-2,,C,ipeds_annual_directory,HD2019.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2019.
2020,,merger_consolidation,merger_or_consolidation,Stanbridge University-Los Angeles,Stanbridge University-Los Angeles,493318,,03889301,38893,CA,Private for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,,2019,2018,2019,C,-2,,C,ipeds_annual_directory,HD2019.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2019.
2020,,merger_consolidation,merger_or_consolidation,Urbana University,Urbana University,206330,,00313300,3133,OH,Private not-for-profit,4-year or above,4-year or above,3149,2018,2008,2019,C,-2,,C,ipeds_annual_directory,HD2019.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2019.
2020,,merger_consolidation,merger_or_consolidation,Virginia Polytechnic Institute & State University,Virginia Polytechnic Institute & State University,459082,,00375414,3754,VA,Public,4-year or above,4-year or above,168,2018,2010,2019,C,-2,,C,ipeds_annual_directory,HD2019.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2019.
2021,,merger_consolidation,merger_or_consolidation,Blessing Hospital School of Medical Laboratory Technology,Blessing Hospital School of Medical Laboratory Technology,433165,,00621401,6214,IL,Private not-for-profit,Less than 2 years,Less than 2 years,11,2019,2008,2020,C,-2,,C,ipeds_annual_directory,HD2020.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2020.
2021,,merger_consolidation,merger_or_consolidation,Brookhaven College,Brookhaven College,223524,,02100200,21002,TX,Public,At least 2 but less than 4 years,At least 2 but less than 4 years,25659,2019,2008,2020,C,-2,,C,ipeds_annual_directory,HD2020.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2020.
2021,,merger_consolidation,merger_or_consolidation,Cedar Valley College,Cedar Valley College,223773,,00356100,3561,TX,Public,At least 2 but less than 4 years,At least 2 but less than 4 years,16540,2019,2008,2020,C,-2,,C,ipeds_annual_directory,HD2020.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2020.
2021,,merger_consolidation,merger_or_consolidation,Eastfield College,Eastfield College,224572,,00851000,8510,TX,Public,At least 2 but less than 4 years,At least 2 but less than 4 years,28791,2019,2008,2020,C,-2,,C,ipeds_annual_directory,HD2020.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2020.
2021,,merger_consolidation,merger_or_consolidation,Florida Technical College,Florida Technical College,134112,,02218700,22187,FL,Private for-profit,4-year or above,4-year or above,6045,2019,2008,2020,C,-2,,C,ipeds_annual_directory,HD2020.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2020.
2021,,merger_consolidation,merger_or_consolidation,Instituto de Banca y Comercio Inc,Instituto de Banca y Comercio Inc,242422,,02166400,21664,PR,Private for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,13006,2019,2008,2020,C,-2,,C,ipeds_annual_directory,HD2020.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2020.
2021,,merger_consolidation,merger_or_consolidation,Michigan State University-College of Law,Michigan State University-College of Law,169628,,00225400,2254,MI,Private not-for-profit,4-year or above,4-year or above,821,2019,2008,2020,C,-2,,C,ipeds_annual_directory,HD2020.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2020.
2021,,merger_consolidation,merger_or_consolidation,Mountain View College,Mountain View College,226930,,00850300,8503,TX,Public,At least 2 but less than 4 years,At least 2 but less than 4 years,19574,2019,2008,2020,C,-2,,C,ipeds_annual_directory,HD2020.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2020.
2021,,merger_consolidation,merger_or_consolidation,North Lake College,North Lake College,227191,,02077400,20774,TX,Public,At least 2 but less than 4 years,At least 2 but less than 4 years,20295,2019,2008,2020,C,-2,,C,ipeds_annual_directory,HD2020.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2020.
2021,,merger_consolidation,merger_or_consolidation,Northeast Technology Center-Afton,Northeast Technology Center-Afton,420459,,02052702,20527,OK,Public,Less than 2 years,Less than 2 years,995,2019,2008,2020,C,-2,,C,ipeds_annual_directory,HD2020.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2020.
2021,,merger_consolidation,merger_or_consolidation,Northeast Technology Center-Claremore,Northeast Technology Center-Claremore,456560,,02052704,20527,OK,Public,Less than 2 years,Less than 2 years,540,2019,2010,2020,C,-2,,C,ipeds_annual_directory,HD2020.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2020.
2021,,merger_consolidation,merger_or_consolidation,Northeast Technology Center-Kansas,Northeast Technology Center-Kansas,432074,,02052703,20527,OK,Public,Less than 2 years,Less than 2 years,430,2019,2008,2020,C,-2,,C,ipeds_annual_directory,HD2020.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2020.
2021,,merger_consolidation,merger_or_consolidation,Northeast Technology Center-Pryor,Northeast Technology Center-Pryor,418339,,02052701,20527,OK,Public,Less than 2 years,Less than 2 years,852,2019,2008,2020,C,-2,,C,ipeds_annual_directory,HD2020.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2020.
2021,,merger_consolidation,merger_or_consolidation,Pierce College-Puyallup,Pierce College-Puyallup,439145,,00500003,5000,WA,Public,At least 2 but less than 4 years,At least 2 but less than 4 years,6580,2019,2008,2020,C,-2,,C,ipeds_annual_directory,HD2020.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2020.
2021,,merger_consolidation,merger_or_consolidation,Radford University-Carilion,Radford University-Carilion,231837,,00373205,3732,VA,Public,4-year or above,4-year or above,1258,2019,2008,2020,C,-2,,C,ipeds_annual_directory,HD2020.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2020.
2021,,merger_consolidation,merger_or_consolidation,Richland College,Richland College,227766,,00850400,8504,TX,Public,At least 2 but less than 4 years,At least 2 but less than 4 years,36097,2019,2008,2020,C,-2,,C,ipeds_annual_directory,HD2020.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2020.
2021,,merger_consolidation,merger_or_consolidation,Robert Morris University Illinois,Robert Morris University Illinois,148335,,00174600,1746,IL,Private not-for-profit,4-year or above,4-year or above,2210,2019,2008,2020,C,-2,,C,ipeds_annual_directory,HD2020.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2020.
2021,,merger_consolidation,merger_or_consolidation,Saint Luke's College of Health Sciences,Saint Luke's College of Health Sciences,179450,,00978200,9782,MO,Private not-for-profit,4-year or above,4-year or above,934,2019,2008,2020,C,-2,,C,ipeds_annual_directory,HD2020.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2020.
2021,,merger_consolidation,merger_or_consolidation,St. Joseph's College-Long Island,St. Joseph's College-Long Island,195562,,00282501,2825,NY,Private not-for-profit,4-year or above,4-year or above,4794,2019,2008,2020,C,-2,,C,ipeds_annual_directory,HD2020.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2020.
2021,,merger_consolidation,merger_or_consolidation,The John Marshall Law School,The John Marshall Law School,146241,,00169800,1698,IL,Private not-for-profit,4-year or above,4-year or above,1104,2019,2008,2020,C,-2,,C,ipeds_annual_directory,HD2020.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2020.
2021,,merger_consolidation,merger_or_consolidation,University of Redlands Graduate School of Theology,University of Redlands Graduate School of Theology,122603,,00127900,1279,CA,Private not-for-profit,4-year or above,4-year or above,173,2019,2008,2020,C,-2,,C,ipeds_annual_directory,HD2020.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2020.
2021,,merger_consolidation,merger_or_consolidation,University of South Florida-Sarasota-Manatee,University of South Florida-Sarasota-Manatee,451671,,00153702,1537,FL,Public,4-year or above,4-year or above,2505,2019,2010,2020,C,-2,,C,ipeds_annual_directory,HD2020.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2020.
2021,,merger_consolidation,merger_or_consolidation,University of South Florida-St Petersburg,University of South Florida-St Petersburg,448840,,00153701,1537,FL,Public,4-year or above,4-year or above,5694,2019,2010,2020,C,-2,,C,ipeds_annual_directory,HD2020.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2020.
2022,,merger_consolidation,merger_or_consolidation,Antioch University Online,Antioch University Online,485908,,-2,-2,OH,Private not-for-profit,4-year or above,4-year or above,303,2020,2015,2021,C,-2,,C,ipeds_annual_directory,HD2021.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2021.
2022,,merger_consolidation,merger_or_consolidation,Antioch University-PhD Program in Leadership and Change,Antioch University-PhD Program in Leadership and Change,442392,,00301010,3010,OH,Private not-for-profit,4-year or above,4-year or above,180,2020,2008,2021,C,-2,,C,ipeds_annual_directory,HD2021.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2021.
2022,,merger_consolidation,merger_or_consolidation,Averett University-Non-Traditional Programs,Averett University-Non-Traditional Programs,449931,,00370200,3702,VA,Private not-for-profit,4-year or above,4-year or above,701,2020,2008,2021,C,-2,,C,ipeds_annual_directory,HD2021.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2021.
2022,,merger_consolidation,merger_or_consolidation,Blessing Hospital School of Radiologic Technology,Blessing Hospital School of Radiologic Technology,143303,,00621402,6214,IL,Private not-for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,16,2020,2008,2021,C,-2,,C,ipeds_annual_directory,HD2021.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2021.
2022,,merger_consolidation,merger_or_consolidation,Columbia Central University-Yauco,Columbia Central University-Yauco,404806,,00890201,8902,PR,Private for-profit,4-year or above,4-year or above,251,2020,2008,2021,C,-2,,C,ipeds_annual_directory,HD2021.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2021.
