event_year,event_date,classification,record_kind,school_name_source,institution_name_ipeds,unitid,unitid_match_method,opeid8,opeid6,state,sector,institutional_category,tracker_category,student_headcount,student_headcount_year,ipeds_first_seen_year,ipeds_last_seen_year,ipeds_last_act,ipeds_last_closedat,institution_status,is_active,source_group,source_file,source_section,event_label,source_title,source_url,classification_basis,sch_type,closed_count,pgm_length,notes
2014,,main_campus,closure,Destination Academy for Spa and Salon Professionals,Destination Academy for Spa and Salon Professionals,476647,opeid6,,41911,NV,Private for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,88,2013,2012,2013,A,-2,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,1,,
2014,,main_campus,closure,Erie Business Center,Erie Business Center-Erie,212425,opeid6,,4894,PA,Private for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,471,2013,2008,2014,M,12/17/2014,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,2,5,
2014,,main_campus,closure,Bryman College,Everest College-LA Wilshire,119368,opeid6,,7606,CA,Private for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,462,2013,2008,2013,A,-2,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,1,5,
2014,,main_campus,closure,Bryman College,Everest College-San Francisco,119340,opeid6,,11024,CA,Private for-profit,Less than 2 years,Less than 2 years,552,2013,2008,2013,A,-2,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,2,3,
2014,,main_campus,closure,Bryman College,Everest College-San Jose,119438,opeid6,,12061,CA,Private for-profit,Less than 2 years,Less than 2 years,475,2013,2008,2013,A,-2,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,1,3,
2014,,main_campus,closure,Everest Institute,Everest Institute-Brighton,167020,opeid6,,11510,Multiple,Private for-profit,Less than 2 years,Less than 2 years,633,2013,2008,2015,D,04/26/2015,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,3,3,
2014,,main_campus,closure,Fortis College,Fortis College-Miami,404921,opeid6,,30542,FL,Private for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,409,2013,2008,2014,D,06/09/2014,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,1,5,
2014,,main_campus,closure,Hollywood Beauty College,Hollywood Beauty College,457280,opeid6,,41587,CA,Private for-profit,Less than 2 years,Less than 2 years,146,2013,2010,2014,M,12/12/2014,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,1,3,
2014,,main_campus,closure,ICC Technical Institute,ICC Technical Institute,391810,opeid6,,30754,TX,Private not-for-profit,Less than 2 years,Less than 2 years,104,2013,2008,2014,D,07/14/2014,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,2,1,3,
2014,,main_campus,closure,Illinois CareerPath Institute,Illinois CareerPath Institute,443304,opeid6,,36553,IL,Private not-for-profit,Less than 2 years,Less than 2 years,76,2013,2011,2013,A,-2,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,2,1,3,
2014,,main_campus,closure,International Polytechnic Institute,International Polytechnic Institute,454704,opeid6,,41297,CA,Private not-for-profit,Less than 2 years,Less than 2 years,80,2013,2010,2015,D,10/31/2014,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,2,2,3,
2014,,main_campus,closure,Lacy Cosmetology School,Lacy Cosmetology School-Aiken,439729,opeid6,,35133,SC,Private for-profit,Less than 2 years,Less than 2 years,36,2013,2008,2013,A,-2,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,4,3,
2014,,main_campus,closure,Lebanon College,Lebanon College,182908,opeid6,,7025,NH,Private not-for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,239,2013,2008,2014,M,12/31/2014,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,2,1,5,
2014,,main_campus,closure,Lexington College,Lexington College,146621,opeid6,,25276,IL,Private not-for-profit,4-year or above,4-year or above,66,2013,2008,2014,D,07-09-2014,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,2,1,6,
2014,,main_campus,closure,Marsha Kay Beauty College,Marsha Kay Beauty College,107275,opeid6,,22874,AR,Private for-profit,Less than 2 years,Less than 2 years,24,2013,2008,2014,D,06/04/2014,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,1,3,
2014,,main_campus,closure,Micropower Career Institute,Micropower Career Institute,451440,opeid6,,38094,Multiple,Private for-profit,Less than 2 years,Less than 2 years,359,2013,2008,2014,A,-2,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,8,,
2014,,main_campus,closure,National Labor College,National Labor College,434034,opeid6,,34555,Multiple,Private not-for-profit,4-year or above,4-year or above,1120,2013,2008,2013,A,-2,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,2,2,6,
2014,,main_campus,closure,"New Image School of Cosmetology, LLC, The",,,,,41790,MO,Private for-profit,,,,,,,,,,,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,1,3,
2014,,main_campus,closure,Pennsylvania School Of Business,Pennsylvania School of Business,213057,opeid6,,22552,PA,Private for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,530,2013,2008,2013,M,01/09/2013,,M,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,1,5,
2014,,main_campus,closure,Plaza Beauty School,Plaza Beauty School,221290,opeid6,,10447,TN,Private for-profit,Less than 2 years,Less than 2 years,271,2013,2008,2015,A,-2,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,1,,
2014,,main_campus,closure,Professional Business College,Professional Business College,194611,opeid6,,23065,NY,Private not-for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,2187,2013,2008,2016,A,-2,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,2,1,5,
2014,,main_campus,closure,Regency School of Hair Design,Regency School of Hair Design,446491,opeid6,,38863,KY,Private for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,35,2013,2008,2014,D,09/30/2014,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,1,,
2014,,main_campus,closure,Rogie's School of Beauty Culture,Rogies School of Beauty Culture,243416,opeid6,,25635,PR,Private for-profit,Less than 2 years,Less than 2 years,207,2013,2008,2014,A,-2,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,2,,
2014,,main_campus,closure,Sanford-Brown College,Sanford-Brown College-Boston,166276,opeid6,,7481,MA,Private for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,271,2013,2008,2014,M,05/02/2014,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,1,5,
2014,,main_campus,closure,Serbia's Technical College,Serbias Technical College,418700,opeid6,,25024,PR,Private for-profit,Less than 2 years,Less than 2 years,562,2013,2008,2014,A,-2,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,2,3,
2014,,main_campus,closure,Simmons Institute of Funeral Service,Simmons Institute of Funeral Service Inc,195492,opeid6,,10837,NY,Private for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,61,2013,2008,2014,D,08/31/2014,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,1,5,
2014,,main_campus,closure,Southwest Institute of Technology,Southwest Institute of Technology,228291,opeid6,,20936,TX,Private for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,28,2013,2008,2014,D,08/27/2014,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,1,5,
2014,,main_campus,closure,Saint Joseph's Medical Center School of Radiography,St Joseph's Medical Center School of Radiography,441627,opeid6,,36513,NY,Private not-for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,23,2013,2008,2015,D,12/01/2014,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,2,1,11,
2014,,main_campus,closure,Bryman School of Arizona (The),The Bryman School of Arizona,384209,opeid6,,30764,Multiple,Private for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,959,2013,2008,2014,D,08/25/2014,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,7,5,
2014,,main_campus,closure,Institute for Health Education (The),The Institute for Health Education,430999,opeid6,,31973,NJ,Private for-profit,Less than 2 years,Less than 2 years,177,2013,2008,2014,M,01/21/2015,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,1,3,
2014,,main_campus,closure,Salon Professional Academy of Elgin (The),The Salon Professional Academy-Elgin,461458,opeid6,,41716,IL,Private for-profit,Less than 2 years,Less than 2 years,60,2013,2011,2015,D,12/09/2014,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,1,3,
2014,,main_campus,closure,Salon Professional Academy (The),The Salon Professional Academy-Williston,250832,opeid6,,8575,VT,Private for-profit,Less than 2 years,Less than 2 years,125,2013,2008,2013,M,11/14/2013,,M,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,1,3,
2014,,main_campus,closure,Valley Beauty School,Valley Beauty School,201584,opeid6,,34164,OH,Private for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,40,2013,2008,2015,D,10/01/2015,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,1,4,
2014,,main_campus,closure,Victory University,Victory University,220941,opeid6,,9982,TN,Private for-profit,4-year or above,4-year or above,3097,2013,2008,2014,D,05-07-2014,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,2,13,
2014,,main_campus,closure,Virginia Intermont College,Virginia Intermont College,233912,opeid6,,3752,VA,Private not-for-profit,4-year or above,4-year or above,548,2013,2008,2013,A,-2,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,2,1,6,
2015,,main_campus,closure,Academy of Cosmetology,Academy of Cosmetology,459569,opeid6,,41729,WA,Private for-profit,Less than 2 years,Less than 2 years,35,2014,2010,2015,A,-2,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,1,,
2015,,main_campus,closure,American Beauty Academy,American Beauty Academy,431637,opeid6,,31483,Multiple,Private for-profit,Less than 2 years,Less than 2 years,1430,2014,2008,2015,A,-2,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,4,3,
2015,,main_campus,closure,American College of Hairstyling-Cedar Rapids,American College of Hairstyling-Cedar Rapids,153092,opeid6,,7656,IA,Private for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,18,2014,2008,2015,A,-2,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,1,4,
2015,,main_campus,closure,American National College,American National College,376987,opeid6,,30288,TX,Private for-profit,Less than 2 years,Less than 2 years,55,2014,2008,2015,D,05/30/2015,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,2,3,
2015,,main_campus,closure,Royal Beauty Careers,American National College,420194,opeid6,,31087,TX,Private for-profit,Less than 2 years,Less than 2 years,202,2014,2008,2015,A,-2,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,1,3,
2015,,main_campus,closure,Arkansas Beauty School/Conway,Arkansas Beauty School,371140,opeid6,,30076,AR,Private for-profit,Less than 2 years,Less than 2 years,58,2014,2008,2015,A,-2,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,1,3,
2015,,main_campus,closure,Ashdown College of Health Sciences,Ashdown College of Health Sciences,461777,opeid6,,41789,CA,Private for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,59,2014,2011,2015,M,12/31/2015,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,1,5,
2015,,main_campus,closure,"Augusta Area Dietetic Internship, Univ Hospital",Augusta Area Dietetic Internship-University Hospital,417345,opeid6,,22028,GA,Private not-for-profit,4-year or above,4-year or above,12,2014,2008,2015,C,-2,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,2,1,1,
2015,,main_campus,closure,Brookstone College of Business,Brookstone College-Charlotte,198075,opeid6,,7814,NC,Private for-profit,Less than 2 years,Less than 2 years,212,2014,2008,2015,D,05/13/2015,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,2,3,
2015,,main_campus,closure,Clearwater Christian College,Clearwater Christian College,133085,opeid6,,1473,FL,Private not-for-profit,4-year or above,4-year or above,557,2014,2008,2015,D,07/24/2015,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,2,1,8,
2015,,main_campus,closure,Creations College of Cosmetology,Creations College of Cosmetology,175591,opeid6,,25021,MS,Private for-profit,Less than 2 years,Less than 2 years,53,2014,2008,2015,D,06/29/2015,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,2,3,
2015,,main_campus,closure,Cutter's Edge School of Cosmetology,Cutter's Edge School of Cosmetology,455293,opeid6,,41336,OK,Private for-profit,Less than 2 years,Less than 2 years,19,2014,2010,2015,D,08/31/2015,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,1,3,
2015,,main_campus,closure,Dade Medical College,Dade Medical College-Miami,444574,opeid6,,38323,FL,Private for-profit,4-year or above,4-year or above,1577,2014,2008,2015,M,10/30/2015,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,6,6,
2015,,main_campus,closure,Daymar College,Daymar College-Paducah Main,156903,opeid6,,8425,KY,Private for-profit,4-year or above,4-year or above,165,2014,2008,2015,M,09/14/2015,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,2,6,
2015,,main_campus,closure,Drake College of Business,Drake College of Business-Elizabeth,184320,opeid6,,22239,NJ,Private for-profit,Less than 2 years,Less than 2 years,1816,2014,2008,2015,D,07/31/2015,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,3,3,
2015,,main_campus,closure,Eastern Hills Academy of Hair Design,Eastern Hills Academy of Hair Design,202639,opeid6,,22694,OH,Private for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,95,2014,2008,2015,D,03/13/2015,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,1,4,
2015,,main_campus,closure,Everest College,Everest College-Anaheim,371982,opeid6,,11107,CA,Private for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,879,2014,2008,2015,D,04/26/2015,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,1,5,
2015,,main_campus,closure,Everest College Phoenix,Everest College-Phoenix,103644,opeid6,,22950,AZ,Private for-profit,4-year or above,4-year or above,6572,2014,2008,2015,D,04/26/2015,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,3,6,
2015,,main_campus,closure,Everest College,Everest College-San Bernardino,119508,opeid6,,4494,CA,Private for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,1233,2014,2008,2015,D,04/26/2015,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,3,6,
2015,,main_campus,closure,Everest College,Everest College-Skokie,171313,opeid6,,11858,IL,Private not-for-profit,Less than 2 years,Less than 2 years,763,2014,2008,2015,D,08/25/2015,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,2,4,3,
2015,,main_campus,closure,Everest College,Everest College-Torrance,430980,opeid6,,31954,CA,Private for-profit,Less than 2 years,Less than 2 years,271,2014,2008,2015,D,04/26/2015,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,1,,
2015,,main_campus,closure,Everest Institute,Everest Institute-Cross Lanes,237604,opeid6,,10356,Multiple,Private for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,387,2014,2008,2015,D,04/26/2015,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,3,5,
2015,,main_campus,closure,Everest Institute,Everest Institute-Grand Rapids,170046,opeid6,,21004,Multiple,Private for-profit,Less than 2 years,Less than 2 years,878,2014,2008,2015,D,04/26/2015,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,4,5,
2015,,main_campus,closure,Forest Institute of Professional Psychology,Forest Institute of Professional Psychology,177427,opeid6,,21642,Multiple,Private not-for-profit,4-year or above,4-year or above,284,2014,2008,2015,D,08/31/2015,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,2,5,8,
2015,,main_campus,closure,Fortis Institute,Fortis Institute-Mulberry,250498,opeid6,,30963,FL,Private for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,161,2014,2008,2015,D,07/27/2015,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,1,4,
2015,,main_campus,closure,Gooding Institute of Nurse Anesthesia,Gooding Institute of Nurse Anesthesia,132523,opeid6,,11127,FL,Private for-profit,4-year or above,4-year or above,35,2014,2008,2015,D,08/21/2015,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,1,13,
2015,,main_campus,closure,Heald College,Heald College-San Francisco,115515,opeid6,,7234,Multiple,Private for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,1628,2014,2008,2015,D,04/26/2015,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,14,5,
2015,,main_campus,closure,Institute of Design and Construction,Institute of Design and Construction,191764,opeid6,,12107,NY,Private not-for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,160,2014,2008,2015,D,07/10/2015,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,2,1,5,
2015,,main_campus,closure,Institute of Hair Design,Institute of Hair Design,448141,opeid6,,39203,TN,Private for-profit,Less than 2 years,Less than 2 years,64,2014,2008,2015,A,-2,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,2,3,
2015,,main_campus,closure,Institute of Technical Arts,Institute of Technical Arts,441441,opeid6,,36183,FL,Private for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,389,2014,2008,2015,D,09/18/2015,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,1,5,
2015,,main_campus,closure,Interface College,Interface College-Spokane,235495,opeid6,,23265,WA,Private for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,176,2014,2008,2015,M,12/16/2015,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,3,5,
2015,,main_campus,closure,International Beauty School,International Beauty School,164100,opeid6,,7341,Multiple,Private for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,384,2014,2008,2015,D,04/15/2015,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,2,,
2015,,main_campus,closure,Jones International University,Jones International University,444723,opeid6,,35343,CO,Private for-profit,4-year or above,4-year or above,4342,2014,2008,2015,M,12/31/2015,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,1,14,
2015,,main_campus,closure,Kaplan Career Institute,Kaplan Career Institute-Cleveland,206093,opeid6,,25829,OH,Private for-profit,Less than 2 years,Less than 2 years,418,2014,2008,2015,D,03/18/2015,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,2,3,
2015,,main_campus,closure,Kussad Institute of Court Reporting,Kussad Institute of Court Reporting,441751,opeid6,,35564,TX,Private for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,26,2014,2008,2015,D,06/17/2015,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,1,11,
2015,,main_campus,closure,Laurus Technical Institute,Laurus Technical Institute,411055,opeid6,,30427,GA,Private for-profit,Less than 2 years,Less than 2 years,874,2014,2008,2014,M,03/19/2015,,M,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,4,3,
2015,,main_campus,closure,Lighthouse Career Institute,Lighthouse Career Institute,376950,opeid6,,10624,TX,Private not-for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,15,2014,2008,2015,D,05/31/2015,,R,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,2,2,5,
2015,,main_campus,closure,MCI Institute of Technology,MCI Institute of Technology,446400,opeid6,,38753,FL,Private for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,164,2014,2008,2015,A,-2,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,2,4,
2015,,main_campus,closure,Madera Beauty College,Madera Beauty College,367662,opeid6,,22086,CA,Private for-profit,Less than 2 years,Less than 2 years,70,2014,2008,2015,D,05/01/2015,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,1,3,
2015,,main_campus,closure,Manchester Beauty College,Manchester Beauty College,118116,opeid6,,12316,CA,Private for-profit,Less than 2 years,Less than 2 years,96,2014,2008,2015,D,10/01/2015,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,1,3,
2015,,main_campus,closure,Margate School of Beauty,Margate School of Beauty Inc,135434,opeid6,,21563,FL,Private for-profit,Less than 2 years,Less than 2 years,1050,2011,2010,2012,A,-2,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,2,3,
2015,,main_campus,closure,Marian Court College,Marian Court College,166601,opeid6,,6873,MA,Private not-for-profit,4-year or above,4-year or above,324,2014,2008,2015,M,06/30/2015,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,2,1,6,
2015,,main_campus,closure,Missouri Technical School,Missouri Tech,178350,opeid6,,23040,MO,Private for-profit,4-year or above,4-year or above,126,2014,2008,2015,D,07/31/2015,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,1,6,
2015,,main_campus,closure,Mr. Bernard's School of Hair Fashion,Mr Bernard's School of Hair Fashion Inc,417576,opeid6,,9038,ME,Private for-profit,Less than 2 years,Less than 2 years,275,2014,2008,2014,M,01/05/2015,,M,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,2,3,
2015,,main_campus,closure,National Massage Therapy Institute,National Massage Therapy Institute,448114,opeid6,,39523,Multiple,Private for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,792,2014,2008,2015,D,04/26/2015,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,5,5,
2015,,main_campus,closure,Northland International University,Northland International University,239503,opeid6,,38725,WI,Private not-for-profit,4-year or above,4-year or above,384,2014,2008,2015,A,-2,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,2,1,14,
2015,,main_campus,closure,Northwest Nannies Institute,Northwest Nannies Institute,209348,opeid6,,25788,OR,Private for-profit,Less than 2 years,Less than 2 years,35,2014,2008,2015,D,09/04/2015,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,1,3,
2015,,main_campus,closure,Ohio Mid-Western College,Ohio Mid-Western College,206002,opeid6,,37263,OH,Private not-for-profit,4-year or above,4-year or above,177,2014,2008,2015,D,03/20/2015,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,2,1,6,
