UNITID,SALTOTL,SALPROF,SALASSC,SALASST,SALINST,SALLECT,SALNRNK,SFTETOTL,SFTEPSTC,SFTEINST,SFTERSRC,SFTEPBSV,SFTELCAI,SFTELCA,SFTEOTIS,SFTEMNGM,SFTEBFO,SFTECES,SFTECLAM,SFTEHLTH,SFTEOTHR,SFTESRVC,SFTESALE,SFTEOFAS,SFTENRCM,SFTEPTMM
170639,68753,80426,69723,63393,54023,,,304,104,104,0,0,7,1,6,26,47,30,14,0,76,33,0,27,16,0
170657,78801,78801,,,,,,1016,416,416,0,0,104,5,99,196,11,50,60,0,179,11,2,153,12,1
170675,80397,118377,85715,87415,30099,64967,66201,458,194,194,0,0,8,4,4,80,15,32,58,0,71,12,0,59,0,0
170736,,,,,,,,3,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
170790,98657,101589,,,83585,135664,,925,348,348,0,0,142,13,129,76,46,45,53,1,214,33,0,127,48,6
170806,66221,76218,65467,63103,,,,303,140,140,0,0,56,4,52,46,5,0,26,3,27,13,0,5,9,0
170967,55811,56402,57734,54186,,,,161,73,73,0,0,22,4,18,14,7,5,17,1,22,6,1,12,3,0
170976,120781,193484,129174,108876,62967,85858,51519,25029,7667,7667,0,0,1344,408,936,1993,3465,4710,666,651,4533,1740,0,2035,545,213
171012,,,,,,,,11,2,2,0,0,3,0,3,2,0,0,0,0,4,0,0,4,0,0
171100,119896,172979,118209,92108,59338,61012,74848,13054,4164,3203,534,427,751,88,663,1827,724,1301,786,428,3073,1083,10,1388,381,211
171128,103391,133699,104853,95393,91499,74478,,1457,616,419,197,0,60,11,49,65,155,119,91,6,345,144,0,151,36,14
171137,100718,129747,104343,97656,,70951,,901,400,390,10,0,123,19,104,98,82,55,15,1,127,38,0,64,19,6
171146,92935,123832,93276,85337,92915,70696,,794,321,321,0,0,87,11,76,82,91,49,13,3,148,63,1,65,15,4
171155,82035,86056,81328,79092,76188,,,165,70,68,0,2,8,2,6,29,6,5,17,0,30,8,3,14,5,0
171225,91632,102846,82761,88247,77555,,,192,71,71,0,0,10,2,8,31,5,9,6,0,60,26,0,33,1,0
171234,79739,,,,79739,,,114,36,36,0,0,9,1,8,19,1,9,5,0,35,14,0,21,0,0
171304,106213,,,,,,106213,272,137,137,0,0,12,4,8,28,8,4,17,0,66,27,0,39,0,0
171395,93593,95404,,,83812,,,126,36,36,0,0,23,3,20,21,5,6,3,0,32,11,3,12,6,0
171456,79265,96888,84660,70542,59041,,56740,1010,359,359,0,0,76,6,70,87,56,50,95,20,267,123,4,106,28,6
171483,88276,,,,,,88276,390,142,142,0,0,68,6,62,40,8,18,11,0,103,34,1,49,9,10
171492,70610,81762,71016,68650,,,,335,116,116,0,0,14,2,12,30,31,15,65,6,58,24,1,20,13,0
171535,87441,,,,,,87441,786,315,315,0,0,22,16,6,105,27,32,37,0,248,78,0,147,7,16
171571,91107,114701,90192,76479,72199,,,1931,793,786,7,0,231,25,206,74,153,119,153,9,399,120,0,227,51,1
171599,62035,68806,60206,55497,,,,199,59,59,0,0,5,1,4,32,9,5,51,4,34,22,0,5,7,0
171775,,,,,,,,3,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
171881,49086,58946,50884,43706,,,,44,11,11,0,0,1,1,0,16,0,1,7,0,8,2,0,6,0,0
171988,,,,,,,,4,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
171997,,,,,,,,7,6,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
172015,,,,,,,,6,5,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
172033,63360,70689,62816,33228,29991,,,56,25,25,0,0,8,2,6,16,1,1,0,0,5,0,0,5,0,0
172051,83321,91908,81355,74029,,55725,,822,354,354,0,0,57,10,47,95,32,30,61,12,181,68,2,93,18,0
172200,101376,,,,,,101376,563,181,181,0,0,100,2,98,82,22,29,25,0,124,76,2,46,0,0
172264,60645,70720,61165,56041,45260,,,271,95,95,0,0,33,2,31,50,8,7,34,1,43,34,1,8,0,0
172291,88059,92794,,,74120,,,224,110,110,0,0,4,3,1,31,4,9,24,0,42,21,0,21,0,0
172307,68180,71136,63505,50400,,,,193,74,74,0,0,25,1,24,24,7,14,22,0,27,8,2,9,7,1
172334,55546,69118,51554,47397,,,,292,134,134,0,0,3,3,0,28,6,9,21,4,87,5,1,75,6,0
172422,,,,,,,,75,23,23,0,0,0,0,0,6,2,1,7,2,34,31,0,3,0,0
172477,110839,115009,97096,,,,46586,140,43,40,0,3,36,13,23,20,5,9,3,0,24,6,3,9,6,0
172495,,,,,,,,20,15,15,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0
172608,90118,91697,88863,82527,,,,136,48,48,0,0,1,0,1,29,9,12,31,0,6,0,1,5,0,0
172617,78091,,,,,,78091,737,314,311,3,0,81,9,72,107,30,25,20,0,160,55,0,84,21,0
172635,82165,,,,82165,,,641,209,209,0,0,150,11,139,23,43,24,7,0,185,76,0,108,0,1
172644,104932,140726,96952,83934,83247,68744,74613,5153,2421,1779,642,0,305,51,254,564,746,204,95,143,675,244,4,336,39,52
172671,81571,81676,81350,,,,,93,31,30,1,0,4,2,2,22,2,5,2,0,27,10,1,15,1,0
172680,,,,,,,,10,6,6,0,0,0,0,0,1,0,0,0,0,3,0,1,2,0,0
172699,94827,117939,90026,76198,59199,,,2430,922,892,30,0,248,29,219,88,210,163,136,26,637,289,0,220,92,36
172705,78060,81642,76134,64133,,,,52,19,19,0,0,14,2,12,7,1,0,1,0,10,0,3,5,2,0
172866,28733,,,,28733,,,17,9,9,0,0,0,0,0,1,0,0,0,0,7,0,0,7,0,0
172918,77228,,,,77228,,,169,77,77,0,0,23,0,23,8,9,7,12,0,33,7,2,17,6,1
172954,77274,,,,77274,,,108,66,66,0,0,14,1,13,3,1,4,1,0,19,7,1,9,2,0
172963,77991,,,,77991,,,364,161,161,0,0,79,3,76,17,14,17,9,2,65,16,3,40,6,0
173045,75511,87510,76649,69877,66303,,,514,215,215,0,0,7,5,2,58,37,18,84,2,93,61,5,27,0,0
173063,75320,,,,75320,,,187,83,83,0,0,34,2,32,10,12,6,6,1,35,12,4,14,5,0
173115,72986,,,,72986,,,42,28,28,0,0,7,0,7,2,1,0,0,0,4,2,0,1,1,0
173124,87609,102446,85029,76023,,,,420,177,177,0,0,63,5,58,16,20,17,44,1,82,29,0,33,20,0
173142,65320,72946,63007,59522,,,,151,53,53,0,0,15,3,12,17,10,5,24,0,27,11,0,12,4,0
173160,70296,77800,69881,58811,53228,,,591,226,226,0,0,31,10,21,55,24,34,106,7,108,28,2,66,11,1
173203,78640,,,,78640,,,210,92,92,0,0,39,1,38,11,8,12,9,2,37,11,3,18,4,1
173258,109560,137853,109204,78370,58259,77287,61497,738,277,277,0,0,63,21,42,91,41,38,44,5,179,78,0,79,21,1
173300,70765,78446,69566,66622,52005,,,535,148,148,0,0,19,5,14,49,43,22,73,0,181,98,0,60,13,10
173328,64217,74443,64378,55854,,,,392,193,193,0,0,84,5,79,20,6,9,56,0,24,2,0,22,0,0
173416,76435,,,,76435,,,190,81,81,0,0,34,2,32,7,14,9,9,0,36,11,5,14,6,0
173452,44276,44276,,,,,,164,90,90,0,0,13,3,10,6,3,5,10,0,37,11,0,19,5,2
173461,74003,,,,74003,,,215,106,106,0,0,38,2,36,10,8,9,3,2,39,10,4,22,3,0
173559,76067,,,,76067,,,311,149,149,0,0,51,1,50,14,16,14,9,1,57,15,3,34,5,0
173638,74769,,,,74769,,,180,97,97,0,0,13,0,13,12,8,6,4,1,39,9,5,17,7,1
173647,72570,86078,73148,61413,59591,,,581,179,178,1,0,38,6,32,11,37,27,82,8,199,145,0,54,0,0
173665,73747,85044,68900,68609,69371,73012,57197,393,153,153,0,0,51,8,43,49,30,21,36,1,52,19,0,24,5,4
173683,57823,78425,67128,44752,,,,14,6,6,0,0,5,0,5,2,0,0,0,0,1,0,0,1,0,0
173708,75137,,,,75137,,,290,121,121,0,0,64,3,61,11,29,12,4,0,49,17,5,22,5,0
173735,74945,,,,74945,,,294,127,127,0,0,58,2,56,11,12,7,14,1,64,19,6,27,12,0
173744,,,,,,,,45,29,29,0,0,2,0,2,2,0,0,0,0,12,2,4,6,0,0
173799,77519,,,,77519,,,201,97,97,0,0,35,4,31,10,12,12,3,1,31,11,1,15,4,0
173896,63434,71908,60000,48205,,,,100,41,22,2,17,19,5,14,6,6,4,1,0,23,4,14,5,0,0
173902,104945,134897,100466,84488,68866,77990,74328,659,213,213,0,0,90,21,69,75,46,35,56,5,139,53,1,65,6,14
173911,74989,,,,74989,,,218,98,98,0,0,43,3,40,9,13,10,6,2,37,6,7,18,6,0
173920,96779,110600,93629,81910,62205,,,1327,557,557,0,0,207,28,179,34,60,66,112,12,279,87,5,145,41,1
173957,,,,,,,,521,356,356,0,0,28,0,28,32,7,0,0,12,86,0,0,86,0,0
174020,97110,109705,94833,87492,77052,,,588,281,281,0,0,130,11,119,21,33,42,11,2,68,0,1,60,7,0
174066,120066,157783,111234,97624,63396,,69461,18020,6097,4229,1544,324,585,268,317,1283,2229,2944,1478,559,2845,1095,40,1147,485,78
174075,79893,103184,81423,77741,75832,,69373,248,79,79,0,0,8,3,5,10,20,16,56,7,52,24,1,15,10,2
174127,70263,76885,71700,61163,,,48464,202,71,71,0,0,13,6,7,35,7,20,17,0,39,15,2,16,6,0
174136,79467,,,,79467,,,347,142,142,0,0,81,3,78,16,18,17,8,1,64,18,8,28,10,0
174154,66096,90000,66807,67050,54555,,,70,57,57,0,0,5,0,5,2,0,1,2,0,3,0,0,3,0,0
174190,,,,,,,,16,5,5,0,0,0,0,0,4,2,0,0,0,5,0,1,4,0,0
174233,78518,103751,82796,69423,58195,,,1425,544,497,43,4,46,29,17,75,112,116,156,16,360,170,25,110,50,5
174251,70809,93966,73313,60196,,,51659,313,111,111,0,0,8,5,3,15,18,8,58,7,88,41,0,29,17,1
174321,,,,,,,,8,4,4,0,0,0,0,0,2,1,0,0,0,1,0,0,1,0,0
174358,91015,100712,92071,74062,53629,,,501,203,203,0,0,71,9,62,16,18,25,55,1,112,43,0,49,20,0
174376,78239,,,,78239,,,249,113,113,0,0,57,2,55,11,10,12,4,1,41,15,1,20,5,0
174428,79122,,,,79122,,,453,192,192,0,0,104,8,96,18,26,37,6,1,69,29,3,31,6,0
174437,65698,67094,71701,54712,77500,,,205,82,82,0,0,26,3,23,18,2,7,34,0,36,15,1,15,5,0
174473,75051,,,,75051,,,164,79,79,0,0,21,3,18,8,6,12,8,0,30,10,2,13,5,0
174491,57240,62835,56538,56519,42819,30604,,438,137,137,0,0,64,5,59,44,37,25,38,4,89,30,0,49,7,3
174507,68097,82188,71872,60784,57069,,,189,72,72,0,0,22,4,18,24,16,13,3,10,29,1,2,23,3,0
174525,37424,,,,,,37424,26,8,8,0,0,3,1,2,8,1,0,0,0,6,3,0,3,0,0
174570,74426,,,,74426,,,87,37,37,0,0,11,0,11,8,3,2,11,0,15,2,2,9,2,0
174738,80110,,,,80110,,,262,126,126,0,0,39,4,35,11,10,16,10,1,49,18,2,24,5,0
174747,81501,96922,79126,70902,67371,,,395,126,126,0,0,32,9,23,36,24,20,27,9,121,64,0,31,10,16
174756,77232,,,,77232,,,227,110,110,0,0,39,1,38,11,6,11,4,1,45,11,3,24,7,0
174783,100368,113108,94941,79019,68467,,,914,387,387,0,0,141,10,131,29,50,50,67,6,184,61,1,85,36,1
174792,82296,98764,80892,68449,66486,,,420,125,125,0,0,27,7,20,40,35,15,50,3,125,80,0,44,0,1
174817,64951,70490,65205,61760,62972,,,519,161,161,0,0,24,7,17,76,29,64,79,0,86,33,0,40,13,0
174844,81946,103692,83570,68817,62930,,94645,702,257,257,0,0,82,23,59,40,45,30,84,5,159,90,0,46,18,5
174862,44785,57879,50524,42681,14161,,,134,57,57,0,0,16,2,14,24,3,3,15,0,16,1,6,8,1,0
174899,68576,85430,70766,65217,53820,53689,,492,213,213,0,0,45,4,41,47,29,3,62,8,85,30,0,44,11,0
174914,103665,124010,97179,88495,98783,84222,,1615,569,569,0,0,44,21,23,171,188,130,161,5,347,200,0,132,15,0
174978,,,,,,,,9,7,7,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
175005,68936,84837,72135,63431,54866,,53550,661,281,281,0,0,32,11,21,65,43,30,104,4,102,46,0,51,5,0
175014,67920,,,,67920,,,699,435,435,0,0,181,2,179,66,1,0,0,0,16,0,0,16,0,0
175041,76643,,,,76643,,,327,142,142,0,0,71,4,67,15,13,16,6,0,64,24,5,29,6,0
175078,94144,109254,86957,76918,56065,,,325,146,146,0,0,48,5,43,13,12,11,38,0,57,22,2,24,9,0
175120,,,,,,,,91,33,33,0,0,14,0,14,20,7,2,0,0,15,3,0,12,0,0
175139,47544,,51595,45923,,,,20,7,7,0,0,1,1,0,3,2,1,0,0,6,0,3,3,0,0
175227,65619,77838,69296,64882,61061,,,197,106,106,0,0,10,2,8,26,16,9,11,0,19,0,0,14,2,3
175236,75081,,,,75081,,,227,106,106,0,0,38,3,35,12,11,9,2,0,49,11,7,23,7,1
175263,75332,,,,75332,,,113,60,60,0,0,17,0,17,8,5,4,3,0,16,2,4,7,3,0
175272,92979,106532,88120,80139,54195,,,704,342,342,0,0,82,8,74,18,33,41,59,3,126,52,0,58,16,0
175281,89538,95699,78833,77625,,,95464,248,107,107,0,0,18,5,13,39,20,7,31,0,26,6,0,19,1,0
175315,79603,,,,79603,,,440,187,187,0,0,97,5,92,19,20,22,8,2,85,27,5,40,13,0
175342,63320,79352,72097,59689,51263,,,553,147,147,0,0,34,1,33,39,8,38,61,2,224,54,0,132,35,3
175421,50385,56104,52390,48168,32185,,,480,234,234,0,0,56,4,52,59,4,18,33,4,72,39,0,33,0,0
175430,55559,67211,52885,55085,49416,,,123,51,51,0,0,3,3,0,8,3,4,23,0,31,3,0,24,4,0
175494,,,,,,,,10,9,9,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
175519,49830,,,,49830,,,212,78,78,0,0,20,4,16,19,6,1,27,1,60,24,1,30,3,2
175573,47711,,,,47711,,,380,120,120,0,0,19,9,10,29,14,7,58,0,133,93,2,33,4,1
175616,64893,74278,68022,62613,57395,,,507,154,154,0,0,80,8,72,38,11,14,34,4,172,70,0,71,17,14
175643,53137,,,,53137,,,264,116,116,0,0,17,2,15,16,12,5,25,0,73,38,1,27,6,1
175652,55780,,,,55780,,,369,150,150,0,0,38,4,34,18,7,5,33,1,117,23,3,52,39,0
175698,,,,,,,,4,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
175722,,,,,,,,3,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
175786,48716,,,,48716,,,1183,466,466,0,0,74,20,54,137,27,22,97,0,360,162,1,131,44,22
175810,59236,,,,,,59236,446,206,206,0,0,34,8,26,31,1,12,29,0,133,83,0,50,0,0
175829,62710,,,,63047,,40453,493,188,183,1,4,40,10,30,31,17,13,63,0,141,71,11,40,13,6
175856,69806,85959,71945,64717,50787,,,1052,383,383,0,0,8,4,4,145,19,52,47,8,390,46,0,317,17,10
175883,62090,,,,62090,,,378,136,134,2,0,9,2,7,32,12,13,34,1,141,42,3,84,12,0
175935,50139,,,,50139,,,322,134,134,0,0,20,2,18,20,17,9,46,0,76,39,4,26,7,0
175980,76551,90739,70893,77675,56019,64769,42000,222,78,78,0,0,4,3,1,24,7,5,43,2,59,19,0,33,7,0
175999,,,,,,,,63,0,0,0,0,0,0,0,23,9,10,1,0,20,7,0,12,1,0
176008,53597,,,,53597,,,245,104,104,0,0,25,4,21,11,13,7,22,1,62,42,3,17,0,0
176017,90067,123286,95336,85698,55146,53620,,11751,2005,2005,0,0,204,58,146,631,1073,747,538,4567,1986,473,2,1186,277,48
176035,59606,69843,59867,52722,53933,,,374,165,165,0,0,11,6,5,30,5,14,35,2,112,45,0,61,5,1
176044,60083,72215,60851,58667,49295,,,397,108,108,0,0,12,4,8,39,41,11,63,0,123,70,2,40,5,6
176053,71599,90161,74207,63066,54780,,,566,248,248,0,0,17,9,8,49,30,11,63,1,147,60,2,74,11,0
176062,,,,,,,,6,3,3,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0
176071,50551,,,,50551,,,728,322,317,5,0,8,6,2,53,19,1,8,12,305,125,0,175,1,4
176080,86948,121530,91646,82446,54444,32556,,5100,1329,1110,76,143,621,29,592,188,590,663,305,157,1247,370,10,597,187,83
176169,52756,,,,,,52756,359,125,125,0,0,21,2,19,30,3,4,52,0,124,63,0,61,0,0
176178,54021,,,,,,54021,628,257,257,0,0,75,12,63,22,15,14,40,0,205,134,7,41,21,2
176239,55951,,,,,,55951,389,169,169,0,0,36,4,32,30,6,0,25,1,122,49,7,59,7,0
176318,46722,,55173,45118,42418,,,139,36,36,0,0,3,1,2,27,5,2,18,0,48,21,0,24,3,0
176336,,,,,,,,38,14,14,0,0,3,1,2,7,3,2,2,0,7,1,1,4,1,0
176354,56674,,,,56674,,,210,70,70,0,0,23,2,21,20,1,4,20,2,70,41,0,20,8,1
176372,74980,95821,76967,69255,56981,55683,,2256,858,729,129,0,67,33,34,109,392,117,213,51,449,196,2,177,61,13
176406,34775,40036,37220,35083,28131,,,198,46,46,0,0,19,2,17,49,12,2,16,3,51,9,0,35,7,0
176433,,,,,,,,7,5,5,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
176451,52188,53125,54375,45000,,,,22,10,10,0,0,4,1,3,6,1,0,1,0,0,0,0,0,0,0
176479,54905,67153,57354,53213,41495,38408,,619,310,310,0,0,70,5,65,25,12,14,50,3,135,22,0,83,30,0
176600,42579,36459,48663,40574,,,,31,15,15,0,0,2,0,2,11,1,0,0,0,2,0,0,2,0,0
176628,62579,74553,69602,55469,51036,,79875,241,105,105,0,0,28,1,27,42,12,4,29,0,21,0,0,9,12,0
176664,36081,,,,,,36081,65,29,29,0,0,2,2,0,15,0,0,5,0,14,9,0,5,0,0
176716,,,,,,,,24,11,11,0,0,0,0,0,2,0,0,0,0,11,8,0,3,0,0
176770,66396,82376,69541,64685,56950,,,102,66,66,0,0,4,0,4,3,7,3,19,0,0,0,0,0,0,0
176789,35616,39660,36469,32363,31500,,,47,23,23,0,0,4,2,2,8,2,1,3,0,6,2,0,2,2,0
176798,,,,,,,,70,37,37,0,0,0,0,0,0,0,3,4,15,11,2,0,0,8,1
176910,43806,43806,,,,,,59,13,13,0,0,8,4,4,9,3,3,10,0,13,4,1,8,0,0
176947,59954,74574,55728,54981,67541,,,254,90,90,0,0,10,4,6,17,9,10,53,6,59,26,1,26,5,1
176965,79042,97944,82366,72097,57003,,41033,1142,453,453,0,0,47,4,43,154,118,39,54,15,262,94,0,134,24,10
176983,,,,,,,,39,15,15,0,0,16,0,16,2,0,0,0,0,6,2,0,3,1,0
177038,56827,70363,60197,57140,51112,,,121,52,51,1,0,4,2,2,24,6,6,15,1,13,4,0,7,2,0
177065,75302,84708,80449,69258,64859,,,612,175,175,0,0,26,3,23,141,28,40,122,4,76,19,0,49,8,0
177083,45105,53210,41597,40508,,,,10,4,4,0,0,4,2,2,1,0,0,0,0,1,0,0,1,0,0
177092,80677,82056,78597,76652,,,,109,35,35,0,0,12,5,7,9,7,6,9,0,31,2,13,16,0,0
177117,61975,69113,62393,54945,,,,158,39,39,0,0,4,4,0,21,6,5,11,3,69,51,0,18,0,0
177126,59548,64483,56870,50307,,,,88,33,33,0,0,19,4,15,8,2,4,0,0,22,13,2,7,0,0
177135,46764,,,,,,46764,450,187,187,0,0,141,4,137,24,3,11,11,0,73,14,0,54,5,0
177144,54519,64744,54230,52946,,49698,,172,52,52,0,0,7,3,4,20,0,4,37,2,50,33,1,16,0,0
177214,65042,68559,62849,69618,50075,,62908,357,138,138,0,0,31,0,31,22,19,12,56,7,72,39,0,22,11,0
177250,63831,81724,78259,64479,58456,,,263,126,126,0,0,24,2,22,28,14,9,15,0,47,13,3,29,2,0
177278,77795,80266,,70383,,,,31,11,11,0,0,3,1,2,6,2,1,1,0,7,4,0,3,0,0
177302,49035,,,,49035,,,70,12,12,0,0,5,0,5,13,7,1,2,0,30,0,25,5,0,0
177339,47634,52568,49012,41812,27809,,,371,153,153,0,0,25,6,19,17,5,8,50,1,112,39,0,58,15,0
177418,63528,71515,62044,60564,64071,47250,,182,87,87,0,0,10,3,7,25,6,3,33,1,17,0,0,17,0,0
177436,,,,,,,,40,3,3,0,0,29,0,29,3,0,0,0,1,4,2,0,2,0,0
177472,56942,,,,,,56942,960,402,402,0,0,163,4,159,124,21,46,27,1,176,97,19,55,1,4
177542,36500,59688,44341,30727,27128,,,96,44,44,0,0,2,2,0,21,1,2,12,1,13,2,0,11,0,0
177551,47979,61664,54440,44759,40525,,,233,73,73,0,0,43,2,41,45,8,11,13,0,40,21,0,13,6,0
177588,,,,,,,,5,3,3,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
177603,,,,,,,,10,7,7,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0
177676,67329,83224,61484,56632,51788,,40146,339,145,142,2,1,22,3,19,37,8,17,14,1,95,23,1,63,7,1
177685,,,,,,,,10,5,5,0,0,0,0,0,2,0,0,0,0,3,1,1,1,0,0
177719,73482,,93858,70268,59943,,198750,106,62,62,0,0,16,3,13,9,4,7,0,0,8,1,0,7,0,0
177746,66944,77292,71519,55991,,,,181,83,83,0,0,25,7,18,8,7,5,24,0,29,23,0,6,0,0
177816,56476,65508,60217,25317,,,,51,17,17,0,0,4,3,1,5,4,1,4,0,16,12,0,4,0,0
177834,92194,118672,97169,90111,61427,,,1069,452,426,26,0,85,9,76,63,80,60,18,13,298,83,0,194,18,3
177931,,,,,,,,14,10,10,0,0,0,0,0,1,1,0,0,0,2,0,0,2,0,0
177940,59437,72072,58723,54579,43809,51337,,393,129,107,16,6,60,2,58,42,21,22,35,3,81,19,0,40,19,3
177968,83391,98864,84507,64463,62333,,,911,414,414,0,0,104,6,98,89,46,24,151,0,83,51,0,32,0,0
177977,62116,,,,62116,,,236,119,119,0,0,7,1,6,18,10,11,13,0,58,19,1,26,12,0
177986,61837,82869,64385,60261,53154,,33750,273,86,86,0,0,37,3,34,47,14,14,4,8,63,18,0,37,7,1
177995,74658,,,,,,74658,1208,628,624,4,0,64,54,10,106,6,58,79,0,267,23,0,218,23,3
178059,83978,97343,89277,74980,82566,,,737,474,474,0,0,3,3,0,64,26,36,90,3,41,18,0,23,0,0
178077,,,,,,,,11,5,5,0,0,0,0,0,3,1,0,0,0,2,0,0,2,0,0
178183,39857,,,,39857,,,14,9,9,0,0,2,0,2,2,0,0,0,0,1,0,0,1,0,0
178208,64788,89300,53410,53844,,,,237,109,105,4,0,8,4,4,22,4,3,23,0,68,17,2,39,10,0
178217,49402,56815,51756,53154,44118,,,230,77,77,0,0,37,2,35,29,1,9,15,0,62,18,0,44,0,0
178244,61983,68249,64523,60401,51743,42730,,302,134,134,0,0,5,3,2,28,13,4,69,4,45,8,0,37,0,0
178341,59574,72833,55823,57133,49941,64936,64750,466,182,182,0,0,46,3,43,31,9,16,52,5,125,45,2,68,10,0
178369,45674,63614,47533,42717,41356,21724,50176,226,90,90,0,0,21,4,17,11,2,6,46,2,48,28,0,20,0,0
178387,69783,83765,67781,65634,49675,,57000,420,163,163,0,0,38,8,30,31,11,17,55,1,104,41,0,55,8,0
178396,103799,144277,100263,88615,56094,50496,,9463,2669,2322,109,238,347,51,296,647,812,1472,756,681,2079,510,34,1162,268,105
178402,95803,119516,96035,80015,63514,41680,,2841,822,803,19,0,179,40,139,227,251,227,288,444,403,96,16,233,47,11
178411,112634,141030,98817,84148,,58854,,1270,348,337,11,0,40,5,35,104,105,160,136,12,365,148,0,165,47,5
178420,90332,109422,84366,78648,66000,,,1385,479,471,7,1,26,14,12,144,164,119,223,27,203,68,1,106,26,2
178439,,,,,,,,541,0,0,0,0,27,19,8,94,121,193,62,0,44,1,5,34,0,4
178448,52344,58333,53489,53437,49681,,,326,121,121,0,0,46,2,44,29,11,13,25,0,81,29,1,46,5,0
178518,56140,59639,50890,,,,,40,22,22,0,0,7,1,6,1,1,2,2,0,5,3,0,2,0,0
178527,,,,,,,,4,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
178615,67260,79145,69886,59214,48141,35148,,613,248,248,0,0,41,10,31,26,20,23,93,7,155,53,0,57,40,5
178624,70950,92439,76082,67438,59262,56842,,740,250,250,0,0,67,10,57,32,75,30,47,10,229,96,10,74,35,14
178679,46745,46745,,,,,,111,29,29,0,0,16,2,14,22,6,2,5,0,31,16,1,11,3,0
178697,74545,87065,71816,66298,50662,,,357,111,111,0,0,25,5,20,23,10,11,16,2,159,71,8,23,43,14
178721,62738,81734,64175,51817,,,,609,311,311,0,0,104,5,99,33,45,17,39,1,59,26,0,28,5,0
178767,48418,,,,48418,,,13,6,6,0,0,0,0,0,2,2,0,0,0,3,0,2,1,0,0
178828,,,,,,,,18,12,12,0,0,1,0,1,1,0,0,0,0,4,2,0,2,0,0
178891,52627,,,,52627,,,209,125,125,0,0,30,0,30,4,26,7,0,0,17,6,0,11,0,0
178989,66290,95853,74830,60772,59164,,,67,37,37,0,0,14,1,13,3,3,4,1,0,5,0,0,5,0,0
179043,72236,85209,69512,69357,49756,,,410,189,189,0,0,33,6,27,31,23,18,43,5,68,26,0,36,6,0
179159,102426,132563,99793,82388,78512,,51333,2959,1087,975,90,22,68,53,15,474,292,191,138,67,642,284,0,327,1,30
179195,,,,,,,,5,2,2,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0
179265,88531,106848,90834,75158,,,,265,75,65,10,0,11,3,8,41,9,16,64,1,48,25,0,17,6,0
179308,73852,85994,78356,69023,61897,62108,60177,1499,506,506,0,0,104,22,82,144,231,78,24,2,410,115,0,243,49,3
179317,54695,63861,54251,45750,,,,31,16,16,0,0,6,2,4,2,2,0,5,0,0,0,0,0,0,0
179326,49393,59161,45497,46340,45271,,,325,168,168,0,0,8,3,5,44,10,1,34,6,54,28,0,23,3,0
179344,59835,73858,64562,55528,52748,42069,,171,55,55,0,0,21,3,18,9,7,11,24,3,41,19,1,20,0,1
179511,,,,,,,,9,4,4,0,0,0,0,0,0,2,0,0,0,3,0,2,1,0,0
179539,51484,,,,51549,,50663,330,135,135,0,0,8,4,4,48,7,2,14,0,116,22,0,94,0,0
179548,65542,63287,76944,59137,,,,176,62,62,0,0,31,4,27,18,12,5,8,0,40,26,0,9,5,0
179557,75378,99255,73885,68487,56272,,41181,951,392,392,0,0,50,18,32,54,139,27,97,4,188,36,0,83,45,24
179566,79414,96262,81886,77467,51436,,62447,2298,825,822,3,0,193,27,166,108,171,138,233,44,586,217,12,273,75,9
179645,45079,61339,50087,47327,39849,,39708,196,80,80,0,0,12,0,12,9,7,11,30,0,47,4,5,29,7,2
179715,53772,,,,,,53772,159,58,58,0,0,19,4,15,10,11,9,0,0,52,15,4,33,0,0
179812,94893,104464,99667,94381,61266,,,438,96,84,12,0,115,8,107,53,24,27,25,10,88,40,5,27,16,0
179867,152028,205311,141136,125867,152604,74669,49120,19177,4809,2049,1181,1579,202,88,114,1553,1650,2695,590,2380,5298,1994,13,2944,275,72
179894,79799,92749,84280,63438,60407,,,801,362,362,0,0,58,14,44,92,61,31,85,1,111,12,0,87,12,0
179946,64590,69863,66697,60626,56650,,,184,59,59,0,0,34,7,27,23,7,11,27,1,22,10,0,8,4,0
179955,62713,75353,63184,54891,46000,,,224,92,92,0,0,8,1,7,34,9,4,44,0,33,6,0,20,7,0
179964,50175,59068,51669,46368,48250,,,262,105,105,0,0,29,3,26,19,12,11,34,3,49,12,2,20,15,0
179991,,,,,,,,3,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
