UNITID,F1CORREV,F1TUFEPC,F1STAPPC,F1LCAPPC,F1GVGCPC,F1PGGCPC,F1INVRPC,F1OTRVPC,F1TUFEFT,F1STAPFT,F1LCAPFT,F1GVGCFT,F1PGGCFT,F1INVRFT,F1OTRVFT,F1COREXP,F1INSTFT,F1RSRCFT,F1PBSVFT,F1ACSPFT,F1STSVFT,F1INSUFT,F1OTEXFT,F1INSTPC,F1RSRCPC,F1PBSVPC,F1ACSPPC,F1STSVPC,F1INSUPC,F1OTEXPC,F1SWINSP,F1SWRSRP,F1SWPBSP,F1SWACSP,F1SWSTSP,F1SWISPP,F1SWOTEP,F1SWCREP,F1ENDMFT,F1SAFBPC,F1SALRPC,F1EQUITR,F2CORREV,F2TUFEPC,F2GVGCPC,F2PGGCPC,F2INVRPC,F2OTRVPC,F2TUFEFT,F2GVGCFT,F2PGGCFT,F2INVRFT,F2OTRVFT,F2COREXP,F2INSTFT,F2RSRCFT,F2PBSVFT,F2ACSPFT,F2STSVFT,F2INSUFT,F2OTEXFT,F2INSTPC,F2RSRCPC,F2PBSVPC,F2ACSPPC,F2STSVPC,F2INSUPC,F2OTEXPC,F2SWINSP,F2SWRSRP,F2SWPBSP,F2SWACSP,F2SWSTSP,F2SWISPP,F2SWOTEP,F2SWCREP,F2ENDMFT,F2SAFBPC,F2SALRPC,F2EQUITR,F3CORREV,F3TUFEPC,F3GVGCPC,F3PGGCPC,F3INVRPC,F3SSEAPC,F3OTRVPC,F3TUFEFT,F3GVGCFT,F3PGGCFT,F3INVRFT,F3SSEAFT,F3OTRVFT,F3COREXP,F3INSTFT,F3RSRCFT,F3PBSVFT,F3ACSPFT,F3STSVFT,F3INSUFT,F3OTEXFT,F3INSTPC,F3RSRCPC,F3PBSVPC,F3ACSPPC,F3STSVPC,F3INSUPC,F3OTEXPC,F3SWINSP,F3SWRSRP,F3SWPBSP,F3SWACSP,F3SWSTSP,F3SWISPP,F3SWOTEP,F3SWCREP,F3SAFBPC,F3SALRPC,F3EQUITR       
221148,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,32417122,72,9,0,0,0,18,15606,2018,0,0,0,3972,22613507,5375,0,0,0,4330,4733,627,36,0,0,0,29,31,4,63,.,.,.,48,16,0,41,38,33,48
221184,71825459,8,35,0,55,1,0,1,1363,5822,0,9222,173,31,108,61977021,4372,0,0,1248,1307,1938,5561,30,0,0,9,9,13,39,65,.,.,83,59,36,0,37,1,47,37,93,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
221236,6642784,3,32,0,57,0,0,8,572,6036,0,10817,6,14,1534,5682753,7994,0,0,0,1352,2127,4764,49,0,0,0,8,13,29,47,.,.,.,54,30,0,32,.,40,32,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
221281,4595023,2,48,0,42,0,0,8,495,11020,0,9493,0,10,1730,3949944,9198,0,0,536,1600,2613,5608,47,0,0,3,8,13,29,52,.,.,65,45,39,0,35,.,45,35,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
221333,5422279,7,50,0,37,1,0,5,1031,7040,0,5143,85,7,670,5380790,5735,0,0,190,1719,2297,3927,41,0,0,1,12,17,28,57,.,.,60,42,50,1,38,.,49,38,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
221351,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,28344180,132,10,34,-85,8,16868,1337,4391,-10857,1064,76339248,14959,0,0,4682,8502,5425,913,43,0,0,14,25,16,3,59,.,.,36,44,44,0,48,178111,55,42,81,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
221388,3822072,0,35,0,58,0,0,7,44,7016,0,11716,66,8,1374,3539186,9583,0,0,0,1902,2223,5018,51,0,0,0,10,12,27,42,.,.,.,62,36,0,32,.,43,32,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
221397,61933833,7,44,0,46,1,0,2,1458,9837,0,10160,308,24,364,54073878,8751,0,330,770,2674,3205,3609,45,0,2,4,14,17,19,66,.,55,51,50,38,0,46,5512,58,46,86,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
221430,8140653,7,24,0,37,0,0,31,1200,3864,0,6016,0,5,5003,5895212,5461,0,0,80,1129,1837,3144,47,0,0,1,10,16,27,48,.,.,0,56,45,1,35,.,45,35,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
221485,93047377,8,36,0,54,1,0,2,1644,7643,0,11648,116,24,404,80956801,5875,0,140,1543,1927,2403,6800,31,0,1,8,10,13,36,73,.,61,48,64,47,10,44,408,55,44,89,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
221494,8838483,4,37,0,45,0,0,14,748,6591,0,7978,5,3,2495,6947902,7242,0,0,188,1332,1895,3350,52,0,0,1,10,14,24,48,.,.,64,52,47,0,37,.,47,37,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
221519,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-2354793,.,.,.,.,.,23657,1006,8629,-37402,2815,95672469,20888,91,0,5548,10527,15119,452,40,0,0,11,20,29,1,49,19,.,39,37,48,0,45,242008,54,40,86,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
221582,5332725,2,32,0,63,0,0,3,569,8057,0,15751,4,3,771,4731533,11683,0,0,0,2084,4506,4045,52,0,0,0,9,20,18,53,.,.,.,47,39,0,40,.,52,40,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
221591,7936241,6,33,0,56,0,0,4,1252,6542,0,10912,26,4,860,6803857,8366,0,0,0,1307,2334,4792,50,0,0,0,8,14,29,44,.,.,.,45,39,1,31,.,40,31,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
221607,4252401,3,41,0,53,0,0,3,445,5875,0,7623,43,4,474,4042204,7680,0,0,0,905,1999,3164,56,0,0,0,7,15,23,47,.,.,.,53,57,0,38,.,47,38,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
221616,12505333,8,43,0,44,0,0,5,1205,6493,0,6559,0,5,697,11917532,7113,0,0,249,1280,1492,4122,50,0,0,2,9,10,29,50,.,.,64,51,50,1,36,.,45,36,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
221625,20185092,5,22,0,56,1,0,15,1153,4766,0,11840,279,5,3205,14635770,6394,0,2709,0,1006,1747,3550,42,0,18,0,7,11,23,44,.,64,.,46,39,0,37,.,45,37,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
221643,112743577,11,36,0,42,1,0,10,2279,7291,0,8609,112,17,2146,91906402,7787,0,220,2365,1784,1615,2903,47,0,1,14,11,10,17,58,.,58,43,51,53,0,45,2408,56,45,88,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
221661,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,55933238,64,15,21,-3,5,14224,3285,4610,-768,1013,60346779,10850,25,211,2119,5834,5092,0,45,0,1,9,24,21,0,48,20,34,34,33,37,.,41,23109,54,36,90,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
221670,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,18593463,100,1,6,-49,42,33969,505,1953,-16781,14470,31407208,27414,755,0,6039,2336,11968,9116,48,1,0,10,4,21,16,62,60,.,53,59,47,0,48,67679,61,46,83,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
221731,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,20175779,65,19,19,-5,2,11821,3505,3432,-852,320,21430069,8609,0,0,497,4292,5961,0,44,0,0,3,22,31,0,60,.,.,54,44,22,.,44,13834,46,39,41,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
221740,239236605,28,28,0,31,2,2,8,6445,6483,0,7153,551,358,1814,219025757,9168,1127,437,2346,3659,2371,1770,44,5,2,11,18,11,8,60,55,46,44,46,46,0,49,18599,61,47,69,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
221759,1323694463,30,31,0,25,5,-1,11,12857,13247,0,10891,2067,-612,4714,1149938944,13376,9193,4394,3898,2335,2626,1676,36,25,12,10,6,7,4,55,57,47,53,44,54,0,51,32638,62,48,70,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
221768,144952836,20,27,0,31,2,-1,22,5327,7385,0,8381,525,-293,5906,112710317,9637,32,734,1982,3441,2726,2621,46,0,3,9,16,13,12,63,49,38,61,47,30,0,47,9747,60,46,72,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
221829,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4054202,89,0,0,0,11,0,9637,0,0,0,1232,0,2844139,5063,0,0,0,0,0,2562,66,0,0,0,0,0,34,71,.,.,.,.,.,20,54,54,54,.
221838,244030763,16,24,0,55,1,0,3,6191,9157,0,20761,320,28,1249,208774299,11608,2638,2650,2019,3671,7186,2486,36,8,8,6,11,22,8,58,49,54,46,46,19,33,44,14240,51,41,63,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
221847,229294721,25,31,0,33,1,0,9,6789,8376,0,8705,343,7,2454,198425004,9522,1601,1132,1712,2874,2108,4134,41,7,5,7,12,9,18,56,45,41,73,44,51,0,44,9929,55,42,73,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
221892,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,62461985,65,18,18,0,0,14907,4092,4204,-104,0,57757217,8893,0,0,1514,6613,4340,0,42,0,0,7,31,20,0,54,.,.,49,32,47,.,45,15476,47,39,47,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
221908,68003860,7,38,0,52,0,0,2,1442,7406,0,10058,34,16,336,55716418,5775,0,41,1169,1996,3444,3380,37,0,0,7,13,22,21,66,.,22,74,48,25,0,41,3891,53,41,88,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
221953,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,20993650,59,17,12,1,11,10628,3147,2097,155,1994,26647506,5348,0,2528,919,4603,9476,0,23,0,11,4,20,41,0,79,.,47,40,57,20,.,45,17419,48,41,51,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
221971,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,55784837,78,11,13,-10,7,15749,2248,2673,-1931,1386,60026359,12971,0,0,2397,4002,2284,0,60,0,0,11,18,11,0,63,.,.,42,34,35,.,53,18260,62,47,90,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
221999,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,649906696,60,37,25,-67,46,30921,19336,12765,-34797,23585,1261384549,31189,16544,3489,17343,11416,20576,0,31,16,3,17,11,20,0,55,48,23,35,40,59,.,48,813621,53,44,74,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
222053,87361574,15,37,0,47,1,0,1,2681,6681,0,8467,110,18,210,73991352,6824,0,252,1398,1293,1763,3856,44,0,2,9,8,11,25,57,.,26,45,48,49,0,39,1322,51,39,91,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
222062,73948769,12,39,0,45,0,0,4,2537,8361,0,9723,63,12,832,60019152,8119,0,110,1942,2032,1623,3646,46,0,1,11,12,9,21,53,.,36,36,43,45,0,38,4901,49,38,83,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
222105,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5119130,21,33,44,-15,18,3067,4763,6375,-2219,2598,5300147,7923,0,0,2054,1772,3351,0,52,0,0,14,12,22,0,41,.,.,30,70,53,.,45,19648,59,45,90,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
222178,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,211748196,35,8,20,32,5,16362,3548,9386,14816,2457,139577447,10907,1365,560,2675,7198,7992,0,36,4,2,9,23,26,0,55,49,47,47,40,38,.,46,149610,53,41,74,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
222497,118352337,0,0,86,13,2,-4,3,.,.,.,.,.,.,.,88303818,.,.,.,.,.,.,.,4,0,0,3,18,74,1,53,.,76,47,47,51,0,50,.,54,50,-25,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
222567,58197403,14,20,44,21,0,0,1,2486,3533,7788,3733,0,58,178,50164732,5106,0,19,2279,1296,2052,4569,33,0,0,15,8,13,30,73,.,17,51,67,52,8,47,1232,58,46,17,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
222576,102744440,12,17,29,38,2,0,3,2253,3170,5478,7261,304,-61,496,94545392,7939,0,838,1478,1154,2731,3251,46,0,5,8,7,16,19,55,.,43,45,58,46,0,42,888,47,40,12,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
222628,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4125548,139,0,0,-41,2,6415,0,0,-1910,115,6727023,3330,23,0,648,484,2081,967,44,0,0,9,6,28,13,75,0,.,69,72,46,0,57,54250,71,57,98,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
222822,44649182,11,20,19,45,2,-4,7,1831,3406,3338,7709,302,-637,1244,37368914,4424,0,561,1054,2742,3739,1869,31,0,4,7,19,26,13,67,.,57,59,21,22,0,37,3645,43,35,45,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
222831,161730543,29,24,0,21,8,8,10,6021,4979,0,4373,1628,1604,2130,136437609,7024,112,227,1086,1438,3339,4266,40,1,1,6,8,19,24,55,42,35,45,52,36,0,37,29299,47,35,82,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
222877,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3063195,77,3,9,6,5,13571,579,1622,1005,828,3008657,4512,0,0,1958,5516,4646,660,26,0,0,11,32,27,4,64,.,.,26,47,23,0,41,.,44,37,62,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
222886,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3390746,98,0,0,0,0,2,10452,0,0,7,0,238,3022383,3900,0,0,1774,828,3032,0,41,0,0,19,9,32,0,80,.,.,69,63,78,.,76,83,76,.
222938,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,13121486,65,0,0,0,0,35,22449,0,0,0,0,12172,17022813,2702,0,0,3406,3080,35727,0,6,0,0,8,7,80,0,95,.,.,41,87,0,0,15,16,15,75
222983,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,10380715,175,23,66,-167,3,15036,1975,5723,-14356,236,39781954,12657,340,7,2014,6737,11260,0,38,1,0,6,20,34,0,58,48,100,22,37,34,.,43,131391,52,39,84,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
222992,540831789,10,13,53,20,1,0,3,2567,3267,13450,4963,187,60,656,488541587,9477,0,331,2665,2462,4642,3141,42,0,1,12,11,20,14,57,.,45,57,57,35,0,45,589,57,44,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
223001,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-14330819,.,.,.,.,.,2802,0,35854,-200123,28774,9670181,32796,0,0,15864,8656,32223,0,37,0,0,18,10,36,0,47,.,.,33,52,39,.,42,1310996,52,39,99,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
223056,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,815237,59,2,0,0,25,14,8195,263,0,0,3392,1968,891786,10797,0,0,1284,789,2209,36,71,0,0,8,5,15,0,23,.,.,33,62,43,0,29,29,29,.
223083,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,8804247,88,0,0,0,0,12,11845,0,0,0,0,1597,7693417,10728,0,0,853,143,22,0,91,0,0,7,1,0,0,73,.,.,64,87,74,.,72,74,65,55
223117,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1171150,30,0,62,0,7,7646,0,15811,101,1901,1370178,7232,0,0,4750,112,11714,5979,24,0,0,16,0,39,20,80,.,.,78,0,38,0,47,35587,46,46,99,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
