UNITID,XCDACTUA,CDACTUA,XCNACTUA,CNACTUA,XCDACTGA,CDACTGA,XEFTEUG,EFTEUG,XEFTEGD,EFTEGD,XFTEUG,FTEUG,XFTEGD,FTEGD,XFTEDPP,FTEDPP,ACTTYPE
157401,R,194540,A,,R,25384,G,6485,G,1058,G,6485,G,1058,R,42,2
157438,R,78224,A,,A,,G,2607,A,,G,2607,A,,A,,2
157447,R,251583,A,,R,69146,G,8386,G,2881,G,8386,G,2881,R,887,2
157483,R,74538,A,,A,,G,2485,A,,G,2485,A,,A,,2
157535,R,37247,A,,R,3460,G,1242,G,144,G,1242,G,144,R,800,2
157553,R,46952,A,,A,,G,1565,A,,G,1565,A,,A,,2
157614,A,,R,91925,A,,G,102,A,,G,102,A,,A,,1
157650,A,,R,106769,A,,G,119,A,,G,119,A,,A,,1
157669,A,,R,90403,A,,G,100,A,,G,100,A,,A,,1
157678,A,,R,117145,A,,G,130,A,,G,130,A,,A,,1
157711,R,94848,A,,A,,G,3162,A,,G,3162,A,,A,,2
157739,R,48228,A,,A,,G,1608,A,,G,1608,A,,A,,2
157748,R,24393,A,,R,50105,G,813,G,2088,G,813,G,2088,A,,2
157757,R,18409,A,,R,10305,G,614,G,429,G,614,G,429,R,364,2
157793,R,76372,A,,R,14878,G,1697,G,413,G,1697,G,413,R,102,2
157809,R,42042,A,,R,2308,G,1401,G,96,G,1401,G,96,A,,2
157818,R,33832,A,,A,,G,1128,A,,R,993,A,,A,,2
157863,R,22174,A,,R,5713,G,739,G,238,G,739,G,238,A,,2
157951,R,356536,A,,R,33242,G,11885,G,1385,G,11885,G,1385,R,373,2
158088,R,28667,A,,A,,G,956,A,,G,956,A,,A,,2
158246,R,5364,A,,A,,G,179,A,,G,179,A,,A,,2
158325,R,4226,A,,A,,G,141,A,,G,141,A,,A,,2
158431,R,126586,A,,A,,G,4220,A,,G,4220,A,,A,,2
158477,R,16858,A,,R,687,G,562,G,29,G,562,G,29,A,,2
158538,A,,R,52400,A,,G,58,A,,G,58,A,,A,,1
158617,R,21978,R,18200,A,,G,753,A,,G,753,A,,A,,3
158662,R,231761,A,,A,,G,7725,A,,G,7725,A,,A,,2
158778,A,,R,88800,A,,G,99,A,,G,99,A,,A,,1
158787,A,,R,58277,A,,G,65,A,,G,65,A,,A,,1
158802,R,36284,A,,A,,G,1209,A,,G,1209,A,,A,,2
158884,R,39410,A,,A,,G,1314,A,,G,1314,A,,A,,2
159009,R,121529,A,,R,14105,G,4051,G,588,G,4051,G,588,A,,2
159027,A,,R,86280,A,,G,96,A,,G,96,A,,A,,1
159197,R,25500,A,,A,,G,567,A,,G,567,A,,A,,2
159328,A,,R,97350,A,,G,108,A,,G,108,A,,A,,1
159373,R,24972,A,,R,14104,G,832,G,588,G,832,G,588,R,1571,2
159382,R,100865,A,,A,,G,3362,A,,G,3362,A,,A,,2
159391,R,835264,A,,R,114461,G,27842,G,4769,G,27842,G,4769,R,1405,2
159407,R,61769,A,,A,,G,2059,A,,G,2059,A,,A,,2
159416,R,56934,A,,R,113194,G,1898,G,4716,G,1898,G,4716,A,,2
159513,A,,R,229530,A,,G,255,A,,G,255,A,,A,,1
159522,A,,R,128610,A,,G,143,A,,G,143,A,,A,,1
159531,A,,R,32251,A,,G,36,A,,G,36,A,,A,,1
159568,R,23955,A,,R,3717,G,799,G,155,G,799,G,155,A,,2
159601,A,,R,32326,A,,G,36,A,,R,38,A,,A,,1
159647,R,239805,A,,R,14307,G,5329,G,397,R,7494,R,596,R,12,2
159656,R,96436,A,,R,8535,G,3215,G,356,G,3215,G,356,R,634,2
159717,R,148406,A,,R,8512,G,4947,G,355,G,4947,G,355,R,8,2
159939,R,138344,A,,R,18922,G,4611,G,788,G,4611,G,788,A,,2
159948,R,14180,A,,R,20144,G,473,G,839,G,473,G,839,A,,2
159966,R,141728,A,,R,10880,G,4724,G,453,G,4724,G,453,A,,2
159993,R,145187,A,,R,35133,G,4840,G,1464,G,4840,G,1464,R,314,2
160010,R,20795,A,,A,,G,693,A,,G,693,A,,A,,2
160038,R,190752,A,,R,14029,G,6358,G,585,G,6358,G,585,R,89,2
160065,R,14265,A,,R,8075,G,476,G,336,G,476,G,336,A,,2
160074,R,18840,A,,R,4232,G,628,G,176,G,628,G,176,R,250,2
160117,A,,R,113358,A,,G,126,A,,G,126,A,,A,,1
160126,A,,R,40231,A,,G,45,A,,G,45,A,,A,,1
160199,A,,R,40188,A,,G,45,A,,G,45,A,,A,,1
160320,A,,R,2672798,A,,G,2970,A,,G,2970,A,,A,,1
160409,R,3099,A,,A,,G,103,A,,G,103,A,,A,,2
160472,A,,R,198202,A,,G,220,A,,G,220,A,,A,,1
160481,R,42255,A,,A,,G,1409,A,,G,1409,A,,A,,2
160524,R,11168,A,,A,,G,372,A,,R,412,A,,A,,2
160579,R,69255,A,,A,,G,2309,A,,G,2309,A,,A,,2
160597,A,,R,50525,A,,G,56,A,,G,56,A,,A,,1
160612,R,290407,A,,R,17923,G,9680,G,747,G,9680,G,747,R,10,2
160621,R,163793,A,,R,16775,G,5460,G,699,G,5460,G,699,R,1102,2
160630,R,37182,A,,R,6201,G,1239,G,258,G,1239,G,258,A,,2
160649,R,63101,A,,A,,G,2103,A,,G,2103,A,,A,,2
160658,R,334835,A,,R,37833,G,11161,G,1576,G,11161,G,1576,R,21,2
160667,R,62515,A,,A,,G,2084,A,,G,2084,A,,A,,2
160755,R,275960,A,,R,59800,G,9199,G,2492,G,9199,G,2492,R,1544,2
160904,R,83127,A,,R,7776,G,2771,G,324,G,2771,G,324,R,443,2
160959,R,10700,A,,R,77,G,357,G,3,G,357,G,3,A,,2
160977,R,14300,A,,A,,G,477,A,,R,1790,A,,A,,2
160995,R,12738,A,,R,53,G,425,G,2,G,425,G,2,A,,2
161004,R,55686,A,,A,,G,1856,A,,R,1854,A,,A,,2
161022,R,5472,A,,A,,G,182,A,,G,182,A,,A,,2
161077,R,54221,A,,A,,G,1807,A,,G,1807,A,,A,,2
161086,R,76308,A,,A,,G,2544,A,,R,2385,A,,A,,2
161138,R,43933,A,,A,,G,1464,A,,G,1464,A,,A,,2
161192,R,33828,A,,A,,G,1128,A,,G,1128,A,,A,,2
161208,R,1620,A,,A,,G,54,A,,G,54,A,,A,,2
161217,R,69833,A,,R,637,G,2328,G,27,R,2325,R,30,A,,2
161226,R,37011,A,,R,3682,G,1234,G,153,G,1234,G,153,A,,2
161235,R,18058,A,,R,291,G,602,G,12,G,602,G,12,A,,2
161253,R,252332,A,,R,31338,G,8411,G,1306,R,8414,R,1317,A,,2
161299,R,30942,A,,R,572,G,1031,G,24,G,1031,G,24,A,,2
161341,R,38532,A,,R,387,G,1284,G,16,G,1284,G,16,A,,2
161457,R,97022,A,,R,34657,G,3234,G,1444,R,3369,R,1569,R,1282,2
161484,R,15742,A,,A,,G,525,A,,G,525,A,,A,,2
161493,A,,R,148623,A,,G,165,A,,G,165,A,,A,,1
161509,R,11097,A,,R,1355,G,370,G,56,G,370,G,56,A,,2
161518,R,29745,A,,R,7961,G,992,G,332,G,992,G,332,A,,2
161527,A,,R,167786,A,,G,186,A,,G,186,A,,A,,1
161545,R,114552,A,,A,,G,3818,A,,G,3818,A,,A,,2
161554,R,124743,A,,R,27575,G,4158,G,1149,G,4158,R,1532,R,252,2
161563,R,26073,A,,R,2950,G,869,G,123,R,997,R,159,A,,2
161572,R,83174,A,,R,10395,G,2772,G,433,R,3466,R,693,A,,2
161581,R,9499,A,,A,,G,317,A,,G,317,A,,A,,2
161688,R,45788,A,,A,,G,1526,A,,G,1526,A,,A,,2
161767,R,184046,A,,A,,G,6135,A,,G,6135,A,,A,,2
161800,A,,R,88650,A,,G,99,A,,G,99,A,,A,,1
161855,A,,R,39600,A,,G,44,A,,G,44,A,,A,,1
161864,R,57102,A,,A,,G,1903,A,,G,1903,A,,A,,2
161873,R,28899,A,,R,14786,G,963,G,616,G,963,G,616,R,812,2
162007,R,147149,A,,R,13566,G,4905,G,565,G,4905,G,565,A,,2
162061,R,7355,A,,R,10118,G,245,G,422,G,245,G,422,A,,2
162104,R,31713,A,,A,,G,1057,A,,G,1057,A,,A,,2
162122,R,95515,A,,A,,G,3184,A,,G,3184,A,,A,,2
162168,R,29409,A,,A,,G,980,A,,G,980,A,,A,,2
162210,R,14979,A,,R,1452,G,499,G,61,G,499,G,61,A,,2
162283,R,45441,A,,R,2842,G,1515,G,118,G,1515,G,118,R,15,2
162335,A,,R,52290,A,,G,58,A,,G,58,A,,A,,1
162371,R,577,R,544000,A,,G,624,A,,G,624,A,,A,,3
162557,R,101041,A,,A,,G,3368,A,,G,3368,A,,A,,2
162584,R,84777,A,,R,15492,G,2826,G,646,G,2826,G,646,A,,2
162609,R,11602,A,,A,,G,387,A,,G,387,A,,A,,2
162654,R,30825,A,,R,8923,G,1028,G,372,G,1028,G,372,A,,2
162690,R,65888,A,,A,,G,2196,A,,G,2196,A,,A,,2
162706,R,84207,A,,A,,G,2807,A,,G,2807,A,,A,,2
162760,R,34401,A,,R,10943,G,1147,G,456,G,1147,G,456,A,,2
162779,R,158195,A,,A,,G,5273,A,,G,5273,A,,A,,2
162830,A,,R,114894,A,,G,128,A,,G,128,A,,A,,1
162928,R,196062,A,,R,534406,G,6535,G,22267,G,6535,G,22267,R,488,2
163028,R,29707,A,,A,,G,990,A,,G,990,A,,A,,2
163046,R,120549,A,,R,22352,G,4018,G,931,G,4018,G,931,R,48,2
163204,R,884139,A,,R,152329,G,29471,G,6347,G,29471,G,6347,R,88,2
163259,R,26190,A,,R,66467,G,873,G,2769,G,873,G,2769,R,3263,2
163268,R,283682,A,,R,50687,G,9456,G,2112,G,9456,G,2112,A,,2
163286,R,865165,A,,R,154214,G,28839,G,6426,G,28839,R,6988,R,297,2
163295,R,40811,A,,R,13714,G,1360,G,571,G,1360,R,473,A,,2
163338,R,51130,A,,R,6490,G,1704,G,270,G,1704,G,270,R,463,2
163347,R,15600,R,140400,A,,G,676,A,,G,676,A,,A,,3
163408,A,,R,54450,A,,G,61,A,,G,61,A,,A,,1
163426,R,334173,A,,A,,G,11139,A,,G,11139,A,,A,,2
163453,R,212252,A,,R,27123,G,7075,G,1130,G,7075,G,1130,A,,2
163462,R,57355,A,,R,12904,G,1912,G,538,G,1912,G,538,A,,2
163532,R,7520,A,,R,4008,G,251,G,167,G,251,G,167,R,7,2
163541,A,,R,156600,A,,G,174,A,,G,174,A,,A,,1
163578,R,19542,A,,R,12205,G,651,G,509,G,651,G,509,R,163,2
163657,R,188125,A,,A,,G,6271,A,,G,6271,A,,A,,2
163815,A,,R,45012,A,,G,50,A,,G,50,A,,A,,1
163851,R,186383,A,,R,12583,G,6213,G,524,G,6213,G,524,R,14,2
163912,R,47576,A,,R,985,G,1586,G,41,G,1586,G,41,A,,2
163976,R,15714,A,,R,1866,G,524,G,78,G,524,G,78,A,,2
164076,R,464825,A,,R,40536,G,15494,G,1689,G,15494,G,1689,R,157,2
164085,A,,A,,R,9830,A,,G,410,A,,G,410,R,162,-2
164155,R,154602,A,,A,,G,5153,A,,R,4428,A,,A,,2
164173,R,82529,A,,R,8397,G,2751,G,350,G,2751,G,350,R,32,2
164216,R,30519,A,,A,,G,1017,A,,G,1017,A,,A,,2
164270,R,55323,A,,R,14889,G,1844,G,620,G,1844,G,620,A,,2
164313,R,39807,A,,A,,G,1327,A,,G,1327,A,,A,,2
164368,R,19537,A,,R,43002,G,651,G,1792,G,651,G,1792,A,,2
164447,R,33660,A,,R,13428,G,1122,G,560,R,1166,G,560,R,227,2
164465,R,61706,A,,A,,G,2057,A,,G,2057,A,,A,,2
164492,R,26204,A,,R,7048,G,873,G,294,G,873,G,294,A,,2
164535,A,,R,58590,A,,G,65,A,,G,65,A,,A,,1
164562,R,51206,A,,R,7786,G,1707,G,324,G,1707,R,433,A,,2
164580,R,93746,A,,R,22307,G,3125,G,929,G,3125,G,929,A,,2
164599,A,,R,12867,A,,G,14,A,,G,14,A,,A,,1
164614,R,1042,A,,A,,G,35,A,,G,35,A,,A,,2
164632,R,30746,A,,R,31466,G,1025,G,1311,G,1025,G,1311,R,186,2
164739,R,121141,A,,R,15274,G,4038,G,636,G,4038,G,636,Z,0,2
164748,R,224177,A,,R,18896,G,7473,G,787,G,7473,G,787,A,,2
164775,R,22830,A,,A,,G,761,A,,G,761,A,,A,,2
164845,A,,R,47605,A,,G,53,A,,G,53,A,,A,,1
164872,R,5541,A,,R,8697,G,185,G,362,R,245,R,438,A,,2
164915,A,,A,,R,1423,A,,G,59,A,,G,59,R,38,-2
164924,R,289035,A,,R,68443,G,9635,G,2852,G,9635,G,2852,R,1029,2
164988,R,690777,A,,R,300297,G,23026,G,12512,G,23026,G,12512,R,2029,2
165015,R,125370,A,,R,56713,G,4179,G,2363,G,4179,G,2363,A,,2
165024,R,220614,A,,R,25094,G,7354,G,1046,G,7354,G,1046,A,,2
165033,R,101587,A,,A,,G,3386,A,,G,3386,A,,A,,2
165060,A,,R,107705,A,,G,120,A,,G,120,A,,A,,1
165112,R,163991,A,,A,,G,5466,A,,G,5466,A,,A,,2
165167,R,13038,A,,R,22265,G,435,G,928,G,435,G,928,A,,2
165194,R,42050,A,,A,,G,1402,A,,G,1402,A,,A,,2
165255,A,,R,132524,A,,G,147,A,,G,147,A,,A,,1
165264,R,23766,A,,A,,G,792,A,,G,792,A,,A,,2
165334,R,68820,A,,R,27363,G,2294,G,1140,G,2294,G,1140,A,,2
165495,A,,A,,R,540,A,,G,23,A,,G,23,A,,-2
165529,R,53741,A,,R,4265,G,1791,G,178,G,1791,G,178,A,,2
165556,R,8167,A,,A,,G,272,A,,G,272,A,,A,,2
165574,R,35044,A,,A,,G,1168,A,,G,1168,A,,A,,2
165608,A,,R,34728,A,,G,39,A,,G,39,A,,A,,1
165635,A,,R,235499,A,,G,262,A,,G,262,A,,A,,1
165644,R,12670,A,,R,2498,G,422,G,104,G,422,G,104,A,,2
165662,R,133884,A,,R,35891,G,4463,G,1495,G,4463,G,1495,A,,2
165671,R,59925,A,,R,1140,G,1998,G,48,G,1998,G,48,A,,2
165699,R,100488,A,,R,21659,G,3350,G,902,R,3140,R,802,A,,2
165750,A,,R,84186,A,,G,94,A,,G,94,A,,A,,1
165802,R,33869,A,,R,3396,G,1129,G,142,G,1129,G,142,A,,2
165820,R,79452,A,,R,53692,G,2648,G,2237,G,2648,G,2237,A,,2
165866,R,83354,A,,R,20178,G,2778,G,841,G,2778,G,841,A,,2
165884,R,17859,A,,A,,G,595,A,,G,595,A,,A,,2
165936,R,40269,A,,R,5278,G,1342,G,220,G,1342,G,220,A,,2
165945,A,,A,,R,16319,A,,G,680,A,,G,680,A,,-2
165981,R,22957,A,,A,,G,765,A,,G,765,A,,A,,2
166018,R,14880,A,,A,,G,496,A,,G,496,A,,A,,2
166027,R,274359,A,,R,466619,G,9145,G,19442,G,9145,G,19442,R,2614,2
166045,R,2489,A,,R,1489,G,83,G,62,G,83,G,62,A,,2
166054,R,1183,A,,R,2337,G,39,G,97,G,39,G,97,A,,2
166124,R,97600,A,,A,,G,3253,A,,G,3253,A,,A,,2
166133,R,63420,A,,A,,G,2114,A,,G,2114,A,,A,,2
166391,R,36943,A,,R,7883,G,1231,G,328,G,1231,G,328,A,,2
166407,R,4610,A,,A,,G,154,A,,G,154,A,,A,,2
166452,R,38073,A,,R,31760,G,1269,G,1323,G,1269,G,1323,A,,2
166489,R,907,A,,R,5419,G,30,G,226,R,32,R,252,A,,2
166498,A,,R,52442,A,,G,58,A,,G,58,A,,A,,1
166513,R,333875,A,,R,65809,G,11129,G,2742,R,11136,R,2739,R,152,2
166629,R,762510,A,,R,116526,G,25417,G,4855,G,25417,R,6474,R,148,2
166638,R,320923,A,,R,51154,G,10697,G,2131,G,10697,G,2131,R,18,2
166647,R,69769,A,,A,,G,2326,A,,G,2326,A,,A,,2
166656,R,132215,A,,R,71153,G,4407,G,2965,G,4407,G,2965,R,2090,2
166674,R,48908,A,,R,3002,G,1630,G,125,G,1630,G,125,A,,2
166683,R,140886,A,,R,231513,G,4696,G,9646,R,4620,R,7083,A,,2
166692,R,48135,A,,R,1422,G,1605,G,59,G,1605,R,58,A,,2
166708,A,,A,,R,7917,A,,G,330,A,,R,419,R,897,-2
166717,R,1203,A,,R,7023,G,40,G,293,G,40,G,293,R,540,2
166805,A,,R,33929,A,,G,38,A,,G,38,A,,A,,1
166823,R,92302,A,,A,,G,3077,A,,G,3077,A,,A,,2
166850,R,130627,A,,R,30937,G,4354,G,1289,G,4354,G,1289,A,,2
166869,R,9670,A,,R,20974,G,322,G,874,G,322,G,874,R,542,2
166887,R,109050,A,,A,,G,3635,A,,G,3635,A,,A,,2
166911,R,8607,A,,A,,G,287,A,,G,287,A,,A,,2
166939,R,69488,A,,R,2792,G,2316,G,116,R,2172,G,116,A,,2
166957,R,52533,A,,A,,G,1751,A,,G,1751,A,,A,,2
167039,A,,R,17075,A,,G,19,A,,G,19,A,,A,,1
167057,R,10950,A,,R,8396,G,365,G,350,G,365,G,350,A,,2
167093,A,,A,,R,230,A,,G,10,A,,G,10,R,540,-2
167215,A,,A,,A,,A,,A,,A,,A,,R,984,-2
167260,R,32518,A,,R,4991,G,1084,G,208,G,1084,G,208,A,,2
167288,R,21750,A,,R,2551,G,725,G,106,G,725,G,106,A,,2
167297,A,,R,172000,A,,G,191,A,,R,145,A,,A,,1
167312,R,80609,A,,A,,G,2687,A,,G,2687,A,,A,,2
167358,R,608736,A,,R,221462,G,20291,G,9228,R,19023,R,9227,R,1338,2
167376,R,72666,A,,A,,G,2422,A,,G,2422,A,,A,,2
167394,R,27050,A,,R,3920,G,902,G,163,G,902,G,163,R,42,2
167464,A,,A,,R,1128,A,,G,47,A,,G,47,A,,-2
167525,R,52068,A,,A,,G,1736,A,,G,1736,A,,A,,2
167534,R,113928,A,,A,,G,3798,A,,G,3798,A,,A,,2
167598,R,31850,A,,R,37842,G,1062,G,1577,G,1062,G,1577,A,,2
167631,R,24544,A,,A,,G,818,A,,G,818,A,,A,,2
167677,R,910,A,,R,1877,G,30,G,78,G,30,G,78,A,,2
167729,R,132114,A,,R,26907,G,4404,G,1121,G,4404,G,1121,A,,2
167783,R,55376,A,,R,66229,G,1846,G,2760,G,1846,G,2760,R,420,2
167792,R,8303,A,,A,,G,277,A,,G,277,A,,A,,2
167835,R,82417,A,,R,17826,G,2747,G,743,R,2614,R,552,A,,2
167871,A,,R,138650,A,,G,154,A,,G,154,A,,A,,1
167899,R,57886,A,,R,19075,G,1930,G,795,G,1930,G,795,R,166,2
167905,R,77195,A,,A,,G,2573,A,,G,2573,A,,A,,2
167987,R,147046,A,,R,22422,G,4902,G,934,G,4902,R,1246,R,351,2
167996,R,72494,A,,R,962,G,2416,G,40,G,2416,G,40,A,,2
168005,R,132305,A,,R,20233,G,4410,G,843,G,4410,G,843,R,1452,2
168032,A,,R,21057,A,,G,23,A,,G,23,A,,A,,1
168148,R,213919,A,,R,115465,G,7131,G,4811,G,7131,G,4811,R,2183,2
168218,R,81066,A,,A,,G,2702,A,,G,2702,A,,A,,2
168227,R,112307,A,,R,5371,G,3744,G,224,G,3744,G,224,A,,2
168254,R,72213,A,,R,5998,G,2407,G,250,G,2407,G,250,R,562,2
168263,R,104752,A,,R,15667,G,3492,G,653,G,3492,G,653,A,,2
168281,R,51554,A,,A,,G,1718,A,,R,1724,A,,A,,2
168342,R,68170,A,,R,1682,G,2272,G,70,G,2272,R,52,A,,2
168421,R,194463,A,,R,26456,G,6482,G,1102,R,5402,R,1470,A,,2
168430,R,113321,A,,R,15374,G,3777,G,641,G,3777,G,641,A,,2
168528,R,49296,A,,R,2017,G,1643,G,84,G,1643,G,84,A,,2
168546,R,48634,A,,R,0,G,1621,G,0,G,1621,G,0,A,,2
168555,A,,R,31030,A,,G,34,A,,G,34,A,,A,,1
168573,R,19778,A,,A,,G,659,A,,G,659,A,,A,,2
168591,R,40407,A,,R,493,G,1347,G,21,R,1276,G,21,A,,2
168607,R,26723,A,,A,,G,891,A,,G,891,A,,A,,2
168740,R,38690,A,,R,24205,G,1290,G,1009,G,1290,G,1009,R,122,2
168786,R,30692,A,,R,1653,G,1023,G,69,G,1023,G,69,A,,2
168847,R,78189,A,,R,7080,G,2606,G,295,G,2606,G,295,A,,2
168883,R,21061,R,219936,A,,G,946,A,,G,946,A,,A,,3
168892,A,,R,85916,A,,G,95,A,,G,95,A,,A,,1
169080,R,85320,A,,R,7820,G,2844,G,326,G,2844,G,326,A,,2
169099,A,,A,,R,2303,A,,G,96,A,,G,96,A,,-2
169187,R,5205,A,,A,,G,116,A,,G,116,A,,A,,2
169220,A,,A,,R,3929,A,,G,164,A,,G,164,R,93,-2
169248,R,293537,A,,R,65533,G,9785,G,2731,G,9785,G,2731,R,695,2
169275,R,123619,A,,A,,G,4121,A,,G,4121,A,,A,,2
169284,A,,R,260377,A,,G,289,A,,G,289,A,,A,,1
169327,R,22307,A,,R,3579,G,744,G,149,G,744,G,149,A,,2
169363,R,23893,A,,R,6639,G,796,G,277,G,796,G,277,A,,2
169424,A,,A,,R,3885,A,,G,162,A,,G,162,A,,-2
169442,R,35664,A,,R,1785,G,1189,G,74,G,1189,G,74,A,,2
169479,R,86867,A,,R,14239,G,2896,G,593,G,2896,G,593,A,,2
169503,A,,R,247058,A,,G,275,A,,G,275,A,,A,,1
169521,R,139432,A,,A,,G,4648,A,,G,4648,A,,A,,2
169576,R,5000,A,,A,,G,167,A,,G,167,A,,A,,2
169655,R,66810,A,,A,,G,2227,A,,R,2114,A,,A,,2
169716,R,78063,A,,R,20722,G,2602,G,863,G,2602,G,863,R,1199,2
169761,R,17808,R,214854,A,,G,634,A,,G,634,A,,A,,3
169798,R,285727,A,,R,40788,G,9524,G,1700,G,9524,G,1700,R,80,2
169813,A,,R,58980,A,,G,66,A,,G,66,A,,A,,1
169910,R,220957,A,,R,8191,G,7365,G,341,G,7365,G,341,R,587,2
169974,R,21777,A,,A,,G,726,A,,G,726,A,,A,,2
169983,R,46374,A,,R,6280,G,1546,G,262,G,1546,G,262,A,,2
169992,R,16390,A,,A,,G,546,A,,G,546,A,,A,,2
170000,R,20225,A,,R,1053,G,674,G,44,R,921,R,69,A,,2
170037,R,40905,A,,R,5043,G,1364,G,210,G,1364,G,210,A,,2
170055,R,220317,R,106204,A,,G,7462,A,,G,7462,A,,A,,3
170082,R,512174,A,,R,54748,G,17072,G,2281,G,17072,G,2281,R,399,2
170091,R,3799,A,,A,,G,127,A,,G,127,A,,A,,2
170240,R,231837,A,,A,,G,7728,A,,G,7728,A,,A,,2
170286,R,48985,A,,R,2036,G,1633,G,85,G,1633,G,85,A,,2
170301,R,94866,A,,A,,G,3162,A,,G,3162,A,,A,,2
170444,R,75526,A,,A,,G,2518,A,,G,2518,A,,A,,2
170532,R,63675,A,,A,,G,1415,A,,G,1415,A,,A,,2
170541,R,129079,A,,A,,G,4303,A,,G,4303,A,,A,,2
170550,R,54977,A,,A,,G,1833,A,,G,1833,A,,A,,2
170587,R,24627,A,,A,,G,821,A,,G,821,A,,A,,2
170611,A,,R,104800,A,,G,116,A,,G,116,A,,A,,1
170620,R,46087,A,,A,,G,1536,A,,G,1536,A,,A,,2
170639,R,41518,A,,A,,G,1384,A,,G,1384,A,,A,,2
170657,R,183501,A,,A,,G,6117,A,,G,6117,A,,A,,2
170675,R,57127,A,,R,13069,G,1904,G,545,G,1904,G,545,A,,2
170736,A,,R,37359,A,,G,42,A,,G,42,A,,A,,1
170790,R,308460,A,,A,,G,10282,A,,G,10282,A,,A,,2
170806,R,48788,A,,R,4171,G,1626,G,174,G,1626,G,174,R,21,2
170967,R,27889,A,,R,474,G,930,G,20,G,930,G,20,A,,2
170976,R,972800,A,,R,335773,G,32427,G,13991,G,32427,R,16130,R,3291,2
171012,A,,R,160276,A,,G,178,A,,G,178,A,,A,,1
171100,R,1138165,A,,R,118074,G,37939,G,4920,G,37939,G,4920,R,3131,2
171128,R,175563,A,,R,19783,G,5852,G,824,R,5563,R,1059,A,,2
171137,R,157637,A,,R,28403,G,5255,G,1183,G,5255,G,1183,A,,2
171146,R,108268,A,,R,15982,G,3609,G,666,G,3609,G,666,R,942,2
171155,R,70404,A,,A,,G,2347,A,,G,2347,A,,A,,2
171225,R,41834,A,,A,,G,1394,A,,G,1394,A,,A,,2
171234,R,24712,A,,A,,G,824,A,,G,824,A,,A,,2
171304,R,70003,A,,A,,G,2333,A,,G,2333,A,,A,,2
171395,R,27767,A,,A,,G,926,A,,G,926,A,,A,,2
171456,R,174356,A,,R,8020,G,5812,G,334,G,5812,G,334,R,3,2
171483,R,58836,A,,A,,G,1961,A,,G,1961,A,,A,,2
171492,R,55108,A,,R,7692,G,1837,G,321,G,1837,G,321,A,,2
171535,R,286749,A,,A,,G,9558,A,,G,9558,A,,A,,2
171571,R,349621,A,,R,40002,G,11654,G,1667,G,11654,G,1667,R,742,2
171599,R,23974,A,,R,434,G,799,G,18,G,799,G,18,A,,2
171775,A,,R,27765,A,,G,31,A,,G,31,A,,A,,1
171881,R,2265,A,,R,15,G,76,G,1,G,76,G,1,A,,2
171988,R,5070,A,,A,,G,169,A,,G,169,A,,A,,2
171997,R,7800,A,,A,,G,260,A,,G,260,A,,A,,2
172015,R,4680,A,,A,,G,156,A,,G,156,A,,A,,2
172033,R,1864,A,,R,3099,G,62,G,129,G,62,G,129,A,,2
172051,R,168931,A,,R,13965,G,5631,G,582,G,5631,G,582,R,2,2
172200,R,167734,A,,A,,G,5591,A,,G,5591,A,,A,,2
172264,R,41428,A,,R,2973,G,1381,G,124,G,1381,G,124,A,,2
172291,R,61105,A,,A,,G,2037,A,,G,2037,A,,A,,2
172307,R,37489,A,,A,,G,1250,A,,G,1250,A,,A,,2
172334,R,28045,A,,R,23501,G,935,G,979,G,935,R,1306,R,20,2
172422,R,5697,A,,A,,G,127,A,,G,127,A,,A,,2
172477,A,,A,,R,350,A,,G,15,A,,R,19,R,590,-2
172495,A,,R,173580,A,,G,193,A,,G,193,A,,A,,1
172608,R,13804,A,,R,9280,G,307,G,258,G,307,G,258,A,,2
172617,R,224304,A,,A,,G,7477,A,,G,7477,A,,A,,2
172635,R,159774,A,,A,,G,5326,A,,G,5326,A,,A,,2
172644,R,422808,A,,R,87952,G,14094,G,3665,G,14094,G,3665,R,4834,2
172671,R,17790,A,,A,,G,593,A,,G,593,A,,A,,2
172680,A,,R,95826,A,,G,106,A,,G,106,A,,A,,1
172699,R,365085,A,,R,45683,G,12170,G,1903,G,12170,G,1903,R,487,2
172705,A,,A,,R,5484,A,,G,229,A,,G,229,R,24,-2
172866,R,3386,A,,A,,G,75,A,,G,75,A,,A,,2
172918,R,54330,A,,A,,G,1811,A,,G,1811,A,,A,,2
172954,R,34747,A,,A,,G,1158,A,,G,1158,A,,A,,2
172963,R,136200,A,,A,,G,4540,A,,G,4540,A,,A,,2
173045,R,74413,A,,R,14140,G,2480,G,589,G,2480,G,589,R,161,2
173063,R,59338,A,,A,,G,1978,A,,G,1978,A,,A,,2
173115,R,15150,A,,A,,G,505,A,,G,505,A,,A,,2
173124,R,89228,A,,R,5185,G,2974,G,216,G,2974,G,216,A,,2
173142,R,21071,A,,R,975,G,702,G,41,G,702,G,41,A,,2
173160,R,74049,A,,R,17683,G,2468,G,737,G,2468,G,737,R,33,2
173203,R,75330,A,,A,,G,2511,A,,G,2511,A,,A,,2
173258,R,60121,A,,A,,G,2004,A,,R,1963,A,,A,,2
173300,R,55240,A,,R,1288,G,1841,G,54,G,1841,G,54,A,,2
173328,R,88308,A,,R,41840,G,2944,G,1743,G,2944,R,2202,R,99,2
173416,R,57270,A,,A,,G,1909,A,,G,1909,A,,A,,2
