UNITID,SALTOTL,SALPROF,SALASSC,SALASST,SALINST,SALLECT,SALNRNK,SFTETOTL,SFTEPSTC,SFTEINST,SFTERSRC,SFTEPBSV,SFTELCAI,SFTELCA,SFTEOTIS,SFTEMNGM,SFTEBFO,SFTECES,SFTECLAM,SFTEHLTH,SFTEOTHR,SFTESRVC,SFTESALE,SFTEOFAS,SFTENRCM,SFTEPTMM       
200305,63180,67768,65193,57597,62861,57459,56508,319,161,161,0,0,7,1,6,14,8,7,14,0,108,37,2,57,6,6
200314,46433,53353,51307,.,44470,.,.,99,55,55,0,0,12,1,11,3,5,4,0,0,20,9,1,6,2,2
200332,86834,113485,84510,77108,58877,55059,.,2402,924,577,193,154,110,20,90,148,131,294,136,41,618,255,8,223,109,23
200341,63916,79254,71305,54399,55677,.,.,93,32,32,0,0,10,0,10,15,6,2,6,0,22,10,2,10,0,0
200466,61826,.,.,.,.,.,61826,101,31,31,0,0,13,2,11,4,3,2,15,0,33,7,0,4,9,13
200484,39024,49296,45681,35241,28603,.,.,68,13,13,0,0,2,1,1,13,3,1,8,0,28,11,0,12,5,0
200527,64473,.,.,.,64473,.,.,130,50,50,0,0,13,1,12,23,4,6,12,0,22,13,0,9,0,0
200554,53345,.,.,.,53345,.,.,185,34,34,0,0,30,2,28,10,14,5,11,1,80,46,0,24,10,0
200572,55963,72382,58216,50116,43910,.,.,211,93,93,0,0,6,2,4,27,6,11,19,2,47,17,0,16,13,1
200590,49547,.,.,.,49547,.,.,38,22,22,0,0,8,0,8,1,2,1,0,0,4,0,0,3,1,0
200785,56036,.,50920,59683,50213,.,.,27,13,13,0,0,9,0,9,2,0,1,0,0,2,0,0,2,0,0
200800,92979,114648,95127,77841,65256,71540,.,1852,684,684,0,0,228,33,195,95,143,104,182,21,395,190,1,130,51,23
200846,.,.,.,.,.,.,.,53,21,21,0,0,11,2,9,5,0,2,3,2,9,1,0,3,5,0
200873,20898,.,21181,20615,.,.,.,27,9,9,0,0,2,2,0,2,2,0,1,0,11,2,0,8,1,0
201034,.,.,.,.,.,.,.,86,66,66,0,0,0,0,0,14,1,0,0,0,5,0,0,5,0,0
201061,48971,57097,48342,46224,.,.,.,69,28,28,0,0,6,1,5,11,2,1,7,2,12,1,0,9,2,0
201098,.,.,.,.,.,.,.,11,5,5,0,0,0,0,0,1,1,1,0,0,3,0,1,2,0,0
201104,67292,75235,67758,65738,59168,.,.,829,250,250,0,0,177,5,172,90,23,29,70,2,188,99,3,70,15,1
201131,.,.,.,.,.,.,.,25,19,19,0,0,0,0,0,2,0,0,0,0,4,0,0,4,0,0
201140,64771,61921,78108,65131,42000,.,.,43,15,15,0,0,2,2,0,7,1,1,1,0,16,10,0,5,1,0
201159,.,.,.,.,.,.,.,52,0,0,0,0,5,0,5,5,0,1,0,11,30,13,0,9,1,7
201177,73525,.,66137,81745,56250,.,.,57,24,24,0,0,3,1,2,12,13,2,0,0,3,0,0,3,0,0
201195,77827,91795,75202,63237,54349,.,.,795,315,315,0,0,81,9,72,50,36,27,83,7,196,103,0,72,19,2
201283,45923,51505,38434,45151,44156,.,43903,77,38,38,0,0,3,0,3,17,1,2,0,0,16,4,0,12,0,0
201371,56087,66026,52260,48055,44372,.,.,146,65,65,0,0,4,1,3,25,3,6,19,3,21,11,4,6,0,0
201432,68423,100396,74517,.,51026,69737,.,120,75,75,0,0,11,0,11,6,5,4,4,0,15,4,0,9,2,0
201441,90074,122474,91969,79073,62505,70383,.,1997,862,857,5,0,181,12,169,162,168,98,127,11,388,159,5,191,27,6
201469,52445,.,.,.,52445,.,.,108,53,53,0,0,7,1,6,11,0,2,26,0,9,1,1,7,0,0
201478,.,.,.,.,.,.,.,34,17,17,0,0,12,0,12,3,0,0,0,0,2,0,0,2,0,0
201496,.,.,.,.,.,.,.,41,23,23,0,0,0,0,0,4,1,0,3,0,10,3,0,5,0,2
201539,.,.,.,.,.,.,.,22,14,14,0,0,1,0,1,3,1,0,0,0,3,0,0,3,0,0
201548,76497,100627,72768,63578,59525,.,.,479,230,230,0,0,45,7,38,49,17,18,48,0,72,15,0,38,19,0
201645,114598,163118,113289,105159,64672,51577,49202,4254,1827,1284,543,0,237,65,172,215,478,478,182,169,668,252,0,338,69,9
201654,73537,83711,75285,63678,54382,.,.,637,283,283,0,0,24,15,9,42,38,27,68,11,144,34,19,77,12,2
201672,62267,77547,67006,61930,50372,.,.,192,91,91,0,0,6,1,5,23,10,6,23,0,33,13,0,20,0,0
201681,.,.,.,.,.,.,.,13,7,7,0,0,0,0,0,2,1,0,0,0,3,0,0,3,0,0
201690,67690,85920,70073,57571,45155,.,.,522,180,163,17,0,82,5,77,54,58,9,42,3,94,35,0,59,0,0
201751,32250,.,.,.,32250,.,.,23,10,10,0,0,3,0,3,6,0,0,0,0,4,2,0,2,0,0
201803,.,.,.,.,.,.,.,17,9,9,0,0,0,0,0,1,1,0,1,3,2,0,1,1,0,0
201821,62252,92714,73144,60959,.,.,56566,85,50,50,0,0,8,0,8,15,1,3,4,0,4,0,0,4,0,0
201867,50750,.,.,.,.,.,50750,16,9,9,0,0,4,0,4,2,0,0,0,0,1,0,0,1,0,0
201885,99797,134730,99632,78591,38012,15000,.,7415,2899,2643,190,66,104,48,56,1047,801,751,384,613,816,378,8,218,167,45
201928,64937,.,.,.,.,.,64937,575,343,343,0,0,58,6,52,50,10,11,2,0,101,20,0,59,20,2
201946,87322,108113,84918,64973,52046,.,.,243,154,154,0,0,5,2,3,24,16,6,20,0,18,8,0,4,6,0
201955,83260,104872,84466,61965,57331,.,.,334,226,226,0,0,14,5,9,17,25,14,26,0,12,6,0,2,4,0
201964,19010,51663,38609,40487,.,.,9848,185,93,93,0,0,2,2,0,22,3,6,21,0,38,8,5,22,3,0
201973,56518,67407,58328,54769,51491,.,44762,331,165,165,0,0,36,1,35,44,8,10,16,0,52,15,5,32,0,0
202046,60706,77890,72619,58973,.,40923,.,167,77,77,0,0,27,4,23,29,4,11,6,0,13,4,0,8,1,0
202073,56623,.,.,.,.,.,56623,103,55,55,0,0,3,3,0,21,6,1,2,0,15,9,0,6,0,0
202134,91207,114856,92306,88736,75780,69697,.,1707,759,759,0,0,89,13,76,142,119,134,112,11,341,104,3,201,25,8
202152,.,.,.,.,.,.,.,21,14,14,0,0,1,0,1,2,1,1,0,0,2,0,0,1,1,0
202170,52384,59349,52893,44137,.,.,.,190,96,96,0,0,16,3,13,25,12,8,8,0,25,13,1,4,6,1
202222,63910,81380,66087,55806,47825,.,47520,1558,673,673,0,0,71,6,65,223,197,93,73,11,217,36,0,150,25,6
202356,87240,104486,96821,86560,.,50592,50910,1930,736,736,0,0,398,13,385,175,192,27,23,12,367,122,0,245,0,0
202435,33000,.,40667,.,21500,.,.,19,8,8,0,0,3,0,3,3,1,1,0,0,3,0,3,0,0,0
202453,.,.,.,.,.,.,.,5,2,2,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0
202480,83209,117885,90182,87651,.,57924,46980,2956,800,800,0,0,110,27,83,321,238,782,190,16,499,198,6,233,54,8
202514,56082,64718,57116,55622,44000,.,.,128,47,47,0,0,11,2,9,19,7,1,27,2,14,2,0,7,5,0
202523,91137,134126,98397,69357,68423,.,.,786,255,255,0,0,20,17,3,169,38,30,52,14,208,101,3,85,16,3
202648,54284,65470,53537,50086,47733,.,.,204,96,96,0,0,4,2,2,36,9,7,6,0,46,20,0,26,0,0
202657,.,.,.,.,.,.,.,42,23,23,0,0,1,0,1,11,3,0,0,0,4,0,0,4,0,0
202763,64920,83224,65573,63339,56388,.,.,584,265,265,0,0,20,4,16,71,12,23,60,14,119,36,0,58,23,2
202806,88827,.,.,.,.,.,88827,595,325,325,0,0,40,15,25,36,46,32,59,0,57,5,0,49,3,0
202888,.,.,.,.,.,.,.,9,6,6,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0
202903,10371,13318,13393,8999,8123,.,.,79,30,30,0,0,6,0,6,4,4,0,3,0,32,20,6,6,0,0
202912,65875,77744,81486,65942,62537,.,55686,49,31,31,0,0,8,2,6,4,2,2,0,0,2,0,0,2,0,0
202949,.,.,.,.,.,.,.,40,11,11,0,0,11,0,11,10,1,0,1,0,6,1,0,5,0,0
202985,.,.,.,.,.,.,.,6,2,2,0,0,0,0,0,2,0,0,0,0,2,0,0,2,0,0
203030,.,.,.,.,.,.,.,26,8,8,0,0,0,0,0,1,0,0,0,8,9,9,0,0,0,0
203067,76299,105960,77547,35738,68193,.,.,245,61,61,0,0,49,37,12,61,29,5,4,0,36,10,0,16,10,0
203085,62013,69294,67011,58160,48580,.,.,230,79,71,8,0,10,3,7,28,9,9,37,2,56,27,0,21,8,0
203128,59740,64273,59363,58720,56857,.,.,213,78,78,0,0,21,3,18,19,17,7,38,3,30,10,1,19,0,0
203146,.,.,.,.,.,.,.,51,29,29,0,0,0,0,0,6,3,1,1,0,11,0,4,4,1,2
203155,48911,.,.,.,.,.,48911,231,112,112,0,0,11,1,10,36,9,0,9,0,54,32,0,19,2,1
203234,.,.,.,.,.,.,.,5,3,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
203289,31765,.,.,.,31765,.,.,15,6,6,0,0,0,0,0,3,1,0,0,0,5,0,1,3,1,0
203331,59945,81153,73419,61950,56115,.,42543,791,523,509,0,14,151,4,147,14,15,25,18,0,45,10,4,25,6,0
203368,87282,98056,85634,78338,73800,.,45000,495,188,188,0,0,29,7,22,42,56,26,84,2,68,12,0,38,15,3
203386,54676,.,.,.,.,.,54676,294,139,139,0,0,84,1,83,41,14,12,1,0,3,0,0,3,0,0
203438,.,.,.,.,.,.,.,20,12,12,0,0,0,0,0,4,0,0,0,0,4,0,1,3,0,0
203447,70541,94476,81675,84205,.,61088,.,89,53,53,0,0,4,0,4,8,9,2,0,0,13,2,0,10,1,0
203456,71234,98848,80586,.,.,56601,.,40,22,22,0,0,1,0,1,4,1,2,0,0,10,4,0,5,1,0
203465,76034,96891,80191,64580,.,59043,.,223,128,128,0,0,8,1,7,11,15,6,6,0,49,22,1,23,3,0
203474,77977,100243,81710,68101,.,59008,.,95,52,52,0,0,6,1,5,8,5,1,1,0,22,7,0,11,4,0
203483,69088,105275,78266,59073,.,55190,.,136,68,68,0,0,5,0,5,12,9,2,17,0,23,12,0,9,2,0
203492,65846,87664,79942,55148,.,61549,.,75,48,48,0,0,8,0,8,2,5,2,2,0,8,2,0,4,2,0
203517,89970,115450,90067,75844,62515,.,.,3293,1191,1191,0,0,124,11,113,498,470,167,127,37,679,329,7,209,110,24
203526,65666,87909,74779,56987,.,50198,.,88,58,58,0,0,6,0,6,9,5,2,2,1,5,1,0,3,1,0
203535,83455,107167,92043,68374,49418,.,60628,653,219,219,0,0,40,17,23,91,45,7,39,6,206,94,7,76,28,1
203544,70130,87954,68657,62710,48812,.,.,132,74,74,0,0,1,1,0,25,0,11,11,0,10,3,0,7,0,0
203580,49699,63016,63619,36625,40025,.,52000,182,85,71,0,14,11,2,9,27,7,3,30,3,16,4,0,1,11,0
203599,93683,102684,81112,72893,67975,.,.,452,235,235,0,0,13,5,8,48,13,32,16,0,95,29,0,66,0,0
203614,.,.,.,.,.,.,.,73,51,51,0,0,0,0,0,6,3,2,0,0,11,1,0,10,0,0
203678,50971,64255,55595,51498,46810,.,.,199,82,82,0,0,2,0,2,44,8,12,19,0,32,13,0,19,0,0
203720,39482,.,.,.,39482,.,.,21,12,12,0,0,0,0,0,2,4,0,0,0,3,0,2,1,0,0
203739,57940,.,.,.,57940,.,.,9,6,6,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
203748,72748,88883,74497,68020,57311,.,49359,688,270,270,0,0,63,8,55,44,52,50,79,0,130,20,6,93,11,0
203757,54467,67161,57788,52959,48226,.,.,214,98,98,0,0,25,2,23,37,2,0,36,0,16,0,0,13,0,3
203775,58981,67132,57932,50994,41329,.,.,241,84,84,0,0,7,1,6,23,14,10,40,0,63,17,0,40,6,0
203845,66890,77141,68074,61150,44300,.,.,344,126,126,0,0,13,4,9,28,21,14,58,6,78,36,0,32,9,1
203881,55280,59218,56052,54388,51160,.,.,142,76,76,0,0,22,0,22,27,5,4,0,0,8,0,0,8,0,0
203942,.,.,.,.,.,.,.,13,8,8,0,0,2,0,2,1,0,0,0,0,2,0,0,2,0,0
203960,63325,83658,67238,60988,50596,.,.,185,117,116,1,0,34,2,32,19,1,4,2,0,8,0,0,8,0,0
203997,69054,72327,71451,65735,.,.,58728,42,16,16,0,0,9,3,6,7,2,1,0,0,7,3,0,1,3,0
204006,77639,116329,86258,72066,44665,60121,.,252,147,147,0,0,34,2,32,8,2,6,14,0,41,7,0,31,3,0
204015,72130,116312,80123,62346,45245,60621,.,150,62,62,0,0,31,2,29,5,7,7,11,0,27,9,0,16,2,0
204024,97839,136313,107535,90520,52022,75116,.,2931,980,959,21,0,164,39,125,212,267,201,211,14,882,479,3,300,92,8
204121,.,.,.,.,.,.,.,9,4,4,0,0,0,0,0,2,0,0,0,0,3,0,0,3,0,0
204158,.,.,.,.,.,.,.,59,49,49,0,0,0,0,0,6,2,0,0,0,2,0,0,2,0,0
204176,73350,101150,81274,73289,60894,.,.,87,58,58,0,0,8,0,8,9,0,1,1,0,10,5,0,5,0,0
204185,69645,81672,69167,57189,46350,.,.,413,164,164,0,0,22,6,16,33,25,20,47,2,100,45,0,34,21,0
204194,58550,64689,59089,53644,43062,.,.,383,154,154,0,0,13,3,10,63,8,12,50,4,79,31,0,38,7,3
204200,72005,96847,77292,66037,61332,.,.,404,156,156,0,0,37,5,32,28,9,11,60,4,99,52,0,39,7,1
204255,53349,60312,52946,47436,42956,.,.,122,62,62,0,0,2,0,2,13,14,4,9,0,18,3,1,11,3,0
204264,68136,82235,64773,58380,94277,.,.,326,128,122,1,5,26,4,22,61,8,6,40,2,55,34,0,21,0,0
204334,.,.,.,.,.,.,.,11,7,7,0,0,0,0,0,1,1,0,0,0,2,0,0,2,0,0
204422,48767,.,54953,47250,45217,.,.,197,87,87,0,0,21,0,21,26,0,8,22,0,33,11,3,18,1,0
204431,.,.,.,.,.,.,.,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204440,62054,.,.,.,.,.,62054,179,69,69,0,0,14,2,12,16,5,7,5,1,62,23,6,33,0,0
204459,.,.,.,.,.,.,.,5,2,2,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0
204468,42273,57655,47345,38372,34077,.,.,228,92,92,0,0,33,3,30,24,20,0,33,2,24,12,1,11,0,0
204477,101897,111329,98744,89408,.,.,153520,416,90,84,6,0,65,5,60,50,49,86,3,8,65,11,0,44,10,0
204486,48809,55400,47831,43019,49226,.,.,288,103,103,0,0,31,2,29,18,11,7,39,0,79,7,39,15,15,3
204501,93914,127299,101088,69079,65875,61930,64198,835,316,316,0,0,139,39,100,29,52,41,90,4,164,45,1,88,28,2
204608,38374,.,.,.,38374,.,.,68,29,29,0,0,0,0,0,9,3,0,1,0,26,3,13,5,5,0
204617,69210,77545,62878,74517,51189,57819,.,199,76,76,0,0,18,6,12,18,10,8,43,1,25,14,0,11,0,0
204635,80733,92412,79037,72785,60082,.,.,528,228,228,0,0,11,5,6,38,75,23,83,6,64,8,0,54,0,2
204662,84529,88104,86049,80034,.,.,.,70,34,34,0,0,4,2,2,5,9,1,10,0,7,0,0,6,1,0
204671,90625,107566,82742,73348,.,.,.,94,41,41,0,0,1,1,0,10,6,1,6,0,29,16,0,7,6,0
204680,85039,100030,81934,66725,.,.,.,87,45,45,0,0,1,1,0,3,4,0,10,0,24,12,0,9,3,0
204699,92328,110096,88168,82226,.,.,.,109,53,53,0,0,4,2,2,10,8,1,10,1,22,11,0,6,4,1
204705,98050,117337,97100,79679,.,.,.,160,80,80,0,0,10,5,5,13,14,2,16,0,25,7,0,13,5,0
204714,.,.,.,.,.,.,.,9,5,5,0,0,0,0,0,0,2,0,0,0,2,0,1,0,1,0
204723,.,.,.,.,.,.,.,10,5,5,0,0,1,0,1,1,1,0,0,0,2,0,0,2,0,0
204769,.,.,.,.,.,.,.,11,7,7,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0
204778,.,.,.,.,.,.,.,10,5,5,0,0,1,0,1,1,1,0,0,0,2,0,1,1,0,0
204796,122952,154633,104900,95205,167750,.,44888,33047,5805,5702,103,0,957,111,846,3710,2604,3831,1260,7449,7431,3218,76,3301,542,294
204802,72412,.,78207,64158,.,62966,.,25,22,22,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
204820,68767,.,82790,64550,.,59374,.,72,52,52,0,0,2,0,2,9,0,1,3,0,5,0,0,5,0,0
204839,67052,86365,75054,62490,.,61000,.,50,40,40,0,0,1,0,1,1,0,0,4,0,4,0,0,4,0,0
204848,76596,99728,80258,63719,.,65098,.,46,36,36,0,0,0,0,0,1,0,1,3,0,5,0,0,5,0,0
204857,86095,109827,91197,88238,.,62792,.,3405,1012,1012,0,0,222,46,176,558,161,340,335,35,742,325,1,246,120,50
204866,76068,89653,76097,63209,.,60024,.,50,42,42,0,0,1,0,1,1,0,0,3,0,3,0,0,3,0,0
204884,46485,.,.,.,46485,.,.,28,12,12,0,0,0,0,0,4,2,1,0,0,9,0,6,3,0,0
204893,.,.,.,.,.,.,.,11,7,7,0,0,1,0,1,1,0,0,0,0,2,0,0,2,0,0
204909,76342,94620,74572,61370,43680,.,.,350,122,122,0,0,34,13,21,28,25,12,84,1,44,9,0,25,9,1
204936,74668,82105,70896,64188,70506,64460,.,417,191,191,0,0,23,7,16,39,16,9,58,1,80,19,0,47,14,0
204945,60056,69954,54863,48149,42284,.,.,586,251,251,0,0,33,6,27,76,40,28,41,0,117,41,0,66,10,0
204963,.,.,.,.,.,.,.,8,3,3,0,0,0,0,0,1,0,0,0,0,4,3,0,1,0,0
204981,.,.,.,.,.,.,.,50,12,12,0,0,6,2,4,7,2,3,1,1,18,5,0,11,2,0
204990,63133,63133,.,.,.,.,.,22,4,4,0,0,2,0,2,3,2,1,4,0,6,0,0,6,0,0
205027,50335,62622,51576,51618,37936,.,.,52,21,21,0,0,2,2,0,10,3,2,1,0,13,3,0,6,4,0
205054,48645,.,.,.,48645,.,.,47,26,26,0,0,0,0,0,6,5,1,1,0,8,5,0,3,0,0
205090,.,.,.,.,.,.,.,15,9,9,0,0,2,1,1,2,1,0,0,0,1,0,0,1,0,0
205124,29947,29947,.,.,.,.,.,16,4,4,0,0,1,0,1,1,3,0,0,0,7,7,0,0,0,0
205142,.,.,.,.,.,.,.,11,7,7,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0
205179,53256,.,.,.,53256,.,.,123,88,88,0,0,2,2,0,13,3,1,10,0,6,0,0,6,0,0
205203,54569,75555,63621,51314,38226,.,.,221,96,96,0,0,4,4,0,14,11,6,26,2,62,7,9,35,11,0
205391,47979,.,.,.,47979,.,.,32,17,17,0,0,9,0,9,3,1,0,1,0,1,0,0,1,0,0
205443,63863,77605,64242,55712,41215,.,.,406,210,210,0,0,11,6,5,48,11,12,35,0,79,30,3,36,8,2
205470,73974,87388,68636,58737,49073,.,59267,1249,530,530,0,0,202,9,193,58,55,106,110,0,188,37,3,115,33,0
205559,33051,.,.,.,33051,.,.,5,2,2,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0
205841,63848,80380,70596,62482,54081,.,.,509,288,288,0,0,28,2,26,22,49,26,23,0,73,39,0,33,1,0
205887,45224,.,.,.,.,.,45224,58,22,22,0,0,3,1,2,15,2,1,0,0,15,0,2,13,0,0
205957,76593,87899,71967,60837,56182,.,.,389,177,177,0,0,43,4,39,34,17,2,43,0,73,12,2,46,12,1
205966,60043,79483,69661,58111,51020,.,41073,129,60,60,0,0,6,2,4,25,8,4,6,1,19,1,0,15,3,0
206011,61367,69575,64114,57299,58968,.,53730,179,94,94,0,0,3,0,3,21,7,8,20,0,26,12,2,9,3,0
206039,.,.,.,.,.,.,.,5,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
206048,63773,76287,69063,56124,43825,.,.,311,127,127,0,0,15,2,13,34,12,0,82,5,36,19,0,6,11,0
206084,90235,114805,95336,86388,74825,63172,56011,4692,1115,719,164,232,99,34,65,404,183,244,246,1365,1036,422,5,507,88,14
206154,.,.,.,.,.,.,.,15,10,10,0,0,0,0,0,3,1,0,0,0,1,0,0,1,0,0
206172,.,.,.,.,.,.,.,7,5,5,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
206181,.,.,.,.,.,.,.,22,13,13,0,0,1,0,1,2,1,1,0,0,4,0,0,4,0,0
206279,51384,.,.,.,.,.,51384,158,69,69,0,0,18,1,17,28,10,4,21,0,8,1,0,7,0,0
206288,68364,71995,60701,55853,.,.,.,56,14,14,0,0,8,3,5,12,5,1,1,0,15,0,0,15,0,0
206321,.,.,.,.,.,.,.,32,21,21,0,0,0,0,0,6,0,0,1,0,4,0,0,4,0,0
206349,52099,69148,56809,49554,46237,.,.,210,93,93,0,0,11,5,6,28,6,9,34,1,28,2,0,22,4,0
206394,31200,.,.,.,31200,.,.,10,5,5,0,0,3,0,3,1,1,0,0,0,0,0,0,0,0,0
206437,48863,57241,50508,45832,37428,.,.,285,132,132,0,0,16,3,13,20,11,7,41,0,58,23,0,28,5,2
206446,56026,54793,54894,56661,56959,.,57197,159,93,93,0,0,1,1,0,27,2,5,2,0,29,2,0,19,7,1
206491,53774,52785,58480,51413,41703,.,.,111,30,27,0,3,6,1,5,15,16,5,10,0,29,19,0,6,4,0
206507,56238,63470,55463,51990,.,.,.,203,71,71,0,0,5,5,0,23,12,4,48,4,36,10,0,21,5,0
206516,40850,43747,38564,39681,.,.,.,12,6,6,0,0,1,0,1,4,1,0,0,0,0,0,0,0,0,0
206525,70522,77189,68488,60629,55000,.,.,322,112,112,0,0,22,4,18,32,18,5,57,3,73,18,0,37,18,0
206589,77386,95402,77263,63002,58750,.,.,513,188,188,0,0,33,14,19,53,28,19,75,13,104,23,2,56,13,10
206604,88282,114107,89198,88278,50913,61793,54914,1436,608,594,14,0,52,31,21,149,74,140,117,20,276,70,2,150,40,14
206613,88282,114107,89198,88278,50913,61793,54914,92,39,38,1,0,3,2,1,9,5,9,8,1,18,4,0,10,3,1
206622,82295,107159,91908,88803,64488,47006,.,1085,521,521,0,0,86,15,71,92,71,38,110,9,158,45,0,90,23,0
206695,75963,90074,76392,73845,.,52973,.,1123,471,471,0,0,62,14,48,70,92,64,146,1,217,43,0,134,33,7
206817,37303,34737,49404,35337,.,.,.,60,22,20,0,2,0,0,0,12,4,1,5,0,16,5,1,5,4,1
206835,53264,72478,54082,54998,45676,.,.,151,59,59,0,0,36,2,34,6,5,5,26,1,13,9,0,4,0,0
206862,56850,66331,52302,52441,.,.,.,325,111,111,0,0,23,6,17,39,21,7,55,4,65,9,17,30,9,0
206905,.,.,.,.,.,.,.,56,15,15,0,0,9,0,9,6,2,2,0,0,22,3,1,10,8,0
206914,59825,75242,64268,53232,45500,.,.,403,143,143,0,0,42,4,38,36,8,25,39,2,108,20,3,61,21,3
206923,44636,.,.,.,44636,.,.,194,55,55,0,0,34,4,30,12,7,7,39,0,40,23,0,17,0,0
206932,39855,.,.,.,39855,.,.,53,29,29,0,0,5,1,4,4,5,1,1,0,8,1,3,4,0,0
206941,64823,80716,68835,60181,51915,34454,.,1440,625,625,0,0,119,10,109,98,78,46,100,4,370,47,4,269,42,8
206996,44773,.,.,.,.,.,44773,119,44,44,0,0,8,4,4,15,9,6,14,0,23,5,0,13,4,1
207041,43140,53636,47519,41224,33507,.,.,391,157,157,0,0,29,8,21,12,7,13,30,4,139,40,1,83,14,1
207050,44292,47821,.,.,40554,.,.,171,52,50,0,2,18,3,15,21,6,8,16,0,50,18,3,23,6,0
207069,49371,49371,.,.,.,.,.,140,45,45,0,0,10,1,9,25,7,4,14,0,35,10,0,16,7,2
207087,.,.,.,.,.,.,.,3,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
207102,.,.,.,.,.,.,.,8,5,5,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
207157,39659,38693,45491,11433,.,.,.,46,27,27,0,0,2,1,1,2,6,1,0,0,8,2,1,3,2,0
207209,53662,88300,60251,51743,49143,.,.,275,102,102,0,0,7,2,5,34,13,18,41,1,59,10,0,35,14,0
207236,42504,57464,.,45653,41296,.,.,196,87,87,0,0,42,2,40,10,4,5,2,1,45,21,7,13,4,0
207254,41288,.,.,.,41288,.,.,167,96,96,0,0,14,2,12,12,2,1,2,0,40,8,18,6,7,1
207263,66050,79339,65000,62699,47065,40225,.,823,310,304,1,5,48,21,27,78,21,33,65,19,249,97,6,97,38,11
207281,52490,.,.,.,52490,.,.,248,103,102,1,0,33,3,30,19,4,11,11,0,67,31,0,31,4,1
207290,49702,.,.,.,49702,.,.,176,56,56,0,0,7,1,6,12,4,3,36,0,58,12,3,31,8,4
207306,58829,75791,66258,55663,46409,37034,.,248,99,99,0,0,8,5,3,21,8,6,42,3,61,27,1,27,6,0
207315,.,.,.,.,.,.,.,898,213,206,0,7,28,7,21,115,82,68,10,161,221,18,0,167,36,0
207324,64309,74511,60282,58989,48002,.,42667,356,153,153,0,0,22,1,21,35,22,12,65,1,46,18,0,19,9,0
207342,80514,118831,91790,69837,69354,93947,.,3772,1093,1093,0,0,23,0,23,478,435,392,99,291,961,291,4,532,105,29
207351,43067,48826,50656,44157,40330,18006,.,143,59,59,0,0,3,3,0,18,7,3,23,3,27,9,1,16,1,0
207388,89952,122868,94358,79995,71539,53862,53648,5090,1471,1371,44,56,263,13,250,393,484,553,175,49,1702,286,13,1059,273,71
207397,54539,68106,56999,53027,48953,.,.,264,118,118,0,0,4,4,0,28,13,23,17,0,61,11,0,46,0,4
207403,58229,66644,58457,51908,.,.,.,293,102,102,0,0,5,5,0,37,4,12,51,6,76,24,0,39,13,0
207449,54277,54666,.,.,30133,.,.,553,241,226,0,15,88,7,81,69,21,16,18,0,100,24,2,61,10,3
207458,67660,77284,67391,62403,54783,.,55329,549,240,240,0,0,34,10,24,49,26,20,53,2,125,22,0,78,19,6
207500,96108,139904,94019,87650,47579,49120,.,5494,1862,1502,360,0,231,73,158,603,651,310,452,53,1332,486,0,635,146,65
207564,44793,.,.,.,.,.,44793,302,102,102,0,0,6,1,5,42,6,10,14,0,122,54,11,44,13,0
207582,67760,81032,67699,59619,53000,54770,.,625,227,227,0,0,19,11,8,84,27,25,96,7,140,33,2,83,15,7
207661,50524,60655,48140,48626,41816,.,.,310,123,123,0,0,6,6,0,35,5,10,64,2,65,15,0,34,14,2
207670,46074,46814,.,.,.,.,39643,422,183,183,0,0,14,12,2,43,16,22,43,0,101,17,0,69,15,0
207704,.,.,.,.,.,.,.,17,9,9,0,0,3,0,3,1,1,0,0,0,3,0,0,3,0,0
207722,51708,61010,54925,46730,35872,.,.,162,59,59,0,0,5,2,3,18,5,3,33,0,39,20,0,14,5,0
207740,43591,52359,43948,44824,31693,.,.,155,53,53,0,0,8,0,8,21,1,4,35,0,33,9,0,19,5,0
207786,.,.,.,.,.,.,.,5,2,2,0,0,0,0,0,1,0,0,0,0,2,1,0,1,0,0
207847,59087,67655,87688,46272,39582,.,.,471,166,166,0,0,36,11,25,23,41,25,85,3,92,40,0,40,6,6
207856,43739,.,.,.,.,.,43739,80,35,35,0,0,12,1,11,6,2,1,15,1,8,2,0,3,3,0
207865,64092,79305,68266,59881,51917,.,.,542,233,233,0,0,24,11,13,33,23,18,27,9,175,77,1,75,19,3
207935,65223,81089,69520,60642,.,.,.,1075,396,396,0,0,135,29,106,76,31,44,116,21,256,45,0,164,40,7
207962,55109,.,.,.,55109,.,.,42,15,15,0,0,0,0,0,4,0,0,0,0,23,0,13,8,2,0
