UNITID,DVADM01,DVADM02,DVADM03,DVADM04,DVADM05,DVADM06,DVADM07,DVADM08,DVADM09,DVADM10,DVADM11,DVADM12 
198561,79,77,80,10,13,8,10,13,8,0,0,0
198598,88,89,87,15,17,12,15,17,12,0,0,0
198613,82,81,83,10,13,8,10,13,8,0,0,0
198695,80,76,83,16,19,14,16,19,14,0,0,0
198756,45,84,85,21,26,19,20,25,18,1,1,0
198808,59,60,59,23,25,23,23,25,23,0,0,0
198835,86,84,87,9,11,8,9,10,8,0,0,1
198862,51,55,49,10,14,8,10,14,8,0,0,0
198871,82,85,76,86,84,91,84,82,87,3,2,4
198899,80,78,81,22,24,21,22,23,20,0,0,0
198950,70,.,70,29,.,29,29,.,29,0,.,0
198969,79,74,90,18,18,19,18,18,18,0,0,1
199032,90,87,93,16,23,11,16,23,11,0,0,0
199069,83,86,80,17,19,16,17,19,15,1,0,1
199102,57,53,59,24,27,22,23,27,22,0,1,0
199111,82,77,84,16,18,15,16,18,15,0,0,0
199120,20,20,21,45,43,47,45,43,46,0,0,0
199139,79,77,81,26,30,23,26,30,23,0,0,0
199148,91,89,92,26,27,26,26,27,25,0,1,0
199157,76,72,78,18,19,18,18,18,18,0,0,0
199184,30,29,30,53,57,51,53,57,51,0,0,0
199193,47,42,53,32,36,29,32,36,29,0,0,0
199209,28,26,32,31,34,26,31,34,24,0,0,1
199218,68,61,72,23,24,22,23,24,22,0,0,0
199272,52,57,49,20,23,18,20,23,18,0,0,0
199281,92,90,93,17,22,15,17,21,15,1,1,0
199306,72,75,70,20,19,20,20,19,20,0,0,0
199412,69,63,72,12,17,10,12,17,10,0,0,0
199458,48,51,42,35,36,33,34,36,30,1,0,3
199582,75,95,59,19,20,19,19,20,19,0,0,0
199607,90,.,90,11,.,11,10,.,10,1,.,1
199643,65,63,67,9,12,7,9,12,7,0,0,0
199698,12,13,12,98,99,97,89,98,80,9,1,17
199759,90,87,95,66,71,60,30,36,23,36,36,37
199847,25,24,26,37,38,36,37,38,36,0,0,0
199865,77,70,81,25,28,25,25,28,25,0,0,0
199962,85,80,87,5,7,5,5,6,5,0,0,0
199999,81,74,84,21,18,21,21,18,21,0,0,0
200004,79,79,80,18,21,16,17,20,16,0,0,0
200059,99,99,100,59,60,58,57,59,54,2,1,4
200156,76,76,77,34,27,45,34,27,45,0,0,0
200217,79,77,80,42,42,42,42,42,42,0,0,0
200226,61,58,70,54,52,59,53,51,56,2,1,3
200253,88,87,89,77,76,78,72,73,72,5,3,6
200280,89,87,91,33,32,34,32,31,34,1,1,1
200332,95,94,96,32,36,29,32,35,29,1,1,0
200484,97,90,100,71,67,73,65,67,64,6,0,9
200572,81,80,83,54,51,59,46,43,52,8,8,8
200785,94,94,94,69,69,69,43,38,44,26,31,25
200800,85,84,86,22,26,19,22,26,19,1,0,1
200846,86,90,83,58,61,54,54,57,52,3,4,2
201061,100,100,100,16,21,14,16,21,14,0,0,0
201104,70,68,72,23,30,17,17,19,15,6,12,2
201177,32,40,32,35,10,38,24,0,28,11,10,11
201195,79,83,76,22,22,21,22,22,21,0,0,0
201371,75,70,82,19,21,16,19,21,16,0,0,0
201441,79,78,79,19,21,18,19,21,18,0,0,0
201539,96,100,95,69,60,71,62,20,71,8,40,0
201548,74,66,80,16,17,15,16,17,15,0,0,0
201645,30,29,31,16,16,16,16,16,16,0,0,0
201654,62,68,59,30,33,28,30,33,28,0,0,0
201690,59,54,61,17,21,15,17,21,15,0,0,0
201821,64,66,64,27,26,28,26,26,26,1,0,1
201885,85,86,84,25,27,23,24,27,22,0,0,0
202046,66,58,69,22,21,22,22,21,22,0,0,0
202073,33,32,34,30,31,29,30,31,29,0,0,0
202134,91,91,92,18,21,16,17,21,16,0,1,0
202170,94,92,95,27,33,25,27,33,25,0,0,0
202480,81,77,84,15,17,14,15,17,14,0,0,0
202514,62,62,64,10,9,15,10,9,15,0,0,0
202523,28,29,28,24,26,23,24,26,23,0,0,0
202763,84,83,84,22,23,21,22,23,21,0,0,0
202903,65,64,65,77,80,76,68,68,68,10,12,8
202912,89,100,89,16,20,16,14,20,14,2,0,2
202985,55,0,60,100,.,100,100,.,100,0,.,0
203030,91,100,89,100,100,100,100,100,100,0,0,0
203085,86,84,91,17,15,20,17,15,20,0,0,0
203128,93,91,97,14,11,16,14,11,16,0,0,0
203368,88,87,90,17,19,15,17,19,15,0,0,0
203386,82,69,83,58,44,59,58,44,59,0,0,0
203517,87,85,89,23,22,24,23,22,24,0,0,0
203535,37,31,41,18,20,17,18,20,17,0,0,0
203544,25,17,26,73,44,76,59,44,60,14,0,15
203580,55,54,57,30,32,27,30,32,27,0,0,0
203757,75,75,76,21,25,17,20,24,17,1,1,1
203775,78,76,79,18,19,17,18,19,17,0,0,0
203845,83,81,85,18,19,17,18,19,17,0,0,0
203960,41,48,40,40,40,40,19,33,17,20,7,22
204024,89,89,88,17,18,16,17,18,16,0,0,0
204176,52,56,52,46,80,44,27,60,24,20,20,20
204185,80,78,82,18,16,19,17,16,19,0,0,0
204194,87,88,87,29,33,25,29,33,25,0,0,0
204200,63,69,56,19,16,24,19,16,24,0,0,1
204264,86,81,91,20,20,19,20,20,19,0,0,0
204468,82,82,83,11,13,9,11,13,9,0,0,0
204501,34,31,37,24,27,22,24,27,22,0,0,0
204617,54,52,55,15,17,14,15,16,14,0,1,0
204635,69,65,73,21,23,19,21,23,19,0,0,0
204796,57,55,59,25,25,26,25,25,25,0,0,0
204857,89,87,90,19,21,18,19,21,18,0,0,0
204893,100,100,100,80,100,75,80,100,75,0,0,0
204909,74,69,78,14,13,14,14,13,14,0,0,0
204936,83,85,81,19,21,18,19,21,18,0,0,0
205027,80,80,.,100,100,.,100,100,.,0,0,.
205054,62,58,63,52,64,50,52,64,50,0,0,0
205124,84,84,.,89,89,.,89,89,.,0,0,.
205391,99,100,99,24,24,24,13,14,12,11,10,11
205957,68,67,69,38,42,36,37,42,34,1,1,1
206048,74,72,76,18,15,21,15,13,17,3,2,4
206084,97,96,97,24,26,24,24,25,23,1,1,0
206349,82,69,83,24,15,25,24,15,25,0,0,0
206394,50,25,75,100,100,100,100,100,100,0,0,0
206437,80,76,84,23,25,20,22,25,20,0,0,0
206491,39,37,40,15,20,13,9,12,7,6,8,6
206507,87,82,91,17,18,16,17,18,16,0,0,0
206525,92,92,92,12,13,11,12,13,11,0,0,0
206589,61,57,64,15,15,14,15,15,14,0,0,0
206604,96,95,97,19,20,18,18,19,17,1,1,1
206613,98,98,99,43,44,42,41,42,39,2,2,3
206622,84,84,84,9,9,9,9,9,9,0,0,0
206695,78,77,79,31,36,28,30,35,27,1,1,0
206817,55,59,49,60,63,57,60,63,54,1,0,2
206835,54,58,49,42,40,44,40,40,42,1,0,3
206941,81,79,83,23,23,24,22,21,23,1,1,1
207041,65,64,66,67,73,63,64,68,60,4,5,3
207157,55,51,64,35,43,23,32,42,18,3,2,5
207263,99,99,100,48,51,46,46,50,44,1,1,1
207306,59,61,58,39,41,37,38,41,37,0,0,0
207324,97,96,97,29,33,26,27,32,24,2,0,2
207388,68,68,68,37,40,35,34,37,32,3,3,3
207403,56,51,59,21,22,20,21,22,20,0,0,0
207458,79,75,81,26,26,25,26,26,25,0,0,0
207500,85,83,86,31,32,30,26,28,25,5,5,5
207582,85,82,87,23,24,22,21,22,20,2,2,2
207722,63,58,66,36,37,35,36,37,35,0,0,0
207847,74,74,74,58,57,59,53,54,52,5,3,6
207865,94,95,94,35,37,34,34,36,32,2,2,2
207971,75,73,77,13,15,12,13,15,11,0,0,0
208479,96,93,97,55,62,54,55,62,54,0,0,0
208512,78,71,79,92,100,91,92,100,91,0,0,0
208646,98,96,99,42,44,41,39,41,37,4,3,4
208725,27,22,30,29,67,13,29,67,13,0,0,0
208822,83,84,82,20,21,19,20,21,19,0,0,0
209056,79,75,82,15,16,15,15,16,15,0,0,0
209065,85,78,89,17,18,17,17,18,17,0,0,0
209241,40,40,.,100,100,.,100,100,.,0,0,.
209287,59,57,64,41,46,34,39,45,32,2,1,3
209409,68,62,73,27,33,24,27,33,24,0,0,0
209506,91,90,91,11,14,9,10,13,8,1,1,1
209542,89,87,91,19,22,17,17,20,15,2,2,2
209551,93,92,95,16,16,15,15,16,15,0,0,0
209603,98,95,98,18,19,18,17,16,17,1,3,1
209612,91,90,92,18,18,17,18,18,17,0,0,0
209807,98,98,99,26,29,24,24,27,22,2,3,2
209825,81,82,81,9,11,9,9,11,9,0,0,0
209922,44,40,46,16,17,16,16,17,16,0,0,0
210146,90,90,89,30,36,27,28,32,25,2,4,2
210304,76,74,76,11,9,12,11,9,12,0,0,0
210331,38,36,39,22,26,19,21,25,19,1,1,1
210401,80,76,82,9,10,8,9,10,8,0,0,0
210429,92,91,93,21,22,22,20,21,21,1,1,1
210492,91,87,94,17,23,12,17,23,12,0,0,0
210571,76,70,82,8,10,6,8,10,6,0,0,0
210669,75,71,80,12,12,11,12,12,11,0,0,0
210739,78,76,80,19,20,18,18,20,17,0,0,0
210775,58,49,67,13,14,13,13,13,13,0,0,0
211024,58,55,63,38,36,41,37,35,40,1,1,1
211088,82,77,85,8,10,8,8,10,8,0,0,0
211130,100,100,100,100,100,100,100,100,100,0,0,0
211158,90,93,88,24,25,24,24,25,23,0,0,0
211273,39,.,39,32,.,32,32,.,32,0,.,0
211291,35,31,38,26,28,25,26,28,25,0,0,0
211352,80,76,82,12,16,10,12,16,10,0,0,0
211361,97,97,97,21,22,21,21,22,20,1,0,1
211431,92,84,94,19,16,20,19,15,20,0,1,0
211440,14,11,18,43,43,42,43,43,42,0,0,0
211468,69,54,69,20,15,20,20,15,20,0,0,0
211477,89,90,88,37,43,34,18,27,14,19,16,20
211556,73,63,77,17,16,17,17,16,17,0,0,0
211583,98,98,98,17,23,12,17,23,12,0,0,0
211635,56,33,67,100,100,100,100,100,100,0,0,0
211644,99,98,100,32,32,32,30,30,30,2,2,2
211802,53,56,51,43,33,47,43,33,47,0,0,0
211893,5,3,7,91,100,88,91,100,88,0,0,0
211981,93,90,95,22,20,23,22,20,23,0,0,0
212009,48,46,50,22,24,21,22,24,21,0,0,0
212054,83,81,84,10,10,10,10,10,10,0,0,0
212106,84,84,84,14,15,13,14,15,13,0,0,0
212115,93,92,94,24,29,20,24,28,20,0,0,0
212133,69,66,71,26,30,27,25,29,26,1,1,1
212160,92,89,94,23,23,23,22,23,22,0,0,1
212197,79,73,84,22,24,20,22,24,20,0,0,0
212577,38,36,39,18,17,18,18,17,18,0,0,0
212601,84,80,86,16,17,15,16,17,15,0,0,0
212656,79,77,83,20,19,21,20,19,21,0,0,0
212674,56,55,57,18,19,17,18,19,17,0,0,0
212805,73,70,75,41,41,41,41,41,41,0,0,0
212832,91,86,92,22,23,21,21,22,21,0,1,0
212911,18,17,19,43,45,42,43,45,42,0,0,0
212984,77,69,81,24,23,24,24,23,24,0,0,0
212993,60,60,60,50,73,27,43,73,13,7,0,13
213011,80,75,82,18,19,17,17,19,17,0,0,0
213020,94,92,95,21,25,19,20,24,18,1,2,0
213163,91,100,89,100,100,100,100,100,100,0,0,0
213233,97,99,91,55,62,35,54,61,34,1,2,1
213251,74,69,79,16,17,16,16,17,16,0,0,0
213303,82,80,85,18,18,17,17,18,15,1,0,1
213321,96,95,97,14,16,12,14,16,12,0,0,0
213349,97,96,98,23,24,22,23,24,22,0,0,0
213358,98,99,98,10,8,12,10,8,12,0,0,0
213367,81,80,82,10,11,10,10,11,10,0,0,0
213385,41,40,42,23,25,22,23,25,22,0,0,0
213400,96,93,99,58,54,61,55,50,59,3,4,2
213507,78,73,82,20,23,18,20,23,18,0,0,0
213543,46,41,51,23,26,21,23,26,21,0,0,0
213598,80,72,85,17,15,18,17,15,18,0,0,0
213613,95,93,96,26,28,25,26,28,24,1,0,1
213622,64,100,62,67,0,75,67,0,75,0,0,0
213668,75,73,76,15,18,13,15,18,13,0,0,0
213774,95,92,97,26,27,25,23,24,22,3,2,3
213783,94,91,96,20,24,17,19,24,17,0,0,0
213826,82,74,85,22,24,21,22,24,21,0,0,0
213987,82,81,83,19,21,18,18,20,17,2,2,2
213996,77,75,79,29,29,29,29,29,29,0,0,0
214023,100,100,100,100,100,100,67,0,100,33,100,0
214041,96,95,97,21,21,21,20,21,20,1,1,1
214069,89,90,88,19,18,19,18,18,19,0,0,0
214148,58,.,58,15,.,15,15,.,15,0,.,0
214157,78,77,79,21,21,21,21,21,21,0,0,0
214166,92,93,92,21,16,24,21,15,24,0,1,0
214175,68,64,71,16,17,15,16,17,15,0,0,0
214272,84,82,85,12,15,11,12,15,11,0,0,0
214476,43,20,50,50,100,44,50,100,44,0,0,0
214528,68,69,56,52,53,40,52,53,40,0,0,0
214892,78,67,90,65,81,53,65,81,53,0,0,0
214971,84,78,85,10,14,9,10,14,9,0,0,0
215053,51,43,54,43,53,40,40,42,39,3,11,1
215062,6,6,6,73,73,73,73,73,73,0,0,0
215105,85,89,84,24,28,23,24,28,23,0,0,0
215114,82,80,85,50,47,52,49,47,51,1,1,1
215132,61,66,73,14,16,13,14,16,13,0,0,0
215266,73,75,72,34,38,31,34,38,31,0,0,0
215275,91,91,91,49,52,47,49,52,47,0,0,0
215284,92,95,89,35,38,31,35,38,31,0,0,0
215293,67,64,69,21,21,21,21,21,21,0,0,0
215309,47,67,45,33,100,23,33,100,23,0,0,0
215442,82,78,84,12,14,11,12,14,11,0,0,0
215594,29,13,30,100,100,100,69,100,68,31,0,32
215637,79,88,72,59,54,63,59,54,63,0,0,0
215655,94,93,95,14,17,12,14,17,12,0,0,0
215682,73,73,73,80,80,79,80,80,79,0,0,0
215691,80,78,82,16,24,11,16,24,11,0,0,0
215743,73,73,74,26,28,25,26,28,25,0,0,0
215770,83,81,85,15,17,14,15,17,14,0,0,0
215798,73,69,79,24,25,24,24,25,24,0,0,0
215929,80,84,78,12,12,12,12,12,12,0,0,0
215947,74,69,76,18,18,18,18,18,18,0,0,0
215974,44,33,46,57,100,50,57,100,50,0,0,0
215992,97,100,94,64,64,65,53,61,47,11,3,18
216010,93,92,94,18,21,17,18,20,16,0,0,0
216038,79,79,80,35,36,34,35,36,34,0,0,0
216047,100,100,.,100,100,.,100,100,.,0,0,.
216083,97,99,96,61,68,56,61,67,56,1,1,0
216278,77,73,79,13,15,12,13,15,12,0,0,0
216287,8,9,7,45,45,45,45,45,45,0,0,0
216296,89,89,88,39,40,37,39,39,37,0,0,0
216311,73,73,.,94,94,.,94,94,.,0,0,.
216339,72,70,74,18,20,17,18,20,17,0,0,0
216357,88,88,88,16,18,14,16,18,14,0,0,0
216366,78,73,80,17,17,17,17,17,17,0,0,0
216524,83,79,86,14,15,12,14,15,12,0,0,0
216542,82,82,82,36,30,43,34,30,40,2,1,3
216597,25,27,24,29,27,31,29,26,31,0,0,0
216667,84,80,87,12,14,11,12,14,11,0,0,0
216694,75,72,78,19,19,20,19,19,20,0,0,0
216764,89,85,92,21,24,19,21,24,19,0,0,0
216773,74,100,70,76,100,71,76,100,71,0,0,0
216807,82,80,84,15,16,14,15,16,14,0,0,0
216852,85,81,88,13,13,13,12,12,12,0,0,0
216931,95,94,96,15,14,15,14,14,14,0,0,0
216940,46,46,.,81,81,.,81,81,.,0,0,.
217013,93,89,94,22,24,21,22,24,21,0,0,0
217040,86,86,.,89,89,.,89,89,.,0,0,.
217059,78,78,78,17,19,16,17,19,16,0,0,0
217156,6,7,5,66,67,65,66,67,65,0,0,0
217165,74,70,79,13,14,11,13,14,11,0,0,0
217235,88,85,90,14,16,13,14,16,13,0,0,0
217305,68,75,57,27,29,22,27,29,22,0,0,0
217402,58,58,58,16,17,15,16,17,15,0,0,0
217420,85,81,87,20,21,20,19,20,19,1,1,1
217484,76,72,79,17,20,16,17,20,16,0,0,0
217493,19,25,17,56,57,55,56,57,55,0,0,0
217518,91,89,93,14,15,12,13,15,12,0,0,0
217536,73,70,75,15,18,14,15,18,14,0,0,0
217624,57,56,57,16,26,9,15,24,9,1,2,0
217633,50,50,50,34,38,33,34,38,33,0,0,0
217688,57,56,58,31,33,30,30,32,29,1,1,1
217721,86,83,87,7,10,6,7,10,6,0,0,0
217776,57,59,57,38,38,39,38,38,39,0,0,1
217819,76,69,79,16,16,16,16,16,16,0,0,0
217864,86,87,85,27,29,17,26,29,17,0,0,0
217873,62,64,62,6,4,7,6,4,7,0,0,0
217882,49,47,51,20,23,18,20,23,18,0,0,0
217907,98,96,98,27,31,25,27,31,25,0,0,0
217925,46,47,44,73,74,72,71,73,70,2,2,3
217934,99,99,99,17,23,15,15,19,14,1,3,1
217961,82,69,90,15,16,15,15,16,15,0,0,0
217998,63,63,62,40,46,33,40,46,33,0,0,0
218061,86,86,86,27,29,26,27,29,26,0,0,0
218070,71,67,74,13,14,12,13,14,12,0,0,0
218229,69,66,70,27,31,26,27,30,26,0,0,0
218238,87,90,87,18,21,15,17,20,14,1,1,1
218414,57,59,56,26,34,19,26,34,19,0,0,0
218441,70,74,66,32,33,31,32,33,31,1,0,1
218539,71,67,75,16,18,15,16,18,15,0,0,0
218645,84,80,85,35,39,33,35,39,33,0,0,0
218654,84,80,85,23,27,22,22,24,21,1,2,0
218663,62,60,62,24,25,23,24,25,23,0,0,0
218672,88,90,86,59,63,57,58,61,56,1,1,1
218681,72,73,71,50,56,43,47,53,41,3,3,2
218690,84,81,86,61,67,57,60,66,55,1,1,2
218706,89,91,88,56,58,54,55,58,52,1,0,1
218724,79,76,82,21,22,20,20,22,20,0,0,0
218733,88,89,87,27,32,24,24,28,22,3,4,2
218742,76,72,77,27,28,27,27,28,27,0,0,0
218821,80,79,81,33,36,31,32,36,30,0,0,1
218964,64,65,64,23,23,23,23,23,23,0,0,0
218973,52,50,55,20,24,17,20,24,17,0,0,0
219000,72,67,76,29,27,30,29,27,30,0,0,0
219046,97,98,97,34,37,32,32,35,31,2,2,2
219082,86,87,85,63,68,53,61,65,51,2,2,2
219091,76,78,73,21,18,28,21,18,28,0,0,0
219198,67,64,76,30,29,31,27,27,29,3,3,2
219240,62,67,57,100,100,100,100,100,100,0,0,0
219259,80,78,81,34,39,32,33,38,29,2,1,2
219295,94,93,99,17,13,43,16,13,41,1,0,1
219347,80,82,76,42,45,34,41,44,34,1,1,0
219356,87,87,88,40,42,39,39,41,37,1,1,1
219383,77,76,77,17,17,17,16,17,16,0,0,0
219471,87,86,88,33,34,33,31,32,31,2,2,2
219602,93,92,95,30,36,27,27,31,25,3,6,2
219639,35,49,34,40,50,39,37,45,36,3,5,3
219709,88,85,89,22,25,20,22,25,20,0,0,0
219718,50,47,53,49,65,33,45,61,31,3,5,2
219806,79,76,80,17,21,14,17,21,14,0,0,0
219833,97,96,97,24,26,23,24,26,23,0,0,0
219903,92,91,92,62,56,62,62,56,62,0,0,0
219949,58,55,59,38,43,35,38,43,35,0,0,0
219976,74,73,74,26,30,24,26,30,24,0,0,0
220075,87,87,88,25,28,23,24,28,23,0,0,0
220181,61,61,61,11,15,10,11,15,10,0,0,0
220215,88,91,86,37,43,33,37,43,33,0,0,0
220464,52,50,54,78,56,93,61,44,71,17,11,21
220473,81,71,91,61,72,52,57,67,50,3,5,2
220516,66,69,64,34,37,30,33,36,30,1,1,0
220604,98,96,99,27,33,24,24,28,21,4,5,2
220613,83,85,82,34,40,31,33,40,31,0,0,0
220631,70,71,69,21,25,20,21,24,19,1,0,1
220701,92,92,92,57,58,57,57,57,57,0,1,0
220710,68,67,69,20,23,18,20,23,18,0,0,0
220862,95,94,96,18,21,17,18,20,16,1,1,1
220978,68,69,68,36,38,34,35,38,33,1,1,1
221351,57,40,75,20,22,18,20,22,18,0,0,0
221519,60,56,64,19,20,18,19,20,18,0,0,0
221661,74,72,77,40,43,38,40,43,38,0,0,0
221731,60,50,64,35,40,33,35,39,33,0,1,0
221740,86,84,87,32,35,30,32,34,30,0,0,0
221759,75,72,77,27,30,24,26,30,24,0,0,0
221768,75,73,76,16,18,15,16,18,15,0,0,0
221847,79,79,79,33,35,30,33,35,30,0,0,0
221892,78,75,79,35,38,34,35,38,34,0,0,0
221953,77,75,79,21,24,18,21,24,18,0,0,0
221971,53,56,52,25,31,23,25,30,23,0,0,0
221999,7,8,7,48,50,46,48,50,46,0,0,0
222178,70,67,72,14,17,13,14,17,13,0,0,0
222831,70,70,70,52,53,52,52,52,51,1,1,1
222983,43,41,44,16,18,15,16,18,15,0,0,0
223117,85,83,100,88,93,50,0,0,0,88,93,50
223232,57,67,51,21,20,21,21,20,21,0,0,0
223472,84,80,84,63,100,63,63,100,63,0,0,0
224004,89,83,93,16,16,15,16,16,15,0,0,0
224147,91,90,92,27,29,26,25,26,25,2,3,2
224226,94,94,94,11,12,10,10,12,10,0,0,0
224244,17,16,17,61,72,49,58,66,48,3,5,1
224323,58,55,61,16,19,15,16,19,15,0,0,0
224527,65,66,63,39,43,35,39,43,35,0,0,0
224545,96,96,96,14,16,13,13,15,13,1,1,1
224554,87,83,89,20,24,19,20,23,18,0,1,0
225201,56,63,43,85,82,91,85,82,91,0,0,0
225247,95,94,95,19,22,17,19,22,17,0,0,0
225399,85,82,86,10,11,9,9,11,9,1,1,1
225414,91,92,91,20,22,19,16,17,15,4,5,4
225432,95,92,96,23,25,22,19,22,18,4,3,4
225502,53,50,56,13,13,12,11,12,11,2,2,2
225511,66,64,67,28,30,27,26,27,24,2,3,2
225548,59,58,61,29,29,30,27,27,28,2,2,2
225575,50,49,51,16,20,13,16,20,13,0,0,0
225627,94,92,95,11,12,11,11,12,11,0,0,0
225991,52,56,47,76,88,59,76,88,59,0,0,0
226091,88,85,90,29,34,26,25,29,23,4,5,3
226152,54,54,55,40,43,37,39,43,37,1,0,1
226231,54,59,48,26,28,24,25,28,22,1,0,2
226383,95,94,96,36,36,36,36,36,36,0,0,0
226471,99,99,99,6,8,5,6,8,5,0,0,0
226587,78,79,78,28,31,25,28,30,25,0,0,0
226833,95,93,95,21,23,19,20,22,19,0,0,0
227216,81,79,83,27,29,26,27,28,25,1,1,1
227331,66,67,65,10,12,9,10,12,9,0,0,0
227368,94,93,95,40,41,39,31,31,32,9,10,8
227429,87,85,88,7,12,5,6,10,4,1,1,1
227526,77,67,81,35,34,35,33,32,34,1,2,1
227757,9,9,10,44,44,44,44,44,44,0,0,0
227845,92,91,93,13,15,13,13,15,13,0,0,0
227863,98,97,99,39,42,38,39,41,37,1,0,1
227881,97,95,97,26,27,26,25,25,24,1,1,1
228042,84,83,85,21,24,19,21,24,19,0,0,0
228149,88,86,90,16,16,16,16,16,16,0,0,0
228246,53,50,55,19,20,18,19,20,18,0,0,0
228325,85,81,90,50,47,53,50,47,52,0,0,0
228343,51,49,53,15,17,13,15,17,13,0,0,0
228431,83,79,85,26,29,25,26,28,25,0,1,0
228459,70,66,72,31,33,30,28,30,28,2,3,2
228468,58,62,55,21,24,19,21,24,19,0,0,0
228501,100,100,100,36,40,30,35,39,29,1,1,1
228529,57,52,59,36,37,35,33,34,33,2,3,2
228705,93,91,95,20,24,18,20,23,17,1,1,1
228723,64,66,63,44,45,42,40,40,39,4,5,3
228769,93,92,94,32,33,31,28,29,27,4,5,3
228778,29,25,32,48,48,48,47,47,47,1,1,1
228787,87,85,89,25,27,22,23,26,21,1,1,1
228796,100,100,100,30,31,30,27,27,26,4,4,4
228802,94,92,95,35,34,35,33,32,34,2,2,2
228875,54,49,56,24,25,24,24,25,24,0,0,0
228981,63,60,66,19,22,17,19,22,17,0,0,0
229018,65,65,64,49,49,50,45,44,47,4,5,4
229027,90,87,93,28,32,26,23,25,21,5,6,5
229063,63,59,65,19,20,19,19,20,19,0,0,0
229115,68,66,70,29,30,28,28,30,27,1,1,1
229160,58,58,57,16,20,14,16,19,13,0,0,0
229179,96,94,96,25,17,26,24,17,25,1,0,1
229267,34,33,34,20,21,20,20,21,20,0,0,0
229780,81,81,80,38,42,35,34,38,30,4,3,5
229814,97,96,98,24,26,23,22,23,22,2,2,2
230038,59,54,64,79,82,77,77,80,75,2,2,2
230047,88,90,87,61,59,62,60,58,61,0,1,0
230603,89,87,90,17,14,19,16,13,18,1,1,1
230728,93,92,93,29,26,33,26,23,29,3,2,3
230764,95,94,96,31,32,30,29,30,28,2,2,2
230807,76,74,77,11,11,12,11,10,12,0,0,0
230816,67,53,74,22,27,20,21,24,20,1,2,0
230834,87,85,89,18,20,17,18,20,17,0,0,0
230852,62,68,59,11,17,7,11,17,6,0,0,0
230889,100,100,100,100,100,100,100,100,100,0,0,0
230913,75,74,76,9,8,9,8,8,9,1,0,1
230959,13,15,12,42,42,43,42,42,43,0,0,0
230995,87,87,86,23,24,20,23,24,20,0,0,0
231059,86,82,89,16,17,15,16,17,15,0,0,0
231095,100,100,100,41,57,33,39,57,30,2,0,4
231165,56,68,40,33,32,35,31,31,33,1,1,1
231174,64,56,68,18,19,18,18,19,18,0,0,0
231411,59,62,43,67,65,78,67,65,78,0,0,0
231420,48,56,40,14,16,11,14,16,11,0,0,0
231554,72,75,68,20,22,17,20,22,17,0,0,0
231581,75,73,77,16,16,15,16,16,15,0,0,0
231624,37,42,33,26,26,27,26,26,27,0,0,0
231651,41,40,41,21,23,19,14,16,13,7,8,6
231712,89,86,91,17,19,16,17,19,16,0,0,0
232025,87,83,91,20,24,17,20,24,17,0,0,0
232043,95,94,96,20,21,19,20,21,19,0,0,0
232089,76,77,76,17,20,13,17,20,13,0,0,0
232186,91,89,93,21,25,18,21,24,18,1,1,1
232256,37,37,10,21,21,100,21,21,100,0,0,0
232265,80,76,82,6,6,6,6,6,6,0,0,0
232308,75,.,75,10,.,10,10,.,10,0,.,0
232423,86,82,89,26,31,23,26,31,23,0,0,0
232557,99,99,99,19,22,18,16,17,15,4,5,3
232566,90,87,91,13,13,14,13,12,13,0,0,0
232609,97,96,97,11,11,11,11,11,11,0,0,0
232618,83,.,83,60,.,60,20,.,20,40,.,40
232681,82,82,82,16,15,16,15,15,15,1,0,1
232706,84,83,84,17,20,15,16,19,15,0,0,0
232937,89,83,91,19,21,18,19,21,18,0,0,0
232982,96,95,97,22,23,21,22,23,21,1,1,1
233277,95,94,96,12,14,11,12,14,11,0,0,0
233295,84,82,86,18,18,18,18,18,18,0,0,0
233301,94,91,95,13,13,13,13,13,13,0,0,0
233338,72,72,72,44,41,46,44,41,46,0,1,0
233374,29,31,27,22,22,22,22,22,22,0,0,0
233408,100,.,100,100,.,100,100,.,100,0,.,0
233426,80,78,82,12,16,9,12,16,9,0,0,0
233541,74,84,69,26,27,26,26,27,26,0,0,0
233611,100,99,100,28,30,26,27,30,26,0,1,0
233718,80,.,80,19,.,19,19,.,19,0,.,0
233897,83,81,86,39,37,40,38,36,39,1,1,1
233921,56,53,60,28,30,27,28,30,27,0,0,0
234030,93,90,94,25,24,26,25,23,26,0,0,0
234076,21,20,21,39,38,40,39,38,40,0,0,0
234085,64,64,62,47,49,36,47,49,36,0,0,0
234155,96,96,96,10,9,10,10,9,10,0,0,0
234164,94,94,94,8,11,7,8,10,6,1,1,1
234173,86,85,87,19,20,18,19,20,18,0,0,0
234207,19,18,19,39,44,35,39,44,35,0,0,0
234827,88,87,90,14,18,12,14,17,12,0,0,0
235024,64,64,64,23,33,20,23,33,19,0,0,0
235097,97,96,98,32,33,31,31,33,30,1,1,1
235167,99,99,100,21,24,20,20,22,18,1,1,2
235316,76,75,77,19,19,20,19,19,20,0,0,0
236133,96,95,97,36,41,34,35,41,32,2,1,2
236230,88,85,90,18,16,19,18,16,19,0,0,0
236328,88,84,93,9,10,8,9,10,8,0,0,0
236452,72,72,72,18,17,19,18,17,19,0,0,0
236577,92,91,92,14,16,14,14,16,14,0,0,0
236595,82,81,83,14,14,14,14,14,14,0,0,0
236939,86,84,87,26,29,24,25,28,23,1,1,1
236948,53,46,59,28,30,27,27,29,26,0,0,0
