UNITID,XF2A01,F2A01,XF2A19,F2A19,XF2A20,F2A20,XF2A02,F2A02,XF2A03,F2A03,XF2A03A,F2A03A,XF2A04,F2A04,XF2A05,F2A05,XF2A05A,F2A05A,XF2A05B,F2A05B,XF2A06,F2A06,XF2A11,F2A11,XF2A12,F2A12,XF2A13,F2A13,XF2A15,F2A15,XF2A16,F2A16,XF2A17,F2A17,XF2A18,F2A18,XF2B01,F2B01,XF2B02,F2B02,XF2B03,F2B03,XF2B04,F2B04,XF2B05,F2B05,XF2B06,F2B06,XF2B07,F2B07,XF2C01,F2C01,XF2C02,F2C02,XF2C03,F2C03,XF2C04,F2C04,XF2C05,F2C05,XF2C06,F2C06,XF2C07,F2C07,XF2C08,F2C08,XF2C09,F2C09,XF2C10,F2C10,XF2C12,F2C12,XF2C121,F2C121,XF2C122,F2C122,XF2C13,F2C13,XF2C131,F2C131,XF2C132,F2C132,XF2C14,F2C14,XF2C141,F2C141,XF2C142,F2C142,XF2C15,F2C15,XF2C151,F2C151,XF2C152,F2C152,XF2C16,F2C16,XF2C161,F2C161,XF2C162,F2C162,XF2C17,F2C17,XF2C171,F2C171,XF2C172,F2C172,XF2D01,F2D01,XF2D012,F2D012,XF2D013,F2D013,XF2D014,F2D014,XF2D02,F2D02,XF2D022,F2D022,XF2D023,F2D023,XF2D024,F2D024,XF2D03,F2D03,XF2D032,F2D032,XF2D033,F2D033,XF2D034,F2D034,XF2D04,F2D04,XF2D042,F2D042,XF2D043,F2D043,XF2D044,F2D044,XF2D05,F2D05,XF2D052,F2D052,XF2D053,F2D053,XF2D054,F2D054,XF2D06,F2D06,XF2D062,F2D062,XF2D063,F2D063,XF2D064,F2D064,XF2D07,F2D07,XF2D072,F2D072,XF2D073,F2D073,XF2D074,F2D074,XF2D08,F2D08,XF2D082,F2D082,XF2D083,F2D083,XF2D084,F2D084,XF2D08A,F2D08A,XF2D082A,F2D082A,XF2D083A,F2D083A,XF2D084A,F2D084A,XF2D08B,F2D08B,XF2D082B,F2D082B,XF2D083B,F2D083B,XF2D084B,F2D084B,XF2D09,F2D09,XF2D092,F2D092,XF2D093,F2D093,XF2D094,F2D094,XF2D10,F2D10,XF2D102,F2D102,XF2D103,F2D103,XF2D104,F2D104,XF2D11,F2D11,XF2D112,F2D112,XF2D12,F2D12,XF2D122,F2D122,XF2D13,F2D13,XF2D132,F2D132,XF2D14,F2D14,XF2D142,F2D142,XF2D143,F2D143,XF2D144,F2D144,XF2D15,F2D15,XF2D152,F2D152,XF2D153,F2D153,XF2D154,F2D154,XF2D16,F2D16,XF2D162,F2D162,XF2D163,F2D163,XF2D164,F2D164,XF2D17,F2D17,XF2D172,F2D172,XF2D173,F2D173,XF2D174,F2D174,XF2D18,F2D18,XF2D182,F2D182,XF2D183,F2D183,XF2D184,F2D184,XF2E011,F2E011,XF2E012,F2E012,XF2E021,F2E021,XF2E022,F2E022,XF2E031,F2E031,XF2E032,F2E032,XF2E041,F2E041,XF2E042,F2E042,XF2E051,F2E051,XF2E052,F2E052,XF2E061,F2E061,XF2E062,F2E062,XF2E071,F2E071,XF2E072,F2E072,XF2E081,F2E081,XF2E091,F2E091,XF2E092,F2E092,XF2E101,F2E101,XF2E102,F2E102,XF2E121,F2E121,XF2E122,F2E122,XF2E131,F2E131,XF2E132,F2E132,XF2E133,F2E133,XF2E134,F2E134,XF2E135,F2E135,XF2E136,F2E136,XF2E137,F2E137,F2FHA,XF2H01,F2H01,XF2H02,F2H02,XF2H03,F2H03,XF2H03A,F2H03A,XF2H03B,F2H03B,XF2H03C,F2H03C,XF2H03D,F2H03D,XF2I01,F2I01,XF2I02,F2I02,XF2I03,F2I03,XF2I04,F2I04,XF2I05,F2I05,XF2I06,F2I06,XF2I07,F2I07
177117,R,115593702,R,1769254,R,0,R,133345249,R,951128,R,0,R,21566300,R,110827821,R,78189623,R,32638198,R,132394121,R,0,R,0,R,6007188,R,0,R,0,R,6007188,R,4237934,R,27086330,R,19156011,R,0,R,7930319,R,125729715,R,-1265913,R,132394121,R,691652,R,30565,R,137625,R,0,R,1831607,R,2573737,R,5265186,R,5265186,R,0,R,5265186,R,691652,R,691652,R,0,R,30565,R,30565,R,0,R,137625,R,137625,R,0,R,0,R,0,R,0,R,1831607,R,1831607,R,0,R,2573737,R,2573737,R,0,R,2203088,R,2203088,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,751963,R,751963,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,5447289,R,2812644,R,1317796,R,1316849,R,5447289,R,2812644,R,1317796,R,1316849,R,0,R,0,R,0,R,0,R,2242010,R,2241810,R,200,R,0,R,12862194,R,3331669,R,9530525,R,0,R,0,R,0,R,2211441,R,2211441,R,0,R,0,R,0,R,0,R,0,R,0,R,1368345,R,586277,R,782068,R,0,R,27086330,R,14138892,R,11630589,R,1316849,R,0,R,3947530,R,-3947530,R,0,R,27086330,R,18086422,R,7683059,R,1316849,R,6903212,R,3299404,R,2664,R,0,R,0,R,0,R,1252391,R,612576,R,4600635,R,1778614,R,4386034,R,2018316,R,2011075,R,673505,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,19156011,R,8382415,R,2460394,R,684443,R,381258,R,0,R,7247501,1,R,105710387,R,108104282,R,2393895,R,2215161,R,12715852,R,-8359504,R,-4177614,R,188556,R,18086422,R,7930319,R,125729715,R,52435244,R,0,R,19156011
177126,R,52806923,R,10641725,R,0,R,68343876,R,1011879,R,0,R,22021703,R,45310294,R,34245221,R,11065073,R,67331997,R,2603718,R,24250639,R,5008461,R,28750,R,259162,R,32150730,R,21509005,R,14080763,R,9959631,R,0,R,4121132,R,63210865,R,0,R,67331997,R,0,R,0,R,0,R,0,R,1623197,R,395377,R,2018574,R,2018574,R,0,R,2018574,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1623197,R,1623197,R,0,R,395377,R,395377,R,0,R,3050540,R,3050540,Z,0,Z,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,5366502,R,2896234,R,1585615,R,884653,R,4177487,R,2896234,R,396600,R,884653,R,1189015,R,0,R,1189015,R,0,R,0,R,0,R,0,R,0,R,5069115,R,799506,R,3509103,R,760506,R,0,R,0,R,586885,R,586885,R,0,R,0,R,0,R,0,R,0,R,0,R,7721,R,7721,R,0,R,0,R,14080763,R,7340886,R,5094718,R,1645159,R,0,R,2625999,R,-2625999,R,0,R,14080763,R,9966885,R,2468719,R,1645159,R,3834963,R,2412282,R,0,R,0,R,0,R,0,R,615862,R,304205,R,1778381,R,898279,R,2834385,R,1225202,R,896040,R,257988,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,9959631,R,5097956,R,1089551,R,760642,R,675189,R,0,R,2336293,1,R,43981126,R,48122744,R,4141618,R,884653,R,4846734,R,-1605268,R,15499,R,7254,R,9159658,R,4121132,R,63210865,R,22445051,R,0,R,9959631
177144,R,41171818,R,30484414,R,0,R,75386081,R,10686011,R,6948438,R,26668768,R,38031302,R,30875045,R,7156257,R,64700070,R,5782378,R,53371183,R,2933661,R,56979,R,0,R,62144201,R,31659787,R,28379634,R,23668352,R,0,R,4711282,R,59988788,R,0,R,64700070,R,2067391,R,285541,R,505060,R,0,R,1795235,R,12754009,R,17407236,R,14549244,R,0,R,14549244,R,0,R,0,R,0,R,139268,R,139268,Z,0,R,0,R,0,Z,0,R,0,R,0,Z,0,R,1655967,R,1655967,Z,0,R,12754009,R,12754009,R,0,R,11333120,R,11333120,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,238157,R,139268,R,98889,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,4755087,R,732260,R,3122711,R,900116,R,3864663,R,732260,R,2232287,R,900116,R,890424,R,0,R,890424,R,0,Z,0,Z,0,Z,0,Z,0,R,4359890,R,2676175,R,1683715,Z,0,R,136864,R,136864,R,7039941,R,7039941,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,516575,R,0,R,516575,R,0,R,28379634,R,22057628,R,5421890,R,900116,R,0,R,4085723,R,-4085723,Z,0,R,28379634,R,26143351,R,1336167,R,900116,R,4779787,R,3529363,R,0,R,0,R,0,R,0,R,354616,R,148879,R,4999910,R,2511838,R,6116959,R,1716621,R,2810383,R,1017197,R,0,R,0,R,0,R,0,R,0,R,4606697,R,756335,R,23668352,R,9680233,R,4180734,R,1494202,R,1462978,R,790736,R,6059469,1,R,38248482,R,41171818,R,2923336,R,900116,R,3826763,R,-1803543,R,0,R,2474999,R,23033227,R,4711282,R,59988788,R,33825025,R,6948438,R,23668352
177214,R,67316498,R,93708599,R,0,R,203151866,R,55369843,R,44998629,R,63481786,R,84300237,R,84300237,R,0,R,147782023,R,7876905,R,143591849,R,27306697,R,3000602,R,0,R,181776053,R,88067454,R,61543892,R,54815588,R,0,R,6728304,R,141053719,R,0,R,147782023,R,1937449,R,214337,R,1177337,R,0,R,2070678,R,28334200,R,33734001,R,29758540,R,646338,R,30404878,R,0,R,0,R,0,R,214337,R,214337,R,0,R,1177337,R,1177337,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,29013204,R,28366866,R,646338,R,19126062,R,19126062,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,755159,R,755159,R,0,R,0,R,22500,R,0,R,22500,R,0,R,38966,R,38966,R,0,R,0,R,14469237,R,1675334,R,10458214,R,2335689,R,14469237,R,1675334,R,10458214,R,2335689,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,7829769,R,922159,R,6907610,R,0,R,0,R,0,R,9410876,R,9410876,R,0,R,0,R,0,R,0,R,0,R,0,R,1654542,R,1654542,R,0,R,0,R,53307111,R,33583098,R,17388324,R,2335689,R,0,R,-13677163,R,13677163,R,0,R,53307111,R,19905935,R,31065487,R,2335689,R,19343163,R,11468627,R,18088,R,0,R,0,R,0,R,0,R,0,R,11860357,R,5284389,R,14797823,R,2718710,R,4565302,R,178776,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,50584733,R,19650502,R,6028795,R,3975569,R,5674623,R,1625491,R,13629753,1,R,84107752,R,84401980,R,294228,R,1639031,R,6522592,R,-3222474,R,-4644921,R,-383696,R,55279103,R,6728304,R,141053719,R,83152841,R,40456617,R,54815588
177278,R,25839043,R,3752128,R,0,R,30388207,R,974640,R,244359,R,231616,R,29181951,R,21577418,R,7604533,R,29413567,R,2098905,R,13735999,R,2533719,Z,0,R,17145,R,18385768,R,14633640,R,4920104,R,5476892,R,0,R,-556788,R,29970355,R,0,R,29413567,R,0,R,0,R,0,R,0,R,360017,R,0,R,360017,R,299527,R,60490,R,360017,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,360017,R,299527,R,60490,R,0,R,0,R,0,R,693039,R,693039,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,173520,R,173520,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1041108,R,637565,R,403543,R,0,R,1014424,R,637565,R,376859,R,0,R,26684,R,0,R,26684,R,0,Z,0,Z,0,Z,0,Z,0,R,2118705,R,801589,R,1317116,Z,0,Z,0,Z,0,R,122465,R,122465,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,771267,R,80768,R,690499,R,0,R,4920104,R,2508946,R,2411158,Z,0,R,0,R,2550233,R,-2550233,Z,0,R,4920104,R,5059179,R,-139075,R,0,R,3369147,R,1469226,R,0,R,0,R,0,R,0,R,32620,R,0,R,221425,R,111659,R,1756981,R,845104,R,96719,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,5476892,R,2425989,R,680505,R,806462,R,403823,R,7425,R,1152688,1,R,19290520,R,19474833,R,184313,R,132852,R,1819580,R,-1768119,R,0,R,-417713,R,2508946,R,-556788,R,29970355,R,7836149,R,244359,R,5476892
177339,R,11173412,R,71134574,R,0,R,107965686,R,44055304,R,26603769,R,7520025,R,56390357,R,32548221,R,23842136,R,63910382,R,10470733,R,94110067,R,21436845,R,14389328,R,0,R,140406973,R,69272399,R,50169667,R,47034307,R,0,R,3135360,R,60775022,R,0,R,63910382,R,3199058,R,327164,R,0,R,0,R,622055,R,21086695,R,25234972,R,21708750,R,0,R,21708750,R,3199058,R,3199058,R,0,R,327164,R,327164,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,622055,R,622055,R,0,R,17560473,R,17560473,R,0,R,21708750,R,21708750,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,327164,R,327164,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,15399319,R,5307311,R,9068419,R,1023589,R,15399319,R,5307311,R,9068419,R,1023589,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1810622,R,1223919,R,564865,R,21838,R,0,R,0,R,9331566,R,9331566,R,0,R,0,R,0,R,0,R,0,R,0,R,1592246,R,-397828,R,1507820,R,482254,R,50169667,R,37500882,R,11141104,R,1527681,R,0,R,0,R,0,R,0,R,50169667,R,37500882,R,11141104,R,1527681,R,12860754,R,10532280,R,0,R,0,R,0,R,0,R,1082180,R,813001,R,8816512,R,5918856,R,6008399,R,3179689,R,2702335,R,542809,R,0,R,0,R,0,R,0,R,0,R,15564127,R,530703,R,47034307,R,21517338,R,4237935,R,4000575,R,3623120,R,1291487,R,12363852,1,R,25886618,R,27988292,R,2101674,R,1100993,R,1795728,R,-795047,R,0,R,4710369,R,47505343,R,3135360,R,60775022,R,63910383,R,26200426,R,47034307
177418,R,4703993,R,1405866,Z,0,R,27203496,R,1421010,R,0,R,25116107,R,666379,Z,0,R,666379,R,25782486,R,0,R,0,R,15787929,R,0,R,0,R,15787929,R,14382063,R,34795245,R,27813872,R,0,R,6981373,R,18801113,R,0,R,25782486,R,1895828,R,102053,R,403188,R,0,R,592102,R,9132101,R,12125272,R,7634665,R,1497436,R,9132101,R,1895828,R,1895828,R,0,R,102053,R,102053,R,0,R,403188,R,403188,R,0,R,0,R,0,R,0,R,592102,R,592102,R,0,R,6138930,R,4641494,R,1497436,R,11917679,R,11917679,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,399922,R,399922,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2413263,R,1878289,R,534974,R,0,R,2413263,R,1878289,R,534974,R,0,R,0,R,0,R,0,R,0,R,25000,R,25000,Z,0,Z,0,R,917346,R,917346,Z,0,Z,0,Z,0,Z,0,R,3147864,R,3147864,Z,0,Z,0,R,15532501,R,15532501,Z,0,Z,0,R,441670,R,441670,R,0,R,0,R,34795245,R,34260271,R,534974,Z,0,R,0,R,0,Z,0,Z,0,R,34795245,R,34260271,R,534974,R,0,R,8868525,R,5665327,R,0,Z,0,R,0,Z,0,R,2785675,R,557096,R,4445093,R,1930994,R,7053457,R,2687330,R,2031727,R,387530,R,1475733,Z,0,Z,0,Z,0,Z,0,R,1153662,R,0,R,27813872,R,11228277,R,2186631,R,2648200,R,795550,R,1188118,R,9767096,1,R,10570311,R,4703993,R,-5866318,R,1325,R,917346,R,-6195224,R,-589765,R,16038364,R,28060408,R,6981373,R,18801113,R,25782486,R,0,R,27813872
177542,R,1288175,R,17151394,Z,0,R,24778563,R,9530122,R,7559135,R,4745423,R,10503018,R,10503018,Z,0,R,15248441,R,1623273,R,30732145,R,6696084,R,66845,Z,0,R,39118347,R,21966953,R,9368146,R,9663673,R,0,R,-295527,R,15543968,R,0,R,15248441,R,918881,R,37479,R,179875,Z,0,R,84901,R,4477250,R,5698386,R,4058933,R,0,R,4058933,R,918881,R,918881,R,0,R,37479,R,37479,R,0,R,179875,R,179875,R,0,R,0,Z,0,R,0,R,79500,R,79500,R,0,R,2843198,R,2843198,R,0,R,4374521,R,4374521,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,80547,R,80547,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2812447,R,2403976,R,0,R,408471,R,2812447,R,2403976,R,0,R,408471,R,0,R,0,R,0,R,0,Z,0,Z,0,Z,0,Z,0,R,151040,R,7037,Z,0,R,144003,Z,0,Z,0,R,1497658,R,1497658,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,451933,R,451933,R,0,R,0,R,9368146,R,8815672,Z,0,R,552474,R,0,R,0,Z,0,Z,0,R,9368146,R,8815672,R,0,R,552474,R,1957691,R,1640982,R,0,R,0,R,0,R,0,R,943233,R,230077,R,1492714,R,1075060,R,2262909,R,754845,R,1456559,R,122590,R,0,R,0,R,0,R,0,R,0,R,1550567,R,258643,R,9663673,R,4082197,R,594010,R,1307348,R,1099101,R,384469,R,2196548,1,R,10367549,R,8843763,R,-1523786,R,83174,R,61906,R,-33099,R,-1635767,R,264142,R,9927815,R,-295527,R,15543968,R,15248441,R,7759135,R,9663673
177719,R,0,R,0,R,0,R,44702007,R,0,R,0,R,3654722,R,41047285,R,23531192,R,17516093,R,44702007,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,21639614,R,19538071,R,1495841,R,3597384,R,41104623,R,0,R,44702007,R,766487,R,173928,R,339571,R,0,R,1420617,R,45750,R,2746353,R,2746353,R,0,R,2746353,R,766487,R,766487,R,0,R,173928,R,173928,R,0,R,339571,R,339571,R,0,R,0,R,0,R,0,R,1466367,R,1466367,R,0,R,0,R,0,R,0,R,13008397,R,13008397,R,0,R,0,R,1690000,R,1690000,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,942357,R,942357,R,0,R,0,R,532886,R,532886,R,0,R,0,R,0,R,0,R,0,R,0,R,1990133,R,11244,R,963753,R,1015136,R,1978889,R,0,R,963753,R,1015136,R,11244,R,11244,R,0,R,0,R,59000,R,40000,R,19000,R,0,R,3374382,R,286860,R,3073532,R,13990,R,551,R,551,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,41908,R,41908,R,0,R,0,R,21639614,R,16554203,R,4056285,R,1029126,R,0,R,0,R,0,R,0,R,21639614,R,16554203,R,4056285,R,1029126,R,8754721,R,5721566,R,1126776,R,110236,R,471,R,0,R,2679413,R,1019596,R,1687679,R,1148741,R,5289011,R,1423912,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,19538071,R,9424051,R,2300548,R,0,R,1093362,R,0,R,6720110,1,R,39204990,R,42166731,R,2961741,R,1015136,R,3374382,R,-1429777,R,2000,R,246160,R,15916774,R,3597384,R,41104623,R,21170815,R,0,R,19538071
177746,R,87982981,R,74164216,R,0,R,173503159,R,27195739,R,23961102,R,59844347,R,86463073,R,48444802,R,38018271,R,146307420,R,1556003,R,102952281,R,2917548,R,0,R,0,R,107425832,R,33261616,R,35331156,R,27805911,R,0,R,7525245,R,138782175,R,0,R,146307420,R,1992081,R,156369,R,542500,R,0,R,465245,R,17457618,R,20613813,R,17922863,R,196875,R,18119738,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,465245,R,465245,R,0,R,17654493,R,17457618,R,196875,R,15657288,R,15657288,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,3563,R,3563,R,0,R,0,R,24867,R,24867,R,0,R,0,R,0,R,0,R,0,R,0,R,3519056,R,2696136,R,455917,R,367003,R,3519056,R,2696136,R,455917,R,367003,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,9575653,R,406856,R,9168797,R,0,R,0,R,0,R,3662015,R,3662015,R,0,R,0,R,0,R,0,R,0,R,0,R,2888714,R,2888714,R,0,R,0,R,35331156,R,25339439,R,9624714,R,367003,R,0,R,3569713,R,-3569713,R,0,R,35331156,R,28909152,R,6055001,R,367003,R,10218356,R,5602701,R,0,R,0,R,0,R,0,R,4080841,R,1571108,R,3386416,R,1437407,R,7322988,R,2018347,R,2797310,R,85884,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,27805911,R,10715447,R,2746710,R,2646687,R,3249071,R,1026731,R,7421265,1,R,76784434,R,84495578,R,7711144,R,1591136,R,9329955,R,-3209947,R,0,R,1103241,R,28909152,R,7525245,R,138782175,R,94677158,R,23961102,R,27805911
177816,R,38942123,R,25412254,R,0,R,73837502,R,315890,R,0,R,48223973,R,25297639,R,14488887,R,10808752,R,73521612,R,697657,R,42261497,R,3018635,R,211930,R,0,R,46189719,R,20777465,R,11659927,R,8691581,R,1,R,2968347,R,70553265,R,0,R,73521612,Z,0,Z,0,Z,0,Z,0,R,747456,Z,0,R,747456,R,551106,R,196350,R,747456,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,747456,R,551106,R,196350,R,0,R,0,R,0,R,1470980,R,1470980,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,4639064,R,3904561,R,180985,R,553518,R,4639064,R,3904561,R,180985,R,553518,R,0,R,0,R,0,R,0,R,300000,R,300000,R,0,R,0,R,4004252,R,1515599,R,2406063,R,82590,R,0,R,0,R,1245631,R,1245631,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,11659927,R,8436771,R,2587048,R,636108,R,0,R,1414748,R,-1414748,Z,0,R,11659927,R,9851519,R,1172300,R,636108,R,3804818,R,1663340,R,0,Z,0,R,0,Z,0,R,714893,R,264030,R,2230452,R,897014,R,853413,R,280296,R,1088005,R,334225,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,8691581,R,3438905,R,1061731,R,553138,R,1446752,R,0,R,2191055,1,R,31621172,R,34139209,R,2518037,R,567536,R,3524283,R,-1563782,R,-10000,R,1159938,R,9851519,R,2968347,R,70553265,R,48223973,R,0,R,8691581
177834,R,361691980,R,107677902,R,0,R,543002403,R,122342334,R,75475076,R,315789381,R,104870688,R,62440194,R,42430494,R,420660069,R,21384555,R,134633521,R,57028057,R,200589,R,0,R,213246722,R,105568820,R,246784177,R,189842485,R,0,R,56941692,R,363718377,R,0,R,420660069,R,0,R,0,R,0,R,0,R,647191,R,2509147,R,3156338,R,359538,R,0,R,359538,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,359538,R,359538,R,0,R,183014174,R,183014174,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,4922334,R,4922334,R,0,R,0,R,485000,R,485000,R,0,R,0,R,0,R,0,R,0,R,0,R,10006288,R,7133874,R,311766,R,2560648,R,9699719,R,6827305,R,311766,R,2560648,R,306569,R,306569,R,0,R,0,R,0,R,0,R,0,R,0,R,35946299,R,26474915,R,8518641,R,952743,R,9157738,R,9157738,R,258678,R,258678,R,0,R,0,R,0,R,0,R,0,R,0,R,2993666,R,2855547,R,25618,R,112501,R,246784177,R,234302260,R,8856025,R,3625892,R,0,R,2835754,R,-2835754,Z,0,R,246784177,R,237138014,R,6020271,R,3625892,R,92007254,R,46145198,R,5436925,R,3436219,R,0,R,0,R,49969692,R,26375846,R,7426116,R,4546679,R,32188957,R,10670045,R,808518,R,330757,R,2005023,R,0,R,0,R,0,R,0,R,0,R,0,R,189842485,R,91504744,R,21429677,R,13411300,R,2902100,R,2985642,R,57609022,1,R,123749100,R,136425451,R,12676351,R,2678901,R,12857746,R,-2860296,R,0,R,47295529,R,237138014,R,56941692,R,363718377,R,108856615,R,75475076,R,189842485
177931,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,73950,R,0,R,76955,R,0,R,0,R,0,R,150905,R,17547,R,0,R,17547,R,0,R,0,R,0,R,0,R,0,R,0,R,17547,R,17547,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,309399,R,309399,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0,R,0,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,,A,,A,,A,,A,,R,0,R,0,R,0,R,0,R,309399,R,309399,Z,0,Z,0,R,0,R,0,Z,0,Z,0,R,309399,R,309399,R,0,R,0,R,263000,R,163060,R,0,Z,0,R,0,Z,0,R,0,R,0,R,46375,R,35245,R,46900,R,43617,A,,A,,R,0,A,,A,,A,,A,,R,0,R,0,R,356275,R,241922,R,111285,R,0,R,0,R,0,R,3068,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
177968,R,164583686,R,197757035,R,0,R,390981903,R,19977308,R,0,R,343449974,R,27554621,R,17719278,R,9835343,R,371004595,R,40709191,R,297531195,R,50573904,R,2297134,Z,0,R,391111424,R,193354389,R,123787899,R,140201127,R,0,R,-16413228,R,387417823,R,0,R,371004595,R,8510154,R,283251,R,1783700,R,0,R,530593,R,39217267,R,50324965,R,40118895,R,0,R,40118895,R,8510154,R,8510154,R,0,R,283251,R,283251,R,0,R,1783700,R,1783700,R,0,R,0,R,0,R,0,R,530593,R,530593,R,0,R,29011197,R,29011197,R,0,R,90688062,R,90688062,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,730773,R,730773,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3863994,R,3316300,R,350603,R,197091,R,3863994,R,3316300,R,350603,R,197091,R,0,R,0,R,0,R,0,Z,0,Z,0,Z,0,Z,0,R,20291223,R,18122107,R,1894759,R,274357,Z,0,Z,0,R,6763247,R,6763247,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1450600,R,1450600,R,-299467,R,299467,R,123787899,R,121071089,R,1945895,R,770915,R,0,R,1317991,R,-1317991,Z,0,R,123787899,R,122389080,R,627904,R,770915,R,46654029,R,30229563,Z,0,Z,0,Z,0,Z,0,R,5196066,R,2269028,R,37605338,R,16797225,R,25939769,R,6630948,R,24805925,R,2926104,Z,0,Z,0,Z,0,Z,0,Z,0,R,0,R,0,R,140201127,R,58852868,R,11761643,R,6592644,R,12812428,R,0,R,50181544,1,R,188685883,R,159164606,R,-29521277,R,197091,R,18591772,R,-38431470,R,-9878670,R,-17812047,R,122389080,R,-16413228,R,387417823,R,151052549,R,4719846,R,140201127
