unitid,institution_name,year,enrollment_headcount_total,enrollment_headcount_undergrad,enrollment_headcount_graduate,pct_international_all,pct_international_undergraduate,pct_international_graduate,staff_headcount_total,staff_headcount_instructional,revenue_total,expenses_total,loss_amount,net_tuition_per_fte,state_funding,federal_grants_contracts_pell_adjusted,endowment_value,discount_rate,liquidity,leverage,cut_records,cut_types,latest_cut_announcement_date,financial_warning_count
161253,University of Maine,2021,14808,11884,2924,0.03606158833063209,0.0228037697744867,0.0899452804377565,2647,799,433911000,396098000,37813000,11350.254303599377,104025000,45273000,448303000,0.3736945786221227,0.12054575305361068,0.19575049828793376,1,staff_layoff,2025-05-15,2
161253,University of Maine,2022,15005,11879,3126,0.03825391536154615,0.02357100766057749,0.09404990403071016,2712,833,441211000,452098000,-10887000,11726.038104543231,105373000,62765000,456236000,0.3857649533499496,0.12988839259197665,0.20540455458012097,1,staff_layoff,2025-05-15,2
161253,University of Maine,2023,14675,11474,3201,0.04327086882453151,0.02344430887223287,0.11433926897844424,2590,778,454651000,471481000,-16830000,11249.82016236769,114262000,66035000,411588000,0.4066815531033885,0.0893595714371467,0.208804337163831,1,staff_layoff,2025-05-15,2
161253,University of Maine,2024,13960,10867,3093,0.04749283667621776,0.02364958130118708,0.13126414484319432,2635,780,495022000,495270000,-248000,11856.209150326797,120820000,75423000,479309000,0.4082072510041127,0.06751888406160027,0.2017086746774042,1,staff_layoff,2025-05-15,2
163259,"University of Maryland, Baltimore",2015,6877,993,5884,0.04289661189472153,0.02719033232628398,0.04554724677090414,6662,2575,1022078973,,,31392.67576791809,208483224,212493149,261976208,0.1675194554715001,0.0474554301704729,0.40993168462082713,1,staff_layoff,2025-09-23,1
163259,"University of Maryland, Baltimore",2016,7954,1101,6853,0.04161428212220267,0.0254314259763851,0.04421421275353859,6774,2543,1038607643,1037493451,1114192,33359.85126777984,217008902,201466744,259595976,0.15725380298214367,0.0497769914389783,0.40635426236627664,1,staff_layoff,2025-09-23,1
163259,"University of Maryland, Baltimore",2017,7158,1133,6025,0.04219055602123498,0.02294792586054722,0.04580912863070539,6932,2694,1111226192,1091432917,19793275,33216.04496032912,219951944,228388561,297047412,0.16831558180214687,0.06259791618233164,0.4177154894020534,1,staff_layoff,2025-09-23,1
163259,"University of Maryland, Baltimore",2018,7495,1147,6348,0.04202801867911941,0.02528334786399302,0.04505356017643352,6984,2570,1179177579,1150243222,28934357,34098.01008645533,230213735,284280740,334452946,0.18956478232204943,0.07569617215498371,0.3752817894028075,1,staff_layoff,2025-09-23,1
163259,"University of Maryland, Baltimore",2019,7573,1144,6429,0.04344381354813152,0.03321678321678321,0.04526364909006066,7205,2703,1244193241,1248496861,-4303620,36259.16540035067,236403430,323545421,359159271,0.19224656891415268,0.07723742778367171,0.39669749317496983,1,staff_layoff,2025-09-23,1
163259,"University of Maryland, Baltimore",2020,7663,1107,6556,0.04463004045413023,0.03432700993676603,0.04636973764490543,7319,2867,1253503685,1267259135,-13755450,,252312068,310302030,358709272,0.19797345946272396,0.06680322404261739,0.3867128245111503,1,staff_layoff,2025-09-23,1
163259,"University of Maryland, Baltimore",2021,7997,1163,6834,0.04489183443791422,0.03869303525365434,0.04594673690371671,7386,2954,1331340794,1332925436,-1584642,18534.707482034664,244296504,318018438,456327486,0.22144807011057369,0.07217177362883728,0.4081527193218133,1,staff_layoff,2025-09-23,1
163259,"University of Maryland, Baltimore",2022,8094,1207,6887,0.04917222634049913,0.04722452361226181,0.0495135763031799,7554,3038,1354502408,1346057196,8445212,18880.943293954137,260199753,326690290,466849036,0.23093337502099465,0.08127549239257344,0.3559475567781,1,staff_layoff,2025-09-23,1
163259,"University of Maryland, Baltimore",2023,7720,1199,6521,0.05660621761658031,0.04670558798999166,0.05842662168379083,7717,3053,1462986414,1401532443,61453971,19639.289355539466,326861990,319304066,490317395,0.2248843663597284,0.110963522046973,0.3904404660477988,1,staff_layoff,2025-09-23,1
163259,"University of Maryland, Baltimore",2024,7440,1214,6226,0.06061827956989247,0.03624382207578253,0.06537102473498234,7774,3084,1554129203,1486987727,67141476,20237.34011584732,365328367,336382975,521552835,0.2339095507218737,0.12632681955075542,0.3996008352627408,1,staff_layoff,2025-09-23,1
163259,University of Maryland-Baltimore,2014,6921,944,5977,0.04132350816356018,0.03283898305084746,0.04266354358373766,6910,2575,1003860122,,,31448.638264669164,191190048,214960806,263230021,0.15935578037193154,0.15926264763356066,0.28532395231855506,1,staff_layoff,2025-09-23,1
174066,University of Minnesota-Twin Cities,2014,64579,44981,19598,0.10658263522197618,0.07832195816011205,0.1714460659250944,17828,4639,3050694251,,,14192.737040375328,543517342,471852170,2992707059,0.24311629693966652,0.15666392805124246,0.3621829293790478,1,staff_layoff,2025-06-20,2
174066,University of Minnesota-Twin Cities,2015,64259,44778,19481,0.10927652157674413,0.08030729376032873,0.17586366202966994,17967,4711,2978266167,,,14353.431450311276,565807305,458503686,3113770286,0.2477461952553479,0.06730576241083915,0.4848938595943595,1,staff_layoff,2025-06-20,2
174066,University of Minnesota-Twin Cities,2016,63664,44505,19159,0.11309374214626793,0.080934726435232,0.18779685787358424,18232,4711,3034189871,3082281536,-48091665,14587.653728599333,583762366,434533037,3089349622,0.2543865396616931,0.0963520138263712,0.4341970422075176,1,staff_layoff,2025-06-20,2
174066,University of Minnesota-Twin Cities,2017,64860,45796,19064,0.11045328399629972,0.07579264564590794,0.19371590432228283,18595,4827,3122459458,3385996902,-263537444,14954.934344124207,566502793,431466074,3290771443,0.26054963776040835,0.06656067277455256,0.6900836382870094,1,staff_layoff,2025-06-20,2
174066,University of Minnesota-Twin Cities,2018,64115,45465,18650,0.10922561023161506,0.07471681513251952,0.19335120643431636,18851,4964,3261311376,3442256608,-180945232,15314.43801466441,593849676,446663878,3500753156,0.26297516831416795,0.07664742379461965,0.5444892969664076,1,staff_layoff,2025-06-20,2
174066,University of Minnesota-Twin Cities,2019,61787,43828,17959,0.108323757424701,0.07456420553071096,0.19071217773818144,18957,4974,3356478934,3201060536,155418398,15905.763142404348,582537143,472152537,3714675514,0.26226609656867245,0.09880937107898458,0.4136333310598374,1,staff_layoff,2025-06-20,2
174066,University of Minnesota-Twin Cities,2020,63760,46135,17625,0.1053168130489335,0.07087894223474585,0.19546099290780145,18624,4935,3327381881,3415564680,-88182799,,598125682,471012234,3699522229,0.2721221750008523,0.09477621410541053,0.40321085254470174,1,staff_layoff,2025-06-20,2
174066,University of Minnesota-Twin Cities,2021,62309,44778,17531,0.09284373044022531,0.05679128143284649,0.1849295533626148,18369,5000,4064508509,3269006460,795502049,13965.468523256302,596386472,482902524,5155556365,0.2873853924052305,0.13921147458254154,0.35142895821590864,1,staff_layoff,2025-06-20,2
174066,University of Minnesota-Twin Cities,2022,60763,43161,17602,0.09398811776903708,0.05194504297861496,0.197079877286672,18840,5029,3595162633,3242414971,352747662,14091.412154882866,626198101,539300273,4901364610,0.3074795386679424,0.1678628097783452,0.3504916973737757,1,staff_layoff,2025-06-20,2
174066,University of Minnesota-Twin Cities,2023,59150,42178,16972,0.09579036348267116,0.05118782303570582,0.2066344567522979,19735,5152,3740088639,3682010227,58078412,14749.675390774735,610204489,602336057,5108881887,0.29973735036930826,0.18718992890796113,0.3799318446422996,1,staff_layoff,2025-06-20,2
174066,University of Minnesota-Twin Cities,2024,59339,42832,16507,0.09474376042737492,0.04921553978333956,0.21287938450354396,20210,5291,4211794710,4104955674,106839036,14846.36963121802,672023325,648060210,5512426113,0.3145467329687539,0.18766510855870017,0.3509275221078103,1,staff_layoff,2025-06-20,2
101709,University of Montevallo,2014,3426,2846,580,0.01079976649153531,0.01300070274068868,0,541,222,59243172,,,7567.6997509783,17801513,1515781,18119935,0.3006214607463973,0.24497464356471096,0.45435940393735347,1,staff_layoff,2025-03-17,2
101709,University of Montevallo,2015,3381,2837,544,0.0124223602484472,0.01409940077546704,0.00367647058823529,545,220,62674545,,,7918.482277121375,17926178,1500085,19052480,0.3200100674928484,-0.05907314112642752,0.7640239310904378,1,staff_layoff,2025-03-17,2
101709,University of Montevallo,2016,3318,2756,562,0.01446654611211573,0.0148766328011611,0.01245551601423487,573,218,64982460,67362647,-2380187,8405.258704605018,18015810,1714743,19855174,0.3363799343014407,-0.08309747453819473,0.8252392186113227,1,staff_layoff,2025-03-17,2
101709,University of Montevallo,2017,3063,2580,483,0.01436500163238655,0.01434108527131783,0.0144927536231884,576,225,62164918,69362957,-7198039,8422.1528,18703151,1810698,20550150,0.3800849263826299,-0.13419423286609258,0.9129614497214852,1,staff_layoff,2025-03-17,2
101709,University of Montevallo,2018,2971,2529,442,0.02053180747223157,0.02293396599446421,0.00678733031674208,584,225,63054747,71878771,-8824024,8342.879852881078,18703151,2204823,21923587,0.4186909118886649,-0.42087377491451466,1.1938686246307748,1,staff_layoff,2025-03-17,2
101709,University of Montevallo,2019,2841,2445,396,0.02428722280887011,0.02658486707566462,0.0101010101010101,585,223,65044749,72604287,-7559538,7918.33853946813,20584426,3436084,22455731,0.45071325120390543,-0.4621887915353915,1.2132622063756582,1,staff_layoff,2025-03-17,2
101709,University of Montevallo,2020,2829,2419,410,0.02509720749381407,0.02769739561802397,0.00975609756097561,553,226,77573501,75117987,2455514,,22113165,8206169,24840444,0.43021235905877,-0.4496264158037012,1.0527070123742124,1,staff_layoff,2025-03-17,2
101709,University of Montevallo,2021,2960,2476,484,0.03817567567567567,0.04361873990306947,0.01033057851239669,568,225,79086019,77605422,1480597,9324.19887591872,22863165,12806873,31054586,0.429494467251222,-0.4105383971205318,1.203593908678871,1,staff_layoff,2025-03-17,2
101709,University of Montevallo,2022,2894,2385,509,0.02937111264685556,0.0310272536687631,0.02161100196463654,588,229,76837857,77622641,-784784,8514.249143835616,24959955,10049905,35286697,0.4643921789618029,-0.405584659875834,1.0338909941284478,1,staff_layoff,2025-03-17,2
101709,University of Montevallo,2023,2935,2385,550,0.02862010221465076,0.03186582809224318,0.01454545454545454,608,228,77254990,81795827,-4540837,7664.220885259992,27232352,7159046,38003803,0.5148528991405855,-0.46843999391144686,1.055100987464862,1,staff_layoff,2025-03-17,2
101709,University of Montevallo,2024,3860,3286,574,0.02512953367875647,0.0273889227023737,0.01219512195121951,640,232,83020889,93989235,-10968346,7645.286205414697,28843970,7019855,45439205,0.5211538517957934,-0.4706657451797162,1.0770265436340307,1,staff_layoff,2025-03-17,2
181464,University of Nebraska-Lincoln,2014,27408,20688,6720,0.09008318739054293,0.06660866202629544,0.16235119047619048,6049,1374,997772255,,,9100.101649132785,262043558,129268470,203672175,0.24914330525303255,0.12959351923524104,0.27836350142463623,1,program_suspension,2025-11-10,2
181464,University of Nebraska-Lincoln,2015,27004,21062,5942,0.1037994371204266,0.08213844839046625,0.18057892965331537,6135,1349,1034453022,,,9419.704214879874,272388353,129260166,906156061,0.25080538214026527,0.1313324995968685,0.28627031367938555,1,program_suspension,2025-11-10,2
181464,University of Nebraska-Lincoln,2016,27908,21433,6475,0.1040203525870718,0.08342275929641207,0.1722007722007722,6212,1412,1025074718,1017842976,7231742,9755.818273230036,272863747,128589151,869874341,0.2481055591465332,0.1284000365328672,0.2874989079415874,1,program_suspension,2025-11-10,2
181464,University of Nebraska-Lincoln,2017,28550,22012,6538,0.10907180385288968,0.08872433218244594,0.17757724074640563,6349,1419,1098932151,1058668402,40263749,9919.520850950195,280559605,132883620,958038869,0.2580165809847418,0.1265532193730083,0.2797470935147268,1,program_suspension,2025-11-10,2
181464,University of Nebraska-Lincoln,2018,28642,22136,6506,0.11147964527616788,0.09265449945789664,0.17553027974177682,6027,1398,1101936144,1095099515,6836629,10234.325574204948,268604585,137925402,1021199250,0.27963593065194686,0.12314848953744496,0.27386186519044287,1,program_suspension,2025-11-10,2
181464,University of Nebraska-Lincoln,2019,28686,22433,6253,0.107369448511469,0.09022422324254446,0.16887893810970733,6627,1661,1085175632,1097898574,-12722942,10767.33722334004,265541302,144457889,1309494313,0.3048804794142071,0.12441222843657038,0.26750504172863004,1,program_suspension,2025-11-10,2
181464,University of Nebraska-Lincoln,2020,32498,26359,6139,0.10172933718998092,0.08740847528358435,0.1632187652712168,6432,1602,1078951023,1186967884,-108016861,,275975426,143316751,1008858169,0.32681725540739903,0.12547198169669577,0.25044711937771974,1,program_suspension,2025-11-10,2
181464,University of Nebraska-Lincoln,2021,27390,21440,5950,0.08660094925155166,0.0617070895522388,0.17630252100840335,6301,1595,1126937887,1037402822,89535065,10602.371614978998,293620142,144844526,1358276089,0.34353481773012756,0.14458014111552497,0.2333647802437189,1,program_suspension,2025-11-10,2
181464,University of Nebraska-Lincoln,2022,26722,20711,6011,0.0755931442257316,0.04678673168847473,0.17484611545499917,6411,1607,1122036717,1118056339,3980378,10151.365436750448,295853767,157808969,1196483117,0.36477658505064214,0.15364506931988686,0.22785736051602784,1,program_suspension,2025-11-10,2
181464,University of Nebraska-Lincoln,2023,25724,20139,5585,0.07265588555434614,0.03818461691245841,0.1969561324977619,6502,1606,1227313894,1205842444,21471450,9873.66716578541,302126214,174586709,1290770134,0.3778376122460795,0.13828420274324077,0.22159256362781293,1,program_suspension,2025-11-10,2
181464,University of Nebraska-Lincoln,2024,25883,20244,5639,0.06962098674805857,0.03102153724560363,0.2081929420109949,6481,1480,1302364527,1288046268,14318259,10276.370657276995,311040222,188579980,1479930187,0.3845756321042677,0.12460644811632,0.19426046019188636,1,program_suspension,2025-11-10,2
161457,University of New England,2014,9679,5468,4211,0.00392602541584874,0.00256035113386978,0.00569935882213251,1116,508,173186086,173186086,0,26506.913572204125,0,7273763,32598764,0.21611620178176785,0.41566346685151734,0.459753985241973,1,program_suspension,2025-07-11,2
161457,University of New England,2015,10371,5781,4590,0.00433902227364767,0.00242172634492302,0.00675381263616557,1204,542,181482732,181482732,0,28080.597445405852,0,5354124,33731889,0.20679394152692937,0.45967155129079235,0.41794199100952506,1,program_suspension,2025-07-11,2
161457,University of New England,2016,12245,7413,4832,0.00359330338913842,0.00107918521516255,0.00745033112582781,1277,573,198306654,198306654,0,27647.823645852077,0,5583294,32367372,0.19500610477863684,0.535874311047019,0.36916259504006765,1,program_suspension,2025-07-11,2
161457,University of New England,2017,13743,8798,4945,0.00385650876810012,0.00136394635144351,0.0082912032355915,1366,599,221894857,221894857,0,29680.587698909352,0,6996227,36506310,0.1983529099235787,0.5206318967631065,0.3956046968014214,1,program_suspension,2025-07-11,2
161457,University of New England,2018,14072,9449,4623,0.00426378624218305,0.00179913218329982,0.00930131948950897,1372,577,222915090,222915090,0,28945.675684931502,0,6203978,37613784,0.1997026607229255,0.5321923056992347,0.3900498193455786,1,program_suspension,2025-07-11,2
161457,University of New England,2019,13439,9108,4331,0.00372051491926482,0.00131752305665349,0.00877395520664973,1312,529,224326522,224326522,0,28523.70942582144,0,7180736,38305926,0.20124152906122245,0.5938177190219491,0.326940178812997,1,program_suspension,2025-07-11,2
161457,University of New England,2020,12232,8249,3983,0.00335186396337475,0.00145472178445872,0.00728094401205121,1297,541,220837266,220837266,0,,0,7515061,39208629,0.20990020579042976,0.6203427287171399,0.30421025299600296,1,program_suspension,2025-07-11,2
161457,University of New England,2021,11493,7528,3965,0.00330636039328286,0.00146121147715196,0.00680958385876418,1255,519,235526492,235526492,0,24686.965655664582,0,6348514,50079209,0.1935839268712822,0.6335915603797116,0.2748016733599147,1,program_suspension,2025-07-11,2
161457,University of New England,2022,10463,6885,3578,0.00305839625346458,8.714596949891067e-4,0.0072666294019005,1248,534,216866928,216866928,0,26359.140901130395,0,6269023,45068469,0.20309635203286228,0.6159321334191412,0.3049739535891554,1,program_suspension,2025-07-11,2
161457,University of New England,2023,11019,7665,3354,0.0031763317905436,0.00130463144161774,0.00745378652355396,1322,565,234505118,234505118,0,26605.22845659164,0,7763098,176069053,0.2136408701982266,0.6285190903893084,0.2879693432145124,1,program_suspension,2025-07-11,2
161457,University of New England,2024,11153,7947,3206,0.00358647897426701,0.00100666918333962,0.00998128509045539,1353,563,276693062,276693062,0,27262.41942746864,0,11811968,330754456,0.20596241977723215,0.6476146950758042,0.2577928735969629,1,program_suspension,2025-07-11,2
183044,University of New Hampshire-Main Campus,2014,16255,13326,2929,0.03199015687480775,0.01861023562959627,0.09286445885967907,3712,1030,542608006,,,12495.06903695783,45399492,67508103,336380227,0.34769982637528396,0.11165412845228186,0.26708610461166143,2,department_closure; staff_layoff,2025-08-08,2
183044,University of New Hampshire-Main Campus,2015,16373,13642,2731,0.03902766750137421,0.02653569857792112,0.10142804833394362,3747,1032,562055151,,,12660.182690424906,53011053,67238142,346925672,0.351921416199687,0.1208332657189129,0.277581596985288,2,department_closure; staff_layoff,2025-08-08,2
183044,University of New Hampshire-Main Campus,2016,16795,13852,2943,0.04340577552843108,0.03169217441524689,0.09853890587835544,3801,1042,561655607,562398779,-743172,13231.162245290274,52914910,65114764,330131483,0.34798285264726364,0.13233254708500208,0.2657485569683413,2,department_closure; staff_layoff,2025-08-08,2
183044,University of New Hampshire-Main Campus,2017,16599,13688,2911,0.04711127176335924,0.03572472238457042,0.10065269666781176,3929,1051,589108155,564595451,24512704,13724.327745776973,52805202,62361439,365427207,0.3489530181381541,0.1376403994286697,0.2461554764244537,2,department_closure; staff_layoff,2025-08-08,2
183044,University of New Hampshire-Main Campus,2018,16859,13824,3035,0.05534136069755027,0.04376446759259259,0.10807248764415156,3775,985,617436219,584864918,32571301,13716.23644292757,52801513,63738463,389491785,0.3661562005109571,0.11844666691072002,0.25118040270602787,2,department_closure; staff_layoff,2025-08-08,2
183044,University of New Hampshire-Main Campus,2019,16673,13538,3135,0.05295987524740599,0.04084798345398138,0.10526315789473684,3809,998,609981150,572717939,37263211,14107.306166976834,52797825,67181457,407225795,0.37097661185679626,0.13256046226549967,0.23166003599038973,2,department_closure; staff_layoff,2025-08-08,2
183044,University of New Hampshire-Main Campus,2020,16001,13027,2974,0.05068433222923567,0.0357718584478391,0.11600537995965032,3673,992,566092500,575042649,-8950149,,55863084,70578011,399546977,0.37995224442153946,0.0778741386657086,0.23583019872988992,2,department_closure; staff_layoff,2025-08-08,2
183044,University of New Hampshire-Main Campus,2021,15585,12572,3013,0.04035931985883863,0.02370346802418072,0.10985728509790904,3561,974,684180139,600105323,84074816,14098.931180071777,57833892,69183978,500217714,0.4056903454300338,0.08022969786578586,0.2171281055783924,2,department_closure; staff_layoff,2025-08-08,2
183044,University of New Hampshire-Main Campus,2022,15134,12312,2822,0.03343465045592705,0.01543209876543209,0.11197732104890148,3703,984,598803366,623477397,-24674031,13853.775036075036,57805865,98250775,442271919,0.42579123341596414,0.12297604691701608,0.20213199244203492,2,department_closure; staff_layoff,2025-08-08,2
183044,University of New Hampshire-Main Campus,2023,14926,12235,2691,0.03215864933672786,0.01291377196567225,0.11965811965811966,3798,999,707852200,680717770,27134430,13709.547641543715,57805690,117296736,473070874,0.4390526819827037,0.1278520666338941,0.2178769600410543,2,department_closure; staff_layoff,2025-08-08,2
183044,University of New Hampshire-Main Campus,2024,14676,12025,2651,0.03331970564186427,0.01064449064449064,0.13617502829121086,3650,945,724790463,677515727,47274736,13413.555053888727,66048504,121810894,525445726,0.4613635028904593,0.13524181596128293,0.1964195305745294,2,department_closure; staff_layoff,2025-08-08,2
159939,University of New Orleans,2014,11397,8703,2694,0.05589190137755549,0.03676893025393542,0.11766889383815889,1115,397,152597473,,,7791.51146972526,34040104,7759504,23250028,0.1708266188589038,-0.2678330470017909,0.5676506685317285,1,staff_layoff,2025-01-16,2
159939,University of New Orleans,2015,11268,8749,2519,0.06363152289669861,0.04377643159218196,0.13259229853116317,967,402,152395077,,,8317.226427801725,31643424,6128888,20821641,0.20090281403272528,-0.8591726959274589,1.173303088467436,1,staff_layoff,2025-01-16,2
159939,University of New Orleans,2016,10341,8131,2210,0.06217967314573058,0.04243020538679129,0.134841628959276,1040,399,149966757,149858444,108313,8735.401406343506,31290334,7882208,20573409,0.20466374759885095,-0.6471147155497154,0.94614015647003,1,staff_layoff,2025-01-16,2
159939,University of New Orleans,2017,10011,8082,1929,0.06952352412346419,0.05369957931205147,0.13582166925868325,1238,404,155236175,146514396,8721779,8970.357410881801,29676959,6762902,21754520,0.2187163963719687,-0.6052811770389419,0.929725387145482,1,staff_layoff,2025-01-16,2
159939,University of New Orleans,2018,9910,8055,1855,0.05297679112008072,0.03997517070142768,0.10943396226415096,1228,433,163162901,159585897,3577004,8860.728492501974,29113270,7870314,22127193,0.18917786959300023,-0.775118549613508,1.087518294255112,1,staff_layoff,2025-01-16,2
159939,University of New Orleans,2019,10089,8203,1886,0.04420656160174447,0.03340241375106668,0.0911983032873807,1229,413,164218365,165560610,-1342245,8797.283024691358,28130477,6977583,22305477,0.2012769336688939,-0.7548476430768228,1.0997664590903604,1,staff_layoff,2025-01-16,2
159939,University of New Orleans,2020,9736,7933,1803,0.03923582580115037,0.02748014622463128,0.09095951192457016,1072,385,175851222,170783982,5067240,,35661270,6312509,22082152,0.20408718491502295,-0.7431896901028607,1.1006586059166696,1,staff_layoff,2025-01-16,2
159939,University of New Orleans,2021,9867,8116,1751,0.03334346812607682,0.02106949236076885,0.09023415191319246,1136,430,160721490,165744650,-5023160,8803.240538004378,18240668,6385946,25820739,0.20756975808332295,-0.7062604769729868,1.173723887169123,1,staff_layoff,2025-01-16,2
159939,University of New Orleans,2022,9492,7768,1724,0.05299199325747998,0.0444129763130793,0.09164733178654293,1149,418,167237098,156805802,10431296,7740.709103237837,29746564,6324621,23378960,0.2963864938520398,-0.6631187030038411,0.9339740565614664,1,staff_layoff,2025-01-16,2
159939,University of New Orleans,2023,8489,6961,1528,0.06844151254564732,0.06076713115931619,0.10340314136125654,1121,387,173416263,179310299,-5894036,7295.498055195407,29055717,7390481,24939417,0.33144254611723883,-0.6543784510621115,1.0319245276766758,1,staff_layoff,2025-01-16,2
159939,University of New Orleans,2024,8114,6738,1376,0.08417549913729357,0.07865835559513208,0.11119186046511628,1372,363,179438683,176584266,2854417,6959.223650886422,34159792,7706641,27749072,0.3450057056243994,-0.6491359993815847,1.0667617828088498,1,staff_layoff,2025-01-16,2
101879,University of North Alabama,2014,8184,6965,1219,0.04630987292277615,0.0447954055994257,0.0549630844954881,758,344,93209360,,,6702.192468619247,27191721,1806633,28150998,0.19601955839584012,0.16558582330458402,0.48209072428335176,1,department_closure,2025-09-08,0
101879,University of North Alabama,2015,8113,6884,1229,0.04166153087637125,0.03864032539221383,0.05858421480878763,783,344,95381948,,,7060.600215905002,27525782,1479724,28616670,0.2373074789015691,-0.1366563207968808,0.7590551333109998,1,department_closure,2025-09-08,0
101879,University of North Alabama,2016,8050,6807,1243,0.03813664596273292,0.03231967092698692,0.06999195494770716,793,349,102096007,104725594,-2629587,6755.045462285033,28369978,1599733,32425745,0.28101226814468283,-0.13449680494186497,0.8209825605125799,1,department_closure,2025-09-08,0
101879,University of North Alabama,2017,8315,6873,1442,0.04028863499699339,0.03651971482613124,0.05825242718446602,804,369,110521286,113612483,-3091197,6996.721972373916,29347189,1842173,34640080,0.2848076579657458,-0.16253335388833168,0.8295574517837742,1,department_closure,2025-09-08,0
101879,University of North Alabama,2018,8649,7077,1572,0.03167996300150307,0.02571711177052423,0.05852417302798982,843,387,120382798,116467661,3915137,7591.350657894737,30071686,1875979,38771413,0.2832440270558173,-0.318409154171984,0.9890067519012838,1,department_closure,2025-09-08,0
101879,University of North Alabama,2019,8901,7088,1813,0.03628805752162678,0.0356941309255079,0.03861003861003861,892,421,130299265,124816533,5482732,7773.683325400603,36132238,1722606,37227270,0.2919912713432783,-0.2824917794481916,0.973292504899204,1,department_closure,2025-09-08,0
101879,University of North Alabama,2020,9185,7132,2053,0.04333151878062057,0.0452888390353337,0.03653190452995616,900,428,131552382,125864568,5687814,,36030593,6347090,39458675,0.2914614838171161,-0.2917799178310752,0.8819270785110356,1,department_closure,2025-09-08,0
101879,University of North Alabama,2021,10003,7149,2854,0.02609217234829551,0.02517834662190516,0.0283812193412754,1023,481,147214587,135618359,11596228,7620.161636979244,38402296,22902538,50431808,0.3281765367816175,-0.23239862583562415,0.9833953243595368,1,department_closure,2025-09-08,0
101879,University of North Alabama,2022,10645,7283,3362,0.04490371066228276,0.04393793766305094,0.04699583581201665,1108,549,146459536,147538015,-1078479,8253.697175959449,48108331,9318217,46153732,0.29559805911991094,-0.24696968385465343,0.9035534352877892,1,department_closure,2025-09-08,0
101879,University of North Alabama,2023,12159,8606,3553,0.04934616333580064,0.04868696258424355,0.05094286518435125,1145,589,167527224,151557273,15969951,7928.686515353805,64162803,1980905,53477478,0.33375392369601237,-0.15653344136546837,0.8573101658123538,1,department_closure,2025-09-08,0
101879,University of North Alabama,2024,12537,8855,3682,0.04961314509053202,0.05059288537549407,0.04725692558392178,1160,575,190645465,164849899,25795566,8235.569572560738,76573878,2851624,63919879,0.3462180851229509,-0.0957706107214702,0.7970755977538805,1,department_closure,2025-09-08,0
199148,University of North Carolina at Greensboro,2014,21170,17087,4083,0.03127066603684459,0.02575057060923509,0.05437178545187362,2608,952,399690287,,,5657.768471965888,147367243,10404426,254505326,0.28034601734059755,0.07191778645015523,0.3614182055571016,1,program_suspension,2024-02-04,2
199148,University of North Carolina at Greensboro,2015,22020,17977,4043,0.03587647593097184,0.02948211603715859,0.06430868167202572,2672,988,374582639,,,5685.805357916229,144234249,5914192,250272470,0.2811231977756824,0.06225852819726366,0.37275557875406207,1,program_suspension,2024-02-04,2
199148,University of North Carolina at Greensboro,2016,22729,18592,4137,0.03317347881561001,0.02624784853700516,0.06429780033840947,2756,1056,381481028,374380546,7100482,5732.464859264376,148838492,6280749,235618517,0.28611950432076416,0.07521290209100558,0.3579956839634297,1,program_suspension,2024-02-04,2
199148,University of North Carolina at Greensboro,2017,22138,18091,4047,0.03509802150149065,0.02581394063346415,0.07659995058067705,2868,1093,438716805,406414677,32302128,6120.281280421463,153781139,9818650,274989297,0.27785905282833845,0.0725964055500091,0.3809444746777027,1,program_suspension,2024-02-04,2
199148,University of North Carolina at Greensboro,2018,22419,18374,4045,0.03394442214193318,0.02362033307935126,0.08084054388133498,3011,1141,460813731,427538470,33275261,6260.809010719071,170294190,14734013,292034124,0.2638011536194011,-0.2689341362993408,0.5949054254874188,1,program_suspension,2024-02-04,2
199148,University of North Carolina at Greensboro,2019,22610,18534,4076,0.03317116320212295,0.02255314557030322,0.08145240431795878,3051,1164,478236636,441034238,37202398,6254.723409027194,179541641,20137475,309556372,0.2760599518683311,-0.23969663041128095,0.5572714527760912,1,program_suspension,2024-02-04,2
199148,University of North Carolina at Greensboro,2020,22487,18332,4155,0.03268555165206564,0.01892864935631682,0.09338146811071,3047,1172,477669548,469323376,8346172,,181445203,21995620,309809381,0.2575126082068146,-0.23341854392120065,0.5700334045002473,1,program_suspension,2024-02-04,2
199148,University of North Carolina at Greensboro,2021,21720,17368,4352,0.02578268876611418,0.01272455089820359,0.0778952205882353,2915,1138,551290220,447070600,104219620,6017.344277510297,171637734,26449743,394717536,0.3024125297802668,-0.19087774105886485,0.4959379468036247,1,program_suspension,2024-02-04,2
199148,University of North Carolina at Greensboro,2022,20975,16568,4407,0.03375446960667461,0.01527040077257363,0.10324483775811208,2843,1121,489288067,460834109,28453958,5876.458727846565,189186045,33682994,366330210,0.3256732549878905,-0.14451746660799292,0.4871347104084801,1,program_suspension,2024-02-04,2
199148,University of North Carolina at Greensboro,2023,19998,15698,4300,0.039003900390039,0.01777296470888011,0.11651162790697676,2677,1044,549979027,444681624,105297403,5918.708859947392,198793472,43905239,390764608,0.3369192435391236,-0.08570042852304079,0.44229241454949425,1,program_suspension,2024-02-04,2
