UNITID,GRRTTOT,GRRTM,GRRTW,GRRTAN,GRRTAP,GRRTAS,GRRTNH,GRRTBK,GRRTHS,GRRTWH,GRRT2M,GRRTUN,GRRTNR,TRRTTOT,GBA4RTT,GBA5RTT,GBA6RTT,GBA6RTM,GBA6RTW,GBA6RTAN,GBA6RTAP,GBA6RTAS,GBA6RTNH,GBA6RTBK,GBA6RTHS,GBA6RTWH,GBA6RT2M,GBA6RTUN,GBA6RTNR,GBATRRT,PGGRRTT,PGBA6RT,SSGRRTT,SSBA6RT,NRGRRTT,NRBA6RT,BAGR100,BAGR150,BAGR200,L4GR100,L4GR150,L4GR200        
475176,54,52,55,50,64,71,50,47,52,66,43,49,0,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,54,.,53,.,54,.,.,.,.,44,58,63
475282,100,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,.,.,.,.,.,.,.,.,19,71,71
475325,58,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,44,.,100,.,82,.,.,.,.,29,69,72
475404,85,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,82,.,.,.,88,.,.,.,.,57,77,77
475413,75,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,83,.,50,.,.,.,.,.,.,20,77,77
475422,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,100,100
475431,97,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,.,100,.,95,.,.,.,.,98,98,98
475468,97,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,.,100,.,95,.,.,.,.,10,90,90
475477,50,0,60,.,.,.,.,50,.,.,50,.,.,17,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,50,.,.,.,.,.,.,.,.,22,22,22
475486,60,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,45,.,100,.,63,.,.,.,.,13,62,62
475547,64,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,56,.,100,.,100,.,.,.,.,6,94,94
475556,70,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,73,.,100,.,57,.,.,.,.,0,67,67
475565,32,25,37,50,36,37,0,30,30,37,40,.,39,13,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,30,.,33,.,36,.,.,.,.,31,41,44
475574,17,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,17,.,.,.,.,.,.,.,.,10,40,50
475608,70,75,67,.,.,.,.,.,.,86,.,33,.,.,30,70,70,75,67,.,.,.,.,.,.,86,.,33,.,.,67,67,.,.,71,71,21,50,57,.,.,.
475635,0,0,0,.,.,.,.,.,0,.,.,.,0,50,0,0,0,.,0,.,.,.,.,.,.,.,.,.,0,100,0,0,.,.,0,.,0,0,0,.,.,.
475653,40,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,43,.,.,.,0,.,.,.,.,38,54,54
475662,57,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,57,.,.,.,.,18,57,61
475705,57,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,80,.,50,.,0,.,.,.,.,.,.,.
475714,61,60,65,.,100,.,100,22,61,89,100,57,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,.,100,.,58,.,.,.,.,.,.,.
475723,51,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,47,.,.,.,58,.,.,.,.,54,58,71
475732,100,.,100,.,.,.,.,.,100,.,.,.,.,.,100,100,100,.,100,.,.,.,.,.,100,.,.,.,.,.,.,.,100,100,.,.,33,33,33,.,.,.
475741,100,.,100,.,.,.,.,.,.,100,.,.,.,.,100,100,100,.,100,.,.,.,.,.,.,100,.,.,.,.,100,100,.,.,.,.,0,0,0,.,.,.
475839,60,0,100,.,.,.,.,.,.,60,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,.,100,.,0,.,.,.,.,.,.,.
476063,69,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,62,.,89,.,84,.,.,.,.,50,64,65
476179,15,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,16,.,0,.,25,.,.,.,.,2,36,36
476230,61,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,59,.,100,.,40,.,.,.,.,20,63,63
476489,64,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,63,.,100,.,.,.,.,.,.,63,63,63
476498,93,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,93,.,.,.,94,.,.,.,.,13,78,78
476513,42,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,33,.,0,.,80,.,.,.,.,36,91,91
476540,100,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,.,.,.,.,.,.,.,.,21,58,58
476559,100,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,.,.,.,.,.,.,.,.,7,71,71
476568,65,.,.,.,.,.,.,.,.,.,.,.,.,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,71,.,100,.,0,.,.,.,.,35,65,65
476595,54,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,57,.,38,.,.,.,.,.,.,62,62,62
476601,85,85,.,.,.,.,.,.,.,85,.,.,.,15,85,85,85,85,.,.,.,.,.,.,.,85,.,.,.,15,100,100,.,.,57,57,50,50,50,.,.,.
476610,91,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,.,100,.,43,.,.,.,.,13,85,89
476629,61,100,58,.,.,.,.,67,67,60,.,50,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,50,.,85,.,56,.,.,.,.,38,65,65
476683,75,67,76,.,.,.,.,67,.,100,.,50,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,76,.,100,.,50,.,.,.,.,57,67,67
476692,0,0,.,.,.,.,.,.,.,0,.,.,.,100,0,0,0,0,.,.,.,.,.,.,.,0,.,.,.,100,0,0,.,.,0,0,17,17,17,.,.,.
476708,59,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,62,.,100,.,50,.,.,.,.,24,46,46
476717,57,57,.,.,.,.,.,.,.,57,.,.,.,8,0,57,57,57,.,.,.,.,.,.,.,57,.,.,.,8,60,60,.,.,33,33,0,45,46,.,.,.
476726,73,67,75,.,.,.,.,.,73,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,.,100,.,67,.,.,.,.,13,74,77
476735,73,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,.,100,.,56,.,.,.,.,65,73,73
476753,80,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,73,.,75,.,87,.,.,.,.,0,78,78
476780,67,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,67,.,.,.,63,.,.,.,.,0,93,95
476799,78,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,73,.,88,.,73,.,.,.,.,35,65,65
476805,73,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,25,.,100,.,100,.,.,.,.,0,75,75
476841,70,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,71,.,67,.,67,.,.,.,.,8,68,68
476850,44,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,43,.,100,.,40,.,.,.,.,7,44,44
476869,91,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,86,.,100,.,.,.,.,.,.,77,96,96
476878,91,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,92,.,92,.,90,.,.,.,.,93,93,93
476887,69,.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,79,.,83,.,0,.,.,.,.,73,74,74
476896,48,.,.,.,.,.,.,.,.,.,.,.,.,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,47,.,0,.,58,.,.,.,.,13,59,59
476902,70,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,59,.,100,.,63,.,.,.,.,0,52,52
476939,61,67,60,100,67,50,100,56,63,57,67,9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,61,.,60,.,.,.,.,.,.,81,81,81
476957,88,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,90,.,67,.,100,.,.,.,.,.,.,.
476984,65,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,43,.,100,.,90,.,.,.,.,0,52,52
476993,92,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,91,.,95,.,93,.,.,.,.,11,89,94
477002,90,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,.,0,.,96,.,.,.,.,52,90,90
477039,67,.,67,.,100,100,.,0,100,.,.,.,.,.,67,67,67,.,67,.,100,100,.,0,100,.,.,.,.,.,0,0,100,100,100,100,100,100,100,.,.,.
477233,49,35,57,50,.,.,.,.,33,49,100,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,55,.,37,.,56,.,.,.,.,.,.,.
478582,36,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,35,.,0,.,50,.,.,.,.,2,37,37
478591,54,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,54,.,80,.,50,.,.,.,.,24,69,69
478616,27,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,25,.,100,.,25,.,.,.,.,2,40,40
478917,62,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,59,.,100,.,0,.,.,.,.,33,94,94
478953,71,75,70,.,.,.,.,67,88,70,64,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,67,.,80,.,74,.,.,.,.,11,67,67
479062,87,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,74,.,100,.,95,.,.,.,.,70,75,75
479424,72,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,73,.,79,.,56,.,.,.,.,48,74,74
479956,36,39,34,0,25,25,.,13,27,39,33,100,67,.,18,25,32,29,33,0,0,0,.,14,30,34,33,100,50,.,25,25,52,43,43,36,17,30,32,.,.,.
479965,100,.,100,.,.,.,.,100,.,100,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,.,.,.,.,100,100,100
479974,57,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,55,.,100,.,50,.,.,.,.,7,57,57
479983,80,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,73,.,100,.,83,.,.,.,.,8,69,69
479992,100,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,.,.,.,.,.,.,.
480000,38,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,42,.,33,.,0,.,.,.,.,76,76,76
480019,62,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,69,.,89,.,53,.,.,.,.,50,69,76
480028,59,60,50,100,75,75,.,63,43,63,50,.,75,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,31,.,100,.,70,.,.,.,.,60,64,65
480037,72,74,66,20,71,77,50,67,79,77,62,50,.,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,71,.,75,.,91,.,.,.,.,65,72,72
480073,4,0,5,.,0,0,.,17,0,0,.,.,.,4,0,4,4,0,6,.,0,0,.,20,0,0,.,.,.,4,8,8,0,0,0,0,0,0,0,.,.,.
480091,25,12,27,.,100,100,.,12,0,34,25,.,.,7,50,50,50,.,50,.,.,.,.,.,.,50,.,.,.,.,26,50,50,.,11,.,0,0,0,.,.,.
480125,60,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,57,.,76,.,63,.,.,.,.,0,62,62
480161,75,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,75,.,.,.,.,.,.,.,.,50,50,50
480198,42,25,50,.,.,.,.,100,50,25,.,100,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,0,.,83,.,12,12,12,.,.,.
480204,62,64,62,25,100,.,100,35,66,69,56,67,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,61,.,71,.,57,.,.,.,.,.,.,.
480310,20,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,19,.,0,.,40,.,.,.,.,0,17,17
480347,60,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,64,.,0,.,67,.,.,.,.,18,82,86
480471,52,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,51,.,75,.,82,.,.,.,.,14,60,60
480523,44,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,45,.,100,.,0,.,.,.,.,28,53,53
480532,53,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,54,.,33,.,50,.,.,.,.,18,55,55
480550,60,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,58,.,80,.,50,.,.,.,.,24,64,64
480657,50,0,60,.,.,.,.,50,100,43,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,50,.,100,.,0,.,.,.,.,.,.,.
480727,100,100,100,.,.,.,.,.,100,100,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,.,100,.,100,.,.,.,.,93,93,93
480781,30,33,0,.,.,.,.,0,0,.,75,0,0,10,22,22,22,25,0,.,.,.,.,0,0,.,67,0,0,11,29,17,50,50,0,0,.,.,.,.,.,.
480824,55,52,55,80,69,69,.,48,57,65,56,53,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,60,.,81,.,27,.,.,.,.,38,56,56
480833,65,56,65,.,58,60,50,52,71,63,45,63,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,69,.,81,.,26,.,.,.,.,53,70,70
480842,100,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,.,.,.,.,.,.,.,.,75,75,75
480851,69,71,65,.,.,.,.,67,68,100,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,69,.,100,.,60,.,.,.,.,73,73,73
480879,54,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,41,.,0,.,100,.,.,.,.,0,73,73
480888,80,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,85,.,8,.,.,.,.,.,.,83,83,83
480903,76,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,80,.,54,.,.,.,.,.,.,63,79,79
480921,56,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,33,.,.,.,100,.,.,.,.,0,100,100
480930,71,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,77,.,100,.,44,.,.,.,.,0,71,71
480967,31,33,28,27,.,.,.,0,50,.,37,.,.,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,32,.,.,.,27,.,.,.,.,19,19,21
480976,78,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,63,.,100,.,89,.,.,.,.,0,68,68
480985,0,.,0,.,.,.,.,.,.,0,.,.,.,.,0,0,0,.,0,.,.,.,.,.,.,0,.,.,.,.,0,0,.,.,0,0,.,.,.,.,.,.
480994,100,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,.,.,.,.,.,.,.,.,8,77,77
481003,76,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,77,.,100,.,74,.,.,.,.,61,84,84
481021,80,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,80,.,75,.,81,.,.,.,.,84,84,84
481049,100,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,.,100,.,.,.,.,.,.,100,100,100
481058,83,80,100,.,83,83,.,.,.,.,.,.,.,.,67,83,83,80,100,.,83,83,.,.,.,.,.,.,.,.,100,100,.,.,0,0,0,59,59,.,.,.
481100,100,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,.,.,.,100,.,.,.,.,29,100,100
481128,80,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,80,.,.,.,.,.,.,.,.,24,80,94
481137,84,79,92,.,100,100,.,67,50,96,50,50,.,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,82,.,75,.,88,.,.,.,.,72,72,72
481146,59,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,55,.,100,.,62,.,.,.,.,53,72,72
481155,68,63,72,.,.,.,.,69,.,75,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,70,.,67,.,0,.,.,.,.,59,72,72
481191,85,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,.,.,.,70,.,.,.,.,85,85,85
481207,82,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,.,100,.,0,.,.,.,.,92,92,92
481225,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,67,67,67,.,.,.
481243,67,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,50,.,100,.,.,.,.,.,.,0,80,80
481252,100,100,100,.,.,.,.,100,100,100,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,.,100,.,.,.,.,.,.,85,100,100
481289,75,50,79,.,75,71,80,50,82,100,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,81,.,88,.,0,.,.,.,.,83,87,87
481298,45,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,35,.,50,.,100,.,.,.,.,5,41,41
481313,85,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,95,.,0,.,71,.,.,.,.,68,77,77
481322,27,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,24,.,50,.,.,.,.,.,.,.,.,.
481331,82,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,95,.,.,.,0,.,.,.,.,60,79,79
481340,90,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,88,.,100,.,.,.,.,.,.,17,90,90
481368,96,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,91,.,.,.,100,.,.,.,.,93,93,93
481410,42,42,.,.,.,.,.,.,.,42,.,.,.,58,42,42,42,42,.,.,.,.,.,.,.,42,.,.,.,58,50,50,.,.,36,36,55,55,55,.,.,.
481429,69,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,79,.,85,.,41,.,.,.,.,30,51,51
481438,5,5,.,.,.,.,.,.,.,5,.,.,.,95,0,5,5,5,.,.,.,.,.,.,.,5,.,.,.,95,0,0,.,.,7,7,32,32,32,.,.,.
481447,95,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,.,100,.,80,.,.,.,.,23,81,81
481456,86,.,.,.,.,.,.,.,.,.,.,.,.,14,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,.,.,.,75,.,.,.,.,33,67,67
481465,53,100,52,.,100,100,.,51,100,50,.,100,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,74,.,74,.,18,.,.,.,.,78,78,100
481474,79,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,89,.,67,.,70,.,.,.,.,2,90,90
481483,89,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,90,.,88,.,0,.,.,.,.,47,82,82
481517,72,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,71,.,100,.,.,.,.,.,.,11,72,72
481526,95,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,.,100,.,83,.,.,.,.,0,90,90
481571,100,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,.,.,.,.,.,.,.,.,33,100,100
481678,33,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,43,.,0,.,0,.,.,.,.,0,40,40
481720,13,40,0,.,0,0,.,0,50,20,.,0,.,25,0,0,0,0,0,.,0,0,.,0,0,0,.,0,.,36,17,0,0,0,0,0,13,13,13,.,.,.
481739,44,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,33,.,100,.,100,.,.,.,.,0,69,69
481748,35,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,37,.,0,.,33,.,.,.,.,2,42,42
481775,43,33,48,40,40,67,0,33,45,61,25,0,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,45,.,60,.,10,.,.,.,.,39,57,61
481845,67,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,67,.,67,.,67,.,.,.,.,0,61,61
481863,70,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,69,.,86,.,60,.,.,.,.,62,80,80
481890,57,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,56,.,78,.,25,.,.,.,.,31,74,74
481906,42,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,40,.,100,.,46,.,.,.,.,20,65,65
481960,80,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,84,.,65,.,.,.,.,.,.,98,98,98
482015,75,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,72,.,46,.,90,.,.,.,.,51,69,69
482060,49,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,47,.,75,.,70,.,.,.,.,5,46,55
482097,69,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,62,.,74,.,95,.,.,.,.,76,76,76
482149,50,48,51,50,68,68,50,44,51,49,45,50,69,31,25,43,50,48,51,50,68,68,50,44,50,49,45,50,69,30,43,42,49,49,57,57,20,47,49,.,.,.
482158,24,22,25,0,18,19,0,17,37,30,18,25,27,39,11,23,28,26,29,0,22,24,0,21,39,33,16,25,21,39,20,24,30,36,28,30,11,28,32,.,.,.
482167,57,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,33,.,.,.,67,.,.,.,.,5,45,45
482176,58,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,46,.,78,.,70,.,.,.,.,0,73,73
482185,74,74,71,.,100,100,.,0,100,64,83,83,100,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,68,.,100,.,56,.,.,.,.,20,84,84
482194,97,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,.,92,.,.,.,.,.,.,93,94,94
482200,42,.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,42,.,33,.,.,.,.,.,.,11,47,47
