cut_id,program_name,cut_type,announcement_date,institution_name_collegecuts,institution_city,institution_state_abbr,institution_state_full,institution_control,institution_unitid,matched_unitid,match_method,source_url,source_publication
discovered-0b6d01f818cdda0a,Asante says it’s laid off 3% of its workforce - kobi5.com,staff_layoff,2024-02-09,,,,,,,,discovered_unmatched,https://news.google.com/rss/articles/CBMijgFBVV95cUxQS0phdEpkeE1Vd2p4VGl6VGNQUE9wLUx2SmtPMGN0MFdtTnNVNDl1anpoTVpJUWY3anExMUIxMVlHRlZGSC1uOW5wUkYweVNhQWswUlJCS1JHX0RmcGhRcGxUT3lTel9Wa09RaVFUSDhRZDdSalJHbDU4aG1wZU5GOHV5LUttbC1rTnR5emZR?oc=5&hl=en-US&gl=US&ceid=US%3Aen,kobi5.com
discovered-43549f16009bf51e,"Spotify’s layoffs put an end to a musical encyclopedia, and fans are pissed - TechCrunch",staff_layoff,2024-02-12,,,,,,,,discovered_unmatched,https://news.google.com/rss/articles/CBMifEFVX3lxTE1qQkxSYmF3d3U2b2hybXl2WmdENm0za3Zmd04wTTBBY3gwT1F1UGk5Q1RfOWthbm5xZnJUZFl0aHI0YzRkc2JVeGVzVG1LNkNvNVNvVlhOSnpBLUZuS2VKMFNOa3ZJS2tKTzhqZnRYWnJTV0lFbjNlYnV1ek0?oc=5&hl=en-US&gl=US&ceid=US%3Aen,TechCrunch
discovered-6d62fcc19661dd71,Mass layoffs in US healthcare industry carried out to maximize profits - World Socialist Web Site,staff_layoff,2024-02-12,,,,,,,,discovered_unmatched,https://news.google.com/rss/articles/CBMiaEFVX3lxTFBWSTNTek1BUWk4MF9MQVVzUk5URlFVVXdxNmt2WUI2SVpnVlcwY1ZPY1lBeVoxNzBVWFZIWVhJWXQ4M096RzFjZ1R6RS1QUGQtS3JfMFM1YTdZOTZ0WWV4eF9oUExNem50?oc=5&hl=en-US&gl=US&ceid=US%3Aen,World Socialist Web Site
discovered-e41a280be6af8240,"B.C. universities face budget cuts, staff layoffs as international student enrolment drops - Vancouver Sun",staff_layoff,2024-02-12,,,,,,,,discovered_unmatched,https://news.google.com/rss/articles/CBMiyAFBVV95cUxPMWQ2RlBfdGRCNGl2M3Z3MTNiVGo0cWRjd0c1THVDeW9aSkh5TFRqYUZQb25EZ00tTlYwMV9NS3VEOGlOVk9SdEo1Vm5DTGl5TW1ySUwyb3BwOEVEd3NRWkxKUDdNenptTXBjd2hmZ0lsS0dhaERPQTkydTVGaXlEUVMtVEFPeWJ1WVpSVHNmVlRPV0VSOXBFbGctaUFtZzVmX3E1SHFZY3B6UzRxTGVybUN3ZEMzbjZYLVhINWpOdHd6NHBIaHRVcQ?oc=5&hl=en-US&gl=US&ceid=US%3Aen,Vancouver Sun
discovered-eaa288b0bb12a70b,CUNY professor layoffs in middle of academic year amid budget cuts - Spectrum News NY1,staff_layoff,2024-02-12,,,,,,,,discovered_unmatched,https://news.google.com/rss/articles/CBMitAFBVV95cUxNdldqdlFLODlKOHFaT2xYa01TenlHajlLQW41QXpxYmkzblNWTW0wN2VrQjE4S0FvY1JTamktZEJmbGlPMENZb21WZnQzNC00OGNUazF4MUNyR0xKZGd2bEhOUWlXRkhhS01WRmIweldQeVNKamhlcXZBRVBCS3hCbkRwOVRnX1dRbHhQTjY3VWZ5dXdHMW9vc1NLVjdubDBLdXZKUUdIaUNrcExHVG5PQk16SHE?oc=5&hl=en-US&gl=US&ceid=US%3Aen,Spectrum News NY1
discovered-4461a6c595410f02,"On Sunday, 123.4 Million Viewers. On Tuesday, 800 Layoffs - Front Office Sports",staff_layoff,2024-02-13,,,,,,,,discovered_unmatched,https://news.google.com/rss/articles/CBMimgFBVV95cUxOOTI0dklqNHhLLTZzaW1uZnFjOWY3NE9EZTZqeHFTanpfUDN2aUhfRklPdjRSeDMwREtxaDNaQy1nUWdSTjB2emY4U29Lb1lEdFVhTVdWOWY4QXQ4UjNNUVJsM3UtdXJqNDFkWHloalAtbGFTZ25ZY2FxVE96MExoVHNCeTRPSHhJWkpqU3VXd01wQ3RGR0ZaSjBn?oc=5&hl=en-US&gl=US&ceid=US%3Aen,Front Office Sports
discovered-5e94043926c4937a,"Cascades shutters QW, Belleville plants; 230 layoffs announced - Belleville Intelligencer",staff_layoff,2024-02-13,,,,,,,,discovered_unmatched,https://news.google.com/rss/articles/CBMimgFBVV95cUxQcVl6S0RkeGNueml5S3NjZTVMcC1KbURVbWRUTmxSRWR5a1ppNlVYY0F5WFUycWVQejhZRG05YXVpc1BWcmp5bHZQZ3M1YW5YYWlyN25pbDRCOUJ2dU5FZWxia2pFZldRanBiUTBwdUxXNHBtaWFIWG1iOG9BcEEzRVB5c0pPSkZRUEhrZEx2Q0NBNFpDdGhNVHZ3?oc=5&hl=en-US&gl=US&ceid=US%3Aen,Belleville Intelligencer
discovered-17489f7bdabb1206,Payer Roundup–Elevance Health layoffs continue; Cigna buys back more stock - Fierce Healthcare,staff_layoff,2024-02-15,,,,,,,,discovered_unmatched,https://news.google.com/rss/articles/CBMiowFBVV95cUxQdzR3N2ZfU0NaWU5QQ05rYWg1ZDhwcnRfbTZhekVuQ09zN3hOWVZRNXNtZm5pM200cU53YVdVVTgxOXFpZThFdjFlLUpSdHVIR2hwYTRlOXFpZE9pR2xzM2diNmJLTzFwTEVXQzZFSzQwOUxUOXRUSV9BVm9HT1BCQk40Qi1ja09Ga01vWjdCaGkxYmJLaUdZQWNtd3JuNS1yTDZJ?oc=5&hl=en-US&gl=US&ceid=US%3Aen,Fierce Healthcare
discovered-93cd0c237535dbdf,I'm a tech worker who got laid off twice in a year. I've made good money — but I'm paranoid it will happen again. - Business Insider,staff_layoff,2024-02-16,,,,,,,,discovered_unmatched,https://news.google.com/rss/articles/CBMiigFBVV95cUxNUEotYzFfa3BiN3JrLU9fUnQzeG9fTzZNY3BOVjkwdzB5RzBlVVBOanhZNmhWZGY5a2g2RWVHNE1JRFNtNzh4ZzFfNXAzZlF2M19vd1JJMUMwS21WRmZSWXBaU24xYkpVSmMtWlBDbjA1WThLdnhhNWNZSFZqbEpDcGhhNnh1Mk53S1E?oc=5&hl=en-US&gl=US&ceid=US%3Aen,Business Insider
discovered-a04b5f4aa07d8637,‘Breathtaking’ media layoffs continue with job cuts at NowThis and Intercept - The Guardian,staff_layoff,2024-02-16,,,,,,,,discovered_unmatched,https://news.google.com/rss/articles/CBMiiAFBVV95cUxNUGx2WFExMGpBbXVSeU5NYnJNaXhuT3UzTm9ZeHlXUktJUS02SUFHbmRPeFRSUFB6M2hPRXo5a3RZNUpMU2xuNWZhUHpXZEZqNUtXZW9JZWZXRFh4Ym5PZUtlR0pZUWsyaWtablJfc3lXeGFxemhIOUtDOG5TS2dGNDl3a1o5NWRq?oc=5&hl=en-US&gl=US&ceid=US%3Aen,The Guardian
discovered-e297bce88d8b5b99,"The Big Read: E-commerce layoffs — heyday of online shopping could be over, with consumers on the losing end - CNA",staff_layoff,2024-02-16,,,,,,,,discovered_unmatched,https://news.google.com/rss/articles/CBMi1wFBVV95cUxOQnZCWTNodjRocGNOZVJCQV9iLWxlYUdfR0F2eEZJMlpGTEdRa0ZIR2MzVEFRY2dPZWh0NXlDMExTazlUVGVjaDYzd1RTa1dQTnBxRmU3ZzgxSmVrbGh3NXRjd3FGVnFmMzhFSlAyQXg3cmJBMFhNdFNHQ1hkQ25rZDUzZjZCTnBtZlFLSXU1eWd5R29Ga3VVSTBtRGNORXlUNWQ0VHJMS2xZZEFhOUZaV25KWTV3aHc3cXVOcmxCdmRzVllWY1Q5VE92N0FRUWVObW85aGR5TQ?oc=5&hl=en-US&gl=US&ceid=US%3Aen,CNA
discovered-39c2af8e16e6c724,What’s going on with all these video game industry layoffs? - Polygon.com,staff_layoff,2024-02-19,,,,,,,,discovered_unmatched,https://news.google.com/rss/articles/CBMihAFBVV95cUxOSlg0UjFHSVp1OEhVSFNfblVTQWV3NW9XRHoycUFZQ0xzeVRRVFRxUWtqTzNKQ3VmWm0tb1JKQmJvemF2blBkT0NBV19mXy1Ldy1OTm43X3pSSUxWM1huVTBsLV8yaDA2Z2NtdExneGRCeUhBV010ODJhLXlzdGhBOXRPTTg?oc=5&hl=en-US&gl=US&ceid=US%3Aen,Polygon.com
discovered-302876b742bc7014,Layoffs 2024: 3 Reasons Why Tech Companies Are Dropping the Axe in Record Numbers - InvestorPlace,staff_layoff,2024-02-20,,,,,,,,discovered_unmatched,https://news.google.com/rss/articles/CBMitgFBVV95cUxQdTV6cFR0aFFnWDhybEFFczNROEdDNzhqNzhSc1R2cndjY0ZSUFYzLUNFeU5tT3huQW5pZGFnb2lQZ3RmLTV4WEJtLTJVamQ1UU54aUdQZjRnbUVHM21IaUU4NUxDMnktMGl3M1BsbV91VDZSRXdPUjlzU2JNRzc2ODF1Nkx3TVRabk9GcHo3Q3R6bjYxaHJMbkdEeDZPN1ppRHJzVldFbHJBUFR3RVhFQzFYa3V4Zw?oc=5&hl=en-US&gl=US&ceid=US%3Aen,InvestorPlace
discovered-6c7aac69c08830d9,CCU eliminates 36 staff positions - MyHorryNews.com,staff_layoff,2024-02-20,,,,,,,,discovered_unmatched,https://news.google.com/rss/articles/CBMitwFBVV95cUxQWjZWYUVIcmYyNEMxZW1IaDZHckNDZUxOTWltQlNlMGVDUTNTQjRQQTl6WGVLMkZzbEd0X3MxMHl2RFdxSlhjSktYVFVxMGJmYWNmdFJ1MEFTU1ZiSU0zRXlUamI1SGRNeUJuQTRXOGZiaDg1R0o4NXVzTFItY2NMQUFKZ1RRanhjZUpwd0VJWGhmeDBlODlzb3cyejNnQnZzbzlRQk1Fa3FUMFNxQWdwOVdmYV8teUU?oc=5&hl=en-US&gl=US&ceid=US%3Aen,MyHorryNews.com
discovered-414b03267467fe93,AI isn't driving tech layoffs — but it does make a good scapegoat - Business Insider,staff_layoff,2024-02-21,,,,,,,,discovered_unmatched,https://news.google.com/rss/articles/CBMihwFBVV95cUxNYjFLVGNhUkRJV0k2akxYUzdKc1Zsamh1VThYdnJ1NHpCLWpXZkJqa1d1VGdIQVViYXA5VlNtUzBZU3VJOEh1VEpaVW1qYTh3TWtIM05qUjZLQWRPLTBZTkdfWWNySUFaTDJFU0xFMU13aVAzSHRvcmZpcFRibkpwTkVxU2NQU2M?oc=5&hl=en-US&gl=US&ceid=US%3Aen,Business Insider
discovered-6cdd1b64ef2c976a,The video game industry is booming. Why are there so many layoffs? - HR Law Canada,staff_layoff,2024-02-21,,,,,,,,discovered_unmatched,https://news.google.com/rss/articles/CBMingFBVV95cUxQQXBEd3JXYVhzdEFvM3VQNEFxc3dNSGpoUGFkaDlfeUFiOGZVRUlLRFJyUTlIa1JzVnYyZzY5VkhPQ21pT2VydkZ3NTMwdm4yX0Fxc3FZQnR6cGNvRngyeF9hMzFQSHM4UFhLS2V6RV91N3RfMFlINGJpV3dIcXdmMEV3M25TS3c5WUh0NDZvNXRUNl9UcF9FREFfR013dw?oc=5&hl=en-US&gl=US&ceid=US%3Aen,HR Law Canada
discovered-ee24ec0fd6a410f3,Having double majors could make you less vulnerable to layoffs and AI - Business Insider,staff_layoff,2024-02-21,,,,,,,,discovered_unmatched,https://news.google.com/rss/articles/CBMirAFBVV95cUxOc3dFamU4SExacFJNWTBVbW9LWEkyMVc5UFFNY3JhWDVkR0NvTThaU3VKQ2pTTVVKVjBSRDVPcGNCRkF5ay1PYlVNTDFvbzhpRWozSm9GMjhHRjVZbzNwNFdBVFUwa0ZDcjdhc0p3RkduUHg4NThuTmxNSDVENHYteXVta2RIRG9RbGFMUE1wamRmNzFCcDZWZEpRR1ZMNUM1ZXdNWXI3M3V4c25x?oc=5&hl=en-US&gl=US&ceid=US%3Aen,Business Insider
discovered-7bb85cedfb4d3351,Rivian employees have to wait overnight to hear if they're being laid off. HR experts say the tactic has few benefits. - Business Insider,staff_layoff,2024-02-22,,,,,,,,discovered_unmatched,https://news.google.com/rss/articles/CBMingFBVV95cUxQaFJiQVRId2J2cTB2MWprMW04QThkeFcyZlNEVWhlZ0huREt3Zm0xb1cxQmc1YVNrYlNReVpINENBdEVRVHZNV2g2QjdpTTRrdzJBaEh0RnVfT19zX3NrcnNQZV9EOFJjNzdQcVRpNWFZeW5sUHEzSW45ODBkajFFU01PVlgtd01yaFN3M25jZW52WGttQ1IwVkpNaU43dw?oc=5&hl=en-US&gl=US&ceid=US%3Aen,Business Insider
discovered-29d02f440832e37c,News and media layoffs keep piling up after one of the worst years since the financial crisis - Fast Company,staff_layoff,2024-02-23,,,,,,,,discovered_unmatched,https://news.google.com/rss/articles/CBMiowFBVV95cUxNLThfTWNwOFpiaGdMR3JELXU3cERraDhoOFR6NTBrM3JhRDdGSERNUEExaUVTek9OczBseDFQVkpzazd1NUtuT0FLeTNvWWp5eWlDVXZHS0RJUm91bzJscjQzWkJtOTBqQW5UVWdrNEdrdnFENWQ5U3hRamx2amdCQ09NLXFGS1VJeXZqQVRYOU1oVHp5d0h3b2ZMTnp3S1dMWG5r?oc=5&hl=en-US&gl=US&ceid=US%3Aen,Fast Company
discovered-97a86e2539c3ebe0,WAMU Announces Layoffs And Shutdown Of DCist - RadioInsight,staff_layoff,2024-02-23,,,,,,,,discovered_unmatched,https://news.google.com/rss/articles/CBMikAFBVV95cUxOQk8tWl85d19ZMmpXdmdEdGlIZjVYWUVua3pQVS01b1hoTWV0NU5RUi14dThScUlWU2xjdkNscXYyc2oybDcybnNGOWRhODh0d2lPVHlKYU4xYWtKNGhRaEZKRzczb3pXVkZCbUhoN0ktRnJOZmczNkQxVlFxTVItdnBLTC1vc1dPbzk5MngyZks?oc=5&hl=en-US&gl=US&ceid=US%3Aen,RadioInsight
discovered-d80d87e10ff9da92,Why widespread tech layoffs keep happening despite a strong U.S. economy - CNBC,staff_layoff,2024-02-24,,,,,,,,discovered_unmatched,https://news.google.com/rss/articles/CBMiqAFBVV95cUxNYVZqNm1GcE5RS2JBdEh0bUEyZHhxYVlNZHU4cW1OcHlvWGF1LWtoM2dpb3dWOTYxaERncVYtejBDRVFGR3UwRXNoZm40YzBYVEVzQUtadThDb0M2ekVsNnlrMGlGUjVGVVV4S3hFMDExa1lVbVoxd1hIbEY2VXgxWjVlUnlQcm1LMy11RTFEcnNKbHdscDhrQjZKNzlBVEo0R1hRRjh0YkbSAa4BQVVfeXFMTnpBVEM2QmxDUTlGM0llMmx6Z0pMRkhfaW8weU9Lb1VmUGJXY2lMYzYxQlFCNXQxTHNZaDdOSkxhWi1SbTFDX0VlNTd2SExNamJSUmh5aXQ4NklaZk10WU5mcU5jclBudTZiamtqWnY4U0tNVmFxdXB2RHRHSGw3SFgwbTdMRld2NnRtM1NOeFRhQjl6cEtSa0tXSkVlcTNsQUtQR29HUGlsdXQySjF3?oc=5&hl=en-US&gl=US&ceid=US%3Aen,CNBC
discovered-c9987c1dc9371b5f,"At least 100,000 feds face furloughs this week unless Congress acts - Federal Times",hiring_freeze,2024-02-26,,,,,,,,discovered_unmatched,https://news.google.com/rss/articles/CBMiwwFBVV95cUxNY2dDY2xCUU1nc2tFWnpBRGFXXzBlM1FCRk0zY3N2Z2Zid2RwY19NcHZvbFYwMFJReVJMMGExSWIxaUxKR2k5OV93ampnZ09PUHdMYXF4dEppVGI5eEdndENJSXRwZHF6YmJsam1VSTAzN3cwd3BFcWJWNzZQdjZ2dEhDbENFakJCWGhtU3dscW9URnMxclJfb0FZNUZYVGFpYUNkRk9ENTFWVDlTWUo0SFRiNENEVkdiYjRxQ2pIOUlKdjQ?oc=5&hl=en-US&gl=US&ceid=US%3Aen,Federal Times
discovered-3eac98f29344179a,"Gen Zers are choosing to freelance over 9-to-5 jobs, thanks to layoffs, AI - Fortune",staff_layoff,2024-02-28,,,,,,,,discovered_unmatched,https://news.google.com/rss/articles/CBMiowFBVV95cUxPU0dER1RFUDhXZkcteUxlZFc0QWlCUEgtSWFYNFZfN3A5SkFNZlhwVjZ5TzBMYUZwWjdBMVZEeDFhd212ajJJRVlVeEttVGxlUkVNSVNia0c2V1kzMDBCY2pqUWR6RjE0cXUtLVdMU1dzdDVfSS1tU2VTSVBHdF8tc0tNNUdnNDFKbHROb09xMFBmOFVlSGViVVJEcXRPXzFMSnBv?oc=5&hl=en-US&gl=US&ceid=US%3Aen,Fortune
discovered-63b30ca7524af00f,Healthcare Moves: A Monthly Summary of Hires and Layoffs - MedCity News,staff_layoff,2024-02-29,,,,,,,,discovered_unmatched,https://news.google.com/rss/articles/CBMigAFBVV95cUxPRFl5bFVNclNtLWxPa2MyOWgteFYzU3QwV0JFc2Z4SlozSm5lYUwtSlFvQktub0VFa05Nc0w1WjFQcm1oVTNpWDl1TFNrMEduaHY3bFBNMkRFMVVmTkpIYVBUWTY2UUNCOWlEVzE1OGd5RFRObE03cHNDajQzQ3pJVg?oc=5&hl=en-US&gl=US&ceid=US%3Aen,MedCity News
discovered-345de905b946a2b9,"BNSF Railway Furloughs Mechanics in Kansas, Nebraska - WSJ",hiring_freeze,2024-03-01,,,,,,,,discovered_unmatched,https://news.google.com/rss/articles/CBMikwFBVV95cUxOTVdRdmVBYklQSFlkYThfbHVuaGtqeHZwWFZ4LUtuem0tcGJYaEp2WlpaWU9CT0s2bldTRzNZVnpBVXVPT3dLV1NOQmtjMUFOSGIyVV93RzU2ZWZncWpsZTdRMXEyMUZuSnU1TlJTanFDclBRNG8yM3p0T25BeFdSTVBhdWpVc0hMcVh4UVRsbVhDekU?oc=5&hl=en-US&gl=US&ceid=US%3Aen,WSJ
discovered-4f9563826dc5e2d2,Bumble plans to cut 350 jobs amid layoffs - Brig Newspaper,staff_layoff,2024-03-01,,,,,,,,discovered_unmatched,https://news.google.com/rss/articles/CBMif0FVX3lxTE1Mb2dMbDJmZzlkenktSUMxaVRFRG5WX0hlbEw4UVczc3JLMkVzRHBaaVB5Q000bzZRaG83RDRfdnJzdnEzOWxCZm9wVERnSWxkaHVMLWVOUTl1M3l5WVFkRzJrMXp4c2pFaWR0RXhHOERUZ0h1bXBiTERIY1kwbGfSAYQBQVVfeXFMTWhfN19uejM3czhGQmJUbTNDSnEzTm93dmo4OFRRUHNPX0xRbF9Jb0JQTmRyWnBnOFJjelNBcGFwYUtFMWxsa05FQUFHc1RtaFo5bXVTWFVKVFlJMkZzd2k3RkJIb2k4T2YzWkdjV1NodVE2OEtzM0tkRGRGODNzXzFYbjNv?oc=5&hl=en-US&gl=US&ceid=US%3Aen,Brig Newspaper
discovered-35af216f537e0741,Silicon Valley ‘firing on most of its cylinders’ despite tech layoffs - San José Spotlight,staff_layoff,2024-03-02,,,,,,,,discovered_unmatched,https://news.google.com/rss/articles/CBMingFBVV95cUxNWWJjU2FHcDRGdkNITUpXVmJGUmJjMkp5Qlo3dHBqRHp3WnFubjZsM2JSYjBra1ZfUGpqYmMzNy04VWtRUlNNYWRuSkxxa01lcUZkdHBhOTN5c2p4cFFrTXBzZUV4RFZvVlB1WHlmXzNnek10U2VocEUzZFd3UUZKNHB3TEhRbkRIOWlCeDJiWEFZT05nclVZbDZxVHFrUQ?oc=5&hl=en-US&gl=US&ceid=US%3Aen,San José Spotlight
discovered-9477afcb7d1a7ce4,"After local layoffs, Holley upbeat about 2024 - Bowling Green Daily News",staff_layoff,2024-03-05,,,,,,,,discovered_unmatched,https://news.google.com/rss/articles/CBMihwFBVV95cUxPMnMtRHBwNlQ0Z0lqckZpc2R2bnduY3o5QUpkMklseWd3U0dZa0JvX2JpV1gtZ21uRmFRelVTMGpCeFpZYUVSbDA0RjBfNTRhNVJKMzdLTWcxaGFTa0NQeWNOYk1md2VJMXFyRlVMcmhaWXFJZGRRajkwSmZxMll2d1VEbF94WDg?oc=5&hl=en-US&gl=US&ceid=US%3Aen,Bowling Green Daily News
discovered-a9168500cc275d09,Mass Layoff of YouTube Music Contractors Who Unionized Opens Up Questions - Billboard,staff_layoff,2024-03-08,,,,,,,,discovered_unmatched,https://news.google.com/rss/articles/CBMiygFBVV95cUxPc3dBRmtvT2N3WlRVNDhfcjFBelZEd2FmSmRYRXI3LTgwVE03Q1dtUlhQTGY5M25rb1ZfUWRaV0phNjFJaEg5WW45em54OTlleXhYMm1zenZBNEJjVGxEenFNME5HcHFRWTVOVzRncThObXhveHItRndlU2xZZkhVWGNScHNsWllzeWNUeVJZWkcwd1JYa01lZ0FtSl9uejI0LTNCN2xJTmc2LWxrUVZiX3N4b19BTVF5WkZHaEVrRncyVjVmUXY2TlJ3?oc=5&hl=en-US&gl=US&ceid=US%3Aen,Billboard
discovered-75ce5f5a7dd07471,KTTZ layoffs come amid seismic change in Lubbock public media landscape - Lubbock Avalanche-Journal,staff_layoff,2024-03-09,,,,,,,,discovered_unmatched,https://news.google.com/rss/articles/CBMi0gFBVV95cUxQVWJzZWV4dnE0cVBOOERWcjZaSDVXV0drZXN1U2V6MU9zUE13MW1XX1U2eTZOWURIcVZmZVNYT0VKX1RybUtYUTZTOWdJY1Z3LVNNbWd0dERIbWV1eXNfUTJfc2J1VTVDRWFyQXg0UHpxTHNxNjkwN193aFBNd2Zjb2UzSUthZUU1RDk4ZU1TQmg0d0hPX1c1ckc3ZGlJSV9nOGd0SnI4WVNlWlZkRWJ4OXpETlpReDFVUnNtTGs2U0Q0R29XVWxHWm5DYTV1eVo0TWc?oc=5&hl=en-US&gl=US&ceid=US%3Aen,Lubbock Avalanche-Journal
discovered-a12d911b64318102,"The closure of UWM in Waukesha will impact more than 100 employees, including faculty. - WISN",campus_closure,2024-03-11,,,,,,,,discovered_unmatched,https://news.google.com/rss/articles/CBMiogFBVV95cUxNTDFxZ3cwVkhfNVZoQ1ZNZ05Oby1LNTZLTldjakd2SjJpT052VXJxVWtfdVl0bTM4TXBFdXlpcWF5eUhzSk1DeHN4S0hpbGJsSmhTSlFIRGVvSUNlRUxWY3lnS0FHRmhOa3pZTWc4NWdLMU1BaFMySWE3aE9TaFZRUHNNeUU5M1VQdXg1ZERycjVMQzJhajVWUWtPVE9tT29rN0E?oc=5&hl=en-US&gl=US&ceid=US%3Aen,WISN
discovered-da4e77606bd06f00,UWM at Waukesha closing in 2025; WCTC to help with transition - FOX6 News Milwaukee,campus_closure,2024-03-11,,,,,,,,discovered_unmatched,https://news.google.com/rss/articles/CBMigAFBVV95cUxQbEJGRm9vc1lUUzdqTnM2bWZKMXd3YjRqR0g0WVFfRmtGV211M2tfZ3UzcTFaTENpTXpfajdRdnVrT3dzbXVsMS1RaThpX214bWJLbktKSUtiYlFzT1FWOF90ZUFQQkdpenl4aEpQSWsyQi1QUnZ3aHVCVUI1NEZNUtIBhgFBVV95cUxNc1FZODR5MHN5U0xUOF9xRS12dXRvbENqeFFVQUFrcXhFRmQ4cGtjMWFXa0pOOWRQcFUzenF6M2c5Q0M1NVRYeUdaUnV3UE1qRzFrbWVKQXRCcWhiNVpud3Z1VmlFbFNqaUpfTWZsUXFnamNrcldodVNkdVoweE9NTE5taGNwUQ?oc=5&hl=en-US&gl=US&ceid=US%3Aen,FOX6 News Milwaukee
discovered-84e48838e9bdb481,What to Expect in the Event of a Snow Closure or Delay - University of Colorado Anschutz,campus_closure,2024-03-12,University of Colorado Anschutz,,,CO,,,,discovered_unmatched,https://news.google.com/rss/articles/CBMimwFBVV95cUxNblBKaGgydFFpSWlCOHpwSDZOcWUxLU10ckNvdmRvVlZxcnFVOWdpTGRvMk1KSW1CYmFKWEVrNHBnVTdSaHlWamNQRG9pZlo2UzhpU1NDb1pLcktFTEgwdGVlcERvdzVnSWhuOUJfNjhCTng4TTlINktOcDV1dHp2RlozUm9aakNTYUlTdkZqLWJXUWhDcGdzZjVHa9IBqwFBVV95cUxONjlSbndDdTlsb0JqTUx1dnRGX21rck44RG0xY2R2VUVMTkJPMV9seVpCbWw1bjNzdHZzazFNT09pbzVfckU3ZGJJeksyWFR5SGtCNVpTVTVXaVQ4UlpRT19tenRyQXAtZXpCcWlXTWEyaUJMS2NWTC1BLUhJRzBpN2Z5SkhxdWF6bnV4Zm82bzMzVEdMUUZqZGZyNW00N1ptcG1nbVVlcHRSSUk?oc=5&hl=en-US&gl=US&ceid=US%3Aen,University of Colorado Anschutz
discovered-4ec859d4eaf61d24,Jacobs Technology Inc. announces layoffs at Fort Liberty worksite - Greater Fayetteville Business Journal,staff_layoff,2024-03-13,,,,,,,,discovered_unmatched,https://news.google.com/rss/articles/CBMiuAFBVV95cUxNeWR6MjNjZktKVTNjREZMQlNWa1l4Nm9KU09ycTFtY0ZiQ0FFQUJfdGYzLWNjNmIxMzlMSXhsOVBNQ0JWdHVXc0x2dDRDUjJFUzhtNl95bHRXWXJ5cGp6cW1tek1WQXNRbkdkT2FlT0VsamxjTlh1Nk5zU0gwYTkxQ1ZqNUU1UXZZOUVKU3F0cG5pYlNZWUN2UjhiOWt0Y1FqbHo1YmdrM0NXamdYb0Q4dXF4TnVZMEpR?oc=5&hl=en-US&gl=US&ceid=US%3Aen,Greater Fayetteville Business Journal
discovered-7485212a7d3af248,The Hidden Toll of Surviving Layoffs - The Atlantic,staff_layoff,2024-03-14,,,,,,,,discovered_unmatched,https://news.google.com/rss/articles/CBMiogFBVV95cUxPR2VJMXBWbExPNTB5SUZlOE9YWU9hMXhTcE5BUTFKQU1kVWxMR2R3aHpoVE1zZHN1THhqTlRDeVpyOHVtVlE5UC1hdXlGRHRTaGxOWGZodW1raXNEbUdnUUZxOFJWNWtucFEwUVAtRTRDMGtCR0g5b2VJSVVRVjYyaG9nOVpXUi03RW9yV0FEZUFfYTJuMzVTSUdSSjFQc0FEZEE?oc=5&hl=en-US&gl=US&ceid=US%3Aen,The Atlantic
discovered-6e362f7f4423f2ba,Game Developers Gather in SF as Industry Reels From Mass Layoffs - KQED,staff_layoff,2024-03-18,,,,,,,,discovered_unmatched,https://news.google.com/rss/articles/CBMioAFBVV95cUxNRWc2MTFnNUNjalJhcVVQMXAyTmpTY09TTkZmVmJxYTBPVjM0QjA0X3VVSXJKWkVvU29Hemw0VTVERDJRUF9raWNhRTNiczRLa0tGQzd5V1VCem0tUnp0dHMwX19QVHZBeWJHLXB5WkdQZDFkOTNNakNYZTNNWTkyTE94WjRtUFdDNGRyQURoYmw0VTNFTzQ2bFQycU8tZ3E3?oc=5&hl=en-US&gl=US&ceid=US%3Aen,KQED
discovered-5d61c09084994e91,Workers in the game industry turn to unions for protection from rampant layoffs - prismreports.org,staff_layoff,2024-03-19,,,,,,,,discovered_unmatched,https://news.google.com/rss/articles/CBMiiwFBVV95cUxQRHkxemloNS1hd1lHbmFpbTk4ZG9IZUphNnVsMW41RVJrSThxUVpDUk1KS1pDNUVPU2N1d1BxZkNJWURHTTVyYVhJdDZwWTdTM1VEd1JRQTVMaVRuMHhtUS1pX3QtUms4VWh6UjVoa1Z6RHMyTVNiRWU2LU9xZmhGS3IxckxuTzJ3SjRB?oc=5&hl=en-US&gl=US&ceid=US%3Aen,prismreports.org
discovered-32389662efd02bbb,"Unilever layoffs, Trader Joe’s recall, and Google's AI for healthcare - Fast Company",staff_layoff,2024-03-20,,,,,,,,discovered_unmatched,https://news.google.com/rss/articles/CBMiqgFBVV95cUxQYnlIS0ZsR0dIdkNaeDRXcERDdXZIR0JsQUlQSjcwek1MclUydWJBNHYzTUh4Z2ZaQXJlVU56NzUzWnZSbnd1VHRFaGhKV3lvcXpHczlwUFJqbkZvZ20tZjdCVWgxOVZPa1BXZ2hyeGEzd09CX0dpUklmYmJZTGtOY2FPUFhSbzhMTmduX2pGXzNOWFdnSWZFTDFacGlJZEMxQkdYeUdPLW8xdw?oc=5&hl=en-US&gl=US&ceid=US%3Aen,Fast Company
