UNITID,F1CORREV,F1TUFEPC,F1STAPPC,F1LCAPPC,F1GVGCPC,F1PGGCPC,F1INVRPC,F1OTRVPC,F1TUFEFT,F1STAPFT,F1LCAPFT,F1GVGCFT,F1PGGCFT,F1INVRFT,F1OTRVFT,F1COREXP,F1INSTFT,F1RSRCFT,F1PBSVFT,F1ACSPFT,F1STSVFT,F1INSUFT,F1OTEXFT,F1INSTPC,F1RSRCPC,F1PBSVPC,F1ACSPPC,F1STSVPC,F1INSUPC,F1OTEXPC,F1SWINSP,F1SWRSRP,F1SWPBSP,F1SWACSP,F1SWSTSP,F1SWISPP,F1SWOTEP,F1SWCREP,F1ENDMFT,F1SAFBPC,F1SALRPC,F1EQUITR,F2CORREV,F2TUFEPC,F2GVGCPC,F2PGGCPC,F2INVRPC,F2OTRVPC,F2TUFEFT,F2GVGCFT,F2PGGCFT,F2INVRFT,F2OTRVFT,F2COREXP,F2INSTFT,F2RSRCFT,F2PBSVFT,F2ACSPFT,F2STSVFT,F2INSUFT,F2OTEXFT,F2INSTPC,F2RSRCPC,F2PBSVPC,F2ACSPPC,F2STSVPC,F2INSUPC,F2OTEXPC,F2SWINSP,F2SWRSRP,F2SWPBSP,F2SWACSP,F2SWSTSP,F2SWISPP,F2SWOTEP,F2SWCREP,F2ENDMFT,F2SAFBPC,F2SALRPC,F2EQUITR,F3CORREV,F3TUFEPC,F3GVGCPC,F3PGGCPC,F3INVRPC,F3SSEAPC,F3OTRVPC,F3TUFEFT,F3GVGCFT,F3PGGCFT,F3INVRFT,F3SSEAFT,F3OTRVFT,F3COREXP,F3INSTFT,F3RSRCFT,F3PBSVFT,F3ACSPFT,F3STSVFT,F3INSUFT,F3OTEXFT,F3INSTPC,F3RSRCPC,F3PBSVPC,F3ACSPPC,F3STSVPC,F3INSUPC,F3OTEXPC,F3SWINSP,F3SWRSRP,F3SWPBSP,F3SWACSP,F3SWSTSP,F3SWISPP,F3SWOTEP,F3SWCREP,F3SAFBPC,F3SALRPC,F3EQUITR
220400,43911086,7,46,0,37,0,7,3,1367,9196,0,7452,50,1427,576,34620382,5124,0,59,1309,1225,2278,5829,32,0,0,8,8,14,37,61,,66,69,59,41,0,36,985,50,36,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1748518,87,0,11,2,0,13449,0,1679,346,0,1268837,2989,0,0,1423,2277,4540,0,27,0,0,13,20,40,0,46,,,46,46,46,,46,23317,50,46,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53404412,21,0,11,37,30,13896,178,6932,24372,19749,24564711,10567,0,0,3033,6290,10067,0,35,0,0,10,21,34,0,57,,,42,43,27,,43,17401,46,37,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3246384,88,0,0,1,11,0,12530,0,0,109,1537,0,3268198,5034,0,0,300,1151,7787,0,35,0,0,2,8,55,0,55,,,100,41,26,,39,43,39,
220516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26064286,54,0,26,18,2,11125,44,5412,3802,336,25161735,7149,0,0,1023,5224,6606,0,36,0,0,5,26,33,0,71,,,58,47,29,,50,31691,53,47,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291212671,100,0,0,0,0,0,15748,0,0,0,0,0,231728822,4599,0,0,416,1717,5800,0,37,0,0,3,14,46,0,72,,,71,79,15,,46,52,46,37
220598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17677178,40,43,10,6,1,7436,8131,1907,1121,111,16696946,6788,0,0,2485,3057,5339,0,38,0,0,14,17,30,0,57,,,45,26,42,,45,9025,46,40,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16452025,32,30,32,6,0,9353,8992,9459,1786,0,20729431,6090,0,0,2274,9291,19628,0,16,0,0,6,25,53,0,77,,,54,34,30,,40,29324,45,40,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58601763,71,2,8,6,14,14207,383,1560,1115,2722,57876415,8868,115,0,1310,3953,5493,0,45,1,0,7,20,28,0,60,49,,45,44,34,,49,11233,51,43,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223147683,91,3,2,2,2,35950,1259,721,834,676,172990493,12706,93,312,6919,2668,3295,4581,42,0,1,23,9,11,15,60,0,76,44,53,34,9,45,9746,54,44,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220640,11253070,12,36,0,22,3,5,22,2513,7558,0,4576,598,1035,4482,8874644,8349,0,0,0,1799,1914,4312,51,0,0,0,11,12,26,47,,,,50,32,0,33,,48,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220701,17407424,16,35,0,33,7,6,2,3188,6916,0,6418,1338,1205,428,15487161,6412,0,104,2449,5319,2638,421,37,0,1,14,31,15,2,73,,45,41,56,45,0,57,1174,68,52,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39512274,38,4,18,39,1,14265,1646,6881,14804,359,28744298,9364,0,93,2582,7438,8136,0,34,0,0,9,27,29,0,61,,0,58,46,35,,49,106858,49,40,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220756,4062291,7,45,0,27,0,5,16,1844,11915,0,7208,0,1217,4367,3260974,7780,0,0,1324,2655,5157,4397,37,0,0,6,12,24,21,55,,,47,41,6,0,30,,44,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3401705,100,0,0,0,0,0,8399,0,0,0,0,0,2253813,1322,0,0,496,661,826,2260,24,0,0,9,12,15,41,84,,,84,84,84,0,50,52,50,
220792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228693245,24,37,23,9,6,49592,76909,47448,18563,12963,152540180,29048,20147,20933,24827,5209,27944,8945,21,15,15,18,4,20,7,66,43,49,47,30,56,0,49,180604,58,49,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220853,18787781,10,38,0,39,0,4,9,1391,5408,0,5544,10,623,1246,15595081,5096,0,0,0,1239,1914,3557,43,0,0,0,10,16,30,51,,,,50,38,0,34,,46,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220862,603883806,22,30,0,23,5,4,16,7903,11013,0,8497,1702,1385,5835,515910306,9356,7039,833,2975,5502,2416,2922,30,23,3,10,18,8,9,53,50,42,53,39,49,0,44,22720,55,42,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3909765,33,0,37,30,0,13697,0,15615,12728,0,3526361,17344,0,0,662,1976,17908,28,46,0,0,2,5,47,0,71,,,76,91,43,0,59,164520,68,59,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220978,445689669,28,33,0,21,1,3,14,7560,8797,0,5588,225,738,3634,428300087,12353,716,851,2312,3997,2121,3155,48,3,3,9,16,8,12,53,50,43,69,36,43,0,44,9149,58,43,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10516738,83,5,1,12,0,23227,1326,204,3364,0,8273728,5930,0,0,27,10036,6129,0,27,0,0,0,45,28,0,56,,,0,55,36,,50,,61,50,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221050,14090125,8,42,0,35,1,3,11,1560,8240,0,6772,169,617,2078,12799356,9602,0,0,0,1422,2207,4424,54,0,0,0,8,13,25,48,,,,46,37,2,35,,50,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221096,62006409,14,46,0,32,0,6,1,2166,7015,0,4922,37,928,215,54030184,5351,0,188,1061,1188,1667,3863,40,0,1,8,9,13,29,61,,47,59,44,49,0,40,2762,57,40,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221102,13602922,13,40,0,30,6,3,8,2729,8357,0,6259,1316,662,1736,13178291,11726,0,0,351,1525,2558,4240,57,0,0,2,7,13,21,52,,,44,44,32,0,38,,53,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27129394,75,2,0,0,0,23,15403,313,0,0,0,4775,25288517,6289,0,0,0,6352,5689,770,33,0,0,0,33,30,4,62,,,,34,16,0,37,33,28,48
221184,74746492,12,41,0,33,3,7,4,1958,6770,0,5522,542,1193,669,57215334,4565,0,0,1275,1495,1379,4033,36,0,0,10,12,11,32,63,,,77,56,51,0,42,1,58,42,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221236,21789445,11,29,0,44,0,3,12,2718,7014,0,10544,24,734,2989,14940232,8004,0,0,0,1336,2155,4978,49,0,0,0,8,13,30,54,,,,57,44,0,37,,52,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221281,6122893,6,44,0,29,0,3,18,1339,9773,0,6531,1,681,3940,4444967,7390,0,0,451,752,2700,4871,46,0,0,3,5,17,30,59,,,66,52,36,0,37,,55,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221333,7982096,12,41,0,25,1,3,18,2387,8346,0,4958,238,572,3707,6695983,6831,0,0,176,2073,3240,4633,40,0,0,1,12,19,27,65,,,68,50,50,0,42,,62,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100383557,38,3,8,48,4,18534,1466,3727,23267,1807,82065992,16723,0,0,6342,10192,6558,82,42,0,0,16,26,16,0,59,,,33,45,47,0,49,209812,57,42,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221397,81078344,10,39,0,25,1,3,21,2523,9642,0,6219,339,796,5148,62027806,7340,0,403,1510,2281,2062,5274,39,0,2,8,12,11,28,64,,53,46,51,50,14,45,6761,63,45,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221430,11364970,12,27,0,42,0,2,16,2306,5032,0,7800,13,359,3028,8449525,6723,0,0,60,1273,1976,3751,49,0,0,0,9,14,27,45,,,0,45,35,0,31,,44,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221485,85767300,11,45,0,34,1,5,5,2176,9200,0,6882,117,1027,1073,79835781,6314,0,179,1670,2211,2172,6512,33,0,1,9,12,11,34,66,,42,49,57,54,13,44,514,60,44,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221494,22799197,5,17,0,14,0,1,64,1994,7349,0,5894,-9,462,27654,7886872,7502,0,0,224,1129,2303,3835,50,0,0,1,8,15,26,53,,,54,56,45,0,39,,56,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129675755,31,1,16,48,3,23772,1097,12357,35970,2373,98299754,22548,333,77,7682,14999,11327,319,39,1,0,13,26,20,1,52,50,26,37,35,52,0,45,291342,52,39,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221582,9338726,11,25,0,50,0,1,13,3774,8550,0,17213,2,206,4588,6959718,12245,0,0,0,1696,3605,8042,48,0,0,0,7,14,31,58,,,,58,46,10,41,,57,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221591,8188831,11,40,0,36,0,2,11,1924,7104,0,6259,13,345,1928,8138887,8573,0,0,0,1511,2435,4947,49,0,0,0,9,14,28,52,,,,44,40,1,35,,51,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221607,7577278,11,28,0,33,0,2,25,2239,5559,0,6475,26,384,4896,5451059,6517,0,0,8,769,2762,4029,46,0,0,0,5,20,29,49,,,0,53,48,0,35,,49,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221616,56762350,4,12,0,24,0,1,59,2272,5978,0,12285,176,368,30900,18241648,7945,0,0,428,1680,2118,4533,48,0,0,3,10,13,27,50,,,49,47,30,1,34,,49,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221625,22396636,10,26,0,44,3,2,16,1908,5143,0,8597,613,299,3155,18244554,6980,0,2183,0,924,2132,3842,43,0,14,0,6,13,24,47,,58,,44,43,0,36,,51,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221643,97706620,9,49,0,33,1,4,4,1578,8482,0,5678,114,624,710,93468954,8009,0,117,2313,2268,1607,2128,49,0,1,14,14,10,13,56,,42,42,46,54,0,45,3076,63,45,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81338695,56,2,27,12,4,16117,448,7708,3423,1158,66993816,11547,60,146,2281,4196,5534,0,49,0,1,10,18,23,0,52,32,38,42,50,42,,48,22963,59,42,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32082222,58,0,5,6,31,33978,281,2780,3565,17940,34233217,29344,1224,0,6349,2376,12367,10811,47,2,0,10,4,20,17,60,47,,60,62,43,0,46,65747,60,45,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23989829,59,2,29,8,2,12726,355,6190,1807,534,19412891,7980,0,0,544,4522,4443,0,46,0,0,3,26,25,0,59,,,43,41,30,,46,16274,47,40,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221740,247940280,29,34,0,26,4,3,5,6691,7904,0,6013,1035,729,1055,234209507,10232,1118,650,2681,4177,2181,1089,46,5,3,12,19,10,5,60,51,44,42,44,57,0,51,20367,66,49,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221759,1715593760,29,29,0,21,5,5,10,14224,14240,0,10334,2489,2385,5099,1444824686,13098,9618,5622,4876,2852,3308,1699,32,23,14,12,7,8,4,58,55,45,51,42,49,0,50,33771,64,47,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221768,136793102,18,36,0,27,2,4,13,4482,9059,0,6787,590,1057,3236,123436898,11509,50,814,2462,4138,2104,1672,51,0,4,11,18,9,7,55,40,41,54,41,43,0,47,11430,60,43,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4984757,90,0,0,0,10,0,11622,0,0,0,1326,0,3355501,5226,0,0,0,0,0,3489,60,0,0,0,0,0,40,84,,,,,,19,58,58,58,
221838,222551487,17,32,0,37,3,1,10,5396,10140,0,11701,1095,198,3337,275858308,9652,2480,2229,1301,2814,2610,18413,24,6,6,3,7,7,47,73,73,71,72,74,71,3,40,16511,55,41,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221847,295414890,18,39,0,25,2,4,13,6047,12708,0,8137,495,1281,4206,228233193,10861,2644,1530,2183,3592,2648,1940,43,10,6,9,14,10,8,50,38,39,66,39,44,0,43,11772,58,42,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64182473,62,1,21,16,0,14002,162,4738,3555,0,52019001,8282,0,0,1533,4922,3464,0,46,0,0,8,27,19,0,52,,,47,41,47,,48,25228,46,39,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221908,71381579,7,42,0,38,0,4,9,1430,8311,0,7434,66,693,1762,60464309,8070,0,16,1222,3002,2007,2366,48,0,0,7,18,12,14,53,,55,79,45,49,0,46,4786,65,46,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19331917,57,12,6,13,12,10859,2367,1092,2416,2387,26145730,5834,41,2609,1008,9141,7228,0,23,0,10,4,35,28,0,66,43,51,44,38,32,,44,18027,45,38,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65530057,63,1,20,8,8,17020,370,5558,2147,2041,55566949,14464,0,0,2479,3483,2583,0,63,0,0,11,15,11,0,64,,,41,42,38,,55,24910,63,48,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012515278,20,14,9,45,12,31931,23060,14316,73831,19371,1435086089,34184,20256,4924,16416,19798,20305,0,29,17,4,14,17,18,0,55,48,22,49,48,59,,51,827497,55,46,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222053,82854943,9,46,0,32,1,5,7,1630,8707,0,6044,209,944,1250,66693028,7902,0,231,1419,1391,2044,2133,52,0,2,9,9,14,14,55,,32,38,45,43,0,43,1915,61,43,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222062,73166733,10,50,0,32,0,3,5,2011,9969,0,6436,78,585,994,64789728,7937,0,146,1857,2792,1719,3325,45,0,1,10,16,10,19,54,,39,36,46,44,0,40,5141,58,40,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5306648,31,20,25,18,5,4199,2711,3426,2456,711,6202619,8280,0,0,1055,1939,4509,0,52,0,0,7,12,29,0,44,,,66,72,45,,49,15990,63,49,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207791136,39,3,22,30,7,17294,1135,9686,13339,3271,144461092,10340,1035,613,3371,8229,7506,0,33,3,2,11,26,24,0,55,59,37,43,34,42,,45,156362,51,39,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222497,189180753,0,1,74,8,1,16,0,,,,,,,,147500239,,,,,,,,2,0,0,4,24,59,10,52,,,35,37,46,0,39,,52,39,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222567,64268054,12,25,47,14,0,2,1,2082,4485,8369,2520,0,350,126,59033463,5752,0,22,2974,1233,3041,3448,35,0,0,18,7,18,21,66,,19,44,61,38,11,45,1495,61,44,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222576,118250639,11,21,33,28,1,3,4,2279,4296,6715,5802,162,599,767,109315075,8528,0,827,1256,1268,4179,3003,45,0,4,7,7,22,16,53,,43,54,59,35,0,41,1007,52,39,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13991493,39,0,0,60,1,8100,0,0,12463,195,7445586,4277,33,0,958,712,3659,1408,39,0,0,9,6,33,13,72,0,0,76,74,36,0,51,74949,64,51,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222822,40879763,8,27,0,32,2,5,25,1295,4581,0,5397,375,870,4161,37988109,5831,0,480,1230,1186,3521,3251,38,0,3,8,8,23,21,55,,64,57,54,71,0,48,5322,49,44,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222831,199550988,24,22,0,14,7,8,25,5960,5667,0,3470,1835,2012,6308,151140078,7880,142,1006,1173,1605,2914,4406,41,1,5,6,8,15,23,52,50,23,47,53,41,0,37,31522,47,35,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4338822,78,9,7,4,1,12703,1543,1191,708,166,4330447,4085,0,0,1442,5648,4130,975,25,0,0,9,35,25,6,56,,,29,46,21,64,42,,41,37,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4884523,98,0,0,0,0,2,13103,0,0,8,0,235,3466482,3896,0,0,1633,884,2984,74,41,0,0,17,9,32,1,81,,,69,64,78,0,76,83,76,
222983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53576002,30,4,27,39,0,14082,1963,12897,18427,0,44555067,17782,278,9,1620,8859,10846,0,45,1,0,4,22,28,0,54,57,93,30,37,40,,45,169534,54,41,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222992,623869161,10,14,59,10,1,5,2,2716,3717,15983,2732,209,1305,538,546138350,8293,0,318,2306,2541,5929,4426,35,0,1,10,11,25,19,73,,64,73,71,33,16,52,752,62,52,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22817356,1,0,20,78,2,1759,0,36628,145830,2810,10618225,33464,0,0,16108,8338,29125,0,38,0,0,19,10,33,0,50,,,39,45,41,,45,1303550,55,42,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697793,72,0,0,0,28,0,7533,0,0,0,2880,1,742292,7907,0,0,1259,353,1560,0,71,0,0,11,3,14,0,21,,,50,100,33,,29,29,29,
223083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8439101,89,0,0,0,0,11,15687,0,0,0,0,1858,7011002,13312,0,0,1059,178,27,0,91,0,0,7,1,0,0,73,,,64,87,74,,72,74,65,61
223117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1779773,25,0,69,6,1,11117,0,30608,2538,231,1504074,6695,0,0,6000,100,17809,6998,18,0,0,16,0,47,19,91,,,73,0,39,0,46,49192,47,43,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2348341579,1,34,58,2,5,13619,452943,781259,27088,67767,2251329681,101568,461365,657497,15212,2246,49321,0,8,36,51,1,0,4,0,66,45,80,71,58,62,,65,841455,78,65,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1102521000,56,5,9,22,9,29003,2418,4623,11178,4720,943151000,15852,6048,516,4552,10574,6892,0,36,14,1,10,24,16,0,50,52,21,46,35,39,,44,99079,55,42,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
