UNITID,XF1A01,F1A01,XF1A31,F1A31,XF1A04,F1A04,XF1A05,F1A05,XF1A06,F1A06,XF1A19,F1A19,XF1A07,F1A07,XF1A08,F1A08,XF1A09,F1A09,XF1A10,F1A10,XF1A11,F1A11,XF1A12,F1A12,XF1A13,F1A13,XF1A20,F1A20,XF1A14,F1A14,XF1A15,F1A15,XF1A16,F1A16,XF1A17,F1A17,XF1A18,F1A18,XF1A214,F1A214,XF1A224,F1A224,XF1A234,F1A234,XF1A324,F1A324,XF1A274,F1A274,XF1A27T4,F1A27T4,XF1A284,F1A284,XF1A334,F1A334,XF1A344,F1A344,XF1D01,F1D01,XF1D02,F1D02,XF1D03,F1D03,XF1D04,F1D04,XF1D05,F1D05,XF1D06,F1D06,XF1B01,F1B01,XF1B02,F1B02,XF1B03,F1B03,XF1B04,F1B04,XF1B04A,F1B04A,XF1B04B,F1B04B,XF1B05,F1B05,XF1B06,F1B06,XF1B26,F1B26,XF1B07,F1B07,XF1B08,F1B08,XF1B09,F1B09,XF1B10,F1B10,XF1B11,F1B11,XF1B12,F1B12,XF1B13,F1B13,XF1B14,F1B14,XF1B15,F1B15,XF1B16,F1B16,XF1B17,F1B17,XF1B18,F1B18,XF1B19,F1B19,XF1B27,F1B27,XF1B20,F1B20,XF1B21,F1B21,XF1B22,F1B22,XF1B23,F1B23,XF1B24,F1B24,XF1B25,F1B25,XF1C011,F1C011,XF1C012,F1C012,XF1C021,F1C021,XF1C022,F1C022,XF1C031,F1C031,XF1C032,F1C032,XF1C051,F1C051,XF1C052,F1C052,XF1C061,F1C061,XF1C062,F1C062,XF1C071,F1C071,XF1C072,F1C072,XF1C101,F1C101,XF1C111,F1C111,XF1C112,F1C112,XF1C121,F1C121,XF1C122,F1C122,XF1C131,F1C131,XF1C132,F1C132,XF1C141,F1C141,XF1C142,F1C142,XF1C191,F1C191,XF1C192,F1C192,XF1C193,F1C193,XF1C19OM,F1C19OM,XF1C19DP,F1C19DP,XF1C19IN,F1C19IN,XF1C19OT,F1C19OT,F1MHP,XF1M01,F1M01,XF1M02,F1M02,XF1M03,F1M03,XF1M04,F1M04,F1MHOP,XF1M05,F1M05,XF1M06,F1M06,XF1M07,F1M07,XF1M08,F1M08,XF1E01,F1E01,XF1E02,F1E02,XF1E03,F1E03,XF1E04,F1E04,XF1E05,F1E05,XF1E06,F1E06,XF1E07,F1E07,XF1E08,F1E08,XF1E09,F1E09,XF1E10,F1E10,XF1E11,F1E11,XF1E12,F1E12,XF1E121,F1E121,XF1E122,F1E122,XF1E13,F1E13,XF1E131,F1E131,XF1E132,F1E132,XF1E14,F1E14,XF1E141,F1E141,XF1E142,F1E142,XF1E15,F1E15,XF1E151,F1E151,XF1E152,F1E152,XF1E16,F1E16,XF1E161,F1E161,XF1E162,F1E162,XF1E17,F1E17,XF1E171,F1E171,XF1E172,F1E172,F1FHA,XF1H01,F1H01,XF1H02,F1H02,XF1H03,F1H03,XF1H03A,F1H03A,XF1H03B,F1H03B,XF1H03C,F1H03C,XF1H03D,F1H03D,XF1N01,F1N01,XF1N02,F1N02,XF1N03,F1N03,XF1N04,F1N04,XF1N05,F1N05,XF1N06,F1N06,XF1N07,F1N07
196006,R,58875456,R,203002899,R,2941519,R,205944418,R,264819874,R,1498,R,3018102,R,41487099,R,44505201,R,157736499,R,4262182,R,161998681,R,206503882,R,2717,R,12780477,R,153976,R,0,R,45380320,R,58314773,R,26083270,R,21521381,R,228404198,R,16707876,R,52657941,R,345374666,R,142371767,R,0,Z,0,R,108896883,R,101982690,R,6914193,R,63109215,R,-11708635,R,58314773,R,12850407,R,1430962,R,267905,R,1930267,R,0,R,1930267,R,17474476,R,0,Z,0,Z,0,R,516477,R,34470494,R,0,R,51909739,R,0,R,10101345,R,7794518,R,0,R,1180852,R,2805890,R,123043,R,73915387,R,108385881,R,0,R,511002,R,0,R,0,R,511002,R,108896883,R,46186326,R,18472774,R,129283,R,3083,R,162928,R,95003,R,4735915,R,1254401,R,10633627,R,3767101,R,14547093,R,6044643,R,5715648,R,18970945,R,5711083,R,0,R,0,R,0,R,0,R,900925,R,0,R,101982690,R,35348088,R,23612697,R,8647667,R,8832545,R,5990715,R,19550978,2,A,,A,,A,,A,,2,A,,A,,A,,A,,R,9028487,R,1072858,R,9156151,R,0,R,1180852,R,3798477,R,24236825,R,14833439,R,3687738,R,18521177,R,5715648,R,5606647,R,3398875,R,2207772,R,666239,R,403889,R,262350,R,9156151,R,9156151,R,0,R,0,R,0,R,0,R,733303,R,444545,R,288758,R,2358837,R,1429979,R,928858,1,R,8145675,R,10086161,R,1940486,R,1608864,R,748922,R,-417300,R,0,R,8398721,R,129367563,R,11613028,R,80916345,R,66637611,R,160754601,R,120968842
196015,R,38510111,R,134102368,R,1791999,R,135894367,R,174404478,R,5990,R,2199240,R,27745916,R,29945156,R,112019314,R,2639900,R,114659214,R,144604370,R,523792,R,3734072,R,81163,R,0,R,25467071,R,29282306,R,19854912,R,11592328,R,174602092,R,5671198,R,12471547,R,224192077,R,90089709,R,0,Z,0,R,83406027,R,78519953,R,4886074,R,26784534,R,-2388302,R,29282306,R,14718923,R,655878,R,449398,R,682870,R,0,R,682870,R,5160443,R,0,Z,0,Z,0,R,112780,R,21780292,R,0,R,45306724,R,0,R,9277415,R,4883391,R,0,R,0,R,1912701,R,147878,R,61528109,R,83308401,R,0,R,97626,R,0,R,0,R,97626,R,83406027,R,31870295,R,13934884,R,53373,R,31462,R,809351,R,363317,R,2567081,R,1037207,R,17025906,R,4982235,R,12786751,R,5712863,R,4768617,R,7679612,R,2552104,R,0,R,0,R,0,R,0,R,958967,R,0,R,78519953,R,28614072,R,18489574,R,7522347,R,6064311,R,5501819,R,12327830,2,A,,A,,A,,A,,2,A,,A,,A,,A,,R,8136310,R,1141105,R,5971017,R,0,R,0,R,760324,R,16008756,R,10246399,R,993740,R,11240139,R,4768617,R,4271003,R,3465505,R,805498,R,599002,R,486032,R,112970,R,5971017,R,5971017,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,399117,R,323845,R,75272,1,R,16357825,R,18129189,R,1771364,R,265347,R,1937406,R,-431389,R,0,R,4708162,R,93747227,R,6641418,R,48799186,R,33457815,R,135457830,R,89039065
196024,R,22414594,R,132440446,R,1509278,R,133949724,R,156364318,R,0,R,2310790,R,32513618,R,34824408,R,98319819,R,2235728,R,100555547,R,135379955,R,0,R,9232340,R,61879,R,0,R,11690144,R,20984363,R,14009186,R,18773124,R,154951017,R,7182942,R,38781469,R,233697738,R,101257292,R,0,Z,0,R,80289633,R,75387857,R,4901776,R,16982795,R,-900208,R,20984363,R,10902119,R,282624,R,696,R,1016163,R,6653,R,1009510,R,11008522,R,0,Z,0,Z,0,R,409481,R,23619605,R,0,R,42670045,R,0,R,7203507,R,5290224,R,0,R,494410,R,956884,R,4418,R,56619488,R,80239093,R,0,R,50540,R,0,R,0,R,50540,R,80289633,R,33318193,R,14267345,R,74540,R,61839,R,511871,R,156404,R,4086578,R,1292116,R,6435164,R,2810477,R,12415913,R,5026686,R,3902271,R,14218977,R,4036214,R,0,R,0,R,0,R,0,R,424350,R,0,R,75387857,R,27651081,R,18178093,R,8055334,R,5532731,R,4588715,R,11381903,2,A,,A,,A,,A,,2,A,,A,,A,,A,,R,6943287,R,260220,R,6347909,R,0,R,494410,R,1466230,R,15512056,R,9546703,R,2063082,R,11609785,R,3902271,R,3986701,R,2423591,R,1563110,R,149413,R,90831,R,58582,R,6347909,R,6347909,R,0,R,0,R,0,R,0,R,283880,R,172576,R,111304,R,841882,R,511796,R,330086,1,R,8123475,R,9149157,R,1025682,R,151482,R,1216328,R,-342128,R,0,R,6242733,R,93389469,R,8028046,R,39237919,R,26927208,R,104827117,R,87146735
196033,R,9027720,R,145425861,R,2518758,R,147944619,R,156972339,R,6988,R,2382303,R,14651488,R,17033791,R,122902043,R,2361044,R,125263087,R,142296878,R,12677,R,14348375,R,46723,R,0,R,274674,R,14669772,R,25408785,R,26612675,R,207031693,R,8212601,R,3099926,R,270365680,R,124939819,R,0,Z,0,R,80252431,R,78322328,R,1930103,R,10519280,R,2220389,R,14669772,R,8971527,R,931922,R,1229585,R,2269099,R,0,R,2269099,R,8391190,R,0,Z,0,Z,0,R,981343,R,22774666,R,0,R,47317593,R,0,R,4495808,R,3696768,R,0,R,1223466,R,391206,R,50303,R,57175144,R,79949810,R,0,R,302621,R,0,R,0,R,302621,R,80252431,R,26088596,R,10995539,R,696744,R,295831,R,1047102,R,543923,R,12562803,R,2953260,R,7704187,R,3320474,R,15129113,R,6051637,R,2019782,R,11829940,R,4124596,R,0,R,0,R,0,R,0,R,1244061,R,0,R,78322328,R,28285260,R,18240227,R,7500189,R,7545092,R,5421833,R,11329727,2,A,,A,,A,,A,,2,A,,A,,A,,A,,R,4235241,R,260567,R,4327275,R,0,R,1223466,R,502469,R,10549018,R,6975283,R,1553953,R,8529236,R,2019782,R,2860343,R,1802542,R,1057801,R,175979,R,110899,R,65080,R,4327275,R,4327275,R,0,R,0,R,0,R,0,R,826289,R,520714,R,305575,R,339350,R,213853,R,125497,1,R,10898550,R,10521780,R,-376770,R,1076755,R,7159,R,-1460684,R,0,R,3740190,R,90649314,R,4861673,R,33705494,R,16260906,R,125284346,R,86909124
196042,R,90408402,R,267178995,R,1815976,R,268994971,R,359403373,R,17471,R,3891990,R,79987448,R,83879438,R,190494772,R,5984004,R,196478776,R,280358214,R,31692,R,20696530,R,122079,R,0,R,58212329,R,79030938,R,56801367,R,17248858,R,318808992,R,17714259,R,47953407,R,458526883,R,191347888,R,0,Z,0,R,215875415,R,207854392,R,8021023,R,71809907,R,-799992,R,79030938,R,48844112,R,1505336,R,1321748,R,2267458,R,217971,R,2049487,R,6891938,R,0,Z,0,Z,0,R,322944,R,61153536,R,0,R,118313086,R,0,R,19626153,R,11604129,R,0,R,610362,R,3977695,R,231810,R,154363235,R,215516771,R,0,R,358644,R,0,R,0,R,358644,R,215875415,R,106160404,R,49714892,R,778259,R,405780,R,8893327,R,967460,R,21223353,R,7651768,R,24875617,R,10763549,R,30471562,R,11891791,R,6841074,R,7929601,R,2844825,R,0,R,0,R,0,R,0,R,681195,R,0,R,207854392,R,84240065,R,54404202,R,23840858,R,13212429,R,8992912,R,23163926,2,A,,A,,A,,A,,2,A,,A,,A,,A,,R,17509955,R,2116198,R,13786045,R,0,R,610362,R,1134360,R,35156920,R,27005732,R,1310114,R,28315846,R,6841074,R,11904808,R,10831383,R,1073425,R,1438778,R,1309047,R,129731,R,13786045,R,13786045,R,0,R,0,R,0,R,0,R,414977,R,377560,R,37417,R,771238,R,701697,R,69541,1,R,6241378,R,7579659,R,1338281,R,166243,R,796357,R,0,R,375681,R,8283037,R,221935646,R,10375894,R,94480075,R,76572297,R,194386762,R,213652608
196051,R,7690233,R,162419413,R,1899953,R,164319366,R,172009599,R,2995,R,2902958,R,43187795,R,46090753,R,120642111,R,4093572,R,124735683,R,170826436,R,594261,R,17825355,R,75227,R,0,R,-17308685,R,591897,R,26172944,R,27577868,R,196357156,R,12379814,R,19515892,R,282003674,R,119584261,R,0,Z,0,R,79957168,R,82002526,R,-2045358,R,3215500,R,-578245,R,591897,R,8140277,R,298408,R,1208278,R,3218479,R,85780,R,3132699,R,6276666,R,0,Z,0,Z,0,R,130129,R,19272237,R,0,R,50425927,R,0,R,6425906,R,3792940,R,0,R,0,R,0,R,16364,R,60661137,R,79933374,R,0,R,23794,R,0,R,0,R,23794,R,79957168,R,33830714,R,14087531,R,105276,R,37027,R,2318749,R,594089,R,10763040,R,2270752,R,8441558,R,3692608,R,10719132,R,4268074,R,4577591,R,10303209,R,2048849,R,0,R,0,R,0,R,0,R,943257,R,0,R,82002526,R,26998930,R,17711397,R,10341817,R,8426114,R,5384244,R,13140024,2,A,,A,,A,,A,,2,A,,A,,A,,A,,R,6108581,R,317325,R,4636458,R,0,R,0,R,2356059,R,13418423,R,7534578,R,1306254,R,8840832,R,4577591,R,2924488,R,2015881,R,908607,R,151920,R,104720,R,47200,R,4636458,R,4636458,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1127966,R,777519,R,350447,1,R,3705203,R,4249125,R,543922,R,309527,R,401054,R,-166659,R,0,R,-2813964,R,100420292,R,-2341624,R,25631940,R,-3708377,R,145010667,R,103234256
196060,R,377388237,R,1391769438,R,49951314,R,1441720752,R,1819108989,R,521631,R,52421159,R,353744698,R,406165857,R,800968275,R,27814586,R,828782861,R,1234948718,R,2655046,R,423968966,R,463529,R,12052310,R,145542051,R,582026856,R,106282994,R,47275071,R,1486240588,R,853611920,R,156392371,R,2649802944,R,1260033506,R,2000000,Z,0,R,979080555,R,984315217,R,-5234662,R,375419740,R,211841778,R,582026856,R,111326647,R,142865765,R,39147807,R,235038940,R,163865,R,234875075,R,60789395,R,0,Z,0,Z,0,R,14915311,R,604083865,R,0,R,283082439,R,0,R,33781726,R,23624049,R,0,R,4693113,R,13647471,R,11187525,R,370016323,R,974100188,R,0,R,4980367,R,0,R,0,R,4980367,R,979080555,R,264203344,R,119695732,R,372999730,R,83098473,R,31766351,R,14664975,R,66795290,R,19901568,R,49005693,R,16953257,R,89004090,R,42727768,R,29986919,R,80066820,R,25097955,R,0,R,0,R,0,R,0,R,486980,R,0,R,984315217,R,322139728,R,171994855,R,55145939,R,138109794,R,39386465,R,257538436,2,A,,A,,A,,A,,2,A,,A,,A,,A,,R,31699328,R,2082398,R,28293069,R,0,R,4693113,R,51420655,R,118188563,R,71044736,R,17156908,R,88201644,R,29986919,R,21125214,R,15075273,R,6049941,R,1387762,R,990328,R,397434,R,28293069,R,28293069,R,0,R,0,R,0,R,0,R,3127606,R,2231907,R,895699,R,34267993,R,24454159,R,9813834,1,R,115680399,R,166836576,R,51156177,R,38787679,R,11754988,R,-3556668,R,4170178,R,-21959682,R,1054258619,R,33847698,R,857984272,R,269015579,R,878113263,R,1076218301
196079,R,559224328,R,1150956844,R,57200900,R,1208157744,R,1767382072,R,120799,R,21562885,R,148876832,R,170439717,R,789059863,R,21705154,R,810765017,R,981204734,R,219130,R,321291930,R,397795,R,0,R,464389282,R,786079007,R,141335893,R,67856699,R,1401990179,R,218934809,R,111877201,R,1941994781,R,792097580,R,1059643,Z,0,R,785980880,R,698900543,R,87080337,R,669605052,R,29393618,R,786079007,R,173294650,R,45191678,R,6510973,R,32640116,R,39216,R,32600900,R,123647379,R,0,Z,0,Z,0,R,4361798,R,385646594,R,0,R,286674906,R,0,R,26113700,R,29047557,R,0,R,5237192,R,25034075,R,6184131,R,378291561,R,763938155,R,0,R,22042725,R,0,R,0,R,22042725,R,785980880,R,273666947,R,139332005,R,58709230,R,19606115,R,11151671,R,5923950,R,76612750,R,28165133,R,61076068,R,18684118,R,74344480,R,28292667,R,16852968,R,123634278,R,29963215,R,0,R,0,R,0,R,0,R,2852151,R,0,R,698900543,R,269967203,R,152038314,R,37030522,R,52819230,R,31829620,R,155215654,2,A,,A,,A,,A,,2,A,,A,,A,,A,,R,25057080,R,1053469,R,33059195,R,0,R,5237192,R,35246773,R,99653709,R,66348571,R,16452170,R,82800741,R,16852968,R,18715925,R,12525575,R,6190350,R,786869,R,526610,R,260259,R,33059195,R,33059195,R,0,R,0,R,0,R,0,R,3911824,R,2617976,R,1293848,R,26326928,R,17619215,R,8707713,1,R,180511839,R,221028373,R,40516534,R,11937265,R,18616181,R,-11225369,R,21188457,R,-18233428,R,797697459,R,53986637,R,1197141610,R,732717816,R,810622747,R,815930887
196088,R,872433245,R,1422674669,R,118282623,R,1540957292,R,2413390537,R,413311,R,20462808,R,279508508,R,299971316,R,915164521,R,53221142,R,968385663,R,1268356979,R,2955882,R,450148187,R,1432141,R,0,R,690910659,R,1142490987,R,142656336,R,153021966,R,1943107055,R,494536803,R,126487321,R,2859809481,R,1440037666,R,2902854,Z,0,R,1496809053,R,1429871323,R,66937730,R,1056819293,R,18733964,R,1142490987,R,327007826,R,183490575,R,19774122,R,50112622,R,1260696,R,48851926,R,62823097,R,4595585,Z,0,Z,0,R,53149513,R,700953340,R,0,R,609659646,R,0,R,43829205,R,36199697,R,0,R,36765300,R,36637025,R,21548163,R,784639036,R,1485592376,R,0,R,11216677,R,0,R,0,R,11216677,R,1496809053,R,579464656,R,296829117,R,215661684,R,75481125,R,15801610,R,6163584,R,189578682,R,73848463,R,78513726,R,32564283,R,159269450,R,65745908,R,55212651,R,111412707,R,29146053,R,23537453,R,9782223,R,0,R,0,R,1418704,R,0,R,1429871323,R,589560756,R,338316548,R,101178004,R,83993750,R,42081777,R,274740488,2,A,,A,,A,,A,,2,A,,A,,A,,A,,R,40681487,R,3157588,R,42695899,R,0,R,36765300,R,66770238,R,190070512,R,122337416,R,12520445,R,134857861,R,55212651,R,25440513,R,21984352,R,3456161,R,1974624,R,1706366,R,268258,R,42695899,R,42695899,R,0,R,0,R,0,R,0,R,22991492,R,19868037,R,3123455,R,41755333,R,36082762,R,5672571,1,R,970993254,R,1059489397,R,88496143,R,22749251,R,101745768,R,-43873356,R,7874480,R,37319128,R,1650822713,R,184942383,R,2413110854,R,1823388718,R,1031036794,R,1613503585
196097,R,1482874779,R,2733765129,R,315082477,R,3048847606,R,4531722385,R,190219800,R,72379990,R,946825526,R,1019205516,R,1624661464,R,509323129,R,2133984593,R,3153190109,R,147240307,R,881187957,R,255492,R,0,R,540068320,R,1421511769,R,316462639,R,223399074,R,3191978991,R,798632200,R,315912687,R,4846385591,R,2185764618,R,73144156,Z,0,R,3825173140,R,3742081479,R,83091661,R,1315688128,R,22731980,R,1421511769,R,273333714,R,202399698,R,12467844,R,75892142,R,756045,R,75136097,R,120217686,R,2285962719,Z,0,Z,0,R,21534053,R,2991807856,R,0,R,671361043,R,0,R,47147627,R,32192489,R,0,R,7638949,R,27554732,R,33800118,R,819694958,R,3811502814,R,0,R,13670326,R,0,R,0,R,13670326,R,3825173140,R,589334214,R,270519540,R,179713795,R,84570096,R,35031316,R,20152602,R,128724694,R,43602067,R,105243830,R,40177111,R,195092275,R,88693084,R,36270129,R,135165477,R,25797700,R,2279760833,R,1029081452,R,0,R,0,R,57744916,R,0,R,3742081479,R,1602593652,R,759187309,R,90661494,R,160123515,R,66079259,R,1063436250,1,R,45518535,R,239325911,R,136719460,R,180947441,2,A,,A,,A,,A,,R,44414733,R,2732894,R,39195937,R,0,R,6395949,R,76272940,R,169012453,R,107824814,R,24917510,R,132742324,R,36270129,R,32005463,R,23480319,R,8525144,R,1969336,R,1444773,R,524563,R,39195937,R,39195937,R,0,R,0,R,0,R,0,R,4608950,R,3381286,R,1227664,R,54962638,R,40322499,R,14640139,1,R,388738322,R,786159357,R,397421035,R,363494211,R,39231076,R,-12900662,R,7596410,R,85757370,R,3901508270,R,511694273,R,2288274977,R,1284307699,R,1697041454,R,3815750900
196103,R,5374300,R,145762318,R,1587500,R,147349818,R,152724118,R,57404,R,1800483,R,40039735,R,41840218,R,115696720,R,6495058,R,122191778,R,164031996,R,104132,R,4210247,R,33052,R,0,R,-15597905,R,-11354606,R,21127282,R,4157143,R,194987452,R,29057057,R,10758993,R,260087927,R,114325609,R,0,Z,0,R,118355774,R,124202964,R,-5847190,R,-6682845,R,1175429,R,-11354606,R,12441254,R,7681395,R,18005949,R,4048742,R,0,R,4048742,R,843092,R,0,Z,0,Z,0,R,5327927,R,48348359,R,0,R,63586837,R,0,R,2738951,R,2013746,R,0,R,744130,R,0,R,761927,R,69845591,R,118193950,R,0,R,161824,R,0,R,0,R,161824,R,118355774,R,51274368,R,20599521,R,24296423,R,10104910,R,1860734,R,273538,R,15458184,R,2629743,R,6974796,R,2943437,R,20992403,R,9564811,R,789940,R,2245951,R,741952,R,0,R,0,R,0,R,0,R,310165,R,0,R,124202964,R,46857912,R,24437952,R,25321506,R,7215927,R,4852055,R,15517612,2,A,,A,,A,,A,,2,A,,A,,A,,A,,R,2444275,R,294676,R,2284317,R,0,R,744130,R,6593415,R,12360813,R,11093813,R,477060,R,11570873,R,789940,R,2252657,R,2136936,R,115721,R,271575,R,257624,R,13951,R,2284317,R,2284317,R,0,R,0,R,0,R,0,R,685794,R,650564,R,35230,R,6076530,R,5764372,R,312158,1,R,43233324,R,47820260,R,4586936,R,719091,R,4566411,R,-1146158,R,447592,R,-5057724,R,129120256,R,2803768,R,54554606,R,25982782,R,145764323,R,134177980
196112,R,28408539,R,112340824,R,2159669,R,114500493,R,142909032,R,3494,R,2241403,R,16480612,R,18722015,R,111834748,R,21462695,R,133297443,R,152019458,R,6339,R,-3955884,R,26372,R,0,R,-5183759,R,-9113271,R,20457226,R,15588888,R,153090322,R,14544315,R,9601991,R,213282742,R,100941918,R,0,Z,0,R,84761631,R,85975486,R,-1213855,R,208999061,R,-216898477,R,-9113271,R,15108862,R,571108,R,2886154,R,511510,R,67137,R,444373,R,7601373,R,0,Z,0,Z,0,R,125427,R,26804434,R,0,R,47746792,R,0,R,4316390,R,3570411,R,0,R,556927,R,1392369,R,151620,R,57734509,R,84538943,R,0,R,222688,R,0,R,0,R,222688,R,84761631,R,25810251,R,14383032,R,16598076,R,929235,R,112430,R,29933,R,5744781,R,3049548,R,6191856,R,3314347,R,13114275,R,5847685,R,2962725,R,8100941,R,2489886,R,0,R,0,R,0,R,0,R,7340151,R,0,R,85975486,R,30043666,R,19130852,R,7193568,R,5506826,R,6299463,R,17801111,2,A,,A,,A,,A,,2,A,,A,,A,,A,,R,4073880,R,242510,R,4070986,R,0,R,556927,R,2415801,R,11360104,R,7245823,R,1151556,R,8397379,R,2962725,R,2418016,R,1774413,R,643603,R,143939,R,105627,R,38312,R,4070986,R,4070986,R,0,R,0,R,0,R,0,R,330559,R,242574,R,87985,R,1433879,R,1052223,R,381656,1,R,8127432,R,5563636,R,-2563796,R,54578,R,1079244,R,0,R,-3697618,R,-1225404,R,92016553,R,-312100,R,6474438,R,68097944,R,114076151,R,93241957
196121,R,67986668,R,329715271,R,8006390,R,337721661,R,405708329,R,20466,R,8514429,R,46876320,R,55390749,R,265219590,R,8118484,R,273338074,R,328728823,R,565819,R,40134711,R,463485,R,0,R,35835957,R,76434153,R,56473122,R,34323590,R,448826832,R,25469325,R,28202848,R,593295717,R,263580446,R,0,Z,0,R,211396618,R,196987120,R,14409498,R,58420694,R,3603961,R,76434153,R,36100697,R,5378261,R,548397,R,3258712,R,28817,R,3229895,R,21284563,R,0,Z,0,Z,0,R,2029786,R,68600416,R,0,R,115475558,R,0,R,13425937,R,10603842,R,0,R,0,R,2997231,R,188914,R,142691482,R,211291898,R,0,R,104720,R,0,R,0,R,104720,R,211396618,R,88139987,R,40128987,R,1068760,R,477076,R,2522649,R,1321251,R,13797851,R,4090375,R,19027101,R,8727017,R,29707961,R,12062222,R,8512489,R,33945255,R,7470734,R,0,R,0,R,0,R,0,R,265067,R,0,R,196987120,R,74277662,R,47651885,R,17494194,R,16198674,R,12060757,R,29303948,2,A,,A,,A,,A,,2,A,,A,,A,,A,,R,11797484,R,1663714,R,12129330,R,0,R,0,R,7602428,R,33192956,R,21329191,R,3351276,R,24680467,R,8512489,R,7029741,R,5152732,R,1877009,R,991354,R,726653,R,264701,R,12129330,R,12129330,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,4530042,R,3320476,R,1209566,1,R,24326190,R,27716988,R,3390798,R,2053415,R,2220449,R,-869346,R,-13720,R,16672027,R,232074589,R,20652228,R,108602293,R,60509692,R,273734019,R,215402562
196130,R,37225427,R,434005583,R,6345120,R,440350703,R,477576130,R,90849,R,6727760,R,83022558,R,89750318,R,343465862,R,9023478,R,352489340,R,442239658,R,642745,R,31814998,R,311858,R,0,R,2657720,R,34784576,R,39184597,R,44996660,R,530376912,R,52995472,R,67809113,R,735362754,R,301357171,R,0,Z,0,R,229218019,R,238274929,R,-9056910,R,38882851,R,4958635,R,34784576,R,24411528,R,4884264,R,1791665,R,3223706,R,933299,R,2290407,R,17160040,R,0,Z,0,Z,0,R,8669716,R,60140919,R,0,R,134820637,R,0,R,18323039,R,10411428,R,0,R,1643071,R,1437898,R,970706,R,167606779,R,227747698,R,0,R,1470321,R,0,R,0,R,1470321,R,229218019,R,91427926,R,36893798,R,5094340,R,1784259,R,9329462,R,4459753,R,23766331,R,7254814,R,17998984,R,8302129,R,52723435,R,23851249,R,10974286,R,26667428,R,5210448,R,0,R,0,R,0,R,0,R,292737,R,0,R,238274929,R,87756450,R,55334474,R,24629599,R,19044481,R,14464261,R,37045664,2,A,,A,,A,,A,,2,A,,A,,A,,A,,R,17159895,R,1163144,R,12779742,R,0,R,1643071,R,10401106,R,43146958,R,26437684,R,5734988,R,32172672,R,10974286,R,10958550,R,7717825,R,3240725,R,742800,R,523135,R,219665,R,12779742,R,12779742,R,0,R,0,R,0,R,0,R,1049288,R,738987,R,310301,R,6642292,R,4677995,R,1964297,1,R,82449469,R,96391605,R,13942136,R,8730617,R,6984671,R,-1773152,R,0,R,-8503075,R,240375038,R,1864301,R,147821404,R,57854396,R,384625592,R,248878113
196149,R,77759363,R,338478334,R,9340288,R,347818622,R,425577985,R,20965,R,6777134,R,42305200,R,49082334,R,233848911,R,4710616,R,238559527,R,287641861,R,947774,R,81619182,R,74776,R,0,R,55315357,R,137009315,R,41728608,R,21726559,R,456591870,R,25207720,R,40989235,R,586243992,R,247765658,R,0,Z,0,R,207480135,R,184489359,R,22990776,R,103322401,R,10696138,R,137009315,R,43239698,R,1527373,R,763776,R,1393311,R,0,R,1393311,R,27030103,R,0,Z,0,Z,0,R,1535813,R,75490074,R,0,R,105262475,R,0,R,10616912,R,10037922,R,0,R,1863863,R,3881134,R,327070,R,131989376,R,207479450,R,0,R,685,R,0,R,0,R,685,R,207480135,R,74420330,R,33953287,R,358176,R,51093,R,1813160,R,940802,R,25895323,R,9142672,R,15763189,R,7309219,R,28967866,R,12334464,R,7259402,R,27474151,R,6605213,R,0,R,0,R,0,R,0,R,2537762,R,0,R,184489359,R,70336750,R,45532632,R,16376139,R,15530197,R,10746493,R,25967148,2,A,,A,,A,,A,,2,A,,A,,A,,A,,R,8993833,R,1623079,R,11248180,R,0,R,1863863,R,4125587,R,27854542,R,17869488,R,2725652,R,20595140,R,7259402,R,5062217,R,3586032,R,1476185,R,913557,R,647156,R,266401,R,11248180,R,11248180,R,0,R,0,R,0,R,0,R,1049083,R,743162,R,305921,R,2322103,R,1644958,R,677145,1,R,53967256,R,60145944,R,6178688,R,1457058,R,6194554,R,-1171175,R,-301749,R,26318248,R,236826019,R,32553561,R,194388791,R,98165040,R,240626045,R,210507771
