UNITID,XCDACTUA,CDACTUA,XCNACTUA,CNACTUA,XCDACTGA,CDACTGA,XEFTEUG,EFTEUG,XEFTEGD,EFTEGD,XFTEUG,FTEUG,XFTEGD,FTEGD,XFTEDPP,FTEDPP,ACTTYPE 
138497,"A",,"R",278092,"A",,"G",309,"A",,"G",309,"A",,"A",,1
138558,"R",84526,"A",,"A",,"G",2818,"A",,"G",2818,"A",,"A",,2
138600,"R",26151,"A",,"A",,"G",872,"A",,"G",872,"A",,"A",,2
138655,"R",10410,"A",,"A",,"G",347,"A",,"G",347,"A",,"A",,2
138664,"R",780,"A",,"A",,"G",26,"A",,"G",26,"A",,"A",,2
138682,"R",103934,"A",,"A",,"G",3464,"A",,"G",3464,"A",,"A",,2
138691,"R",131500,"A",,"A",,"G",4383,"A",,"G",4383,"A",,"A",,2
138716,"R",90368,"A",,"R",9870,"G",3012,"G",411,"G",3012,"G",411,"A",,2
138761,"R",8899,"A",,"A",,"G",297,"A",,"G",297,"A",,"A",,2
138789,"R",167201,"A",,"R",15065,"G",5573,"G",628,"G",5573,"G",628,"R",63,2
138813,"R",117983,"A",,"A",,"G",2622,"A",,"G",2622,"A",,"A",,2
138822,"A",,"R",560627,"A",,"G",623,"A",,"G",623,"A",,"A",,1
138840,"R",110332,"A",,"A",,"G",3678,"A",,"G",3678,"A",,"A",,2
138868,"R",36551,"A",,"A",,"G",1218,"A",,"G",1218,"A",,"A",,2
138901,"R",72554,"A",,"A",,"G",2418,"A",,"G",2418,"A",,"A",,2
138929,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",443,-2
138938,"A",,"R",131493,"A",,"G",146,"A",,"R",152,"A",,"A",,1
138947,"R",78802,"A",,"R",18166,"G",2627,"G",757,"G",2627,"G",757,"A",,2
138956,"R",98228,"A",,"A",,"G",3274,"A",,"G",3274,"A",,"A",,2
139010,"R",53430,"A",,"A",,"G",1781,"A",,"G",1781,"A",,"A",,2
139074,"R",13227,"A",,"A",,"G",441,"A",,"G",441,"A",,"A",,2
139092,"A",,"R",28953,"A",,"G",32,"A",,"G",32,"A",,"A",,1
139144,"R",63052,"A",,"R",2172,"G",2102,"G",91,"G",2102,"G",91,"A",,2
139153,"R",8370,"A",,"R",3495,"G",279,"G",146,"G",279,"G",146,"A",,2
139199,"R",40419,"A",,"R",27225,"G",1347,"G",1134,"G",1347,"G",1134,"R",58,2
139205,"R",13922,"A",,"A",,"G",464,"A",,"G",464,"A",,"A",,2
139214,"R",7859,"A",,"A",,"G",175,"A",,"G",175,"A",,"A",,2
139250,"R",71337,"A",,"A",,"G",2378,"A",,"G",2378,"A",,"A",,2
139278,"R",136523,"A",,"A",,"G",4551,"A",,"G",4551,"A",,"A",,2
139287,"R",2291,"A",,"A",,"G",76,"A",,"G",76,"A",,"A",,2
139311,"R",155956,"A",,"R",6949,"G",5199,"G",290,"G",5199,"G",290,"A",,2
139348,"A",,"A",,"R",4601,"A",,"G",192,"A",,"G",192,"R",87,-2
139357,"R",78703,"A",,"A",,"G",2623,"A",,"G",2623,"A",,"A",,2
139366,"R",178857,"A",,"R",22539,"G",5962,"G",939,"G",5962,"G",939,"A",,2
139384,"R",124795,"A",,"A",,"G",4160,"A",,"G",4160,"A",,"A",,2
139393,"R",32537,"A",,"R",846,"G",1085,"G",35,"G",1085,"G",35,"A",,2
139463,"R",112863,"A",,"A",,"G",3762,"A",,"G",3762,"A",,"A",,2
139506,"A",,"R",205200,"A",,"G",228,"A",,"G",228,"A",,"A",,1
139579,"R",30816,"A",,"R",21403,"G",685,"G",595,"G",685,"G",595,"R",377,2
139621,"R",68602,"A",,"A",,"G",2287,"A",,"G",2287,"A",,"A",,2
139630,"R",23664,"A",,"A",,"G",789,"A",,"G",789,"A",,"A",,2
139658,"R",222709,"A",,"R",128398,"G",7424,"G",5350,"G",7424,"G",5350,"R",1705,2
139700,"R",117418,"A",,"A",,"G",3914,"A",,"G",3914,"A",,"A",,2
139719,"R",62933,"A",,"R",6553,"G",2098,"G",273,"R",2319,"R",271,"A",,2
139746,"R",2102,"A",,"A",,"G",70,"A",,"G",70,"A",,"A",,2
139755,"R",428326,"A",,"R",253815,"G",14278,"G",10576,"R",15181,"R",8415,"A",,2
139764,"R",64611,"A",,"R",3028,"G",2154,"G",126,"G",2154,"G",126,"A",,2
139861,"R",177604,"A",,"R",17082,"G",5920,"G",712,"G",5920,"G",712,"R",13,2
139931,"R",513696,"A",,"R",44229,"G",17123,"G",1843,"G",17123,"G",1843,"A",,2
139940,"R",666857,"A",,"R",212684,"G",22229,"G",8862,"G",22229,"G",8862,"R",611,2
139959,"R",772151,"A",,"R",186993,"G",25738,"G",7791,"G",25738,"G",7791,"R",1931,2
139968,"R",94551,"A",,"A",,"G",3152,"A",,"G",3152,"A",,"A",,2
139986,"R",104707,"A",,"A",,"G",3490,"A",,"G",3490,"A",,"A",,2
139995,"R",7300,"A",,"A",,"G",162,"A",,"G",162,"A",,"A",,2
140003,"R",16662,"A",,"A",,"G",370,"A",,"G",370,"A",,"A",,2
140012,"R",148319,"A",,"A",,"G",4944,"A",,"G",4944,"A",,"A",,2
140146,"A",,"A",,"R",3214,"A",,"G",134,"A",,"G",134,"A",,-2
140234,"R",25520,"A",,"R",2108,"G",851,"G",88,"G",851,"G",88,"A",,2
140243,"R",75961,"A",,"A",,"G",2532,"A",,"G",2532,"A",,"A",,2
140252,"R",27915,"A",,"R",5813,"G",620,"G",161,"G",620,"G",161,"R",1882,2
140331,"R",205397,"A",,"A",,"G",6847,"A",,"G",6847,"A",,"A",,2
140340,"R",14551,"A",,"R",2004,"G",485,"G",84,"G",485,"G",84,"A",,2
140447,"R",124948,"A",,"R",55583,"G",4165,"G",2316,"G",4165,"G",2316,"R",2392,2
140553,"R",65622,"A",,"A",,"G",2187,"A",,"G",2187,"A",,"A",,2
140562,"A",,"A",,"R",1796,"A",,"G",75,"A",,"G",75,"R",274,-2
140678,"R",57616,"A",,"A",,"G",1921,"A",,"G",1921,"A",,"A",,2
140696,"R",34210,"A",,"A",,"G",1140,"A",,"G",1140,"A",,"A",,2
140720,"R",23179,"A",,"A",,"G",773,"A",,"G",773,"A",,"A",,2
140818,"R",36574,"A",,"R",19641,"G",1219,"G",818,"G",1219,"G",818,"A",,2
140827,"R",6845,"A",,"A",,"G",152,"A",,"G",152,"A",,"A",,2
140872,"R",37987,"A",,"R",1900,"G",1266,"G",79,"G",1266,"G",79,"A",,2
140942,"R",98906,"A",,"A",,"G",3297,"A",,"R",3296,"A",,"A",,2
140951,"R",378250,"A",,"R",65300,"G",8406,"G",1814,"G",8406,"G",1814,"A",,2
140960,"R",130320,"A",,"R",3722,"G",4344,"G",155,"G",4344,"G",155,"A",,2
140988,"R",44624,"A",,"R",2513,"G",1487,"G",105,"G",1487,"G",105,"A",,2
141006,"R",43431,"A",,"A",,"G",1448,"A",,"G",1448,"A",,"A",,2
141015,"R",10231,"A",,"A",,"G",227,"A",,"G",227,"A",,"A",,2
141060,"R",71906,"A",,"A",,"G",2397,"A",,"G",2397,"A",,"A",,2
141167,"R",11809,"A",,"R",2481,"G",394,"G",103,"G",394,"G",103,"A",,2
141185,"R",25457,"A",,"A",,"G",849,"A",,"G",849,"A",,"A",,2
141237,"R",31212,"A",,"R",261,"G",1040,"G",11,"G",1040,"G",11,"A",,2
141255,"R",79475,"A",,"A",,"G",2649,"A",,"G",2649,"A",,"A",,2
141264,"R",253075,"A",,"R",40651,"G",8436,"G",1694,"G",8436,"G",1694,"R",69,2
141325,"R",16512,"A",,"R",1155,"G",550,"G",48,"G",550,"G",48,"A",,2
141334,"R",279106,"A",,"R",33289,"G",9304,"G",1387,"G",9304,"G",1387,"A",,2
141361,"R",35316,"A",,"A",,"G",1177,"A",,"G",1177,"A",,"A",,2
141486,"R",59354,"A",,"R",13782,"G",1978,"G",574,"R",1665,"G",574,"A",,2
141565,"R",86586,"A",,"R",2668,"G",2886,"G",111,"G",2886,"G",111,"R",489,2
141574,"R",399524,"A",,"R",63169,"G",13317,"G",2632,"G",13317,"G",2632,"R",1008,2
141608,"A",,"R",117200,"A",,"G",130,"A",,"G",130,"A",,"A",,1
141644,"R",111139,"A",,"R",16461,"G",3705,"G",686,"G",3705,"G",686,"A",,2
141680,"R",71271,"A",,"A",,"G",2376,"A",,"G",2376,"A",,"A",,2
141796,"R",143634,"A",,"A",,"G",4788,"A",,"G",4788,"A",,"A",,2
141802,"R",23033,"A",,"A",,"G",768,"A",,"G",768,"A",,"A",,2
141811,"R",132784,"A",,"A",,"G",4426,"A",,"G",4426,"A",,"A",,2
141839,"R",62930,"A",,"A",,"G",2098,"A",,"G",2098,"A",,"A",,2
141848,"R",3450,"A",,"A",,"G",115,"A",,"G",115,"A",,"A",,2
141936,"A",,"A",,"R",1038,"A",,"G",43,"A",,"G",43,"R",12,-2
141945,"A",,"R",148500,"A",,"G",165,"A",,"G",165,"A",,"A",,1
141981,"R",51945,"A",,"A",,"G",1732,"A",,"G",1732,"A",,"A",,2
141990,"R",43868,"A",,"A",,"G",1462,"A",,"G",1462,"A",,"A",,2
142054,"R",14131,"A",,"A",,"G",471,"A",,"G",471,"A",,"A",,2
142090,"R",4777,"A",,"A",,"G",159,"A",,"R",161,"A",,"A",,2
142115,"R",428041,"A",,"R",45727,"G",14268,"G",1905,"G",14268,"G",1905,"A",,2
142179,"R",14555,"A",,"A",,"G",485,"A",,"G",485,"A",,"A",,2
142276,"R",259399,"A",,"R",37348,"G",8647,"G",1556,"G",8647,"G",1556,"R",499,2
142285,"R",258334,"A",,"R",27528,"G",8611,"G",1147,"G",8611,"G",1147,"R",442,2
142294,"R",33235,"A",,"R",580,"G",1108,"G",24,"G",1108,"G",24,"A",,2
142328,"R",85874,"A",,"A",,"G",2862,"A",,"G",2862,"A",,"A",,2
142337,"R",11009,"A",,"A",,"G",245,"A",,"G",245,"A",,"A",,2
142407,"A",,"R",83845,"A",,"G",93,"A",,"G",93,"A",,"A",,1
142416,"A",,"R",15000,"A",,"G",17,"A",,"G",17,"A",,"A",,1
142443,"R",121534,"A",,"A",,"G",4051,"A",,"G",4051,"A",,"A",,2
142461,"R",49839,"A",,"R",13074,"G",1661,"G",545,"G",1661,"G",545,"A",,2
142489,"A",,"R",30600,"A",,"G",34,"A",,"G",34,"A",,"A",,1
142522,"R",973958,"A",,"A",,"G",32465,"A",,"G",32465,"A",,"A",,2
142559,"R",126026,"A",,"A",,"G",4201,"A",,"G",4201,"A",,"A",,2
142832,"A",,"A",,"R",17108,"A",,"G",713,"A",,"G",713,"R",318,-2
142869,"A",,"R",47360,"A",,"G",53,"A",,"G",53,"A",,"A",,1
142878,"A",,"R",50400,"A",,"G",56,"A",,"G",56,"A",,"A",,1
142887,"R",9282,"A",,"A",,"G",309,"A",,"G",309,"A",,"A",,2
142957,"R",391,"A",,"R",295,"G",13,"G",12,"R",16,"R",16,"A",,2
143048,"R",86664,"A",,"R",21104,"G",2889,"G",879,"G",2889,"G",879,"A",,2
143084,"R",74261,"A",,"A",,"G",2475,"A",,"G",2475,"A",,"A",,2
143118,"R",97074,"A",,"R",34677,"G",3236,"G",1445,"G",3236,"G",1445,"A",,2
143181,"A",,"R",41325,"A",,"G",46,"A",,"G",46,"A",,"A",,1
143215,"R",244400,"A",,"A",,"G",8147,"A",,"G",8147,"A",,"A",,2
143233,"A",,"A",,"R",965,"A",,"G",40,"A",,"G",40,"A",,-2
143279,"R",135384,"A",,"A",,"G",4513,"A",,"G",4513,"A",,"A",,2
143288,"R",16641,"A",,"A",,"G",555,"A",,"G",555,"A",,"A",,2
143297,"R",6222,"A",,"R",279,"G",207,"G",12,"G",207,"G",12,"A",,2
143303,"R",446,"A",,"A",,"G",15,"A",,"G",15,"A",,"A",,2
143358,"R",132330,"A",,"R",15006,"G",4411,"G",625,"G",4411,"G",625,"R",87,2
143376,"A",,"R",219425,"A",,"G",244,"A",,"G",244,"A",,"A",,1
143464,"A",,"R",105662,"A",,"G",117,"A",,"G",117,"A",,"A",,1
143473,"A",,"R",53132,"A",,"G",59,"A",,"G",59,"A",,"A",,1
143482,"A",,"R",72016,"A",,"G",80,"A",,"G",80,"A",,"A",,1
143491,"A",,"R",94340,"A",,"G",105,"A",,"G",105,"A",,"A",,1
143516,"A",,"R",39896,"A",,"G",44,"A",,"G",44,"A",,"A",,1
143543,"A",,"R",72584,"A",,"G",81,"A",,"G",81,"A",,"A",,1
143552,"A",,"R",90475,"A",,"G",101,"A",,"R",120,"A",,"A",,1
143613,"R",44544,"A",,"A",,"G",1485,"A",,"G",1485,"A",,"A",,2
143659,"A",,"A",,"R",3915,"A",,"G",163,"A",,"G",163,"A",,-2
143695,"A",,"R",15198,"A",,"G",17,"A",,"G",17,"A",,"A",,1
143853,"A",,"A",,"R",40780,"A",,"G",1133,"A",,"G",1133,"R",2155,-2
143978,"A",,"A",,"R",20863,"A",,"G",869,"A",,"G",869,"R",447,-2
144005,"R",86731,"A",,"R",16142,"G",2891,"G",673,"G",2891,"G",673,"R",497,2
144014,"A",,"A",,"R",2736,"A",,"G",114,"A",,"G",114,"A",,-2
144050,"R",200584,"A",,"R",251285,"G",4457,"G",6980,"R",5745,"R",7482,"R",954,2
144157,"R",116307,"A",,"A",,"G",3877,"A",,"G",3877,"A",,"A",,2
144166,"R",139471,"A",,"A",,"G",4649,"A",,"G",4649,"A",,"A",,2
144175,"R",96088,"A",,"A",,"G",3203,"A",,"G",3203,"A",,"A",,2
144184,"R",232733,"A",,"A",,"G",7758,"A",,"G",7758,"A",,"A",,2
144193,"R",203052,"A",,"A",,"G",6768,"A",,"G",6768,"A",,"A",,2
144209,"R",216231,"A",,"A",,"G",7208,"A",,"G",7208,"A",,"A",,2
144218,"R",242178,"A",,"A",,"G",8073,"A",,"G",8073,"A",,"A",,2
144281,"R",247091,"A",,"R",7912,"G",8236,"G",330,"G",8236,"G",330,"A",,2
144351,"R",41240,"A",,"R",52981,"G",1375,"G",2208,"G",1375,"G",2208,"A",,2
144467,"R",51311,"A",,"A",,"G",1710,"A",,"G",1710,"A",,"A",,2
144485,"R",28020,"A",,"A",,"G",934,"A",,"G",934,"A",,"A",,2
144564,"R",61640,"A",,"A",,"G",2055,"A",,"G",2055,"A",,"A",,2
144573,"A",,"R",56593,"A",,"G",63,"A",,"G",63,"A",,"A",,1
144740,"R",701909,"A",,"R",161922,"G",15598,"G",4498,"G",15598,"G",4498,"R",879,2
144795,"A",,"R",297645,"A",,"G",331,"A",,"G",331,"A",,"A",,1
144865,"R",578951,"A",,"A",,"G",19298,"A",,"G",19298,"A",,"A",,2
144883,"R",24236,"A",,"A",,"G",539,"A",,"G",539,"A",,"A",,2
144892,"R",208470,"A",,"R",25776,"G",6949,"G",1074,"G",6949,"G",1074,"A",,2
144944,"R",222841,"A",,"A",,"G",7428,"A",,"G",7428,"A",,"A",,2
144962,"R",91833,"A",,"R",6971,"G",3061,"G",290,"G",3061,"G",290,"A",,2
144971,"R",19467,"A",,"A",,"G",649,"A",,"G",649,"A",,"A",,2
145099,"R",9432,"R",13726,"A",,"G",330,"A",,"G",330,"A",,"A",,3
145239,"R",11970,"A",,"A",,"G",399,"A",,"G",399,"A",,"A",,2
145275,"A",,"A",,"R",5751,"A",,"G",240,"A",,"R",269,"A",,-2
145309,"A",,"R",27500,"A",,"G",31,"A",,"G",31,"A",,"A",,1
145336,"R",80588,"A",,"R",38897,"G",2686,"G",1621,"G",2686,"G",1621,"R",183,2
145354,"R",1576,"A",,"A",,"G",53,"A",,"G",53,"A",,"A",,2
145372,"R",34068,"A",,"R",3581,"G",1136,"G",149,"G",1136,"G",149,"A",,2
145406,"A",,"R",181895,"A",,"G",202,"A",,"G",202,"A",,"A",,1
145424,"A",,"R",46692,"A",,"G",52,"A",,"G",52,"A",,"A",,1
145433,"A",,"R",52833,"A",,"G",59,"A",,"G",59,"A",,"A",,1
145460,"R",6984,"A",,"R",3192,"G",233,"G",133,"G",233,"G",133,"A",,2
145497,"R",13192,"A",,"R",60,"G",440,"G",3,"G",440,"G",3,"A",,2
145521,"R",43197,"A",,"A",,"G",1440,"A",,"G",1440,"A",,"A",,2
145558,"A",,"A",,"R",29124,"A",,"G",809,"A",,"G",809,"R",1398,-2
145600,"R",480352,"A",,"R",183811,"G",16012,"G",7659,"G",16012,"G",7659,"R",4681,2
145619,"R",107449,"A",,"R",55253,"G",3582,"G",2302,"G",3582,"G",2302,"A",,2
145628,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",638,-2
145637,"R",1050640,"A",,"R",323103,"G",35021,"G",13463,"G",35021,"G",13463,"R",1475,2
145646,"R",64432,"A",,"A",,"G",2148,"A",,"R",1888,"A",,"A",,2
145682,"R",191122,"A",,"A",,"G",6371,"A",,"G",6371,"A",,"A",,2
145691,"R",30587,"A",,"R",66,"G",1020,"G",3,"G",1020,"G",3,"A",,2
145707,"R",35186,"A",,"A",,"G",1173,"A",,"G",1173,"A",,"A",,2
145725,"R",92993,"A",,"R",65960,"G",3100,"G",2748,"G",3100,"G",2748,"R",1675,2
145770,"R",5922,"A",,"R",5692,"G",197,"G",237,"G",197,"G",237,"R",196,2
145813,"R",513461,"A",,"R",40714,"G",17115,"G",1696,"G",17115,"G",1696,"R",39,2
145831,"R",72194,"A",,"A",,"G",2406,"A",,"G",2406,"A",,"A",,2
145886,"A",,"A",,"R",1175,"A",,"G",49,"A",,"G",49,"A",,-2
146010,"R",11112,"A",,"A",,"G",247,"A",,"G",247,"A",,"A",,2
146205,"R",91043,"A",,"A",,"G",3035,"A",,"G",3035,"A",,"A",,2
146241,"A",,"A",,"R",2475,"A",,"G",103,"A",,"G",103,"R",1034,-2
146278,"R",42685,"A",,"A",,"G",1423,"A",,"G",1423,"A",,"A",,2
146296,"R",295426,"A",,"A",,"G",9848,"A",,"G",9848,"A",,"A",,2
146339,"R",34401,"A",,"R",4026,"G",1147,"G",168,"G",1147,"G",168,"A",,2
146348,"R",74690,"A",,"A",,"G",2490,"A",,"G",2490,"A",,"A",,2
146366,"R",105155,"A",,"A",,"G",3505,"A",,"G",3505,"A",,"A",,2
146393,"R",63394,"A",,"A",,"G",1409,"A",,"G",1409,"A",,"A",,2
146418,"R",84675,"A",,"A",,"G",2823,"A",,"G",2823,"A",,"A",,2
146427,"R",41282,"A",,"A",,"G",1376,"A",,"G",1376,"A",,"A",,2
146454,"A",,"R",39973,"A",,"G",44,"A",,"G",44,"A",,"A",,1
146472,"R",292202,"A",,"A",,"G",9740,"A",,"G",9740,"A",,"A",,2
146481,"R",50204,"A",,"R",212,"G",1673,"G",9,"G",1673,"G",9,"A",,2
146490,"A",,"A",,"R",8347,"A",,"G",348,"A",,"G",348,"A",,-2
146506,"R",199701,"A",,"A",,"G",6657,"A",,"G",6657,"A",,"A",,2
146533,"R",6312,"A",,"A",,"G",210,"A",,"R",191,"A",,"A",,2
146603,"R",116930,"A",,"A",,"G",3898,"A",,"G",3898,"A",,"A",,2
146612,"R",138253,"A",,"R",34144,"G",4608,"G",1423,"G",4608,"G",1423,"A",,2
146667,"R",13393,"A",,"R",5857,"G",446,"G",244,"G",446,"G",244,"R",44,2
146676,"R",33417,"A",,"A",,"G",1114,"A",,"G",1114,"A",,"A",,2
146685,"R",152496,"A",,"A",,"G",5083,"A",,"G",5083,"A",,"A",,2
146700,"R",25411,"A",,"A",,"G",847,"A",,"G",847,"A",,"A",,2
146719,"R",318507,"A",,"R",71762,"G",10617,"G",2990,"G",10617,"G",2990,"R",1295,2
146728,"A",,"A",,"R",1856,"A",,"G",77,"A",,"G",77,"A",,-2
146755,"R",5926,"A",,"R",72,"G",198,"G",3,"G",198,"G",3,"A",,2
146807,"A",,"R",43505,"A",,"G",48,"A",,"G",48,"A",,"A",,1
146816,"R",4808,"A",,"A",,"G",160,"A",,"G",160,"A",,"A",,2
146825,"R",16989,"A",,"A",,"G",566,"A",,"G",566,"A",,"A",,2
146977,"A",,"A",,"R",2361,"A",,"G",98,"A",,"G",98,"A",,-2
147004,"R",135345,"A",,"A",,"G",4512,"A",,"G",4512,"A",,"A",,2
147013,"R",68267,"A",,"R",10056,"G",2276,"G",419,"G",2276,"G",419,"A",,2
147031,"A",,"A",,"R",2232,"A",,"G",93,"A",,"G",93,"A",,-2
147129,"R",16443,"A",,"A",,"G",548,"A",,"G",548,"A",,"A",,2
147165,"R",17020,"A",,"A",,"G",378,"A",,"G",378,"A",,"A",,2
147244,"R",63662,"A",,"R",1760,"G",2122,"G",73,"G",2122,"G",73,"R",19,2
147341,"R",39003,"A",,"A",,"G",1300,"A",,"G",1300,"A",,"A",,2
147369,"R",86989,"A",,"R",11222,"G",2900,"G",468,"G",2900,"G",468,"A",,2
147378,"R",331966,"A",,"A",,"G",11066,"A",,"G",11066,"A",,"A",,2
147396,"R",2576,"A",,"A",,"G",86,"A",,"G",86,"A",,"A",,2
147411,"R",90256,"A",,"A",,"G",3009,"A",,"G",3009,"A",,"A",,2
147439,"A",,"R",66039,"A",,"G",73,"A",,"G",73,"A",,"A",,1
147536,"R",48357,"A",,"R",92949,"G",1075,"G",2582,"G",1075,"G",2582,"A",,2
147590,"R",5257,"A",,"R",4351,"G",175,"G",181,"G",175,"G",181,"R",620,2
147642,"A",,"R",64120,"A",,"G",71,"A",,"G",71,"A",,"A",,1
147660,"R",121823,"A",,"R",5395,"G",2707,"G",150,"G",2707,"G",150,"A",,2
147679,"R",59624,"A",,"R",14310,"G",1987,"G",596,"G",1987,"G",596,"A",,2
147697,"A",,"A",,"R",2808,"A",,"G",78,"A",,"G",78,"A",,-2
147703,"R",406390,"A",,"R",88362,"G",13546,"G",3682,"G",13546,"G",3682,"R",340,2
147749,"R",10825,"A",,"A",,"G",241,"A",,"G",241,"A",,"A",,2
147767,"R",393786,"A",,"R",321635,"G",8751,"G",8934,"G",8751,"G",8934,"R",1468,2
147776,"R",181650,"A",,"R",25533,"G",6055,"G",1064,"G",6055,"G",1064,"A",,2
147800,"R",202987,"A",,"A",,"G",6766,"A",,"G",6766,"A",,"A",,2
147819,"A",,"R",31390,"A",,"G",35,"A",,"G",35,"A",,"A",,1
147828,"R",106490,"A",,"R",29097,"G",3550,"G",1212,"G",3550,"G",1212,"A",,2
147916,"R",195463,"A",,"A",,"G",6515,"A",,"G",6515,"A",,"A",,2
147970,"A",,"R",137700,"A",,"G",153,"A",,"G",153,"A",,"A",,1
148007,"R",119815,"A",,"A",,"G",3994,"A",,"G",3994,"A",,"A",,2
148016,"R",15028,"A",,"A",,"G",501,"A",,"G",501,"A",,"A",,2
148098,"A",,"R",62543,"A",,"G",69,"A",,"G",69,"A",,"A",,1
148131,"R",32692,"A",,"R",3641,"G",1090,"G",152,"G",1090,"G",152,"A",,2
148140,"R",6067,"R",2460,"A",,"G",205,"A",,"G",205,"A",,"A",,3
148177,"R",75660,"A",,"A",,"G",1681,"A",,"G",1681,"A",,"A",,2
148256,"R",75316,"A",,"A",,"G",2511,"A",,"G",2511,"A",,"A",,2
148292,"R",68710,"A",,"A",,"G",2290,"A",,"G",2290,"A",,"A",,2
148335,"R",139198,"A",,"R",12784,"G",3093,"G",355,"G",3093,"G",355,"A",,2
148380,"R",169811,"A",,"A",,"G",5660,"A",,"G",5660,"A",,"A",,2
148399,"R",21336,"R",12180,"A",,"G",488,"A",,"G",488,"A",,"A",,3
148405,"R",31845,"A",,"R",6868,"G",1062,"G",286,"G",1062,"G",286,"A",,2
148487,"R",96170,"A",,"R",34949,"G",3206,"G",1456,"G",3206,"G",1456,"R",204,2
148496,"R",63480,"A",,"R",23446,"G",2116,"G",977,"G",2116,"G",977,"A",,2
148511,"R",6208,"A",,"R",63928,"G",138,"G",1776,"G",138,"G",1776,"R",523,2
148575,"R",11232,"A",,"R",3103,"G",374,"G",129,"G",374,"G",129,"A",,2
148584,"R",46592,"A",,"R",37190,"G",1553,"G",1550,"G",1553,"G",1550,"A",,2
148593,"R",3232,"A",,"A",,"G",108,"A",,"G",108,"A",,"A",,2
148627,"R",82419,"A",,"R",16253,"G",2747,"G",677,"G",2747,"G",677,"A",,2
148654,"R",72573,"A",,"R",44696,"G",2419,"G",1862,"G",2419,"G",1862,"A",,2
148672,"R",47430,"A",,"A",,"G",1581,"A",,"G",1581,"A",,"A",,2
148821,"R",43907,"A",,"A",,"G",1464,"A",,"G",1464,"A",,"A",,2
148849,"R",2410,"A",,"A",,"G",80,"A",,"G",80,"A",,"A",,2
148876,"R",34622,"A",,"A",,"G",1154,"A",,"G",1154,"A",,"A",,2
148885,"A",,"A",,"R",3173,"A",,"G",132,"A",,"G",132,"A",,-2
148937,"R",38411,"A",,"A",,"G",1280,"A",,"G",1280,"A",,"A",,2
148955,"R",3183,"A",,"A",,"G",106,"A",,"G",106,"A",,"A",,2
148982,"A",,"A",,"R",2460,"A",,"G",68,"A",,"G",68,"A",,-2
148991,"R",29905,"A",,"A",,"G",997,"A",,"G",997,"A",,"A",,2
149028,"R",6089,"A",,"R",973,"G",203,"G",41,"G",203,"G",41,"A",,2
149204,"A",,"R",64983,"A",,"G",72,"A",,"G",72,"A",,"A",,1
149222,"R",370266,"A",,"R",69807,"G",12342,"G",2909,"G",12342,"G",2909,"R",1672,2
149231,"R",314816,"A",,"R",34730,"G",10494,"G",1447,"G",10494,"G",1447,"R",521,2
149310,"R",20080,"A",,"A",,"G",669,"A",,"G",669,"A",,"A",,2
149329,"R",2130,"A",,"R",288,"G",71,"G",12,"G",71,"G",12,"A",,2
149365,"R",104067,"A",,"A",,"G",3469,"A",,"G",3469,"A",,"A",,2
149499,"A",,"R",17483,"A",,"G",19,"A",,"G",19,"A",,"A",,1
149505,"R",39036,"A",,"R",1701,"G",1301,"G",71,"G",1301,"G",71,"A",,2
149514,"R",23870,"A",,"R",17120,"G",796,"G",713,"G",796,"G",713,"A",,2
149532,"R",208223,"A",,"A",,"G",6941,"A",,"G",6941,"A",,"A",,2
149550,"A",,"R",200029,"A",,"G",222,"A",,"G",222,"A",,"A",,1
149639,"R",3849,"A",,"R",5478,"G",128,"G",228,"G",128,"G",228,"A",,2
149727,"R",210264,"A",,"A",,"G",7009,"A",,"G",7009,"A",,"A",,2
149763,"R",16311,"A",,"R",1558,"G",544,"G",65,"G",544,"G",65,"A",,2
149772,"R",270345,"A",,"R",29283,"G",9012,"G",1220,"G",9012,"G",1220,"A",,2
149781,"R",76167,"A",,"R",7517,"G",2539,"G",313,"G",2539,"G",313,"R",92,2
149842,"R",306703,"A",,"A",,"G",10223,"A",,"G",10223,"A",,"A",,2
150048,"R",7249,"A",,"A",,"G",242,"A",,"G",242,"A",,"A",,2
150066,"R",57868,"A",,"R",7152,"G",1929,"G",298,"G",1929,"G",298,"A",,2
150075,"A",,"R",9155,"A",,"G",10,"A",,"G",10,"A",,"A",,1
150136,"R",485175,"A",,"R",76240,"G",16173,"G",3177,"G",16173,"G",3177,"R",11,2
150145,"R",42842,"A",,"R",3300,"G",1428,"G",138,"G",1428,"G",138,"A",,2
150163,"R",127758,"A",,"R",10277,"G",4259,"G",428,"G",4259,"G",428,"R",243,2
150172,"R",22126,"A",,"R",3314,"G",738,"G",138,"G",738,"G",138,"A",,2
150215,"A",,"A",,"R",3324,"A",,"G",139,"A",,"G",139,"A",,-2
150251,"R",5728,"A",,"A",,"G",191,"A",,"G",191,"A",,"A",,2
150288,"A",,"A",,"R",7635,"A",,"G",212,"A",,"R",264,"A",,-2
150303,"A",,"R",230023,"A",,"G",256,"A",,"G",256,"A",,"A",,1
150400,"R",66475,"A",,"A",,"G",2216,"A",,"G",2216,"A",,"A",,2
150428,"A",,"R",38555,"A",,"G",43,"A",,"G",43,"A",,"A",,1
150437,"A",,"R",39580,"A",,"G",44,"A",,"G",44,"A",,"A",,1
